wavelength, nm;	absorption
365.00;	0.4433
365.32;	0.4510
365.64;	0.4587
365.96;	0.4666
366.29;	0.4745
366.61;	0.4826
366.93;	0.4907
367.25;	0.4990
367.57;	0.5073
367.89;	0.5158
368.21;	0.5243
368.54;	0.5330
368.86;	0.5418
369.18;	0.5506
369.50;	0.5596
369.82;	0.5687
370.14;	0.5779
370.46;	0.5872
370.79;	0.5966
371.11;	0.6061
371.43;	0.6157
371.75;	0.6254
372.07;	0.6353
372.39;	0.6452
372.71;	0.6553
373.04;	0.6654
373.36;	0.6757
373.68;	0.6861
374.00;	0.6966
374.32;	0.7072
374.64;	0.7179
374.96;	0.7287
375.29;	0.7396
375.61;	0.7507
375.93;	0.7618
376.25;	0.7731
376.57;	0.7844
376.89;	0.7959
377.21;	0.8075
377.54;	0.8192
377.86;	0.8310
378.18;	0.8429
378.50;	0.8550
378.82;	0.8671
379.14;	0.8794
379.46;	0.8917
379.79;	0.9042
380.11;	0.9168
380.43;	0.9294
380.75;	0.9422
381.07;	0.9551
381.39;	0.9681
381.71;	0.9813
382.04;	0.9945
382.36;	1.0078
382.68;	1.0212
383.00;	1.0348
383.32;	1.0484
383.64;	1.0622
383.96;	1.0760
384.29;	1.0900
384.61;	1.1040
384.93;	1.1182
385.25;	1.1324
385.57;	1.1468
385.89;	1.1612
386.21;	1.1758
386.54;	1.1904
386.86;	1.2052
387.18;	1.2200
387.50;	1.2350
387.82;	1.2500
388.14;	1.2651
388.46;	1.2803
388.79;	1.2956
389.11;	1.3110
389.43;	1.3265
389.75;	1.3421
390.07;	1.3577
390.39;	1.3735
390.71;	1.3893
391.04;	1.4052
391.36;	1.4212
391.68;	1.4372
392.00;	1.4534
392.32;	1.4696
392.64;	1.4859
392.96;	1.5022
393.29;	1.5186
393.61;	1.5351
393.93;	1.5517
394.25;	1.5684
394.57;	1.5851
394.89;	1.6018
395.21;	1.6186
395.54;	1.6355
395.86;	1.6525
396.18;	1.6695
396.50;	1.6865
396.82;	1.7036
397.14;	1.7208
397.46;	1.7380
397.79;	1.7553
398.11;	1.7726
398.43;	1.7899
398.75;	1.8073
399.07;	1.8247
399.39;	1.8421
399.71;	1.8596
400.04;	1.8772
400.36;	1.8947
400.68;	1.9123
401.00;	1.9299
401.32;	1.9475
401.64;	1.9652
401.96;	1.9828
402.29;	2.0005
402.61;	2.0182
402.93;	2.0359
403.25;	2.0536
403.57;	2.0713
403.89;	2.0890
404.21;	2.1068
404.54;	2.1245
404.86;	2.1422
405.18;	2.1599
405.50;	2.1776
405.82;	2.1953
406.14;	2.2129
406.46;	2.2306
406.79;	2.2482
407.11;	2.2658
407.43;	2.2834
407.75;	2.3010
408.07;	2.3185
408.39;	2.3360
408.71;	2.3535
409.04;	2.3709
409.36;	2.3883
409.68;	2.4056
