wavelength, nm;	absorption
389.00;	0.7998
389.26;	0.8075
389.53;	0.8153
389.79;	0.8231
390.05;	0.8310
390.32;	0.8388
390.58;	0.8468
390.84;	0.8547
391.11;	0.8627
391.37;	0.8707
391.63;	0.8788
391.90;	0.8869
392.16;	0.8950
392.42;	0.9031
392.69;	0.9113
392.95;	0.9195
393.21;	0.9278
393.48;	0.9360
393.74;	0.9443
394.00;	0.9527
394.27;	0.9610
394.53;	0.9694
394.79;	0.9778
395.05;	0.9862
395.32;	0.9947
395.58;	1.0031
395.84;	1.0116
396.11;	1.0202
396.37;	1.0287
396.63;	1.0373
396.90;	1.0459
397.16;	1.0545
397.42;	1.0631
397.69;	1.0718
397.95;	1.0804
398.21;	1.0891
398.48;	1.0978
398.74;	1.1065
399.00;	1.1153
399.27;	1.1240
399.53;	1.1328
399.79;	1.1416
400.06;	1.1504
400.32;	1.1592
400.58;	1.1680
400.85;	1.1768
401.11;	1.1856
401.37;	1.1945
401.64;	1.2033
401.90;	1.2122
402.16;	1.2211
402.43;	1.2299
402.69;	1.2388
402.95;	1.2477
403.22;	1.2566
403.48;	1.2655
403.74;	1.2744
404.01;	1.2833
404.27;	1.2921
404.53;	1.3010
404.80;	1.3099
405.06;	1.3188
405.32;	1.3277
405.59;	1.3366
405.85;	1.3454
406.11;	1.3543
406.38;	1.3632
406.64;	1.3720
406.90;	1.3809
407.16;	1.3897
407.43;	1.3985
407.69;	1.4073
407.95;	1.4161
408.22;	1.4249
408.48;	1.4337
408.74;	1.4424
409.01;	1.4512
409.27;	1.4599
409.53;	1.4686
409.80;	1.4773
410.06;	1.4860
410.32;	1.4946
410.59;	1.5032
410.85;	1.5118
411.11;	1.5204
411.38;	1.5289
411.64;	1.5375
411.90;	1.5460
412.17;	1.5544
412.43;	1.5629
412.69;	1.5713
412.96;	1.5797
413.22;	1.5880
413.48;	1.5964
413.75;	1.6046
414.01;	1.6129
414.27;	1.6211
414.54;	1.6293
414.80;	1.6374
415.06;	1.6455
415.33;	1.6536
415.59;	1.6616
415.85;	1.6696
416.12;	1.6775
416.38;	1.6854
416.64;	1.6933
416.91;	1.7011
417.17;	1.7089
417.43;	1.7166
417.70;	1.7243
417.96;	1.7319
418.22;	1.7394
418.49;	1.7470
418.75;	1.7544
419.01;	1.7618
419.27;	1.7692
419.54;	1.7765
419.80;	1.7838
420.06;	1.7910
420.33;	1.7981
420.59;	1.8052
420.85;	1.8122
421.12;	1.8192
421.38;	1.8261
