wavelength, nm;	absorption
402.00;	1.1365
402.28;	1.1452
402.55;	1.1540
402.83;	1.1627
403.11;	1.1714
403.38;	1.1801
403.66;	1.1888
403.93;	1.1976
404.21;	1.2063
404.49;	1.2150
404.76;	1.2237
405.04;	1.2324
405.32;	1.2412
405.59;	1.2499
405.87;	1.2586
406.14;	1.2673
406.42;	1.2760
406.70;	1.2847
406.97;	1.2933
407.25;	1.3020
407.53;	1.3107
407.80;	1.3193
408.08;	1.3279
408.36;	1.3365
408.63;	1.3451
408.91;	1.3537
409.18;	1.3623
409.46;	1.3708
409.74;	1.3794
410.01;	1.3879
410.29;	1.3964
410.57;	1.4048
410.84;	1.4133
411.12;	1.4217
411.39;	1.4301
411.67;	1.4384
411.95;	1.4468
412.22;	1.4551
412.50;	1.4634
412.78;	1.4716
413.05;	1.4798
413.33;	1.4880
413.60;	1.4962
413.88;	1.5043
414.16;	1.5124
414.43;	1.5204
414.71;	1.5284
414.99;	1.5364
415.26;	1.5443
415.54;	1.5522
415.82;	1.5600
416.09;	1.5678
416.37;	1.5756
416.64;	1.5833
416.92;	1.5909
417.20;	1.5986
417.47;	1.6061
417.75;	1.6136
418.03;	1.6211
418.30;	1.6285
418.58;	1.6359
418.85;	1.6432
419.13;	1.6504
419.41;	1.6576
419.68;	1.6648
419.96;	1.6719
420.24;	1.6789
420.51;	1.6859
420.79;	1.6928
421.07;	1.6996
421.34;	1.7064
421.62;	1.7131
421.89;	1.7198
422.17;	1.7264
422.45;	1.7329
422.72;	1.7393
423.00;	1.7457
423.28;	1.7521
423.55;	1.7583
423.83;	1.7645
424.10;	1.7706
424.38;	1.7766
424.66;	1.7826
424.93;	1.7885
425.21;	1.7943
425.49;	1.8000
425.76;	1.8057
426.04;	1.8112
426.32;	1.8167
426.59;	1.8222
426.87;	1.8275
427.14;	1.8328
427.42;	1.8379
427.70;	1.8430
427.97;	1.8481
428.25;	1.8530
428.53;	1.8578
428.80;	1.8626
429.08;	1.8673
429.35;	1.8718
429.63;	1.8763
429.91;	1.8807
430.18;	1.8851
430.46;	1.8893
430.74;	1.8934
431.01;	1.8975
431.29;	1.9014
431.56;	1.9053
431.84;	1.9091
432.12;	1.9127
432.39;	1.9163
432.67;	1.9198
432.95;	1.9232
433.22;	1.9265
433.50;	1.9297
433.78;	1.9328
434.05;	1.9358
434.33;	1.9387
434.60;	1.9415
434.88;	1.9442
435.16;	1.9468
435.43;	1.9494
435.71;	1.9518
435.99;	1.9541
436.26;	1.9563
436.54;	1.9584
436.81;	1.9604
437.09;	1.9623
437.37;	1.9642
437.64;	1.9659
437.92;	1.9675
438.20;	1.9690
438.47;	1.9704
438.75;	1.9717
439.03;	1.9729
439.30;	1.9739
439.58;	1.9749
439.85;	1.9758
440.13;	1.9766
440.41;	1.9773
440.68;	1.9778
440.96;	1.9783
441.24;	1.9787
441.51;	1.9789
441.79;	1.9791
442.06;	1.9791
442.34;	1.9791
442.62;	1.9789
442.89;	1.9787
443.17;	1.9783
443.45;	1.9778
443.72;	1.9773
444.00;	1.9766
444.28;	1.9758
444.55;	1.9749
444.83;	1.9739
445.10;	1.9728
445.38;	1.9716
445.66;	1.9703
445.93;	1.9689
446.21;	1.9674
446.49;	1.9658
446.76;	1.9641
447.04;	1.9623
447.31;	1.9604
447.59;	1.9584
447.87;	1.9563
448.14;	1.9541
448.42;	1.9517
448.70;	1.9493
448.97;	1.9468
449.25;	1.9442
449.52;	1.9415
449.80;	1.9387
450.08;	1.9358
450.35;	1.9328
450.63;	1.9297
450.91;	1.9265
451.18;	1.9232
451.46;	1.9198
451.74;	1.9163
452.01;	1.9127
452.29;	1.9091
452.56;	1.9053
452.84;	1.9015
453.12;	1.8975
453.39;	1.8935
453.67;	1.8893
453.95;	1.8851
454.22;	1.8808
454.50;	1.8764
454.77;	1.8719
455.05;	1.8674
455.33;	1.8627
455.60;	1.8580
455.88;	1.8532
456.16;	1.8482
456.43;	1.8432
456.71;	1.8382
456.99;	1.8330
457.26;	1.8278
457.54;	1.8225
457.81;	1.8171
458.09;	1.8116
458.37;	1.8060
458.64;	1.8004
458.92;	1.7947
459.20;	1.7889
459.47;	1.7830
459.75;	1.7771
460.02;	1.7711
460.30;	1.7650
460.58;	1.7589
460.85;	1.7526
461.13;	1.7464
461.41;	1.7400
461.68;	1.7336
461.96;	1.7271
462.23;	1.7205
462.51;	1.7139
462.79;	1.7072
463.06;	1.7005
463.34;	1.6937
463.62;	1.6868
463.89;	1.6799
464.17;	1.6729
464.45;	1.6659
464.72;	1.6588
465.00;	1.6516
465.27;	1.6444
465.55;	1.6372
465.83;	1.6298
466.10;	1.6225
466.38;	1.6151
466.66;	1.6076
466.93;	1.6001
467.21;	1.5925
467.48;	1.5849
467.76;	1.5773
468.04;	1.5696
468.31;	1.5619
468.59;	1.5541
468.87;	1.5463
469.14;	1.5384
469.42;	1.5305
469.70;	1.5226
469.97;	1.5146
470.25;	1.5066
470.52;	1.4985
470.80;	1.4905
471.08;	1.4824
471.35;	1.4742
471.63;	1.4660
471.91;	1.4578
472.18;	1.4496
472.46;	1.4414
472.73;	1.4331
473.01;	1.4248
473.29;	1.4164
473.56;	1.4081
473.84;	1.3997
474.12;	1.3913
474.39;	1.3829
474.67;	1.3745
474.95;	1.3660
475.22;	1.3576
475.50;	1.3491
475.77;	1.3406
476.05;	1.3321
476.33;	1.3235
476.60;	1.3150
476.88;	1.3065
477.16;	1.2979
477.43;	1.2893
477.71;	1.2808
477.98;	1.2722
478.26;	1.2636
478.54;	1.2550
478.81;	1.2464
479.09;	1.2378
479.37;	1.2292
479.64;	1.2206
479.92;	1.2120
480.19;	1.2034
480.47;	1.1948
480.75;	1.1862
481.02;	1.1776
481.30;	1.1691
481.58;	1.1605
481.85;	1.1519
482.13;	1.1434
482.41;	1.1348
482.68;	1.1263
482.96;	1.1177
483.23;	1.1092
483.51;	1.1007
483.79;	1.0922
484.06;	1.0837
484.34;	1.0752
484.62;	1.0668
484.89;	1.0583
485.17;	1.0499
485.44;	1.0415
485.72;	1.0331
486.00;	1.0247
486.27;	1.0164
486.55;	1.0080
486.83;	0.9997
487.10;	0.9915
487.38;	0.9832
487.66;	0.9749
487.93;	0.9667
488.21;	0.9585
488.48;	0.9504
488.76;	0.9422
489.04;	0.9341
489.31;	0.9260
489.59;	0.9180
489.87;	0.9100
490.14;	0.9020
490.42;	0.8940
490.69;	0.8861
490.97;	0.8782
491.25;	0.8703
491.52;	0.8625
491.80;	0.8546
492.08;	0.8469
492.35;	0.8391
492.63;	0.8314
492.91;	0.8238
493.18;	0.8161
493.46;	0.8085
493.73;	0.8010
494.01;	0.7935
494.29;	0.7860
494.56;	0.7785
494.84;	0.7711
495.12;	0.7638
495.39;	0.7564
495.67;	0.7491
495.94;	0.7419
496.22;	0.7347
496.50;	0.7275
496.77;	0.7204
497.05;	0.7133
497.33;	0.7063
497.60;	0.6993
497.88;	0.6923
498.15;	0.6854
498.43;	0.6786
498.71;	0.6718
498.98;	0.6650
499.26;	0.6582
499.54;	0.6516
499.81;	0.6449
500.09;	0.6383
500.37;	0.6318
500.64;	0.6253
500.92;	0.6188
501.19;	0.6124
501.47;	0.6061
501.75;	0.5997
502.02;	0.5935
502.30;	0.5873
502.58;	0.5811
502.85;	0.5750
503.13;	0.5689
503.40;	0.5629
503.68;	0.5569
503.96;	0.5509
504.23;	0.5451
504.51;	0.5392
504.79;	0.5335
505.06;	0.5277
505.34;	0.5220
505.62;	0.5164
505.89;	0.5108
506.17;	0.5053
506.44;	0.4998
506.72;	0.4943
507.00;	0.4890
507.27;	0.4836
507.55;	0.4783
507.83;	0.4731
508.10;	0.4679
508.38;	0.4628
508.65;	0.4577
508.93;	0.4526
509.21;	0.4476
509.48;	0.4427
509.76;	0.4378
510.04;	0.4330
510.31;	0.4282
510.59;	0.4234
510.87;	0.4187
511.14;	0.4141
511.42;	0.4095
511.69;	0.4049
511.97;	0.4005
512.25;	0.3960
512.52;	0.3916
512.80;	0.3873
513.08;	0.3830
513.35;	0.3787
513.63;	0.3745
513.90;	0.3704
514.18;	0.3663
514.46;	0.3622
514.73;	0.3582
515.01;	0.3542
515.29;	0.3503
515.56;	0.3465
515.84;	0.3427
516.11;	0.3389
516.39;	0.3352
516.67;	0.3315
516.94;	0.3279
517.22;	0.3243
517.50;	0.3208
517.77;	0.3173
518.05;	0.3138
518.33;	0.3105
518.60;	0.3071
518.88;	0.3038
519.15;	0.3006
519.43;	0.2974
519.71;	0.2942
519.98;	0.2911
520.26;	0.2880
520.54;	0.2850
520.81;	0.2820
521.09;	0.2791
521.36;	0.2762
521.64;	0.2733
521.92;	0.2705
522.19;	0.2677
522.47;	0.2650
522.75;	0.2623
523.02;	0.2597
523.30;	0.2571
523.58;	0.2546
523.85;	0.2521
524.13;	0.2496
524.40;	0.2472
524.68;	0.2448
524.96;	0.2424
525.23;	0.2401
525.51;	0.2379
525.79;	0.2357
526.06;	0.2335
526.34;	0.2313
526.61;	0.2292
526.89;	0.2272
527.17;	0.2252
527.44;	0.2232
527.72;	0.2212
528.00;	0.2193
528.27;	0.2175
528.55;	0.2156
528.83;	0.2138
529.10;	0.2121
529.38;	0.2104
529.65;	0.2087
529.93;	0.2070
530.21;	0.2054
530.48;	0.2039
530.76;	0.2023
531.04;	0.2008
531.31;	0.1993
531.59;	0.1979
531.86;	0.1965
532.14;	0.1952
532.42;	0.1938
532.69;	0.1925
532.97;	0.1913
533.25;	0.1900
533.52;	0.1889
533.80;	0.1877
534.07;	0.1866
534.35;	0.1855
534.63;	0.1844
534.90;	0.1834
535.18;	0.1824
535.46;	0.1814
535.73;	0.1805
536.01;	0.1795
536.29;	0.1787
536.56;	0.1778
536.84;	0.1770
537.11;	0.1762
537.39;	0.1755
537.67;	0.1747
537.94;	0.1740
538.22;	0.1734
538.50;	0.1727
538.77;	0.1721
539.05;	0.1715
539.32;	0.1710
539.60;	0.1704
539.88;	0.1699
540.15;	0.1695
540.43;	0.1690
540.71;	0.1686
540.98;	0.1682
541.26;	0.1678
541.54;	0.1675
541.81;	0.1672
542.09;	0.1669
542.36;	0.1666
542.64;	0.1663
542.92;	0.1661
543.19;	0.1659
543.47;	0.1658
543.75;	0.1656
544.02;	0.1655
544.30;	0.1654
544.57;	0.1653
544.85;	0.1653
545.13;	0.1653
545.40;	0.1653
545.68;	0.1653
545.96;	0.1653
546.23;	0.1654
546.51;	0.1655
546.79;	0.1656
547.06;	0.1657
547.34;	0.1658
547.61;	0.1660
547.89;	0.1662
548.17;	0.1664
548.44;	0.1667
548.72;	0.1669
549.00;	0.1672
549.27;	0.1675
549.55;	0.1678
549.82;	0.1681
550.10;	0.1685
550.38;	0.1689
550.65;	0.1692
550.93;	0.1697
551.21;	0.1701
551.48;	0.1705
551.76;	0.1710
552.03;	0.1715
552.31;	0.1720
552.59;	0.1725
552.86;	0.1731
