wavelength, nm;	absorption
370.00;	0.4850
370.23;	0.4907
370.47;	0.4964
370.70;	0.5022
370.93;	0.5080
371.17;	0.5138
371.40;	0.5198
371.63;	0.5257
371.87;	0.5317
372.10;	0.5378
372.33;	0.5439
372.57;	0.5500
372.80;	0.5562
373.03;	0.5624
373.27;	0.5687
373.50;	0.5751
373.73;	0.5815
373.97;	0.5879
374.20;	0.5944
374.43;	0.6009
374.67;	0.6075
374.90;	0.6142
375.13;	0.6208
375.37;	0.6276
375.60;	0.6344
375.83;	0.6412
376.07;	0.6481
376.30;	0.6550
376.53;	0.6620
376.77;	0.6690
377.00;	0.6761
377.23;	0.6832
377.47;	0.6904
377.70;	0.6976
377.93;	0.7049
378.17;	0.7122
378.40;	0.7196
378.63;	0.7270
378.87;	0.7345
379.10;	0.7420
379.33;	0.7495
379.57;	0.7572
379.80;	0.7648
380.03;	0.7725
380.27;	0.7803
380.50;	0.7881
380.73;	0.7960
380.97;	0.8039
381.20;	0.8118
381.43;	0.8198
381.67;	0.8279
381.90;	0.8360
382.13;	0.8441
382.37;	0.8523
382.60;	0.8605
382.83;	0.8688
383.07;	0.8771
383.30;	0.8855
383.53;	0.8939
383.77;	0.9024
384.00;	0.9109
384.23;	0.9195
384.47;	0.9281
384.70;	0.9368
384.93;	0.9454
385.17;	0.9542
385.40;	0.9630
385.63;	0.9718
385.87;	0.9807
386.10;	0.9896
386.33;	0.9986
386.57;	1.0076
386.80;	1.0166
387.03;	1.0257
387.27;	1.0348
387.50;	1.0440
387.73;	1.0532
387.97;	1.0625
388.20;	1.0718
388.43;	1.0811
388.67;	1.0905
388.90;	1.0999
389.13;	1.1094
389.37;	1.1189
389.60;	1.1284
389.83;	1.1380
390.07;	1.1476
390.30;	1.1572
390.54;	1.1669
390.77;	1.1766
391.00;	1.1864
391.24;	1.1962
391.47;	1.2060
391.70;	1.2159
391.94;	1.2258
392.17;	1.2357
392.40;	1.2457
392.64;	1.2557
392.87;	1.2657
393.10;	1.2758
393.34;	1.2859
393.57;	1.2960
393.80;	1.3062
394.04;	1.3164
394.27;	1.3266
394.50;	1.3368
394.74;	1.3471
394.97;	1.3574
395.20;	1.3678
395.44;	1.3781
395.67;	1.3885
395.90;	1.3989
396.14;	1.4093
396.37;	1.4198
396.60;	1.4303
396.84;	1.4408
397.07;	1.4513
397.30;	1.4619
397.54;	1.4724
397.77;	1.4830
398.00;	1.4936
398.24;	1.5043
398.47;	1.5149
398.70;	1.5256
398.94;	1.5363
399.17;	1.5470
399.40;	1.5577
399.64;	1.5684
399.87;	1.5791
400.10;	1.5899
400.34;	1.6007
400.57;	1.6115
400.80;	1.6223
401.04;	1.6331
401.27;	1.6439
401.50;	1.6547
401.74;	1.6655
401.97;	1.6764
402.20;	1.6872
402.44;	1.6981
402.67;	1.7089
402.90;	1.7198
403.14;	1.7307
403.37;	1.7415
403.60;	1.7524
403.84;	1.7633
404.07;	1.7742
404.30;	1.7850
404.54;	1.7959
404.77;	1.8068
405.00;	1.8177
405.24;	1.8285
405.47;	1.8394
405.70;	1.8502
405.94;	1.8611
406.17;	1.8719
406.40;	1.8828
406.64;	1.8936
