wavelength, nm;	absorption
377.00;	0.7796
377.38;	0.7929
377.76;	0.8064
378.13;	0.8200
378.51;	0.8338
378.89;	0.8477
379.27;	0.8617
379.64;	0.8760
380.02;	0.8903
380.40;	0.9048
380.78;	0.9195
381.15;	0.9342
381.53;	0.9492
381.91;	0.9643
382.29;	0.9795
382.66;	0.9949
383.04;	1.0104
383.42;	1.0260
383.80;	1.0418
384.17;	1.0577
384.55;	1.0738
384.93;	1.0900
385.31;	1.1063
385.68;	1.1228
386.06;	1.1394
386.44;	1.1561
386.82;	1.1730
387.19;	1.1900
387.57;	1.2071
387.95;	1.2243
388.33;	1.2417
388.71;	1.2592
389.08;	1.2768
389.46;	1.2945
389.84;	1.3123
390.22;	1.3303
390.59;	1.3484
390.97;	1.3666
391.35;	1.3848
391.73;	1.4032
392.10;	1.4217
392.48;	1.4403
392.86;	1.4590
393.24;	1.4778
393.61;	1.4967
393.99;	1.5157
394.37;	1.5348
394.75;	1.5539
395.12;	1.5732
395.50;	1.5925
395.88;	1.6119
396.26;	1.6314
396.63;	1.6509
397.01;	1.6705
397.39;	1.6902
397.77;	1.7100
398.14;	1.7298
398.52;	1.7497
398.90;	1.7696
399.28;	1.7895
399.66;	1.8096
400.03;	1.8296
400.41;	1.8497
400.79;	1.8698
401.17;	1.8900
401.54;	1.9102
401.92;	1.9304
402.30;	1.9507
402.68;	1.9709
403.05;	1.9912
403.43;	2.0115
403.81;	2.0318
404.19;	2.0521
404.56;	2.0723
404.94;	2.0926
405.32;	2.1129
405.70;	2.1332
406.07;	2.1534
406.45;	2.1736
406.83;	2.1938
407.21;	2.2140
407.58;	2.2341
407.96;	2.2542
408.34;	2.2742
408.72;	2.2942
409.09;	2.3142
409.47;	2.3340
409.85;	2.3539
410.23;	2.3736
410.61;	2.3933
410.98;	2.4129
411.36;	2.4324
411.74;	2.4519
412.12;	2.4712
412.49;	2.4905
412.87;	2.5097
413.25;	2.5287
413.63;	2.5477
414.00;	2.5665
414.38;	2.5853
414.76;	2.6039
415.14;	2.6224
415.51;	2.6407
415.89;	2.6589
416.27;	2.6770
416.65;	2.6950
417.02;	2.7128
417.40;	2.7304
417.78;	2.7479
418.16;	2.7652
418.53;	2.7824
418.91;	2.7994
419.29;	2.8162
419.67;	2.8328
420.04;	2.8493
420.42;	2.8655
420.80;	2.8816
421.18;	2.8975
421.56;	2.9131
421.93;	2.9286
422.31;	2.9439
422.69;	2.9589
423.07;	2.9738
423.44;	2.9884
423.82;	3.0028
424.20;	3.0169
424.58;	3.0309
424.95;	3.0445
425.33;	3.0580
425.71;	3.0712
426.09;	3.0842
426.46;	3.0969
426.84;	3.1093
427.22;	3.1215
427.60;	3.1335
427.97;	3.1451
428.35;	3.1565
428.73;	3.1677
429.11;	3.1785
429.48;	3.1891
429.86;	3.1994
430.24;	3.2094
430.62;	3.2191
430.99;	3.2286
431.37;	3.2377
431.75;	3.2466
432.13;	3.2551
432.51;	3.2634
432.88;	3.2713
433.26;	3.2790
433.64;	3.2863
434.02;	3.2934
434.39;	3.3001
434.77;	3.3065
435.15;	3.3126
435.53;	3.3184
435.90;	3.3238
436.28;	3.3290
436.66;	3.3338
437.04;	3.3383
437.41;	3.3425
437.79;	3.3463
438.17;	3.3498
438.55;	3.3530
438.92;	3.3559
439.30;	3.3584
439.68;	3.3606
440.06;	3.3625
440.43;	3.3641
440.81;	3.3653
441.19;	3.3662
441.57;	3.3667
441.94;	3.3669
442.32;	3.3668
442.70;	3.3664
443.08;	3.3656
443.46;	3.3645
443.83;	3.3630
444.21;	3.3613
444.59;	3.3592
444.97;	3.3567
445.34;	3.3540
445.72;	3.3509
446.10;	3.3475
446.48;	3.3437
446.85;	3.3396
447.23;	3.3352
447.61;	3.3305
447.99;	3.3255
448.36;	3.3201
448.74;	3.3145
449.12;	3.3085
449.50;	3.3021
449.87;	3.2955
450.25;	3.2886
450.63;	3.2813
451.01;	3.2738
451.38;	3.2659
451.76;	3.2578
452.14;	3.2493
452.52;	3.2406
452.89;	3.2315
453.27;	3.2222
453.65;	3.2125
454.03;	3.2026
454.41;	3.1924
454.78;	3.1819
455.16;	3.1712
455.54;	3.1601
455.92;	3.1488
456.29;	3.1372
456.67;	3.1254
457.05;	3.1133
457.43;	3.1009
457.80;	3.0883
458.18;	3.0754
458.56;	3.0623
458.94;	3.0489
459.31;	3.0353
459.69;	3.0214
460.07;	3.0074
460.45;	2.9930
460.82;	2.9785
461.20;	2.9637
461.58;	2.9488
461.96;	2.9336
462.33;	2.9182
462.71;	2.9026
463.09;	2.8868
463.47;	2.8708
463.84;	2.8546
464.22;	2.8382
464.60;	2.8216
464.98;	2.8049
465.36;	2.7879
465.73;	2.7708
466.11;	2.7536
466.49;	2.7362
466.87;	2.7186
467.24;	2.7008
467.62;	2.6830
468.00;	2.6649
468.38;	2.6468
468.75;	2.6285
469.13;	2.6100
469.51;	2.5915
469.89;	2.5728
470.26;	2.5540
470.64;	2.5351
471.02;	2.5161
471.40;	2.4969
471.77;	2.4777
472.15;	2.4584
472.53;	2.4390
472.91;	2.4195
473.28;	2.3999
473.66;	2.3803
474.04;	2.3606
474.42;	2.3408
474.79;	2.3209
475.17;	2.3010
475.55;	2.2811
475.93;	2.2611
476.31;	2.2410
476.68;	2.2209
477.06;	2.2008
477.44;	2.1806
477.82;	2.1604
478.19;	2.1402
478.57;	2.1200
478.95;	2.0997
479.33;	2.0795
479.70;	2.0592
480.08;	2.0390
480.46;	2.0187
480.84;	1.9984
481.21;	1.9782
481.59;	1.9579
481.97;	1.9377
482.35;	1.9175
482.72;	1.8973
483.10;	1.8772
483.48;	1.8571
483.86;	1.8370
484.23;	1.8169
484.61;	1.7969
484.99;	1.7770
485.37;	1.7571
485.74;	1.7372
486.12;	1.7174
486.50;	1.6977
486.88;	1.6780
487.26;	1.6584
487.63;	1.6389
488.01;	1.6194
488.39;	1.6000
488.77;	1.5807
489.14;	1.5614
489.52;	1.5423
489.90;	1.5232
490.28;	1.5042
490.65;	1.4854
491.03;	1.4666
491.41;	1.4479
491.79;	1.4293
492.16;	1.4108
492.54;	1.3924
492.92;	1.3741
493.30;	1.3559
493.67;	1.3379
494.05;	1.3199
494.43;	1.3021
494.81;	1.2844
495.18;	1.2668
495.56;	1.2493
495.94;	1.2319
496.32;	1.2147
496.69;	1.1976
497.07;	1.1806
497.45;	1.1637
497.83;	1.1470
498.21;	1.1304
498.58;	1.1139
498.96;	1.0976
499.34;	1.0814
499.72;	1.0653
500.09;	1.0494
500.47;	1.0336
500.85;	1.0180
501.23;	1.0025
501.60;	0.9871
501.98;	0.9719
502.36;	0.9569
502.74;	0.9419
503.11;	0.9271
503.49;	0.9125
503.87;	0.8980
504.25;	0.8837
504.62;	0.8695
505.00;	0.8554
505.38;	0.8415
505.76;	0.8278
506.13;	0.8142
506.51;	0.8007
506.89;	0.7874
507.27;	0.7742
507.64;	0.7612
508.02;	0.7483
508.40;	0.7356
508.78;	0.7231
509.16;	0.7106
509.53;	0.6984
509.91;	0.6863
510.29;	0.6743
510.67;	0.6625
511.04;	0.6508
511.42;	0.6393
511.80;	0.6279
512.18;	0.6167
512.55;	0.6056
512.93;	0.5946
513.31;	0.5838
513.69;	0.5732
514.06;	0.5627
514.44;	0.5523
514.82;	0.5421
515.20;	0.5320
515.57;	0.5221
515.95;	0.5123
516.33;	0.5026
516.71;	0.4931
517.08;	0.4838
517.46;	0.4745
517.84;	0.4654
518.22;	0.4565
518.59;	0.4476
518.97;	0.4389
519.35;	0.4304
519.73;	0.4220
520.11;	0.4137
520.48;	0.4055
520.86;	0.3975
521.24;	0.3896
521.62;	0.3818
521.99;	0.3741
522.37;	0.3666
522.75;	0.3592
523.13;	0.3519
523.50;	0.3448
523.88;	0.3377
524.26;	0.3308
524.64;	0.3240
525.01;	0.3173
525.39;	0.3108
525.77;	0.3043
526.15;	0.2980
526.52;	0.2918
526.90;	0.2856
527.28;	0.2796
527.66;	0.2738
528.03;	0.2680
528.41;	0.2623
528.79;	0.2567
529.17;	0.2513
529.54;	0.2459
529.92;	0.2406
530.30;	0.2355
530.68;	0.2304
531.06;	0.2255
531.43;	0.2206
531.81;	0.2158
532.19;	0.2112
532.57;	0.2066
532.94;	0.2021
533.32;	0.1977
533.70;	0.1934
534.08;	0.1892
534.45;	0.1850
534.83;	0.1810
535.21;	0.1770
535.59;	0.1731
535.96;	0.1693
536.34;	0.1656
536.72;	0.1620
537.10;	0.1584
537.47;	0.1550
537.85;	0.1516
538.23;	0.1482
538.61;	0.1450
538.98;	0.1418
539.36;	0.1387
539.74;	0.1357
540.12;	0.1327
540.49;	0.1298
540.87;	0.1270
541.25;	0.1242
541.63;	0.1215
542.01;	0.1189
542.38;	0.1163
542.76;	0.1138
