wavelength, nm;	absorption
396.00;	1.1378
396.30;	1.1487
396.60;	1.1597
396.90;	1.1706
397.20;	1.1816
397.50;	1.1926
397.80;	1.2037
398.10;	1.2147
398.40;	1.2258
398.70;	1.2369
399.00;	1.2481
399.30;	1.2593
399.60;	1.2704
399.90;	1.2816
400.20;	1.2929
400.50;	1.3041
400.80;	1.3154
401.10;	1.3266
401.40;	1.3379
401.70;	1.3492
402.00;	1.3605
402.30;	1.3718
402.60;	1.3831
402.90;	1.3945
403.20;	1.4058
403.50;	1.4171
403.80;	1.4285
404.10;	1.4398
404.40;	1.4512
404.70;	1.4625
405.00;	1.4738
405.30;	1.4852
405.60;	1.4965
405.90;	1.5078
406.20;	1.5191
406.50;	1.5304
406.80;	1.5417
407.10;	1.5530
407.40;	1.5642
407.70;	1.5755
408.00;	1.5867
408.30;	1.5979
408.60;	1.6091
408.90;	1.6202
409.20;	1.6314
409.50;	1.6425
409.80;	1.6535
410.10;	1.6646
410.40;	1.6756
410.70;	1.6866
411.00;	1.6976
411.30;	1.7085
411.60;	1.7194
411.90;	1.7302
412.20;	1.7410
412.50;	1.7518
412.80;	1.7625
413.10;	1.7732
413.40;	1.7838
413.70;	1.7944
414.00;	1.8049
414.30;	1.8154
414.60;	1.8258
414.90;	1.8362
415.20;	1.8465
415.50;	1.8567
415.80;	1.8669
416.10;	1.8771
416.40;	1.8871
416.70;	1.8971
417.00;	1.9071
417.31;	1.9170
417.61;	1.9268
417.91;	1.9365
418.21;	1.9462
418.51;	1.9558
418.81;	1.9653
419.11;	1.9747
419.41;	1.9841
419.71;	1.9933
420.01;	2.0025
420.31;	2.0117
420.61;	2.0207
420.91;	2.0296
421.21;	2.0385
421.51;	2.0473
421.81;	2.0559
422.11;	2.0645
422.41;	2.0730
422.71;	2.0814
423.01;	2.0897
423.31;	2.0979
423.61;	2.1060
423.91;	2.1140
424.21;	2.1219
424.51;	2.1297
424.81;	2.1374
425.11;	2.1450
425.41;	2.1525
425.71;	2.1599
426.01;	2.1671
426.31;	2.1743
426.61;	2.1813
426.91;	2.1883
427.21;	2.1951
427.51;	2.2018
427.81;	2.2084
428.11;	2.2148
428.41;	2.2212
428.71;	2.2274
429.01;	2.2335
429.31;	2.2395
429.61;	2.2453
429.91;	2.2510
430.21;	2.2566
430.51;	2.2621
430.81;	2.2675
431.11;	2.2727
431.41;	2.2778
431.71;	2.2827
432.01;	2.2875
432.31;	2.2922
432.61;	2.2968
432.91;	2.3012
433.21;	2.3055
433.51;	2.3097
433.81;	2.3137
434.11;	2.3176
434.41;	2.3213
434.71;	2.3249
435.01;	2.3284
435.31;	2.3317
435.61;	2.3349
435.91;	2.3379
436.21;	2.3408
436.51;	2.3436
436.81;	2.3462
437.11;	2.3487
437.41;	2.3510
437.71;	2.3532
438.01;	2.3552
438.31;	2.3571
438.61;	2.3589
438.91;	2.3605
439.21;	2.3619
439.51;	2.3633
439.81;	2.3644
440.11;	2.3654
