wavelength, nm;	absorption
396.00;	1.6580
396.38;	1.6781
396.76;	1.6982
397.14;	1.7185
397.52;	1.7388
397.90;	1.7591
398.28;	1.7796
398.66;	1.8000
399.04;	1.8206
399.42;	1.8412
399.80;	1.8618
400.18;	1.8825
400.56;	1.9032
400.94;	1.9240
401.32;	1.9448
401.70;	1.9656
402.07;	1.9864
402.45;	2.0073
402.83;	2.0282
403.21;	2.0490
403.59;	2.0699
403.97;	2.0909
404.35;	2.1118
404.73;	2.1327
405.11;	2.1536
405.49;	2.1744
405.87;	2.1953
406.25;	2.2161
406.63;	2.2370
407.01;	2.2577
407.39;	2.2785
407.77;	2.2992
408.15;	2.3199
408.53;	2.3405
408.91;	2.3611
409.29;	2.3816
409.67;	2.4020
410.05;	2.4224
410.43;	2.4427
410.81;	2.4630
411.19;	2.4831
411.57;	2.5032
411.95;	2.5232
412.33;	2.5431
412.71;	2.5629
413.09;	2.5826
413.47;	2.6022
413.84;	2.6216
414.22;	2.6410
414.60;	2.6602
414.98;	2.6793
415.36;	2.6983
415.74;	2.7171
416.12;	2.7358
416.50;	2.7543
416.88;	2.7727
417.26;	2.7909
417.64;	2.8090
418.02;	2.8269
418.40;	2.8447
418.78;	2.8622
419.16;	2.8796
419.54;	2.8968
419.92;	2.9138
420.30;	2.9306
420.68;	2.9473
421.06;	2.9637
421.44;	2.9799
421.82;	2.9959
422.20;	3.0117
422.58;	3.0273
422.96;	3.0426
423.34;	3.0577
423.72;	3.0726
424.10;	3.0873
424.48;	3.1017
424.86;	3.1159
425.23;	3.1298
425.61;	3.1435
425.99;	3.1569
426.37;	3.1700
426.75;	3.1829
427.13;	3.1955
427.51;	3.2079
427.89;	3.2200
428.27;	3.2318
428.65;	3.2433
429.03;	3.2546
429.41;	3.2655
429.79;	3.2762
430.17;	3.2866
430.55;	3.2966
430.93;	3.3064
431.31;	3.3159
431.69;	3.3250
432.07;	3.3339
432.45;	3.3425
432.83;	3.3507
433.21;	3.3586
433.59;	3.3662
433.97;	3.3735
434.35;	3.3805
434.73;	3.3871
435.11;	3.3934
435.49;	3.3994
435.87;	3.4051
436.25;	3.4104
436.63;	3.4154
437.00;	3.4201
437.38;	3.4244
437.76;	3.4284
438.14;	3.4320
438.52;	3.4353
438.90;	3.4383
439.28;	3.4409
439.66;	3.4432
440.04;	3.4452
440.42;	3.4468
440.80;	3.4480
441.18;	3.4490
441.56;	3.4495
441.94;	3.4498
442.32;	3.4496
442.70;	3.4492
443.08;	3.4484
443.46;	3.4472
443.84;	3.4457
444.22;	3.4439
444.60;	3.4417
444.98;	3.4392
445.36;	3.4364
445.74;	3.4332
446.12;	3.4296
446.50;	3.4257
446.88;	3.4215
447.26;	3.4170
447.64;	3.4121
448.02;	3.4069
448.40;	3.4013
448.77;	3.3954
449.15;	3.3892
449.53;	3.3827
449.91;	3.3758
450.29;	3.3686
450.67;	3.3611
451.05;	3.3533
451.43;	3.3452
451.81;	3.3367
452.19;	3.3280
452.57;	3.3189
452.95;	3.3095
453.33;	3.2999
453.71;	3.2899
454.09;	3.2796
454.47;	3.2691
454.85;	3.2582
455.23;	3.2470
455.61;	3.2356
455.99;	3.2239
456.37;	3.2119
456.75;	3.1996
457.13;	3.1871
457.51;	3.1743
457.89;	3.1612
458.27;	3.1479
458.65;	3.1343
459.03;	3.1205
459.41;	3.1064
459.79;	3.0921
460.16;	3.0775
460.54;	3.0627
460.92;	3.0476
461.30;	3.0324
461.68;	3.0169
462.06;	3.0012
462.44;	2.9852
462.82;	2.9691
463.20;	2.9527
463.58;	2.9362
463.96;	2.9194
464.34;	2.9025
464.72;	2.8854
465.10;	2.8680
465.48;	2.8505
465.86;	2.8329
466.24;	2.8150
466.62;	2.7970
467.00;	2.7788
467.38;	2.7605
467.76;	2.7420
468.14;	2.7234
468.52;	2.7046
468.90;	2.6857
469.28;	2.6666
469.66;	2.6475
470.04;	2.6281
470.42;	2.6087
470.80;	2.5892
471.18;	2.5695
471.56;	2.5498
471.93;	2.5299
472.31;	2.5100
472.69;	2.4900
473.07;	2.4698
473.45;	2.4496
473.83;	2.4294
474.21;	2.4090
474.59;	2.3886
474.97;	2.3681
475.35;	2.3475
475.73;	2.3270
476.11;	2.3063
476.49;	2.2856
476.87;	2.2649
477.25;	2.2441
477.63;	2.2233
478.01;	2.2025
478.39;	2.1817
478.77;	2.1608
479.15;	2.1399
479.53;	2.1190
479.91;	2.0981
480.29;	2.0772
480.67;	2.0564
481.05;	2.0355
481.43;	2.0146
481.81;	1.9938
482.19;	1.9729
482.57;	1.9521
482.95;	1.9313
483.33;	1.9106
483.70;	1.8899
484.08;	1.8692
484.46;	1.8485
484.84;	1.8279
485.22;	1.8074
485.60;	1.7869
485.98;	1.7665
486.36;	1.7461
486.74;	1.7258
487.12;	1.7056
487.50;	1.6854
487.88;	1.6653
488.26;	1.6453
488.64;	1.6253
489.02;	1.6055
489.40;	1.5857
489.78;	1.5660
490.16;	1.5464
490.54;	1.5269
490.92;	1.5075
491.30;	1.4882
491.68;	1.4690
492.06;	1.4499
492.44;	1.4309
492.82;	1.4120
493.20;	1.3933
493.58;	1.3746
493.96;	1.3561
494.34;	1.3376
494.72;	1.3193
495.09;	1.3012
495.47;	1.2831
495.85;	1.2652
496.23;	1.2474
496.61;	1.2297
496.99;	1.2121
497.37;	1.1947
497.75;	1.1774
498.13;	1.1603
498.51;	1.1433
498.89;	1.1264
499.27;	1.1097
499.65;	1.0931
500.03;	1.0767
500.41;	1.0604
500.79;	1.0442
501.17;	1.0282
501.55;	1.0123
501.93;	0.9966
502.31;	0.9810
502.69;	0.9656
503.07;	0.9503
503.45;	0.9352
503.83;	0.9202
504.21;	0.9054
504.59;	0.8908
504.97;	0.8762
505.35;	0.8619
505.73;	0.8477
506.11;	0.8336
506.49;	0.8197
506.86;	0.8060
507.24;	0.7924
507.62;	0.7789
508.00;	0.7656
508.38;	0.7525
508.76;	0.7395
509.14;	0.7267
509.52;	0.7140
509.90;	0.7015
510.28;	0.6892
510.66;	0.6769
511.04;	0.6649
511.42;	0.6530
511.80;	0.6412
512.18;	0.6296
512.56;	0.6182
512.94;	0.6069
513.32;	0.5957
513.70;	0.5847
514.08;	0.5739
514.46;	0.5632
514.84;	0.5526
515.22;	0.5422
515.60;	0.5320
515.98;	0.5218
516.36;	0.5119
516.74;	0.5021
517.12;	0.4924
517.50;	0.4828
517.88;	0.4734
518.26;	0.4642
518.63;	0.4551
519.01;	0.4461
519.39;	0.4372
519.77;	0.4285
520.15;	0.4200
520.53;	0.4115
520.91;	0.4032
521.29;	0.3951
521.67;	0.3870
522.05;	0.3791
522.43;	0.3714
522.81;	0.3637
523.19;	0.3562
523.57;	0.3488
523.95;	0.3415
524.33;	0.3344
524.71;	0.3274
525.09;	0.3205
525.47;	0.3137
525.85;	0.3070
526.23;	0.3005
526.61;	0.2940
526.99;	0.2877
527.37;	0.2815
527.75;	0.2754
528.13;	0.2695
528.51;	0.2636
528.89;	0.2578
529.27;	0.2522
529.65;	0.2466
530.02;	0.2412
530.40;	0.2358
530.78;	0.2306
531.16;	0.2255
531.54;	0.2204
531.92;	0.2155
532.30;	0.2107
532.68;	0.2059
533.06;	0.2013
533.44;	0.1967
533.82;	0.1923
534.20;	0.1879
534.58;	0.1836
534.96;	0.1794
535.34;	0.1753
535.72;	0.1713
536.10;	0.1673
536.48;	0.1635
536.86;	0.1597
537.24;	0.1560
537.62;	0.1524
538.00;	0.1489
538.38;	0.1454
538.76;	0.1420
539.14;	0.1387
539.52;	0.1355
539.90;	0.1323
540.28;	0.1292
540.66;	0.1262
541.04;	0.1232
541.42;	0.1204
541.79;	0.1175
542.17;	0.1148
542.55;	0.1121
542.93;	0.1095
543.31;	0.1069
543.69;	0.1044
544.07;	0.1020
544.45;	0.0996
544.83;	0.0973
545.21;	0.0950
545.59;	0.0928
545.97;	0.0906
546.35;	0.0885
546.73;	0.0865
547.11;	0.0845
547.49;	0.0825
547.87;	0.0806
548.25;	0.0788
548.63;	0.0770
549.01;	0.0752
549.39;	0.0735
549.77;	0.0718
550.15;	0.0702
550.53;	0.0686
550.91;	0.0671
551.29;	0.0656
551.67;	0.0642
552.05;	0.0627
552.43;	0.0614
552.81;	0.0600
553.19;	0.0587
553.56;	0.0575
553.94;	0.0563
554.32;	0.0551
554.70;	0.0539
555.08;	0.0528
555.46;	0.0517
555.84;	0.0507
556.22;	0.0497
556.60;	0.0487
556.98;	0.0477
557.36;	0.0468
557.74;	0.0459
558.12;	0.0450
558.50;	0.0442
558.88;	0.0433
559.26;	0.0426
559.64;	0.0418
560.02;	0.0411
560.40;	0.0403
560.78;	0.0397
561.16;	0.0390
561.54;	0.0384
561.92;	0.0377
562.30;	0.0371
562.68;	0.0366
563.06;	0.0360
563.44;	0.0355
563.82;	0.0350
564.20;	0.0345
564.58;	0.0340
564.95;	0.0335
565.33;	0.0331
565.71;	0.0327
566.09;	0.0323
566.47;	0.0319
566.85;	0.0315
567.23;	0.0312
567.61;	0.0309
567.99;	0.0305
568.37;	0.0302
568.75;	0.0299
569.13;	0.0297
569.51;	0.0294
569.89;	0.0292
570.27;	0.0289
570.65;	0.0287
571.03;	0.0285
571.41;	0.0283
571.79;	0.0281
572.17;	0.0279
572.55;	0.0278
572.93;	0.0276
573.31;	0.0275
573.69;	0.0274
574.07;	0.0272
574.45;	0.0271
574.83;	0.0270
575.21;	0.0269
575.59;	0.0269
575.97;	0.0268
576.35;	0.0267
576.72;	0.0267
577.10;	0.0266
577.48;	0.0266
577.86;	0.0266
578.24;	0.0265
578.62;	0.0265
579.00;	0.0265
579.38;	0.0265
579.76;	0.0265
580.14;	0.0265
580.52;	0.0266
580.90;	0.0266
581.28;	0.0266
581.66;	0.0267
582.04;	0.0267
582.42;	0.0268
582.80;	0.0268
583.18;	0.0269
583.56;	0.0269
583.94;	0.0270
584.32;	0.0271
584.70;	0.0272
585.08;	0.0273
585.46;	0.0274
585.84;	0.0275
586.22;	0.0276
586.60;	0.0277
586.98;	0.0278
587.36;	0.0279
587.74;	0.0280
588.12;	0.0281
588.49;	0.0282
588.87;	0.0284
589.25;	0.0285
589.63;	0.0286
590.01;	0.0288
590.39;	0.0289
