wavelength, nm;	absorption
357.00;	0.2837
357.33;	0.2893
357.66;	0.2950
357.99;	0.3007
358.33;	0.3066
358.66;	0.3125
358.99;	0.3185
359.32;	0.3246
359.65;	0.3308
359.98;	0.3371
360.31;	0.3435
360.64;	0.3500
360.98;	0.3566
361.31;	0.3633
361.64;	0.3700
361.97;	0.3769
362.30;	0.3839
362.63;	0.3910
362.96;	0.3981
363.29;	0.4054
363.63;	0.4128
363.96;	0.4202
364.29;	0.4278
364.62;	0.4355
364.95;	0.4433
365.28;	0.4512
365.61;	0.4592
365.94;	0.4673
366.28;	0.4755
366.61;	0.4838
366.94;	0.4922
367.27;	0.5007
367.60;	0.5094
367.93;	0.5181
368.26;	0.5270
368.59;	0.5359
368.93;	0.5450
369.26;	0.5542
369.59;	0.5635
369.92;	0.5729
370.25;	0.5825
370.58;	0.5921
370.91;	0.6019
371.24;	0.6117
371.58;	0.6217
371.91;	0.6318
372.24;	0.6420
372.57;	0.6524
372.90;	0.6628
373.23;	0.6734
373.56;	0.6841
373.89;	0.6949
374.23;	0.7058
374.56;	0.7168
374.89;	0.7280
375.22;	0.7392
375.55;	0.7506
375.88;	0.7621
376.21;	0.7737
376.54;	0.7855
376.88;	0.7973
377.21;	0.8093
377.54;	0.8214
377.87;	0.8336
378.20;	0.8459
378.53;	0.8584
378.86;	0.8709
379.19;	0.8836
379.53;	0.8964
379.86;	0.9093
380.19;	0.9223
380.52;	0.9354
380.85;	0.9487
381.18;	0.9620
381.51;	0.9755
381.84;	0.9891
382.18;	1.0028
382.51;	1.0166
382.84;	1.0306
383.17;	1.0446
383.50;	1.0588
383.83;	1.0730
384.16;	1.0874
384.49;	1.1019
384.83;	1.1165
385.16;	1.1312
385.49;	1.1460
385.82;	1.1609
386.15;	1.1759
386.48;	1.1910
386.81;	1.2062
387.14;	1.2216
387.48;	1.2370
387.81;	1.2525
388.14;	1.2681
388.47;	1.2838
388.80;	1.2997
389.13;	1.3156
389.46;	1.3316
389.79;	1.3477
390.13;	1.3638
390.46;	1.3801
390.79;	1.3965
391.12;	1.4129
391.45;	1.4295
391.78;	1.4461
392.11;	1.4628
392.44;	1.4796
392.78;	1.4964
393.11;	1.5134
393.44;	1.5304
393.77;	1.5475
394.10;	1.5646
394.43;	1.5818
394.76;	1.5991
395.09;	1.6165
395.43;	1.6339
395.76;	1.6514
396.09;	1.6690
396.42;	1.6866
396.75;	1.7042
397.08;	1.7219
397.41;	1.7397
397.74;	1.7575
398.08;	1.7754
398.41;	1.7933
398.74;	1.8113
399.07;	1.8293
399.40;	1.8473
399.73;	1.8654
400.06;	1.8835
400.40;	1.9016
400.73;	1.9198
401.06;	1.9380
401.39;	1.9562
401.72;	1.9744
402.05;	1.9927
402.38;	2.0109
402.71;	2.0292
403.05;	2.0475
403.38;	2.0658
403.71;	2.0841
404.04;	2.1024
404.37;	2.1207
404.70;	2.1390
405.03;	2.1573
405.36;	2.1756
405.70;	2.1939
406.03;	2.2122
406.36;	2.2304
406.69;	2.2486
407.02;	2.2668
407.35;	2.2850
407.68;	2.3032
408.01;	2.3213
408.35;	2.3394
408.68;	2.3574
409.01;	2.3754
409.34;	2.3934
409.67;	2.4113
410.00;	2.4291
410.33;	2.4469
410.66;	2.4647
411.00;	2.4824
411.33;	2.5000
411.66;	2.5176
411.99;	2.5350
412.32;	2.5525
412.65;	2.5698
412.98;	2.5871
413.31;	2.6042
413.65;	2.6213
413.98;	2.6383
414.31;	2.6553
414.64;	2.6721
414.97;	2.6888
415.30;	2.7054
415.63;	2.7219
415.96;	2.7383
416.30;	2.7546
416.63;	2.7708
416.96;	2.7869
417.29;	2.8029
417.62;	2.8187
417.95;	2.8344
418.28;	2.8500
418.61;	2.8654
418.95;	2.8807
419.28;	2.8959
419.61;	2.9109
419.94;	2.9258
420.27;	2.9405
420.60;	2.9551
420.93;	2.9695
421.26;	2.9838
421.60;	2.9979
421.93;	3.0119
422.26;	3.0256
422.59;	3.0393
422.92;	3.0527
423.25;	3.0660
423.58;	3.0791
423.91;	3.0920
424.25;	3.1047
424.58;	3.1173
424.91;	3.1297
425.24;	3.1418
425.57;	3.1538
425.90;	3.1656
426.23;	3.1772
426.56;	3.1886
426.90;	3.1998
427.23;	3.2108
427.56;	3.2215
427.89;	3.2321
428.22;	3.2425
428.55;	3.2526
428.88;	3.2625
429.21;	3.2722
429.55;	3.2817
429.88;	3.2910
430.21;	3.3000
430.54;	3.3089
430.87;	3.3174
431.20;	3.3258
431.53;	3.3339
431.86;	3.3418
432.20;	3.3495
432.53;	3.3569
432.86;	3.3640
433.19;	3.3710
433.52;	3.3777
433.85;	3.3841
434.18;	3.3903
434.51;	3.3963
434.85;	3.4020
435.18;	3.4075
435.51;	3.4127
435.84;	3.4176
436.17;	3.4223
436.50;	3.4268
436.83;	3.4310
437.16;	3.4349
437.50;	3.4386
437.83;	3.4420
438.16;	3.4452
438.49;	3.4481
438.82;	3.4507
439.15;	3.4531
439.48;	3.4553
439.81;	3.4571
440.15;	3.4587
440.48;	3.4601
440.81;	3.4611
441.14;	3.4620
441.47;	3.4625
441.80;	3.4628
442.13;	3.4628
442.47;	3.4626
442.80;	3.4621
443.13;	3.4613
443.46;	3.4603
443.79;	3.4590
444.12;	3.4575
444.45;	3.4557
444.78;	3.4536
445.12;	3.4513
445.45;	3.4487
445.78;	3.4458
446.11;	3.4427
446.44;	3.4393
446.77;	3.4357
447.10;	3.4318
447.43;	3.4277
447.77;	3.4233
448.10;	3.4186
448.43;	3.4137
448.76;	3.4086
449.09;	3.4031
449.42;	3.3975
449.75;	3.3916
450.08;	3.3854
450.42;	3.3790
450.75;	3.3724
451.08;	3.3655
451.41;	3.3584
451.74;	3.3510
452.07;	3.3434
