wavelength, nm;	absorption
394.00;	1.5828
394.32;	1.5994
394.63;	1.6161
394.95;	1.6328
395.26;	1.6496
395.58;	1.6665
395.89;	1.6835
396.21;	1.7004
396.52;	1.7175
396.84;	1.7346
397.15;	1.7517
397.47;	1.7689
397.79;	1.7861
398.10;	1.8034
398.42;	1.8207
398.73;	1.8381
399.05;	1.8554
399.36;	1.8729
399.68;	1.8903
399.99;	1.9078
400.31;	1.9253
400.62;	1.9429
400.94;	1.9605
401.26;	1.9781
401.57;	1.9957
401.89;	2.0133
402.20;	2.0310
402.52;	2.0486
402.83;	2.0663
403.15;	2.0840
403.46;	2.1017
403.78;	2.1194
404.09;	2.1371
404.41;	2.1548
404.73;	2.1725
405.04;	2.1901
405.36;	2.2078
405.67;	2.2255
405.99;	2.2431
406.30;	2.2608
406.62;	2.2784
406.93;	2.2960
407.25;	2.3136
407.56;	2.3311
407.88;	2.3487
408.20;	2.3661
408.51;	2.3836
408.83;	2.4010
409.14;	2.4184
409.46;	2.4357
409.77;	2.4530
410.09;	2.4703
410.40;	2.4875
410.72;	2.5046
411.03;	2.5217
411.35;	2.5387
411.67;	2.5557
411.98;	2.5726
412.30;	2.5894
412.61;	2.6062
412.93;	2.6229
413.24;	2.6395
413.56;	2.6561
413.87;	2.6725
414.19;	2.6889
414.50;	2.7052
414.82;	2.7214
415.14;	2.7375
415.45;	2.7535
415.77;	2.7695
416.08;	2.7853
416.40;	2.8010
416.71;	2.8166
417.03;	2.8321
417.34;	2.8475
417.66;	2.8628
417.97;	2.8780
418.29;	2.8930
418.61;	2.9079
418.92;	2.9227
419.24;	2.9374
419.55;	2.9519
419.87;	2.9664
420.18;	2.9806
420.50;	2.9948
420.81;	3.0088
421.13;	3.0226
421.44;	3.0363
421.76;	3.0499
422.08;	3.0633
422.39;	3.0766
422.71;	3.0897
423.02;	3.1026
423.34;	3.1154
423.65;	3.1280
423.97;	3.1405
424.28;	3.1527
424.60;	3.1649
424.91;	3.1768
425.23;	3.1886
425.55;	3.2002
425.86;	3.2116
426.18;	3.2228
426.49;	3.2339
426.81;	3.2447
427.12;	3.2554
427.44;	3.2659
427.75;	3.2762
428.07;	3.2863
428.38;	3.2962
428.70;	3.3059
429.02;	3.3154
429.33;	3.3247
429.65;	3.3338
429.96;	3.3427
430.28;	3.3514
430.59;	3.3599
430.91;	3.3681
431.22;	3.3762
431.54;	3.3840
431.85;	3.3917
432.17;	3.3991
432.48;	3.4063
432.80;	3.4132
433.12;	3.4200
433.43;	3.4265
433.75;	3.4328
434.06;	3.4389
434.38;	3.4447
434.69;	3.4504
435.01;	3.4557
435.32;	3.4609
435.64;	3.4658
435.95;	3.4705
436.27;	3.4750
436.59;	3.4792
436.90;	3.4832
437.22;	3.4870
437.53;	3.4905
437.85;	3.4938
438.16;	3.4969
438.48;	3.4997
438.79;	3.5023
439.11;	3.5046
439.42;	3.5067
439.74;	3.5085
440.06;	3.5101
440.37;	3.5115
440.69;	3.5126
441.00;	3.5135
441.32;	3.5142
441.63;	3.5146
441.95;	3.5147
442.26;	3.5147
442.58;	3.5143
442.89;	3.5138
443.21;	3.5130
443.53;	3.5119
443.84;	3.5106
444.16;	3.5091
444.47;	3.5073
444.79;	3.5053
445.10;	3.5031
445.42;	3.5006
445.73;	3.4978
446.05;	3.4949
446.36;	3.4917
446.68;	3.4882
447.00;	3.4845
447.31;	3.4806
447.63;	3.4764
447.94;	3.4721
448.26;	3.4674
448.57;	3.4626
448.89;	3.4575
449.20;	3.4522
449.52;	3.4466
449.83;	3.4409
450.15;	3.4349
450.47;	3.4286
450.78;	3.4222
451.10;	3.4155
451.41;	3.4086
451.73;	3.4015
452.04;	3.3942
452.36;	3.3866
452.67;	3.3788
452.99;	3.3708
453.30;	3.3627
453.62;	3.3542
453.94;	3.3456
454.25;	3.3368
454.57;	3.3278
454.88;	3.3185
455.20;	3.3091
455.51;	3.2995
455.83;	3.2896
456.14;	3.2796
456.46;	3.2694
456.77;	3.2589
457.09;	3.2483
457.41;	3.2375
457.72;	3.2265
458.04;	3.2154
458.35;	3.2040
458.67;	3.1925
458.98;	3.1808
459.30;	3.1689
459.61;	3.1568
459.93;	3.1446
460.24;	3.1322
460.56;	3.1196
460.88;	3.1069
461.19;	3.0940
461.51;	3.0810
461.82;	3.0678
462.14;	3.0544
462.45;	3.0409
462.77;	3.0272
463.08;	3.0134
463.40;	2.9995
463.71;	2.9854
464.03;	2.9712
464.35;	2.9568
464.66;	2.9423
464.98;	2.9277
465.29;	2.9129
465.61;	2.8981
465.92;	2.8831
466.24;	2.8679
466.55;	2.8527
466.87;	2.8373
467.18;	2.8219
467.50;	2.8063
467.82;	2.7906
468.13;	2.7748
468.45;	2.7589
468.76;	2.7430
469.08;	2.7269
469.39;	2.7107
469.71;	2.6944
470.02;	2.6781
470.34;	2.6617
470.65;	2.6452
470.97;	2.6286
471.29;	2.6119
471.60;	2.5952
471.92;	2.5783
472.23;	2.5615
472.55;	2.5445
472.86;	2.5275
473.18;	2.5105
473.49;	2.4933
473.81;	2.4762
474.12;	2.4589
474.44;	2.4417
474.76;	2.4243
475.07;	2.4070
475.39;	2.3896
475.70;	2.3721
476.02;	2.3547
476.33;	2.3371
476.65;	2.3196
476.96;	2.3020
477.28;	2.2845
477.59;	2.2668
477.91;	2.2492
478.23;	2.2316
478.54;	2.2139
478.86;	2.1962
479.17;	2.1786
479.49;	2.1609
479.80;	2.1432
480.12;	2.1255
480.43;	2.1078
480.75;	2.0901
481.06;	2.0724
481.38;	2.0548
481.70;	2.0371
482.01;	2.0195
482.33;	2.0018
482.64;	1.9842
482.96;	1.9666
483.27;	1.9490
483.59;	1.9315
483.90;	1.9139
484.22;	1.8965
484.53;	1.8790
484.85;	1.8616
485.17;	1.8442
485.48;	1.8268
485.80;	1.8095
486.11;	1.7922
486.43;	1.7750
486.74;	1.7578
487.06;	1.7406
487.37;	1.7235
487.69;	1.7065
488.00;	1.6895
488.32;	1.6725
488.64;	1.6557
488.95;	1.6388
489.27;	1.6221
489.58;	1.6054
489.90;	1.5887
490.21;	1.5721
490.53;	1.5556
490.84;	1.5392
491.16;	1.5228
491.47;	1.5065
491.79;	1.4903
492.11;	1.4741
492.42;	1.4580
492.74;	1.4420
493.05;	1.4261
493.37;	1.4102
493.68;	1.3945
494.00;	1.3788
494.31;	1.3632
494.63;	1.3477
494.94;	1.3322
495.26;	1.3169
495.58;	1.3016
495.89;	1.2864
496.21;	1.2714
496.52;	1.2564
496.84;	1.2415
497.15;	1.2267
497.47;	1.2119
497.78;	1.1973
498.10;	1.1828
498.41;	1.1684
498.73;	1.1540
499.05;	1.1398
499.36;	1.1257
499.68;	1.1116
499.99;	1.0977
500.31;	1.0839
500.62;	1.0701
500.94;	1.0565
501.25;	1.0430
501.57;	1.0295
501.88;	1.0162
502.20;	1.0030
502.52;	0.9899
502.83;	0.9769
503.15;	0.9640
503.46;	0.9512
503.78;	0.9385
