wavelength, nm;	absorption
368.00;	0.5292
368.41;	0.5405
368.83;	0.5520
369.24;	0.5637
369.65;	0.5755
370.07;	0.5875
370.48;	0.5997
370.90;	0.6121
371.31;	0.6246
371.72;	0.6374
372.14;	0.6503
372.55;	0.6634
372.96;	0.6767
373.38;	0.6902
373.79;	0.7038
374.20;	0.7177
374.62;	0.7317
375.03;	0.7459
375.45;	0.7603
375.86;	0.7749
376.27;	0.7897
376.69;	0.8047
377.10;	0.8198
377.51;	0.8351
377.93;	0.8507
378.34;	0.8664
378.75;	0.8823
379.17;	0.8983
379.58;	0.9146
380.00;	0.9310
380.41;	0.9477
380.82;	0.9645
381.24;	0.9815
381.65;	0.9986
382.06;	1.0160
382.48;	1.0335
382.89;	1.0512
383.30;	1.0691
383.72;	1.0872
384.13;	1.1054
384.55;	1.1238
384.96;	1.1424
385.37;	1.1612
385.79;	1.1801
386.20;	1.1992
386.61;	1.2184
387.03;	1.2378
387.44;	1.2574
387.85;	1.2771
388.27;	1.2970
388.68;	1.3171
389.10;	1.3373
389.51;	1.3576
389.92;	1.3781
390.34;	1.3987
390.75;	1.4195
391.16;	1.4404
391.58;	1.4614
391.99;	1.4826
392.41;	1.5039
392.82;	1.5253
393.23;	1.5469
393.65;	1.5686
394.06;	1.5903
394.47;	1.6122
394.89;	1.6342
395.30;	1.6563
395.71;	1.6786
396.13;	1.7009
396.54;	1.7233
396.96;	1.7457
397.37;	1.7683
397.78;	1.7909
398.20;	1.8137
398.61;	1.8365
399.02;	1.8593
399.44;	1.8822
399.85;	1.9052
400.26;	1.9282
400.68;	1.9513
401.09;	1.9744
401.51;	1.9976
401.92;	2.0208
402.33;	2.0440
402.75;	2.0672
403.16;	2.0905
403.57;	2.1138
403.99;	2.1370
404.40;	2.1603
404.81;	2.1836
405.23;	2.2068
405.64;	2.2300
406.06;	2.2533
406.47;	2.2764
406.88;	2.2996
407.30;	2.3227
407.71;	2.3458
408.12;	2.3688
408.54;	2.3917
408.95;	2.4146
409.36;	2.4375
409.78;	2.4602
410.19;	2.4829
410.61;	2.5055
411.02;	2.5279
411.43;	2.5503
411.85;	2.5726
412.26;	2.5948
412.67;	2.6168
413.09;	2.6387
413.50;	2.6605
413.91;	2.6822
414.33;	2.7037
414.74;	2.7250
415.16;	2.7462
415.57;	2.7673
415.98;	2.7881
416.40;	2.8088
416.81;	2.8293
417.22;	2.8497
417.64;	2.8698
418.05;	2.8897
418.46;	2.9094
418.88;	2.9289
419.29;	2.9482
419.71;	2.9673
420.12;	2.9861
420.53;	3.0047
420.95;	3.0231
421.36;	3.0412
421.77;	3.0590
422.19;	3.0766
422.60;	3.0940
423.01;	3.1110
423.43;	3.1278
423.84;	3.1443
424.26;	3.1605
424.67;	3.1764
425.08;	3.1920
425.50;	3.2074
425.91;	3.2224
426.32;	3.2371
426.74;	3.2514
427.15;	3.2655
427.56;	3.2792
427.98;	3.2926
428.39;	3.3057
428.81;	3.3184
429.22;	3.3307
429.63;	3.3428
430.05;	3.3544
430.46;	3.3657
430.87;	3.3767
431.29;	3.3873
431.70;	3.3975
432.11;	3.4073
432.53;	3.4168
432.94;	3.4259
433.36;	3.4345
433.77;	3.4429
434.18;	3.4508
434.60;	3.4583
435.01;	3.4655
435.42;	3.4722
435.84;	3.4785
436.25;	3.4845
436.66;	3.4900
437.08;	3.4951
437.49;	3.4999
437.91;	3.5042
438.32;	3.5081
438.73;	3.5116
439.15;	3.5147
439.56;	3.5173
439.97;	3.5196
440.39;	3.5214
440.80;	3.5228
441.22;	3.5238
441.63;	3.5244
442.04;	3.5246
442.46;	3.5243
442.87;	3.5237
443.28;	3.5226
443.70;	3.5211
444.11;	3.5192
444.52;	3.5168
444.94;	3.5141
445.35;	3.5109
445.77;	3.5073
446.18;	3.5034
446.59;	3.4990
447.01;	3.4941
447.42;	3.4889
447.83;	3.4833
448.25;	3.4773
448.66;	3.4709
449.07;	3.4641
449.49;	3.4568
449.90;	3.4492
450.32;	3.4412
450.73;	3.4328
451.14;	3.4241
451.56;	3.4149
451.97;	3.4054
452.38;	3.3955
452.80;	3.3852
453.21;	3.3745
453.62;	3.3635
454.04;	3.3521
454.45;	3.3404
454.87;	3.3283
455.28;	3.3159
455.69;	3.3031
456.11;	3.2900
456.52;	3.2765
456.93;	3.2627
457.35;	3.2486
457.76;	3.2342
458.17;	3.2194
458.59;	3.2043
459.00;	3.1890
459.42;	3.1733
459.83;	3.1573
460.24;	3.1410
460.66;	3.1245
461.07;	3.1076
461.48;	3.0905
461.90;	3.0732
462.31;	3.0555
462.72;	3.0376
463.14;	3.0195
463.55;	3.0011
463.97;	2.9824
464.38;	2.9635
464.79;	2.9444
465.21;	2.9251
465.62;	2.9055
466.03;	2.8858
466.45;	2.8658
466.86;	2.8457
467.27;	2.8253
467.69;	2.8048
468.10;	2.7840
468.52;	2.7631
468.93;	2.7421
469.34;	2.7208
469.76;	2.6995
470.17;	2.6779
470.58;	2.6562
471.00;	2.6344
471.41;	2.6125
471.82;	2.5904
472.24;	2.5682
472.65;	2.5459
473.07;	2.5235
473.48;	2.5010
473.89;	2.4785
474.31;	2.4558
474.72;	2.4330
475.13;	2.4102
475.55;	2.3873
475.96;	2.3643
476.37;	2.3413
476.79;	2.3182
477.20;	2.2951
477.62;	2.2720
478.03;	2.2488
478.44;	2.2255
478.86;	2.2023
479.27;	2.1791
479.68;	2.1558
480.10;	2.1325
480.51;	2.1093
480.92;	2.0860
481.34;	2.0628
481.75;	2.0395
482.17;	2.0163
482.58;	1.9932
482.99;	1.9700
483.41;	1.9469
483.82;	1.9239
484.23;	1.9009
484.65;	1.8779
485.06;	1.8550
485.47;	1.8322
485.89;	1.8094
486.30;	1.7867
486.72;	1.7641
487.13;	1.7415
487.54;	1.7191
487.96;	1.6967
488.37;	1.6744
488.78;	1.6522
489.20;	1.6301
489.61;	1.6082
490.03;	1.5863
490.44;	1.5646
490.85;	1.5429
491.27;	1.5214
491.68;	1.5000
492.09;	1.4787
492.51;	1.4576
492.92;	1.4366
493.33;	1.4157
493.75;	1.3950
494.16;	1.3744
494.58;	1.3540
494.99;	1.3337
495.40;	1.3135
495.82;	1.2935
496.23;	1.2737
496.64;	1.2540
497.06;	1.2344
497.47;	1.2151
497.88;	1.1959
498.30;	1.1768
498.71;	1.1579
499.13;	1.1392
499.54;	1.1207
499.95;	1.1023
500.37;	1.0842
500.78;	1.0661
501.19;	1.0483
501.61;	1.0306
502.02;	1.0131
502.43;	0.9958
502.85;	0.9787
503.26;	0.9618
503.68;	0.9450
504.09;	0.9284
504.50;	0.9120
504.92;	0.8958
505.33;	0.8798
505.74;	0.8640
506.16;	0.8483
506.57;	0.8328
506.98;	0.8176
507.40;	0.8025
507.81;	0.7876
508.23;	0.7728
508.64;	0.7583
509.05;	0.7439
509.47;	0.7298
509.88;	0.7158
510.29;	0.7020
510.71;	0.6884
511.12;	0.6750
511.53;	0.6618
511.95;	0.6487
512.36;	0.6358
512.78;	0.6231
513.19;	0.6106
513.60;	0.5983
514.02;	0.5862
514.43;	0.5742
514.84;	0.5624
515.26;	0.5508
515.67;	0.5394
516.08;	0.5282
516.50;	0.5171
516.91;	0.5062
517.33;	0.4954
517.74;	0.4849
518.15;	0.4745
518.57;	0.4643
518.98;	0.4542
519.39;	0.4443
519.81;	0.4346
520.22;	0.4251
520.63;	0.4157
521.05;	0.4065
521.46;	0.3974
521.88;	0.3885
522.29;	0.3797
522.70;	0.3711
523.12;	0.3627
523.53;	0.3544
523.94;	0.3463
524.36;	0.3383
524.77;	0.3304
525.18;	0.3227
525.60;	0.3152
526.01;	0.3078
526.43;	0.3005
526.84;	0.2934
527.25;	0.2864
527.67;	0.2795
528.08;	0.2728
528.49;	0.2662
528.91;	0.2597
529.32;	0.2534
529.73;	0.2472
530.15;	0.2412
530.56;	0.2352
530.98;	0.2294
531.39;	0.2237
531.80;	0.2181
532.22;	0.2126
532.63;	0.2073
533.04;	0.2020
533.46;	0.1969
533.87;	0.1919
534.28;	0.1870
534.70;	0.1822
535.11;	0.1775
535.53;	0.1729
535.94;	0.1684
536.35;	0.1640
536.77;	0.1598
537.18;	0.1556
537.59;	0.1515
538.01;	0.1475
538.42;	0.1436
538.84;	0.1398
539.25;	0.1360
539.66;	0.1324
540.08;	0.1289
540.49;	0.1254
540.90;	0.1220
541.32;	0.1187
541.73;	0.1155
542.14;	0.1124
542.56;	0.1093
542.97;	0.1063
543.39;	0.1034
543.80;	0.1006
544.21;	0.0978
544.63;	0.0951
545.04;	0.0925
545.45;	0.0899
545.87;	0.0874
546.28;	0.0850
546.69;	0.0826
547.11;	0.0803
547.52;	0.0781
547.94;	0.0759
548.35;	0.0738
548.76;	0.0717
549.18;	0.0697
549.59;	0.0678
550.00;	0.0659
550.42;	0.0640
550.83;	0.0622
551.24;	0.0605
551.66;	0.0588
552.07;	0.0571
552.49;	0.0555
552.90;	0.0539
553.31;	0.0524
553.73;	0.0510
554.14;	0.0495
554.55;	0.0482
554.97;	0.0468
555.38;	0.0455
555.79;	0.0442
556.21;	0.0430
556.62;	0.0418
557.04;	0.0407
557.45;	0.0396
557.86;	0.0385
558.28;	0.0374
558.69;	0.0364
559.10;	0.0354
559.52;	0.0345
559.93;	0.0335
560.34;	0.0326
560.76;	0.0318
561.17;	0.0309
561.59;	0.0301
562.00;	0.0293
562.41;	0.0286
562.83;	0.0279
563.24;	0.0271
563.65;	0.0265
564.07;	0.0258
564.48;	0.0252
564.89;	0.0246
565.31;	0.0240
565.72;	0.0234
566.14;	0.0228
566.55;	0.0223
566.96;	0.0218
567.38;	0.0213
567.79;	0.0208
568.20;	0.0204
568.62;	0.0199
569.03;	0.0195
569.44;	0.0191
569.86;	0.0187
570.27;	0.0183
570.69;	0.0180
571.10;	0.0176
571.51;	0.0173
571.93;	0.0170
572.34;	0.0167
572.75;	0.0164
573.17;	0.0161
573.58;	0.0158
573.99;	0.0156
574.41;	0.0153
574.82;	0.0151
575.24;	0.0149
575.65;	0.0147
576.06;	0.0145
576.48;	0.0143
576.89;	0.0141
577.30;	0.0139
577.72;	0.0138
578.13;	0.0136
578.54;	0.0135
578.96;	0.0133
579.37;	0.0132
579.79;	0.0131
580.20;	0.0130
580.61;	0.0128
581.03;	0.0127
581.44;	0.0126
581.85;	0.0126
582.27;	0.0125
582.68;	0.0124
583.09;	0.0123
583.51;	0.0123
583.92;	0.0122
584.34;	0.0122
584.75;	0.0121
585.16;	0.0121
585.58;	0.0120
585.99;	0.0120
586.40;	0.0120
586.82;	0.0120
587.23;	0.0119
587.65;	0.0119
588.06;	0.0119
588.47;	0.0119
588.89;	0.0119
589.30;	0.0119
589.71;	0.0119
590.13;	0.0119
590.54;	0.0119
590.95;	0.0120
591.37;	0.0120
591.78;	0.0120
592.20;	0.0120
592.61;	0.0120
593.02;	0.0121
593.44;	0.0121
593.85;	0.0121
594.26;	0.0122
594.68;	0.0122
595.09;	0.0123
595.50;	0.0123
595.92;	0.0123
596.33;	0.0124
596.75;	0.0124
597.16;	0.0125
597.57;	0.0125
597.99;	0.0126
598.40;	0.0127
598.81;	0.0127
599.23;	0.0128
599.64;	0.0128
600.05;	0.0129
600.47;	0.0130
600.88;	0.0130
601.30;	0.0131
601.71;	0.0132
602.12;	0.0132
602.54;	0.0133
602.95;	0.0134
603.36;	0.0135
603.78;	0.0135
604.19;	0.0136
604.60;	0.0137
605.02;	0.0138
605.43;	0.0138
605.85;	0.0139
606.26;	0.0140
606.67;	0.0141
607.09;	0.0142
607.50;	0.0142
607.91;	0.0143
608.33;	0.0144
608.74;	0.0145
609.15;	0.0146
609.57;	0.0146
609.98;	0.0147
610.40;	0.0148
610.81;	0.0149
611.22;	0.0150
611.64;	0.0151
612.05;	0.0152
612.46;	0.0153
612.88;	0.0153
613.29;	0.0154
613.70;	0.0155
614.12;	0.0156
614.53;	0.0157
614.95;	0.0158
615.36;	0.0159
615.77;	0.0160
616.19;	0.0161
616.60;	0.0162
617.01;	0.0162
617.43;	0.0163
617.84;	0.0164
618.25;	0.0165
618.67;	0.0166
619.08;	0.0167
619.50;	0.0168
619.91;	0.0169
620.32;	0.0170
620.74;	0.0171
621.15;	0.0172
621.56;	0.0172
621.98;	0.0173
622.39;	0.0174
622.80;	0.0175
623.22;	0.0176
623.63;	0.0177
624.05;	0.0178
624.46;	0.0179
624.87;	0.0180
625.29;	0.0181
625.70;	0.0182
626.11;	0.0183
626.53;	0.0183
626.94;	0.0184
627.35;	0.0185
627.77;	0.0186
628.18;	0.0187
628.60;	0.0188
629.01;	0.0189
629.42;	0.0190
629.84;	0.0191
630.25;	0.0191
630.66;	0.0192
631.08;	0.0193
631.49;	0.0194
631.91;	0.0195
632.32;	0.0196
632.73;	0.0197
633.15;	0.0198
633.56;	0.0198
633.97;	0.0199
634.39;	0.0200
634.80;	0.0201
635.21;	0.0202
635.63;	0.0203
636.04;	0.0204
636.46;	0.0204
636.87;	0.0205
637.28;	0.0206
637.70;	0.0207
638.11;	0.0208
638.52;	0.0209
638.94;	0.0209
639.35;	0.0210
639.76;	0.0211
640.18;	0.0212
640.59;	0.0213
641.01;	0.0213
641.42;	0.0214
641.83;	0.0215
642.25;	0.0216
642.66;	0.0216
643.07;	0.0217
643.49;	0.0218
643.90;	0.0219
644.31;	0.0219
644.73;	0.0220
645.14;	0.0221
645.56;	0.0222
645.97;	0.0222
646.38;	0.0223
646.80;	0.0224
647.21;	0.0224
647.62;	0.0225
648.04;	0.0226
648.45;	0.0227
648.86;	0.0227
649.28;	0.0228
649.69;	0.0229
650.11;	0.0229
650.52;	0.0230
650.93;	0.0230
651.35;	0.0231
651.76;	0.0232
652.17;	0.0232
652.59;	0.0233
653.00;	0.0234
653.41;	0.0234
653.83;	0.0235
654.24;	0.0235
654.66;	0.0236
655.07;	0.0237
655.48;	0.0237
655.90;	0.0238
656.31;	0.0238
656.72;	0.0239
657.14;	0.0239
657.55;	0.0240
657.96;	0.0240
658.38;	0.0241
