wavelength, nm;	absorption
402.00;	1.6790
402.24;	1.6903
402.49;	1.7016
402.73;	1.7129
402.97;	1.7242
403.21;	1.7355
403.46;	1.7468
403.70;	1.7582
403.94;	1.7695
404.19;	1.7808
404.43;	1.7921
404.67;	1.8035
404.91;	1.8148
405.16;	1.8261
405.40;	1.8374
405.64;	1.8487
405.89;	1.8600
406.13;	1.8713
406.37;	1.8826
406.61;	1.8939
406.86;	1.9052
407.10;	1.9164
407.34;	1.9277
407.59;	1.9389
407.83;	1.9501
408.07;	1.9613
408.31;	1.9725
408.56;	1.9837
408.80;	1.9948
409.04;	2.0059
409.29;	2.0171
409.53;	2.0281
409.77;	2.0392
410.02;	2.0503
410.26;	2.0613
410.50;	2.0723
410.74;	2.0832
410.99;	2.0942
411.23;	2.1051
411.47;	2.1160
411.72;	2.1268
411.96;	2.1376
412.20;	2.1484
412.44;	2.1592
412.69;	2.1699
412.93;	2.1806
413.17;	2.1912
413.42;	2.2018
413.66;	2.2124
413.90;	2.2229
414.14;	2.2334
414.39;	2.2438
414.63;	2.2542
414.87;	2.2646
415.12;	2.2749
415.36;	2.2852
415.60;	2.2954
415.84;	2.3056
416.09;	2.3157
416.33;	2.3258
416.57;	2.3358
416.82;	2.3457
417.06;	2.3557
417.30;	2.3655
417.54;	2.3753
417.79;	2.3851
418.03;	2.3947
418.27;	2.4044
418.52;	2.4139
418.76;	2.4234
419.00;	2.4329
419.24;	2.4423
419.49;	2.4516
419.73;	2.4608
419.97;	2.4700
420.22;	2.4791
420.46;	2.4882
420.70;	2.4972
420.94;	2.5061
421.19;	2.5149
421.43;	2.5237
421.67;	2.5324
421.92;	2.5410
422.16;	2.5496
422.40;	2.5580
422.64;	2.5664
422.89;	2.5748
423.13;	2.5830
423.37;	2.5912
423.62;	2.5992
423.86;	2.6072
424.10;	2.6152
424.35;	2.6230
424.59;	2.6307
424.83;	2.6384
425.07;	2.6460
425.32;	2.6535
425.56;	2.6609
425.80;	2.6682
426.05;	2.6754
426.29;	2.6826
426.53;	2.6896
426.77;	2.6966
427.02;	2.7034
427.26;	2.7102
427.50;	2.7169
427.75;	2.7234
427.99;	2.7299
428.23;	2.7363
428.47;	2.7426
428.72;	2.7488
428.96;	2.7549
429.20;	2.7609
429.45;	2.7668
429.69;	2.7726
429.93;	2.7783
430.17;	2.7839
430.42;	2.7894
430.66;	2.7948
430.90;	2.8000
431.15;	2.8052
431.39;	2.8103
431.63;	2.8153
431.87;	2.8201
432.12;	2.8249
432.36;	2.8295
432.60;	2.8341
432.85;	2.8385
433.09;	2.8428
433.33;	2.8470
433.57;	2.8511
433.82;	2.8551
434.06;	2.8590
434.30;	2.8628
434.55;	2.8664
434.79;	2.8699
435.03;	2.8734
435.27;	2.8767
435.52;	2.8799
435.76;	2.8830
436.00;	2.8860
436.25;	2.8888
436.49;	2.8916
436.73;	2.8942
436.98;	2.8967
437.22;	2.8991
437.46;	2.9014
437.70;	2.9035
437.95;	2.9056
438.19;	2.9075
438.43;	2.9093
438.68;	2.9110
438.92;	2.9126
439.16;	2.9141
439.40;	2.9154
439.65;	2.9166
439.89;	2.9177
440.13;	2.9187
440.38;	2.9196
