wavelength, nm;	absorption
384.00;	1.1053
384.30;	1.1185
384.59;	1.1318
384.89;	1.1452
385.18;	1.1586
385.48;	1.1722
385.78;	1.1858
386.07;	1.1995
386.37;	1.2133
386.66;	1.2272
386.96;	1.2411
387.26;	1.2552
387.55;	1.2693
387.85;	1.2835
388.15;	1.2978
388.44;	1.3122
388.74;	1.3266
389.03;	1.3412
389.33;	1.3558
389.63;	1.3705
389.92;	1.3852
390.22;	1.4000
390.51;	1.4149
390.81;	1.4299
391.11;	1.4450
391.40;	1.4601
391.70;	1.4753
391.99;	1.4905
392.29;	1.5058
392.59;	1.5212
392.88;	1.5366
393.18;	1.5521
393.47;	1.5677
393.77;	1.5833
394.07;	1.5990
394.36;	1.6148
394.66;	1.6306
394.95;	1.6464
395.25;	1.6623
395.55;	1.6783
395.84;	1.6943
396.14;	1.7104
396.44;	1.7265
396.73;	1.7426
397.03;	1.7588
397.32;	1.7751
397.62;	1.7913
397.92;	1.8077
398.21;	1.8240
398.51;	1.8404
398.80;	1.8568
399.10;	1.8733
399.40;	1.8898
399.69;	1.9063
399.99;	1.9229
400.28;	1.9395
400.58;	1.9561
400.88;	1.9727
401.17;	1.9893
401.47;	2.0060
401.76;	2.0227
402.06;	2.0394
402.36;	2.0561
402.65;	2.0728
402.95;	2.0895
403.25;	2.1062
403.54;	2.1230
403.84;	2.1397
404.13;	2.1565
404.43;	2.1732
404.73;	2.1899
405.02;	2.2067
405.32;	2.2234
405.61;	2.2401
405.91;	2.2568
406.21;	2.2735
406.50;	2.2902
406.80;	2.3069
407.09;	2.3235
407.39;	2.3401
407.69;	2.3567
407.98;	2.3733
408.28;	2.3898
408.57;	2.4063
408.87;	2.4228
409.17;	2.4392
409.46;	2.4557
409.76;	2.4720
410.05;	2.4883
410.35;	2.5046
410.65;	2.5208
410.94;	2.5370
411.24;	2.5532
411.54;	2.5692
411.83;	2.5852
412.13;	2.6012
412.42;	2.6171
412.72;	2.6330
413.02;	2.6487
413.31;	2.6644
413.61;	2.6801
413.90;	2.6956
414.20;	2.7111
414.50;	2.7265
414.79;	2.7419
415.09;	2.7571
415.38;	2.7723
415.68;	2.7874
415.98;	2.8024
416.27;	2.8173
416.57;	2.8321
416.86;	2.8468
417.16;	2.8615
417.46;	2.8760
417.75;	2.8904
418.05;	2.9047
418.35;	2.9189
418.64;	2.9330
418.94;	2.9470
419.23;	2.9609
419.53;	2.9747
419.83;	2.9883
420.12;	3.0018
420.42;	3.0152
420.71;	3.0285
421.01;	3.0417
421.31;	3.0547
421.60;	3.0676
421.90;	3.0804
422.19;	3.0930
422.49;	3.1055
422.79;	3.1178
423.08;	3.1301
423.38;	3.1421
423.67;	3.1541
423.97;	3.1658
424.27;	3.1775
424.56;	3.1889
424.86;	3.2003
425.15;	3.2114
425.45;	3.2224
425.75;	3.2333
426.04;	3.2440
426.34;	3.2545
426.64;	3.2649
426.93;	3.2751
427.23;	3.2851
427.52;	3.2950
427.82;	3.3047
428.12;	3.3142
428.41;	3.3236
428.71;	3.3327
429.00;	3.3417
429.30;	3.3505
429.60;	3.3592
429.89;	3.3676
430.19;	3.3759
430.48;	3.3840
430.78;	3.3919
431.08;	3.3996
431.37;	3.4071
431.67;	3.4144
431.96;	3.4216
432.26;	3.4285
432.56;	3.4353
432.85;	3.4418
433.15;	3.4482
433.45;	3.4543
433.74;	3.4603
434.04;	3.4661
434.33;	3.4716
434.63;	3.4770
434.93;	3.4821
435.22;	3.4871
435.52;	3.4918
435.81;	3.4964
436.11;	3.5007
436.41;	3.5048
436.70;	3.5087
437.00;	3.5124
437.29;	3.5159
437.59;	3.5192
437.89;	3.5223
438.18;	3.5252
438.48;	3.5278
438.77;	3.5303
439.07;	3.5325
439.37;	3.5345
439.66;	3.5363
439.96;	3.5379
440.25;	3.5393
440.55;	3.5404
440.85;	3.5414
441.14;	3.5421
441.44;	3.5426
441.74;	3.5429
442.03;	3.5430
442.33;	3.5429
442.62;	3.5425
442.92;	3.5420
443.22;	3.5412
443.51;	3.5402
443.81;	3.5390
444.10;	3.5376
444.40;	3.5359
444.70;	3.5341
444.99;	3.5320
445.29;	3.5298
445.58;	3.5273
445.88;	3.5246
446.18;	3.5217
446.47;	3.5186
446.77;	3.5152
447.06;	3.5117
447.36;	3.5079
447.66;	3.5040
447.95;	3.4998
448.25;	3.4954
448.55;	3.4908
448.84;	3.4861
449.14;	3.4811
449.43;	3.4759
449.73;	3.4705
450.03;	3.4649
450.32;	3.4591
450.62;	3.4531
450.91;	3.4469
451.21;	3.4405
451.51;	3.4339
451.80;	3.4271
452.10;	3.4201
452.39;	3.4129
452.69;	3.4056
452.99;	3.3980
453.28;	3.3903
453.58;	3.3823
453.87;	3.3742
454.17;	3.3659
454.47;	3.3574
454.76;	3.3487
455.06;	3.3399
455.35;	3.3308
455.65;	3.3216
455.95;	3.3123
456.24;	3.3027
456.54;	3.2930
456.84;	3.2831
457.13;	3.2730
457.43;	3.2628
457.72;	3.2524
458.02;	3.2418
458.32;	3.2311
458.61;	3.2202
458.91;	3.2091
459.20;	3.1979
459.50;	3.1866
459.80;	3.1751
460.09;	3.1634
460.39;	3.1516
460.68;	3.1396
460.98;	3.1275
461.28;	3.1153
461.57;	3.1029
461.87;	3.0904
462.16;	3.0777
462.46;	3.0649
462.76;	3.0520
463.05;	3.0390
463.35;	3.0258
463.65;	3.0125
463.94;	2.9991
464.24;	2.9855
464.53;	2.9718
464.83;	2.9580
465.13;	2.9441
465.42;	2.9301
465.72;	2.9160
466.01;	2.9018
466.31;	2.8874
466.61;	2.8730
466.90;	2.8585
467.20;	2.8438
467.49;	2.8291
467.79;	2.8142
468.09;	2.7993
468.38;	2.7843
468.68;	2.7692
468.97;	2.7540
