wavelength, nm;	absorption
396.00;	1.3111
396.27;	1.3223
396.53;	1.3335
396.80;	1.3447
397.07;	1.3560
397.34;	1.3673
397.60;	1.3786
397.87;	1.3899
398.14;	1.4013
398.40;	1.4127
398.67;	1.4241
398.94;	1.4355
399.21;	1.4469
399.47;	1.4584
399.74;	1.4699
400.01;	1.4814
400.27;	1.4929
400.54;	1.5044
400.81;	1.5160
401.08;	1.5276
401.34;	1.5391
401.61;	1.5507
401.88;	1.5623
402.14;	1.5739
402.41;	1.5855
402.68;	1.5971
402.95;	1.6087
403.21;	1.6204
403.48;	1.6320
403.75;	1.6436
404.01;	1.6553
404.28;	1.6669
404.55;	1.6785
404.82;	1.6902
405.08;	1.7018
405.35;	1.7134
405.62;	1.7250
405.88;	1.7366
406.15;	1.7482
406.42;	1.7598
406.69;	1.7714
406.95;	1.7830
407.22;	1.7945
407.49;	1.8061
407.75;	1.8176
408.02;	1.8291
408.29;	1.8406
408.56;	1.8521
408.82;	1.8635
409.09;	1.8749
409.36;	1.8863
409.62;	1.8977
409.89;	1.9091
410.16;	1.9204
410.43;	1.9317
410.69;	1.9430
410.96;	1.9542
411.23;	1.9654
411.49;	1.9766
411.76;	1.9877
412.03;	1.9988
412.30;	2.0099
412.56;	2.0209
412.83;	2.0319
413.10;	2.0429
413.36;	2.0538
413.63;	2.0646
413.90;	2.0754
414.17;	2.0862
414.43;	2.0969
414.70;	2.1076
414.97;	2.1182
415.23;	2.1288
415.50;	2.1393
415.77;	2.1498
416.04;	2.1602
416.30;	2.1705
416.57;	2.1808
416.84;	2.1910
417.10;	2.2012
417.37;	2.2113
417.64;	2.2214
417.91;	2.2314
418.17;	2.2413
418.44;	2.2511
418.71;	2.2609
418.97;	2.2706
419.24;	2.2802
419.51;	2.2898
419.78;	2.2993
420.04;	2.3087
420.31;	2.3181
420.58;	2.3273
420.84;	2.3365
421.11;	2.3456
421.38;	2.3547
421.65;	2.3636
421.91;	2.3725
422.18;	2.3812
422.45;	2.3899
422.71;	2.3985
422.98;	2.4071
423.25;	2.4155
423.52;	2.4238
423.78;	2.4321
424.05;	2.4402
424.32;	2.4483
424.58;	2.4562
424.85;	2.4641
425.12;	2.4719
425.39;	2.4796
425.65;	2.4871
425.92;	2.4946
426.19;	2.5020
426.45;	2.5093
426.72;	2.5164
426.99;	2.5235
427.26;	2.5305
427.52;	2.5373
427.79;	2.5441
428.06;	2.5507
428.32;	2.5572
428.59;	2.5636
428.86;	2.5700
429.13;	2.5762
429.39;	2.5822
429.66;	2.5882
429.93;	2.5941
430.19;	2.5998
430.46;	2.6054
430.73;	2.6109
431.00;	2.6163
431.26;	2.6216
431.53;	2.6268
431.80;	2.6318
432.06;	2.6367
432.33;	2.6415
432.60;	2.6462
432.87;	2.6507
433.13;	2.6551
433.40;	2.6594
433.67;	2.6636
433.93;	2.6677
434.20;	2.6716
434.47;	2.6754
434.74;	2.6791
435.00;	2.6826
435.27;	2.6860
435.54;	2.6893
435.80;	2.6925
436.07;	2.6955
