wavelength, nm;	absorption
395.00;	1.4077
395.32;	1.4226
395.65;	1.4374
395.97;	1.4524
396.29;	1.4674
396.62;	1.4824
396.94;	1.4975
397.26;	1.5126
397.59;	1.5278
397.91;	1.5430
398.23;	1.5583
398.56;	1.5736
398.88;	1.5889
399.20;	1.6042
399.53;	1.6196
399.85;	1.6350
400.17;	1.6505
400.50;	1.6660
400.82;	1.6815
401.14;	1.6970
401.47;	1.7125
401.79;	1.7281
402.11;	1.7436
402.44;	1.7592
402.76;	1.7748
403.08;	1.7904
403.41;	1.8060
403.73;	1.8216
404.05;	1.8372
404.38;	1.8528
404.70;	1.8684
405.02;	1.8840
405.35;	1.8996
405.67;	1.9152
405.99;	1.9308
406.32;	1.9463
406.64;	1.9619
406.96;	1.9774
407.29;	1.9929
407.61;	2.0084
407.93;	2.0238
408.26;	2.0393
408.58;	2.0547
408.90;	2.0700
409.23;	2.0853
409.55;	2.1006
409.87;	2.1159
410.20;	2.1311
410.52;	2.1462
410.84;	2.1613
411.17;	2.1764
411.49;	2.1914
411.81;	2.2063
412.14;	2.2212
412.46;	2.2360
412.78;	2.2508
413.11;	2.2655
413.43;	2.2801
413.75;	2.2946
414.08;	2.3091
414.40;	2.3235
414.72;	2.3378
415.05;	2.3521
415.37;	2.3662
415.69;	2.3803
416.02;	2.3943
416.34;	2.4082
416.66;	2.4219
416.98;	2.4356
417.31;	2.4492
417.63;	2.4627
417.95;	2.4761
418.28;	2.4894
418.60;	2.5026
418.92;	2.5156
419.25;	2.5286
419.57;	2.5414
419.89;	2.5541
420.22;	2.5667
420.54;	2.5791
420.86;	2.5914
421.19;	2.6036
421.51;	2.6157
421.83;	2.6277
422.16;	2.6394
422.48;	2.6511
422.80;	2.6626
423.13;	2.6740
423.45;	2.6852
423.77;	2.6963
424.10;	2.7072
424.42;	2.7180
424.74;	2.7286
425.07;	2.7391
425.39;	2.7494
425.71;	2.7596
426.04;	2.7695
426.36;	2.7794
426.68;	2.7890
427.01;	2.7985
427.33;	2.8078
427.65;	2.8169
427.98;	2.8259
428.30;	2.8347
428.62;	2.8433
428.95;	2.8517
429.27;	2.8600
429.59;	2.8680
429.92;	2.8759
430.24;	2.8836
430.56;	2.8911
430.89;	2.8984
431.21;	2.9055
431.53;	2.9125
431.86;	2.9192
432.18;	2.9257
432.50;	2.9321
432.83;	2.9382
433.15;	2.9442
433.47;	2.9499
433.80;	2.9554
434.12;	2.9608
434.44;	2.9659
434.77;	2.9708
435.09;	2.9755
435.41;	2.9800
435.74;	2.9843
436.06;	2.9884
436.38;	2.9923
436.71;	2.9959
437.03;	2.9994
437.35;	3.0026
437.68;	3.0057
438.00;	3.0085
438.32;	3.0111
438.65;	3.0134
438.97;	3.0156
439.29;	3.0175
439.62;	3.0193
439.94;	3.0208
440.26;	3.0221
440.59;	3.0232
440.91;	3.0240
441.23;	3.0246
441.56;	3.0251
441.88;	3.0253
442.20;	3.0252
442.53;	3.0250
442.85;	3.0246
443.17;	3.0239
443.50;	3.0230
443.82;	3.0219
444.14;	3.0205
444.47;	3.0190
444.79;	3.0172
445.11;	3.0152
445.44;	3.0131
445.76;	3.0106
446.08;	3.0080
446.41;	3.0052
446.73;	3.0021
447.05;	2.9988
447.38;	2.9953
447.70;	2.9916
448.02;	2.9877
448.35;	2.9836
448.67;	2.9793
448.99;	2.9747
449.32;	2.9700
449.64;	2.9650
449.96;	2.9599
450.29;	2.9545
450.61;	2.9490
450.93;	2.9432
451.26;	2.9372
451.58;	2.9310
451.90;	2.9247
452.23;	2.9181
452.55;	2.9113
452.87;	2.9044
453.20;	2.8972
453.52;	2.8899
453.84;	2.8824
454.17;	2.8747
454.49;	2.8667
454.81;	2.8587
455.14;	2.8504
455.46;	2.8419
455.78;	2.8333
456.11;	2.8245
456.43;	2.8155
456.75;	2.8063
457.08;	2.7970
457.40;	2.7875
457.72;	2.7778
458.05;	2.7680
458.37;	2.7580
458.69;	2.7478
459.02;	2.7375
459.34;	2.7270
459.66;	2.7164
459.98;	2.7056
460.31;	2.6947
460.63;	2.6836
460.95;	2.6723
461.28;	2.6609
461.60;	2.6494
461.92;	2.6377
462.25;	2.6259
462.57;	2.6140
462.89;	2.6019
463.22;	2.5897
463.54;	2.5774
463.86;	2.5649
464.19;	2.5523
464.51;	2.5396
464.83;	2.5268
465.16;	2.5139
465.48;	2.5008
465.80;	2.4876
466.13;	2.4744
466.45;	2.4610
466.77;	2.4475
467.10;	2.4339
467.42;	2.4202
467.74;	2.4064
468.07;	2.3926
468.39;	2.3786
468.71;	2.3645
469.04;	2.3504
469.36;	2.3362
469.68;	2.3219
470.01;	2.3075
470.33;	2.2930
470.65;	2.2785
470.98;	2.2639
471.30;	2.2492
471.62;	2.2345
471.95;	2.2197
472.27;	2.2048
472.59;	2.1899
472.92;	2.1749
473.24;	2.1599
473.56;	2.1448
473.89;	2.1297
474.21;	2.1145
474.53;	2.0993
474.86;	2.0841
475.18;	2.0688
475.50;	2.0534
475.83;	2.0381
476.15;	2.0227
476.47;	2.0073
476.80;	1.9918
477.12;	1.9764
477.44;	1.9609
477.77;	1.9454
478.09;	1.9299
478.41;	1.9143
478.74;	1.8988
479.06;	1.8833
479.38;	1.8677
479.71;	1.8521
480.03;	1.8366
480.35;	1.8210
480.68;	1.8055
481.00;	1.7899
481.32;	1.7744
481.65;	1.7589
481.97;	1.7433
482.29;	1.7278
482.62;	1.7123
482.94;	1.6969
483.26;	1.6814
483.59;	1.6660
483.91;	1.6506
484.23;	1.6352
484.56;	1.6198
484.88;	1.6045
485.20;	1.5892
485.53;	1.5740
485.85;	1.5588
486.17;	1.5436
486.50;	1.5285
486.82;	1.5134
487.14;	1.4983
487.47;	1.4833
487.79;	1.4683
488.11;	1.4534
488.44;	1.4386
488.76;	1.4238
489.08;	1.4090
489.41;	1.3943
489.73;	1.3797
490.05;	1.3651
490.38;	1.3505
490.70;	1.3361
491.02;	1.3217
491.35;	1.3073
491.67;	1.2931
491.99;	1.2789
492.32;	1.2647
492.64;	1.2507
492.96;	1.2367
493.29;	1.2227
493.61;	1.2089
493.93;	1.1951
494.26;	1.1814
494.58;	1.1678
494.90;	1.1542
495.23;	1.1408
495.55;	1.1274
495.87;	1.1141
496.20;	1.1009
496.52;	1.0877
496.84;	1.0747
497.17;	1.0617
497.49;	1.0488
497.81;	1.0360
498.14;	1.0233
498.46;	1.0107
498.78;	0.9981
499.11;	0.9857
499.43;	0.9733
499.75;	0.9610
500.08;	0.9489
500.40;	0.9368
500.72;	0.9248
501.05;	0.9129
501.37;	0.9011
501.69;	0.8894
502.02;	0.8778
502.34;	0.8663
502.66;	0.8548
502.98;	0.8435
503.31;	0.8323
503.63;	0.8212
503.95;	0.8101
504.28;	0.7992
504.60;	0.7883
504.92;	0.7776
505.25;	0.7670
505.57;	0.7564
505.89;	0.7460
506.22;	0.7356
506.54;	0.7254
506.86;	0.7152
507.19;	0.7052
507.51;	0.6952
507.83;	0.6853
508.16;	0.6756
508.48;	0.6659
508.80;	0.6564
509.13;	0.6469
509.45;	0.6376
509.77;	0.6283
510.10;	0.6191
510.42;	0.6101
510.74;	0.6011
511.07;	0.5923
511.39;	0.5835
511.71;	0.5748
512.04;	0.5663
512.36;	0.5578
512.68;	0.5494
513.01;	0.5411
513.33;	0.5329
513.65;	0.5249
513.98;	0.5169
514.30;	0.5090
514.62;	0.5012
514.95;	0.4935
515.27;	0.4859
515.59;	0.4784
515.92;	0.4709
516.24;	0.4636
516.56;	0.4564
516.89;	0.4492
517.21;	0.4422
517.53;	0.4352
517.86;	0.4284
518.18;	0.4216
518.50;	0.4149
518.83;	0.4083
519.15;	0.4018
519.47;	0.3954
519.80;	0.3891
520.12;	0.3829
520.44;	0.3767
520.77;	0.3706
521.09;	0.3647
521.41;	0.3588
521.74;	0.3530
522.06;	0.3472
522.38;	0.3416
522.71;	0.3361
523.03;	0.3306
523.35;	0.3252
523.68;	0.3199
524.00;	0.3146
524.32;	0.3095
524.65;	0.3044
524.97;	0.2994
525.29;	0.2945
525.62;	0.2897
525.94;	0.2849
526.26;	0.2803
526.59;	0.2757
526.91;	0.2711
527.23;	0.2667
527.56;	0.2623
527.88;	0.2580
528.20;	0.2537
528.53;	0.2496
528.85;	0.2455
529.17;	0.2414
529.50;	0.2375
529.82;	0.2336
530.14;	0.2298
530.47;	0.2260
530.79;	0.2223
531.11;	0.2187
531.44;	0.2152
531.76;	0.2117
532.08;	0.2083
532.41;	0.2049
532.73;	0.2016
533.05;	0.1984
533.38;	0.1952
533.70;	0.1921
534.02;	0.1890
534.35;	0.1860
534.67;	0.1831
534.99;	0.1802
535.32;	0.1774
535.64;	0.1746
535.96;	0.1719
536.29;	0.1692
536.61;	0.1666
536.93;	0.1641
537.26;	0.1616
537.58;	0.1592
537.90;	0.1568
538.23;	0.1544
538.55;	0.1522
538.87;	0.1499
539.20;	0.1477
539.52;	0.1456
539.84;	0.1435
540.17;	0.1415
540.49;	0.1395
540.81;	0.1375
541.14;	0.1356
541.46;	0.1337
541.78;	0.1319
542.11;	0.1302
542.43;	0.1284
542.75;	0.1267
543.08;	0.1251
543.40;	0.1235
543.72;	0.1219
544.05;	0.1204
544.37;	0.1189
544.69;	0.1175
545.02;	0.1161
545.34;	0.1147
545.66;	0.1134
545.98;	0.1121
546.31;	0.1109
546.63;	0.1096
546.95;	0.1085
547.28;	0.1073
547.60;	0.1062
547.92;	0.1051
548.25;	0.1041
548.57;	0.1031
548.89;	0.1021
549.22;	0.1011
549.54;	0.1002
549.86;	0.0993
550.19;	0.0985
550.51;	0.0977
550.83;	0.0969
551.16;	0.0961
551.48;	0.0954
551.80;	0.0946
552.13;	0.0940
552.45;	0.0933
552.77;	0.0927
553.10;	0.0921
553.42;	0.0915
553.74;	0.0910
554.07;	0.0904
554.39;	0.0899
554.71;	0.0895
555.04;	0.0890
555.36;	0.0886
555.68;	0.0882
556.01;	0.0878
556.33;	0.0874
556.65;	0.0871
556.98;	0.0868
557.30;	0.0865
557.62;	0.0862
557.95;	0.0860
558.27;	0.0857
558.59;	0.0855
558.92;	0.0854
559.24;	0.0852
559.56;	0.0850
559.89;	0.0849
560.21;	0.0848
560.53;	0.0847
560.86;	0.0846
561.18;	0.0845
561.50;	0.0845
561.83;	0.0845
562.15;	0.0845
562.47;	0.0845
562.80;	0.0845
563.12;	0.0845
563.44;	0.0846
563.77;	0.0847
564.09;	0.0848
564.41;	0.0849
564.74;	0.0850
565.06;	0.0851
565.38;	0.0852
565.71;	0.0854
566.03;	0.0856
566.35;	0.0858
566.68;	0.0860
567.00;	0.0862
567.32;	0.0864
567.65;	0.0866
567.97;	0.0869
568.29;	0.0871
568.62;	0.0874
568.94;	0.0877
569.26;	0.0880
569.59;	0.0883
569.91;	0.0886
570.23;	0.0890
570.56;	0.0893
570.88;	0.0897
571.20;	0.0900
571.53;	0.0904
571.85;	0.0908
572.17;	0.0912
572.50;	0.0916
572.82;	0.0920
573.14;	0.0924
573.47;	0.0928
573.79;	0.0933
574.11;	0.0937
574.44;	0.0942
574.76;	0.0946
575.08;	0.0951
575.41;	0.0956
575.73;	0.0961
576.05;	0.0966
576.38;	0.0971
576.70;	0.0976
577.02;	0.0981
577.35;	0.0987
577.67;	0.0992
577.99;	0.0998
578.32;	0.1003
578.64;	0.1009
578.96;	0.1015
579.29;	0.1020
579.61;	0.1026
579.93;	0.1032
580.26;	0.1038
580.58;	0.1044
580.90;	0.1050
581.23;	0.1056
581.55;	0.1062
581.87;	0.1069
582.20;	0.1075
582.52;	0.1081
582.84;	0.1088
583.17;	0.1094
583.49;	0.1101
583.81;	0.1108
584.14;	0.1114
584.46;	0.1121
584.78;	0.1128
585.11;	0.1135
585.43;	0.1141
585.75;	0.1148
586.08;	0.1155
586.40;	0.1162
586.72;	0.1169
587.05;	0.1177
587.37;	0.1184
587.69;	0.1191
588.02;	0.1198
588.34;	0.1205
588.66;	0.1213
588.98;	0.1220
589.31;	0.1228
