wavelength, nm;	absorption
385.00;	1.1506
385.23;	1.1613
385.47;	1.1721
385.70;	1.1829
385.94;	1.1937
386.17;	1.2046
386.41;	1.2156
386.64;	1.2266
386.88;	1.2376
387.11;	1.2488
387.35;	1.2599
387.58;	1.2711
387.82;	1.2824
388.05;	1.2937
388.29;	1.3051
388.52;	1.3165
388.76;	1.3280
388.99;	1.3395
389.23;	1.3511
389.46;	1.3627
389.69;	1.3743
389.93;	1.3861
390.16;	1.3978
390.40;	1.4096
390.63;	1.4215
390.87;	1.4334
391.10;	1.4453
391.34;	1.4573
391.57;	1.4693
391.81;	1.4814
392.04;	1.4935
392.28;	1.5056
392.51;	1.5178
392.75;	1.5300
392.98;	1.5423
393.22;	1.5546
393.45;	1.5670
393.68;	1.5793
393.92;	1.5918
394.15;	1.6042
394.39;	1.6167
394.62;	1.6292
394.86;	1.6418
395.09;	1.6544
395.33;	1.6670
395.56;	1.6797
395.80;	1.6924
396.03;	1.7051
396.27;	1.7179
396.50;	1.7307
396.74;	1.7435
396.97;	1.7563
397.21;	1.7692
397.44;	1.7821
397.68;	1.7950
397.91;	1.8079
398.14;	1.8209
398.38;	1.8339
398.61;	1.8469
398.85;	1.8600
399.08;	1.8730
399.32;	1.8861
399.55;	1.8992
399.79;	1.9123
400.02;	1.9254
400.26;	1.9386
400.49;	1.9517
400.73;	1.9649
400.96;	1.9781
401.20;	1.9913
401.43;	2.0045
401.67;	2.0177
401.90;	2.0310
402.13;	2.0442
402.37;	2.0575
402.60;	2.0707
402.84;	2.0840
403.07;	2.0973
403.31;	2.1105
403.54;	2.1238
403.78;	2.1371
404.01;	2.1504
404.25;	2.1636
404.48;	2.1769
404.72;	2.1902
404.95;	2.2035
405.19;	2.2167
405.42;	2.2300
405.66;	2.2432
405.89;	2.2565
406.13;	2.2697
406.36;	2.2830
406.59;	2.2962
406.83;	2.3094
407.06;	2.3226
407.30;	2.3358
407.53;	2.3489
407.77;	2.3621
408.00;	2.3752
408.24;	2.3883
408.47;	2.4014
408.71;	2.4145
408.94;	2.4276
409.18;	2.4406
409.41;	2.4536
409.65;	2.4666
409.88;	2.4796
410.12;	2.4925
410.35;	2.5054
410.58;	2.5183
410.82;	2.5311
411.05;	2.5439
411.29;	2.5567
411.52;	2.5695
411.76;	2.5822
411.99;	2.5948
412.23;	2.6075
412.46;	2.6201
412.70;	2.6326
412.93;	2.6452
413.17;	2.6576
413.40;	2.6701
413.64;	2.6825
413.87;	2.6948
414.11;	2.7071
414.34;	2.7194
414.58;	2.7316
414.81;	2.7437
415.04;	2.7558
415.28;	2.7679
415.51;	2.7799
415.75;	2.7918
415.98;	2.8037
416.22;	2.8155
416.45;	2.8273
416.69;	2.8390
416.92;	2.8506
417.16;	2.8622
417.39;	2.8738
417.63;	2.8852
417.86;	2.8966
418.10;	2.9080
418.33;	2.9192
418.57;	2.9304
418.80;	2.9415
419.03;	2.9526
419.27;	2.9636
419.50;	2.9745
419.74;	2.9853
419.97;	2.9961
420.21;	3.0068
420.44;	3.0174
420.68;	3.0279
420.91;	3.0384
421.15;	3.0488
421.38;	3.0591
421.62;	3.0693
421.85;	3.0794
422.09;	3.0894
422.32;	3.0994
422.56;	3.1093
422.79;	3.1191
423.03;	3.1288
423.26;	3.1384
423.49;	3.1479
423.73;	3.1573
423.96;	3.1666
424.20;	3.1759
424.43;	3.1850
424.67;	3.1941
424.90;	3.2030
425.14;	3.2119
425.37;	3.2206
425.61;	3.2293
425.84;	3.2378
426.08;	3.2463
426.31;	3.2546
426.55;	3.2629
426.78;	3.2710
427.02;	3.2791
427.25;	3.2870
427.48;	3.2948
427.72;	3.3025
427.95;	3.3102
428.19;	3.3177
428.42;	3.3251
428.66;	3.3323
428.89;	3.3395
429.13;	3.3466
429.36;	3.3535
429.60;	3.3603
429.83;	3.3671
430.07;	3.3737
430.30;	3.3801
430.54;	3.3865
430.77;	3.3928
431.01;	3.3989
431.24;	3.4049
431.48;	3.4108
431.71;	3.4166
431.94;	3.4222
432.18;	3.4278
432.41;	3.4332
432.65;	3.4385
432.88;	3.4436
433.12;	3.4487
433.35;	3.4536
433.59;	3.4584
433.82;	3.4631
434.06;	3.4676
434.29;	3.4720
434.53;	3.4763
434.76;	3.4805
435.00;	3.4845
435.23;	3.4884
435.47;	3.4922
435.70;	3.4958
435.93;	3.4993
436.17;	3.5027
436.40;	3.5060
436.64;	3.5091
436.87;	3.5121
437.11;	3.5149
437.34;	3.5177
437.58;	3.5203
437.81;	3.5227
438.05;	3.5251
438.28;	3.5273
438.52;	3.5293
438.75;	3.5313
