wavelength, nm;	absorption
402.00;	1.9933
402.29;	2.0092
402.57;	2.0250
402.86;	2.0409
403.15;	2.0567
403.43;	2.0726
403.72;	2.0884
404.01;	2.1043
404.29;	2.1202
404.58;	2.1360
404.87;	2.1519
405.15;	2.1677
405.44;	2.1836
405.73;	2.1994
406.01;	2.2152
406.30;	2.2311
406.58;	2.2469
406.87;	2.2626
407.16;	2.2784
407.44;	2.2941
407.73;	2.3099
408.02;	2.3256
408.30;	2.3412
408.59;	2.3569
408.88;	2.3725
409.16;	2.3881
409.45;	2.4036
409.74;	2.4191
410.02;	2.4346
410.31;	2.4500
410.60;	2.4654
410.88;	2.4807
411.17;	2.4960
411.46;	2.5113
411.74;	2.5265
412.03;	2.5416
412.32;	2.5567
412.60;	2.5717
412.89;	2.5867
413.18;	2.6016
413.46;	2.6165
413.75;	2.6313
414.03;	2.6460
414.32;	2.6606
414.61;	2.6752
414.89;	2.6897
415.18;	2.7041
415.47;	2.7185
415.75;	2.7328
416.04;	2.7470
416.33;	2.7611
416.61;	2.7751
416.90;	2.7890
417.19;	2.8029
417.47;	2.8166
417.76;	2.8303
418.05;	2.8438
418.33;	2.8573
418.62;	2.8707
418.91;	2.8840
419.19;	2.8971
419.48;	2.9102
419.77;	2.9231
420.05;	2.9360
420.34;	2.9487
420.63;	2.9613
420.91;	2.9738
421.20;	2.9862
421.49;	2.9985
421.77;	3.0106
422.06;	3.0226
422.34;	3.0345
422.63;	3.0463
422.92;	3.0580
423.20;	3.0695
423.49;	3.0809
423.78;	3.0921
424.06;	3.1032
424.35;	3.1142
424.64;	3.1250
424.92;	3.1357
425.21;	3.1463
425.50;	3.1567
425.78;	3.1670
426.07;	3.1771
426.36;	3.1871
426.64;	3.1969
426.93;	3.2065
427.22;	3.2161
427.50;	3.2254
427.79;	3.2346
428.08;	3.2437
428.36;	3.2525
428.65;	3.2613
428.94;	3.2698
429.22;	3.2782
429.51;	3.2864
429.79;	3.2945
430.08;	3.3024
430.37;	3.3101
430.65;	3.3177
430.94;	3.3251
431.23;	3.3323
431.51;	3.3393
431.80;	3.3462
432.09;	3.3529
432.37;	3.3594
432.66;	3.3657
432.95;	3.3718
433.23;	3.3778
433.52;	3.3836
433.81;	3.3892
434.09;	3.3946
434.38;	3.3999
434.67;	3.4049
434.95;	3.4098
435.24;	3.4144
435.53;	3.4189
435.81;	3.4232
436.10;	3.4273
436.39;	3.4313
436.67;	3.4350
436.96;	3.4385
437.25;	3.4419
437.53;	3.4450
437.82;	3.4480
438.10;	3.4508
438.39;	3.4533
438.68;	3.4557
438.96;	3.4579
439.25;	3.4599
439.54;	3.4617
439.82;	3.4633
440.11;	3.4647
440.40;	3.4659
440.68;	3.4669
440.97;	3.4677
441.26;	3.4683
441.54;	3.4687
441.83;	3.4689
442.12;	3.4689
442.40;	3.4688
442.69;	3.4684
442.98;	3.4678
443.26;	3.4670
443.55;	3.4661
443.84;	3.4649
444.12;	3.4636
444.41;	3.4620
444.70;	3.4602
444.98;	3.4583
445.27;	3.4562
445.55;	3.4538
445.84;	3.4513
446.13;	3.4486
446.41;	3.4456
446.70;	3.4425
446.99;	3.4392
447.27;	3.4357
447.56;	3.4320
447.85;	3.4282
448.13;	3.4241
448.42;	3.4198
448.71;	3.4154
448.99;	3.4107
449.28;	3.4059
449.57;	3.4009
449.85;	3.3957
450.14;	3.3903
450.43;	3.3848
450.71;	3.3790
451.00;	3.3731
451.29;	3.3670
451.57;	3.3607
451.86;	3.3542
452.15;	3.3476
452.43;	3.3407
452.72;	3.3337
453.01;	3.3266
453.29;	3.3192
453.58;	3.3117
453.86;	3.3040
454.15;	3.2961
454.44;	3.2881
454.72;	3.2799
455.01;	3.2716
455.30;	3.2630
455.58;	3.2543
455.87;	3.2455
456.16;	3.2365
456.44;	3.2273
456.73;	3.2180
457.02;	3.2085
457.30;	3.1989
457.59;	3.1891
457.88;	3.1792
458.16;	3.1691
458.45;	3.1588
458.74;	3.1485
459.02;	3.1379
459.31;	3.1273
459.60;	3.1165
459.88;	3.1055
460.17;	3.0944
460.46;	3.0832
460.74;	3.0719
461.03;	3.0604
461.31;	3.0487
461.60;	3.0370
461.89;	3.0251
462.17;	3.0131
462.46;	3.0010
462.75;	2.9888
463.03;	2.9764
463.32;	2.9639
463.61;	2.9513
463.89;	2.9386
464.18;	2.9258
464.47;	2.9129
464.75;	2.8999
465.04;	2.8867
465.33;	2.8735
465.61;	2.8601
465.90;	2.8467
466.19;	2.8331
466.47;	2.8195
466.76;	2.8058
467.05;	2.7920
467.33;	2.7780
467.62;	2.7640
467.91;	2.7499
468.19;	2.7358
468.48;	2.7215
468.77;	2.7072
469.05;	2.6928
469.34;	2.6783
469.62;	2.6637
469.91;	2.6491
470.20;	2.6344
470.48;	2.6196
470.77;	2.6048
471.06;	2.5899
471.34;	2.5750
471.63;	2.5599
471.92;	2.5449
472.20;	2.5297
472.49;	2.5146
472.78;	2.4993
473.06;	2.4841
473.35;	2.4687
473.64;	2.4534
473.92;	2.4379
474.21;	2.4225
474.50;	2.4070
474.78;	2.3915
475.07;	2.3759
475.36;	2.3603
475.64;	2.3447
475.93;	2.3290
476.22;	2.3133
476.50;	2.2976
476.79;	2.2819
477.07;	2.2661
477.36;	2.2504
477.65;	2.2346
477.93;	2.2188
478.22;	2.2030
478.51;	2.1871
478.79;	2.1713
479.08;	2.1555
479.37;	2.1396
479.65;	2.1238
479.94;	2.1079
480.23;	2.0920
480.51;	2.0762
480.80;	2.0603
481.09;	2.0445
481.37;	2.0286
481.66;	2.0128
481.95;	1.9970
482.23;	1.9812
482.52;	1.9654
482.81;	1.9496
483.09;	1.9338
483.38;	1.9181
483.67;	1.9024
483.95;	1.8867
484.24;	1.8710
484.53;	1.8553
484.81;	1.8397
485.10;	1.8241
485.38;	1.8085
485.67;	1.7930
485.96;	1.7775
486.24;	1.7620
486.53;	1.7466
486.82;	1.7312
487.10;	1.7158
487.39;	1.7005
487.68;	1.6852
487.96;	1.6700
488.25;	1.6548
488.54;	1.6397
488.82;	1.6246
489.11;	1.6095
489.40;	1.5945
489.68;	1.5796
489.97;	1.5647
490.26;	1.5498
490.54;	1.5350
490.83;	1.5203
491.12;	1.5056
491.40;	1.4910
491.69;	1.4764
491.98;	1.4619
492.26;	1.4475
492.55;	1.4331
492.83;	1.4188
493.12;	1.4045
493.41;	1.3903
493.69;	1.3762
493.98;	1.3622
494.27;	1.3482
494.55;	1.3342
494.84;	1.3204
495.13;	1.3066
495.41;	1.2929
495.70;	1.2793
495.99;	1.2657
496.27;	1.2522
496.56;	1.2388
496.85;	1.2254
497.13;	1.2122
497.42;	1.1990
497.71;	1.1858
497.99;	1.1728
498.28;	1.1598
498.57;	1.1470
498.85;	1.1342
499.14;	1.1214
499.43;	1.1088
499.71;	1.0962
500.00;	1.0838
500.29;	1.0714
500.57;	1.0590
500.86;	1.0468
501.14;	1.0347
501.43;	1.0226
501.72;	1.0106
502.00;	0.9987
502.29;	0.9869
502.58;	0.9752
502.86;	0.9635
503.15;	0.9520
503.44;	0.9405
503.72;	0.9291
504.01;	0.9178
504.30;	0.9066
504.58;	0.8955
504.87;	0.8845
505.16;	0.8735
505.44;	0.8627
505.73;	0.8519
506.02;	0.8412
506.30;	0.8306
506.59;	0.8201
506.88;	0.8097
507.16;	0.7993
507.45;	0.7891
507.74;	0.7789
508.02;	0.7689
508.31;	0.7589
508.59;	0.7490
508.88;	0.7392
509.17;	0.7295
509.45;	0.7199
509.74;	0.7103
510.03;	0.7009
510.31;	0.6915
510.60;	0.6822
510.89;	0.6730
511.17;	0.6639
511.46;	0.6549
511.75;	0.6460
512.03;	0.6372
512.32;	0.6284
512.61;	0.6197
512.89;	0.6112
513.18;	0.6027
513.47;	0.5943
513.75;	0.5859
514.04;	0.5777
514.33;	0.5695
514.61;	0.5615
514.90;	0.5535
515.19;	0.5456
515.47;	0.5378
515.76;	0.5300
516.05;	0.5224
516.33;	0.5148
516.62;	0.5074
516.90;	0.5000
517.19;	0.4926
517.48;	0.4854
517.76;	0.4782
518.05;	0.4712
518.34;	0.4642
518.62;	0.4573
518.91;	0.4504
519.20;	0.4437
519.48;	0.4370
