wavelength, nm;	absorption
363.00;	0.3895
363.29;	0.3956
363.57;	0.4018
363.86;	0.4081
364.15;	0.4145
364.43;	0.4209
364.72;	0.4274
365.00;	0.4340
365.29;	0.4407
365.58;	0.4474
365.86;	0.4543
366.15;	0.4612
366.44;	0.4681
366.72;	0.4752
367.01;	0.4823
367.30;	0.4895
367.58;	0.4968
367.87;	0.5042
368.15;	0.5116
368.44;	0.5192
368.73;	0.5268
369.01;	0.5345
369.30;	0.5423
369.59;	0.5501
369.87;	0.5581
370.16;	0.5661
370.44;	0.5742
370.73;	0.5824
371.02;	0.5906
371.30;	0.5990
371.59;	0.6074
371.88;	0.6160
372.16;	0.6246
372.45;	0.6333
372.74;	0.6420
373.02;	0.6509
373.31;	0.6598
373.59;	0.6689
373.88;	0.6780
374.17;	0.6872
374.45;	0.6965
374.74;	0.7058
375.03;	0.7153
375.31;	0.7248
375.60;	0.7345
375.89;	0.7442
376.17;	0.7540
376.46;	0.7639
376.74;	0.7738
377.03;	0.7839
377.32;	0.7940
377.60;	0.8043
377.89;	0.8146
378.18;	0.8250
378.46;	0.8355
378.75;	0.8460
379.03;	0.8567
379.32;	0.8674
379.61;	0.8783
379.89;	0.8892
380.18;	0.9002
380.47;	0.9112
380.75;	0.9224
381.04;	0.9336
381.33;	0.9450
381.61;	0.9564
381.90;	0.9679
382.18;	0.9794
382.47;	0.9911
382.76;	1.0028
383.04;	1.0147
383.33;	1.0266
383.62;	1.0385
383.90;	1.0506
384.19;	1.0628
384.48;	1.0750
384.76;	1.0873
385.05;	1.0997
385.33;	1.1121
385.62;	1.1246
385.91;	1.1373
386.19;	1.1499
386.48;	1.1627
386.77;	1.1755
387.05;	1.1885
387.34;	1.2014
387.62;	1.2145
387.91;	1.2276
388.20;	1.2408
388.48;	1.2541
388.77;	1.2675
389.06;	1.2809
389.34;	1.2943
389.63;	1.3079
389.92;	1.3215
390.20;	1.3352
390.49;	1.3489
390.77;	1.3628
391.06;	1.3766
391.35;	1.3906
391.63;	1.4046
391.92;	1.4186
392.21;	1.4327
392.49;	1.4469
392.78;	1.4611
393.07;	1.4754
393.35;	1.4898
393.64;	1.5042
393.92;	1.5186
394.21;	1.5331
394.50;	1.5477
394.78;	1.5623
395.07;	1.5769
395.36;	1.5916
395.64;	1.6064
395.93;	1.6212
396.21;	1.6360
396.50;	1.6509
396.79;	1.6658
397.07;	1.6807
397.36;	1.6957
397.65;	1.7108
