wavelength, nm;	absorption
358.00;	0.3024
358.30;	0.3077
358.59;	0.3130
358.89;	0.3184
359.19;	0.3239
359.48;	0.3294
359.78;	0.3350
360.08;	0.3407
360.37;	0.3465
360.67;	0.3524
360.97;	0.3583
361.26;	0.3643
361.56;	0.3704
361.86;	0.3765
362.15;	0.3828
362.45;	0.3891
362.75;	0.3955
363.04;	0.4020
363.34;	0.4085
363.64;	0.4152
363.93;	0.4219
364.23;	0.4287
364.53;	0.4356
364.82;	0.4426
365.12;	0.4496
365.42;	0,4568
365.71;	0,4640
366.01;	0.4713
366.31;	0.4787
366.60;	0.4862
366.90;	0.4938
367.20;	0.5015
367.49;	0.5092
367.79;	0.5171
368.09;	0.5250
368.38;	0.5330
368.68;	0.5411
368.98;	0.5493
369.27;	0.5576
369.57;	0.5660
369.87;	0.5744
370.16;	0.5830
370.46;	0.5916
370.76;	0.6004
371.05;	0.6092
371.35;	0.6181
371.65;	0.6272
371.95;	0.6363
372.24;	0.6455
372.54;	0.6548
372.84;	0.6642
373.13;	0.6737
373.43;	0.6832
373.73;	0.6929
374.02;	0.7027
374.32;	0.7125
374.62;	0.7225
374.91;	0.7326
375.21;	0.7427
375.51;	0.7529
375.80;	0.7633
376.10;	0.7737
376.40;	0.7842
376.69;	0.7948
376.99;	0.8056
377.29;	0.8164
377.58;	0.8273
377.88;	0.8383
378.18;	0.8494
378.47;	0.8605
378.77;	0.8718
379.07;	0.8832
379.36;	0.8947
379.66;	0.9062
379.96;	0.9179
380.25;	0.9296
380.55;	0.9415
380.85;	0.9534
381.14;	0.9654
381.44;	0.9775
381.74;	0.9898
382.03;	1.0021
382.33;	1.0145
382.63;	1.0269
382.92;	1.0395
383.22;	1.0522
383.52;	1.0649
383.81;	1.0778
384.11;	1.0907
384.41;	1.1037
384.70;	1.1168
385.00;	1.1300
385.30;	1.1433
385.59;	1.1566
385.89;	1.1701
386.19;	1.1836
386.48;	1.1972
386.78;	1.2109
387.08;	1.2247
387.37;	1.2386
387.67;	1.2525
387.97;	1.2666
388.26;	1.2807
388.56;	1.2948
388.86;	1.3091
389.15;	1.3234
389.45;	1.3378
389.75;	1.3523
390.04;	1.3669
390.34;	1.3815
390.64;	1.3962
390.93;	1.4110
391.23;	1.4258
391.53;	1.4407
391.82;	1.4557
392.12;	1.4707
392.42;	1.4858
392.71;	1.5010
393.01;	1.5162
393.31;	1.5315
393.60;	1.5469
393.90;	1.5623
394.20;	1.5778
394.49;	1.5933
394.79;	1.6089
395.09;	1.6245
395.38;	1.6402
395.68;	1.6559
395.98;	1.6717
396.27;	1.6875
396.57;	1.7034
396.87;	1.7193
397.16;	1.7353
397.46;	1.7513
397.76;	1.7673
398.05;	1.7834
398.35;	1.7996
398.65;	1.8157
398.95;	1.8319
399.24;	1.8481
399.54;	1.8644
399.84;	1.8807
400.13;	1.8970
400.43;	1.9133
400.73;	1.9296
401.02;	1.9460
401.32;	1.9624
401.62;	1.9788
401.91;	1.9953
402.21;	2.0117
402.51;	2.0282
402.80;	2,0446
403.10;	2.0611
403.40;	2.076
403.69;	2.0940
403.99;	2.1105
404.29;	2.1270
404.58;	2.1435
404.88;	2.1600
405.18;	2.1764
405.47;	2.1929
405.77;	2.2094
406.07;	2.2258
406.36;	2.2422
406.66;	2.2586
406.96;	2.2750
407.25;	2.2914
407.55;	2.3077
407.85;	2.3241
408.14;	2.3404
408.44;	2.3566
408.74;	2.3729
409.03;	2.3891
409.33;	2.4052
409.63;	2.4214
409.92;	2.4374
410.22;	2.4535
410.52;	2.4695
410.81;	2.4854
411.11;	2.5013
411.41;	2.5172
411.70;	2.5330
412.00;	2.5487
412.30;	2.5644
412.59;	2.5800
412.89;	2.5956
413.19;	2.6111
413.48;	2.6265
413.78;	2.6419
414.08;	2.6571
414.37;	2.6724
414.67;	2.6875
414.97;	2.7025
415.26;	2.7175
415.56;	2.7324
415.86;	2.7472
416.15;	2.7619
416.45;	2.7765
416.75;	2.7911
417.04;	2.8055
417.34;	2.8198
417.64;	2.8341
417.93;	2.8482
418.23;	2.8622
418.53;	2.8762
418.82;	2.8900
419.12;	2.9037
419.42;	2.9173
419.71;	2.9308
420.01;	2.9441
420.31;	2.9574
420.60;	2.9705
420.90;	2.9835
421.20;	2.9963
421.49;	3.0091
421.79;	3.0217
422.09;	3.0342
422.38;	3.0465
422.68;	3.0587
422.98;	3.0708
423.27;	3.0827
423.57;	3.0945
423.87;	3.1062
424.16;	3.1177
424.46;	3.1290
424.76;	3.1402
425.05;	3.1513
425.35;	3.1622
425.65;	3.1729
425.95;	3.1835
426.24;	3.1939
426.54;	3.2042
426.84;	3.2143
427.13;	3.2242
427.43;	3.2340
427.73;	3.2436
428.02;	3.2530
428.32;	3.2623
428.62;	3.2714
428.91;	3.2803
429.21;	3.2890
429.51;	3.2976
429.80;	3.3059
430.10;	3.3141
430.40;	3.3221
430.69;	3.3300
430.99;	3.3376
431.29;	3.3451
431.58;	3.3523
431.88;	3.3594
432.18;	3.3663
432.47;	3.3730
432.77;	3.3795
433.07;	3.3858
433.36;	3.3920
433.66;	3.3979
433.96;	3.4036
434.25;	3.4091
434.55;	3.4145
434.85;	3.4196
435.14;	3.4245
435.44;	3.4292
435.74;	3.4338
436.03;	3.4381
436.33;	3.4422
436.63;	3.4461
436.92;	3.4498
437.22;	3.4533
437.52;	3.4566
437.81;	3.4597
438.11;	3.4625
438.41;	3.4652
438.70;	3.4677
439.00;	3.4699
439.30;	3.4719
439.59;	3.4738
439.89;	3.4754
440.19;	3.4768
440.48;	3.4780
440.78;	3.4790
441.08;	3.4797
441.37;	3.4803
441.67;	3.4806
441.97;	3.4808
442.26;	3.4807
442.56;	3.4804
442.86;	3.4799
443.15;	3.4792
443.45;	3.4782
443.75;	3.4771
444.04;	3.4757
444.34;	3.4742
444.64;	3.4724
444.93;	3.4704
445.23;	3.4682
445.53;	3.4658
445.82;	3.4632
446.12;	3.4604
446.42;	3.4573
446.71;	3.4541
447.01;	3.4506
447.31;	3.4470
447.60;	3.4431
447.90;	3.4391
448.20;	3.4348
448.49;	3.4303
448.79;	3.4256
449.09;	3.4208
449.38;	3.4157
449.68;	3.4104
449.98;	3.4049
450.27;	3.3992
450.57;	3.3934
450.87;	3.3873
451.16;	3.3810
451.46;	3.3746
451.76;	3.3679
452.05;	3.3611
452.35;	3.3540
452.65;	3.3468
452.95;	3.3394
453.24;	3.3318
453.54;	3.3240
453.84;	3.3160
454.13;	3.3079
454.43;	3.2996
454.73;	3.2910
455.02;	3.2823
455.32;	3.2735
455.62;	3.2644
455.91;	3.2552
456.21;	3.2458
456.51;	3.2363
456.80;	3.2266
457.10;	3.2167
457.40;	3.2066
457.69;	3.1964
457.99;	3.1860
458.29;	3.1755
458.58;	3.1648
458.88;	3.1539
459.18;	3.1429
459.47;	3.1317
459.77;	3.1204
460.07;	3.1089
460.36;	3.0973
460.66;	3.0856
460.96;	3.0737
461.25;	3.0616
461.55;	3.0495
461.85;	3.0372
462.14;	3.0247
462.44;	3.0121
462.74;	2.9994
463.03;	2.9866
463.33;	2.9736
463.63;	2.9605
463.92;	2.9473
464.22;	2.9340
464.52;	2.9205
464.81;	2.9070
465.11;	2.8933
465.41;	2.8795
465.70;	2.8656
466.00;	2.8516
466.30;	2.8375
466.59;	2.8233
466.89;	2.8090
467.19;	2.7946
467.48;	2.7801
467.78;	2.7655
468.08;	2.7508
468.37;	2.7360
468.67;	2.7211
468.97;	2.7062
469.26;	2.6912
469.56;	2.6760
469.86;	2.6609
470.15;	2.6456
470.45;	2.6303
470.75;	2.6149
471.04;	2.5994
471.34;	2.5839
471.64;	2.5683
471.93;	2.5526
472.23;	2.5369
472.53;	2.5211
472.82;	2.5053
473.12;	2.4894
473.42;	2.4734
473.71;	2.4575
474.01;	2.4414
474.31;	2.4254
474.60;	2.4092
474.90;	2.3931
475.20;	2.3769
475.49;	2.3607
475.79;	2.3444
476.09;	2.3282
476.38;	2.3118
476.68;	2.2955
476.98;	2.2791
477.27;	2.2628
477.57;	2.2464
477.87;	2.2300
478.16;	2.2135
478.46;	2.1971
478.76;	2.1806
479.05;	2.1642
479.35;	2.1477
479.65;	2.1312
479.95;	2.1147
480.24;	2.0983
480.54;	2.0818
480.84;	2.0653
481.13;	2.0489
481.43;	2.0324
481.73;	2.0159
482.02;	1.9995
482.32;	1.9831
482.62;	1.9667
482.91;	1.9503
483.21;	1.9339
483.51;	1.9176
483.80;	1.9012
484.10;	1.8849
484.40;	1.8687
484.69;	1.8524
484.99;	1.8362
485.29;	1.8200
485.58;	1.8039
485.88;	1.7877
486.18;	1.7716
486.47;	1.7556
486.77;	1.7396
487.07;	1.7236
487.36;	1.7077
487.66;	1.6918
487.96;	1.6760
488.25;	1.6602
488.55;	1.6445
488.85;	1.6288
489.14;	1.6132
489.44;	1.5976
489.74;	1.5821
490.03;	1.5666
490.33;	1.5512
490,63;	1.5358
490,92;	1.5205
491.22;	1.5053
491.52;	1.4901
491.81;	1.4750
492.11;	1.4600
492.41;	1.4450
492.70;	1.4301
493.00;	1.4152
493.30;	1.4005
493.59;	1.3858
493.89;	1.3711
494.19;	1.3566
494.48;	1.3421
494.78;	1.3277
495.08;	1.3133
495.37;	1.2991
495.67;	1.2849
495.97;	1.2708
496.26;	1.2568
496.56;	1.2428
496.86;	1.2289
497.15;	1.2152
497.45;	1.2015
497.75;	1.1878
498.04;	1.1743
498.34;	1.1609
498.64;	1.1475
498.93;	1.1342
499.23;	1.1210
499.53;	1.1079
499.82;	1.0949
500.12;	1.0819
500.42;	1.0691
500.71;	1.0563
501.01;	1.0437
501.31;	1.0311
501.60;	1.0186
501.90;	1.0062
502.20;	0.9939
502.49;	0.9817
502.79;	0.9696
503.09;	0.9575
503.38;	0.9456
503.68;	0.9338
503.98;	0.9220
504.27;	0.9104
504.57;	0.8988
504.87;	0.8873
505.16;	0.8759
505.46;	0.8647
505.76;	0.8535
506.05;	0.8424
506.35;	0.8314
506.65;	0.8205
506.95;	0.8097
507.24;	0.7990
507.54;	0.7883
507.84;	0.7778
508.13;	0.7674
508.43;	0.7571
508.73;	0.7468
509.02;	0.7367
509.32;	0.7266
509.62;	0.7167
509.91;	0.7068
510.21;	0.6970
510.51;	0.6874
510.80;	0.6778
511.10;	0.6683
511.40;	0.6589
511.69;	0.6496
511.99;	0.6404
512.29;	0.6313
512.58;	0.6223
512.88;	0.6134
513.18;	0.6045
513.47;	0.5958
513.77;	0.5871
514.07;	0.5786
514.36;	0.5701
514.66;	0.5618
514.96;	0.5535
515.25;	0.5453
515.55;	0.5372
515,85;	0.5292
516.14;	0.5212
516.44;	0.5134
516.74;	0.5057
517.03;	0.4980
517.33;	0.4904
517.63;	0.4830
517.92;	0.4756
518.22;	0.4683
518.52;	0.4610
518.81;	0.4539
519.11;	0.4469
519.41;	0.4399
519.70;	0.4330
520.00;	0.4262
520.30;	0.4195
520.59;	0.4129
520.89;	0.4063
521.19;	0.3998
521.48;	0.3935
521.78;	0.3872
522.08;	0.3809
522.37;	0.3748
522.67;	0.3687
522.97;	0.3627
523.26;	0.3568
523.56;	0.3510
523.86;	0.3452
524.15;	0.3395
524.45;	0.3339
524.75;	0.3284
525.04;	0.3230
525.34;	0.3176
525.64;	0.3123
525.93;	0.3070
526.23;	0.3019
526.53;	0.2968
526.82;	0.2917
527.12;	0.2868
527.42;	0.2819
527.71;	0.2771
528.01;	0.2724
528.31;	0.2677
528.60;	0.2631
528.90;	0.2585
529.20;	0.2541
529.49;	0.2496
529.79;	0.2453
530.09;	0.2410
530.38;	0.2368
530.68;	0.2326
530.98;	0.2285
531.27;	0.2245
531.57;	0.2205
531.87;	0.2166
532.16;	0.2128
532.46;	0.2090
532.76;	0.2053
533.05;	0.2016
533.35;	0.1980
533.65;	0.1944
533.95;	0.1909
534.24;	0.1875
534.54;	0.1841
534.84;	0.1807
535.13;	0.1774
535.43;	0.1742
535.73;	0.1710
536.02;	0.1679
536.32;	0.1648
536.62;	0.1618
536.91;	0.1588
537.21;	0.1559
537.51;	0.1530
537.80;	0.1502
538.10;	0.1474
538.40;	0.1446
538.69;	0.1420
538.99;	0.1393
539.29;	0.1367
539.58;	0.1342
539.88;	0.1317
540.18;	0.1292
540.47;	0.1268
540.77;	0.1244
541.07;	0.1221
541.36;	0.1198
541.66;	0.1175
541.96;	0.1153
542.25;	0.1131
542.55;	0.1110
542.85;	0.1089
543.14;	0.1068
543.44;	0.1048
543.74;	0.1028
544.03;	0.1009
544.33;	0.0990
544.63;	0.0971
544.92;	0.0953
545.22;	0.0935
545.52;	0.0917
545.81;	0.0899
546.11;	0.0882
546.41;	0.0866
546.70;	0.0849
547.00;	0.0833
547.30;	0.0818
547.59;	0.0802
547.89;	0.0787
548.19;	0.0772
548.48;	0.0758
548.78;	0.0743
549.08;	0.0729
549.37;	0.0716
549.67;	0.0702
549.97;	0.0689
550.26;	0.0676
550.56;	0.0664
550.86;	0.0651
551.15;	0.0639
551.45;	0.0627
551.75;	0.0616
552.04;	0.0605
552.34;	0.0593
552.64;	0.0583
552.93;	0.0572
553.23;	0.0562
553.53;	0.0551
553.82;	0.0542
554.12;	0.0532
554.42;	0.0522
554.71;	0.0513
555.01;	0.0504
555.31;	0.0495
555.60;	0.0486
555.90;	0.0478
556.20;	0.0470
556.49;	0.0461
556.79;	0.0454
557.09;	0.0446
557.38;	0.0438
557.68;	0.0431
557.98;	0.0424
558.27;	0.0417
558.57;	0.0410
558.87;	0.0403
559.16;	0.0397
559.46;	0.0390
559.76;	0.0384
560.05;	0.0378
560.35;	0.0372
560.65;	0.0366
560.95;	0.0361
561.24;	0.0355
561.54;	0.0350
561.84;	0.0345
562.13;	0.0340
562.43;	0.0335
562.73;	0.0330
563.02;	0.0325
563.32;	0.0321
563.62;	0.0316
563.91;	0.0312
564.21;	0.0308
564.51;	0.0304
564.80;	0.0300
565.10;	0.0296
565.40;	0.0292
565.69;	0.0289
565.99;	0.0285
566.29;	0.0282
566.58;	0.0279
566.88;	0.0275
567.18;	0.0272
567.47;	0.0269
567.77;	0.0266
568.07;	0.0264
568.36;	0.0261
568.66;	0.0258
568.96;	0.0256
569.25;	0.0253
569.55;	0.0251
569.85;	0.0248
