wavelength, nm;	absorption
371.00;	0.6181
371.28;	0.6266
371.56;	0.6351
371.84;	0.6438
372.11;	0.6526
372.39;	0.6614
372.67;	0.6703
372.95;	0.6793
373.23;	0.6884
373.51;	0.6976
373.78;	0.7068
374.06;	0.7162
374.34;	0.7256
374.62;	0.7351
374.90;	0.7447
375.18;	0.7544
375.45;	0.7641
375.73;	0.7740
376.01;	0.7839
376.29;	0.7939
376.57;	0.8040
376.85;	0.8142
377.12;	0.8245
377.40;	0.8348
377.68;	0.8453
377.96;	0.8558
378.24;	0.8664
378.52;	0.8771
378.79;	0.8879
379.07;	0.8987
379.35;	0.9097
379.63;	0.9207
379.91;	0.9318
380.19;	0.9430
380.47;	0.9543
380.74;	0.9656
381.02;	0.9771
381.30;	0.9886
381.58;	1.0002
381.86;	1.0119
382.14;	1.0237
382.41;	1.0355
382.69;	1.0475
382.97;	1.0595
383.25;	1.0716
383.53;	1.0838
383.81;	1.0960
384.08;	1.1084
384.36;	1.1208
384.64;	1.1333
384.92;	1.1458
385.20;	1.1585
385.48;	1.1712
385.75;	1.1840
386.03;	1.1969
386.31;	1.2098
386.59;	1.2229
386.87;	1.2360
387.15;	1.2491
387.42;	1.2624
387.70;	1.2757
387.98;	1.2891
388.26;	1.3026
388.54;	1.3161
388.82;	1.3297
389.09;	1.3434
389.37;	1.3571
389.65;	1.3709
389.93;	1.3848
390.21;	1.3987
390.49;	1.4127
390.77;	1.4267
391.04;	1.4409
391.32;	1.4551
391.60;	1.4693
391.88;	1.4836
392.16;	1.4980
392.44;	1.5124
392.71;	1.5269
392.99;	1.5414
393.27;	1.5560
393.55;	1.5706
393.83;	1.5853
394.11;	1.6001
394.38;	1.6149
394.66;	1.6297
394.94;	1.6446
395.22;	1.6596
395.50;	1.6746
395.78;	1.6896
396.05;	1.7047
396.33;	1.7198
396.61;	1.7350
396.89;	1.7502
397.17;	1.7654
397.45;	1.7807
397.72;	1.7960
398.00;	1.8113
398.28;	1.8267
398.56;	1.8421
398.84;	1.8576
399.12;	1.8730
399.40;	1.8885
399.67;	1.9041
399.95;	1.9196
400.23;	1.9352
400.51;	1.9508
400.79;	1.9664
401.07;	1.9820
401.34;	1.9977
401.62;	2.0133
401.90;	2.0290
402.18;	2.0447
402.46;	2.0604
402.74;	2.0761
403.01;	2.0919
403.29;	2.1076
403.57;	2.1233
403.85;	2.1390
404.13;	2.1548
404.41;	2.1705
404.68;	2.1862
404.96;	2.2020
405.24;	2.2177
405.52;	2.2334
405.80;	2.2491
406.08;	2.2648
406.35;	2.2805
406.63;	2.2961
406.91;	2.3118
407.19;	2.3274
407.47;	2.3430
407.75;	2.3586
408.03;	2.3742
408.30;	2.3897
408.58;	2.4052
408.86;	2.4207
409.14;	2.4361
409.42;	2.4516
409.70;	2.4669
409.97;	2.4823
410.25;	2.4976
410.53;	2.5129
410.81;	2.5281
411.09;	2.5433
411.37;	2.5584
411.64;	2.5735
411.92;	2.5885
412.20;	2.6035
412.48;	2.6184
412.76;	2.6333
413.04;	2.6481
413.31;	2.6629
413.59;	2.6776
413.87;	2.6922
414.15;	2.7068
414.43;	2.7213
414.71;	2.7357
414.98;	2.7501
415.26;	2.7643
415.54;	2.7786
415.82;	2.7927
416.10;	2.8067
416.38;	2.8207
416.65;	2.8346
416.93;	2.8484
417.21;	2.8621
417.49;	2.8758
417.77;	2.8893
418.05;	2.9028
418.33;	2.9161
418.60;	2.9294
418.88;	2.9425
419.16;	2.9556
419.44;	2.9686
419.72;	2.9814
420.00;	2.9942
420.27;	3.0068
420.55;	3.0194
420.83;	3.0318
421.11;	3.0441
421.39;	3.0563
421.67;	3.0684
421.94;	3.0804
422.22;	3.0922
422.50;	3.1040
422.78;	3.1156
423.06;	3.1271
423.34;	3.1384
423.61;	3.1496
423.89;	3.1607
424.17;	3.1717
424.45;	3.1825
424.73;	3.1932
425.01;	3.2038
425.28;	3.2142
425.56;	3.2245
425.84;	3.2347
426.12;	3.2447
426.40;	3.2545
426.68;	3.2643
426.96;	3.2738
427.23;	3.2832
427.51;	3.2925
427.79;	3.3016
428.07;	3.3106
428.35;	3.3194
428.63;	3.3281
428.90;	3.3366
429.18;	3.3449
429.46;	3.3531
429.74;	3.3611
430.02;	3.3690
430.30;	3.3767
430.57;	3.3842
430.85;	3.3916
431.13;	3.3988
431.41;	3.4059
431.69;	3.4127
431.97;	3.4194
432.24;	3.4260
432.52;	3.4323
432.80;	3.4385
433.08;	3.4445
433.36;	3.4503
433.64;	3.4560
433.91;	3.4615
434.19;	3.4668
434.47;	3.4719
434.75;	3.4769
435.03;	3.4816
435.31;	3.4862
435.58;	3.4906
435.86;	3.4949
436.14;	3.4989
436.42;	3.5028
436.70;	3.5064
436.98;	3.5099
437.26;	3.5132
437.53;	3.5164
437.81;	3.5193
438.09;	3.5221
438.37;	3.5246
438.65;	3.5270
438.93;	3.5292
439.20;	3.5312
439.48;	3.5330
439.76;	3.5346
440.04;	3.5360
440.32;	3.5373
440.60;	3.5383
440.87;	3.5392
441.15;	3.5399
441.43;	3.5403
441.71;	3.5406
441.99;	3.5407
442.27;	3.5407
442.54;	3.5404
442.82;	3.5399
443.10;	3.5393
443.38;	3.5384
443.66;	3.5374
443.94;	3.5362
444.21;	3.5347
444.49;	3.5331
444.77;	3.5313
