wavelength, nm;	absorption
396.00;	1.6532
396.27;	1.6675
396.55;	1.6820
396.82;	1.6964
397.09;	1.7109
397.36;	1.7254
397.64;	1.7400
397.91;	1.7546
398.18;	1.7692
398.45;	1.7838
398.73;	1.7985
399.00;	1.8132
399.27;	1.8280
399.54;	1.8427
399.82;	1.8575
400.09;	1.8723
400.36;	1.8871
400.63;	1.9020
400.91;	1.9168
401.18;	1.9317
401.45;	1.9466
401.72;	1.9615
402.00;	1.9764
402.27;	1.9914
402.54;	2.0063
402.82;	2.0213
403.09;	2.0362
403.36;	2.0512
403.63;	2.0661
403.91;	2.0811
404.18;	2.0961
404.45;	2.1110
404.72;	2.1260
405.00;	2.1410
405.27;	2.1559
405.54;	2.1709
405.81;	2.1858
406.09;	2.2007
406.36;	2.2156
406.63;	2.2305
406.90;	2.2454
407.18;	2.2603
407.45;	2.2751
407.72;	2.2900
408.00;	2.3048
408.27;	2.3196
408.54;	2.3343
408.81;	2.3491
409.09;	2.3638
409.36;	2.3784
409.63;	2.3931
409.90;	2.4077
410.18;	2.4223
410.45;	2.4368
410.72;	2.4513
410.99;	2.4657
411.27;	2.4802
411.54;	2.4945
411.81;	2.5088
412.08;	2.5231
412.36;	2.5373
412.63;	2.5515
412.90;	2.5656
413.17;	2.5797
413.45;	2.5937
413.72;	2.6077
413.99;	2.6216
414.27;	2.6354
414.54;	2.6492
414.81;	2.6629
415.08;	2.6765
415.36;	2.6901
415.63;	2.7036
415.90;	2.7170
416.17;	2.7303
416.45;	2.7436
416.72;	2.7568
416.99;	2.7699
417.26;	2.7830
417.54;	2.7959
417.81;	2.8088
418.08;	2.8216
418.35;	2.8343
418.63;	2.8469
418.90;	2.8594
419.17;	2.8718
419.44;	2.8841
419.72;	2.8964
419.99;	2.9085
420.26;	2.9206
420.54;	2.9325
420.81;	2.9443
421.08;	2.9560
421.35;	2.9677
421.63;	2.9792
421.90;	2.9906
422.17;	3.0019
422.44;	3.0131
422.72;	3.0241
422.99;	3.0351
423.26;	3.0459
423.53;	3.0566
423.81;	3.0672
424.08;	3.0777
424.35;	3.0881
