wavelength, nm;	absorption
357.00;	0.2583
357.29;	0.2629
357.59;	0.2674
357.88;	0.2721
358.18;	0.2767
358.47;	0.2815
358.77;	0.2863
359.06;	0.2912
359.35;	0.2962
359.65;	0.3012
359.94;	0.3063
360.24;	0.3114
360.53;	0.3167
360.83;	0.3220
361.12;	0.3273
361.41;	0.3328
361.71;	0.3383
362.00;	0.3438
362.30;	0.3495
362.59;	0.3552
362.89;	0.3610
363.18;	0.3668
363.47;	0.3728
363.77;	0.3788
364.06;	0.3848
364.36;	0.3910
364.65;	0.3972
364.95;	0.4035
365.24;	0.4099
365.53;	0.4163
365.83;	0.4229
366.12;	0.4295
366.42;	0.4361
366.71;	0.4429
367.01;	0.4497
367.30;	0.4566
367.60;	0.4636
367.89;	0.4707
368.18;	0.4779
368.48;	0.4851
368.77;	0.4924
369.07;	0.4998
369.36;	0.5073
369.66;	0.5148
369.95;	0.5224
370.24;	0.5301
370.54;	0.5379
370.83;	0.5458
371.13;	0.5538
371.42;	0.5618
371.72;	0.5699
372.01;	0.5781
372.30;	0.5864
372.60;	0.5948
372.89;	0.6033
373.19;	0.6118
373.48;	0.6204
373.78;	0.6291
374.07;	0.6379
374.36;	0.6468
374.66;	0.6558
374.95;	0.6648
375.25;	0.6739
375.54;	0.6831
375.84;	0.6924
376.13;	0.7018
376.42;	0.7113
376.72;	0.7208
377.01;	0.7305
377.31;	0.7402
377.60;	0.7500
377.90;	0.7599
378.19;	0.7698
378.48;	0.7799
378.78;	0.7900
379.07;	0.8002
379.37;	0.8105
379.66;	0.8209
379.96;	0.8314
380.25;	0.8420
380.54;	0.8526
380.84;	0.8633
381.13;	0.8741
381.43;	0.8850
381.72;	0.8960
382.02;	0.9070
382.31;	0.9182
382.60;	0.9294
382.90;	0.9407
383.19;	0.9520
383.49;	0.9635
383.78;	0.9750
384.08;	0.9866
384.37;	0.9983
384.66;	1.0101
384.96;	1.0219
385.25;	1.0338
385.55;	1.0458
385.84;	1.0579
386.14;	1.0700
386.43;	1.0823
386.73;	1.0946
387.02;	1.1069
387.31;	1.1194
387.61;	1.1319
387.90;	1.1445
388.20;	1.1571
388.49;	1.1698
388.79;	1.1826
389.08;	1.1955
389.37;	1.2084
389.67;	1.2214
389.96;	1.2345
390.26;	1.2476
390.55;	1.2608
390.85;	1.2740
391.14;	1.2873
391.43;	1.3007
391.73;	1.3142
392.02;	1.3277
392.32;	1.3412
392.61;	1.3548
392.91;	1.3685
393.20;	1.3822
393.49;	1.3960
393.79;	1.4098
394.08;	1.4237
394.38;	1.4376
394.67;	1.4516
394.97;	1.4656
395.26;	1.4797
395.55;	1.4938
395.85;	1.5080
396.14;	1.5222
396.44;	1.5364
396.73;	1.5507
397.03;	1.5650
397.32;	1.5794
397.61;	1.5938
397.91;	1.6082
398.20;	1.6227
398.50;	1.6372
398.79;	1.6517
399.09;	1.6663
399.38;	1.6809
399.67;	1.6955
399.97;	1.7101
400.26;	1.7248
400.56;	1.7395
400.85;	1.7542
401.15;	1.7689
401.44;	1.7837
401.73;	1.7984
402.03;	1.8132
402.32;	1.8279
402.62;	1.8427
402.91;	1.8575
403.21;	1.8723
403.50;	1.8871
403.79;	1.9019
404.09;	1.9168
404.38;	1.9316
404.68;	1.9464
404.97;	1.9612
405.27;	1.9760
405.56;	1.9908
405.86;	2.0055
406.15;	2.0203
406.44;	2.0351
406.74;	2.0498
407.03;	2.0645
407.33;	2.0792
407.62;	2.0939
407.92;	2.1086
408.21;	2.1232
408.50;	2.1378
408.80;	2.1524
409.09;	2.1670
409.39;	2.1815
409.68;	2.1960
409.98;	2.2104
410.27;	2.2248
410.56;	2.2392
410.86;	2.2535
411.15;	2.2678
411.45;	2.2820
411.74;	2.2962
412.04;	2.3104
412.33;	2.3244
412.62;	2.3385
412.92;	2.3524
413.21;	2.3664
413.51;	2.3802
413.80;	2.3940
414.10;	2.4077
414.39;	2.4214
414.68;	2.4350
414.98;	2.4485
415.27;	2.4620
415.57;	2.4753
415.86;	2.4886
416.16;	2.5018
416.45;	2.5150
416.74;	2.5280
417.04;	2.5410
417.33;	2.5539
417.63;	2.5667
417.92;	2.5794
418.22;	2.5920
418.51;	2.6045
418.80;	2.6170
419.10;	2.6293
419.39;	2.6415
419.69;	2.6536
419.98;	2.6656
420.28;	2.6775
420.57;	2.6894
420.86;	2.7010
421.16;	2.7126
421.45;	2.7241
421.75;	2.7354
422.04;	2.7467
422.34;	2.7578
422.63;	2.7688
422.92;	2.7797
423.22;	2.7904
423.51;	2.8010
423.81;	2.8115
424.10;	2.8219
424.40;	2.8321
424.69;	2.8422
424.99;	2.8522
425.28;	2.8620
425.57;	2.8717
425.87;	2.8812
426.16;	2.8906
426.46;	2.8999
426.75;	2.9090
427.05;	2.9180
427.34;	2.9268
427.63;	2.9355
427.93;	2.9440
428.22;	2.9524
428.52;	2.9606
428.81;	2.9686
429.11;	2.9765
429.40;	2.9843
429.69;	2.9919
429.99;	2.9993
430.28;	3.0066
430.58;	3.0137
