wavelength, nm;	absorption
397.00;	1.5790
397.24;	1.5908
397.48;	1.6026
397.72;	1.6145
397.96;	1.6264
398.20;	1.6383
398.44;	1.6502
398.68;	1.6621
398.92;	1.6741
399.16;	1.6861
399.40;	1.6981
399.64;	1.7101
399.88;	1.7222
400.12;	1.7342
400.36;	1.7463
400.60;	1.7584
400.84;	1.7704
401.08;	1.7826
401.32;	1.7947
401.55;	1.8068
401.79;	1.8189
402.03;	1.8311
402.27;	1.8432
402.51;	1.8554
402.75;	1.8676
402.99;	1.8797
403.23;	1.8919
403.47;	1.9041
403.71;	1.9163
403.95;	1.9284
404.19;	1.9406
404.43;	1.9528
404.67;	1.9650
404.91;	1.9772
405.15;	1.9893
405.39;	2.0015
405.63;	2.0137
405.87;	2.0258
406.11;	2.0380
406.35;	2.0501
406.59;	2.0622
406.83;	2.0744
407.07;	2.0865
407.31;	2.0986
407.55;	2.1106
407.79;	2.1227
408.03;	2.1348
408.27;	2.1468
408.51;	2.1588
408.75;	2.1708
408.99;	2.1828
409.23;	2.1947
409.47;	2.2067
409.71;	2.2186
409.95;	2.2304
410.19;	2.2423
410.43;	2.2541
410.66;	2.2659
410.90;	2.2777
411.14;	2.2895
411.38;	2.3012
411.62;	2.3128
411.86;	2.3245
412.10;	2.3361
412.34;	2.3477
412.58;	2.3592
412.82;	2.3707
413.06;	2.3822
413.30;	2.3936
413.54;	2.4050
413.78;	2.4163
414.02;	2.4276
414.26;	2.4389
414.50;	2.4501
414.74;	2.4613
414.98;	2.4724
415.22;	2.4835
415.46;	2.4945
415.70;	2.5054
415.94;	2.5164
416.18;	2.5272
416.42;	2.5380
416.66;	2.5488
416.90;	2.5595
417.14;	2.5701
417.38;	2.5807
417.62;	2.5912
417.86;	2.6017
418.10;	2.6121
418.34;	2.6224
418.58;	2.6327
418.82;	2.6429
419.06;	2.6530
419.30;	2.6631
419.54;	2.6731
419.77;	2.6830
420.01;	2.6929
420.25;	2.7027
420.49;	2.7124
420.73;	2.7221
420.97;	2.7316
421.21;	2.7411
421.45;	2.7506
421.69;	2.7599
421.93;	2.7692
422.17;	2.7784
422.41;	2.7875
422.65;	2.7965
422.89;	2.8054
423.13;	2.8143
423.37;	2.8231
423.61;	2.8318
423.85;	2.8404
424.09;	2.8489
424.33;	2.8573
424.57;	2.8657
424.81;	2.8739
425.05;	2.8821
425.29;	2.8901
425.53;	2.8981
425.77;	2.9060
426.01;	2.9138
426.25;	2.9215
426.49;	2.9291
426.73;	2.9365
426.97;	2.9439
427.21;	2.9512
427.45;	2.9584
427.69;	2.9655
427.93;	2.9725
428.17;	2.9794
428.41;	2.9862
428.64;	2.9929
428.88;	2.9995
429.12;	3.0060
429.36;	3.0124
429.60;	3.0186
429.84;	3.0248
430.08;	3.0308
430.32;	3.0368
430.56;	3.0426
430.80;	3.0484
431.04;	3.0540
431.28;	3.0595
431.52;	3.0649
431.76;	3.0701
432.00;	3.0753
432.24;	3.0804
432.48;	3.0853
432.72;	3.0901
432.96;	3.0948
433.20;	3.0994
433.44;	3.1039
433.68;	3.1082
433.92;	3.1125
434.16;	3.1166
434.40;	3.1206
434.64;	3.1245
434.88;	3.1282
435.12;	3.1319
435.36;	3.1354
435.60;	3.1388
435.84;	3.1421
436.08;	3.1452
436.32;	3.1483
436.56;	3.1512
436.80;	3.1540
437.04;	3.1566
437.28;	3.1592
437.52;	3.1616
437.75;	3.1639
437.99;	3.1661
438.23;	3.1681
438.47;	3.1700
438.71;	3.1718
438.95;	3.1735
439.19;	3.1750
439.43;	3.1765
439.67;	3.1778
439.91;	3.1789
440.15;	3.1800
440.39;	3.1809
440.63;	3.1817
440.87;	3.1823
441.11;	3.1829
441.35;	3.1833
441.59;	3.1836
441.83;	3.1837
442.07;	3.1838
442.31;	3.1837
442.55;	3.1835
442.79;	3.1831
443.03;	3.1826
443.27;	3.1820
443.51;	3.1813
443.75;	3.1804
443.99;	3.1795
444.23;	3.1784
444.47;	3.1771
444.71;	3.1758
444.95;	3.1743
445.19;	3.1727
445.43;	3.1709
445.67;	3.1691
445.91;	3.1671
446.15;	3.1650
446.39;	3.1627
446.62;	3.1604
446.86;	3.1579
447.10;	3.1553
447.34;	3.1526
447.58;	3.1497
447.82;	3.1467
448.06;	3.1436
448.30;	3.1404
448.54;	3.1371
448.78;	3.1336
