wavelength, nm;	absorption
367.00;	0.4853
367.29;	0.4927
367.58;	0.5002
367.88;	0.5077
368.17;	0.5154
368.46;	0.5231
368.75;	0.5309
369.04;	0.5388
369.33;	0.5468
369.63;	0.5549
369.92;	0.5630
370.21;	0.5713
370.50;	0.5796
370.79;	0.5880
371.08;	0.5965
371.38;	0.6051
371.67;	0.6138
371.96;	0.6225
372.25;	0.6314
372.54;	0.6403
372.83;	0.6494
373.13;	0.6585
373.42;	0.6677
373.71;	0.6770
374.00;	0.6864
374.29;	0.6958
374.58;	0.7054
374.88;	0.7151
375.17;	0.7248
375.46;	0.7346
375.75;	0.7446
376.04;	0.7546
376.34;	0.7647
376.63;	0.7749
376.92;	0.7851
377.21;	0.7955
377.50;	0.8060
377.79;	0.8165
378.09;	0.8271
378.38;	0.8379
378.67;	0.8487
378.96;	0.8596
379.25;	0.8706
379.54;	0.8817
379.84;	0.8928
380.13;	0.9041
380.42;	0.9154
380.71;	0.9269
381.00;	0.9384
381.29;	0.9500
381.59;	0.9617
381.88;	0.9735
382.17;	0.9853
382.46;	0.9973
382.75;	1.0093
383.04;	1.0214
383.34;	1.0336
383.63;	1.0459
383.92;	1.0583
384.21;	1.0708
384.50;	1.0833
384.80;	1.0959
385.09;	1.1086
385.38;	1.1214
385.67;	1.1343
385.96;	1.1473
386.25;	1.1603
386.55;	1.1734
386.84;	1.1866
387.13;	1.1998
387.42;	1.2132
387.71;	1.2266
388.00;	1.2401
388.30;	1.2536
388.59;	1.2673
388.88;	1.2810
389.17;	1.2948
389.46;	1.3086
389.75;	1.3226
390.05;	1.3365
390.34;	1.3506
390.63;	1.3647
390.92;	1.3789
391.21;	1.3932
391.50;	1.4075
391.80;	1.4219
392.09;	1.4364
392.38;	1.4509
392.67;	1.4655
392.96;	1.4801
393.26;	1.4948
393.55;	1.5095
393.84;	1.5243
394.13;	1.5392
394.42;	1.5541
394.71;	1.5691
395.01;	1.5841
395.30;	1.5991
395.59;	1.6143
395.88;	1.6294
396.17;	1.6446
396.46;	1.6599
396.76;	1.6752
397.05;	1.6905
397.34;	1.7059
397.63;	1.7213
397.92;	1.7367
398.21;	1.7522
398.51;	1.7677
398.80;	1.7833
399.09;	1.7988
399.38;	1.8145
399.67;	1.8301
399.96;	1.8458
400.26;	1.8614
400.55;	1.8772
400.84;	1.8929
401.13;	1.9086
401.42;	1.9244
401.72;	1.9402
402.01;	1.9560
402.30;	1.9718
402.59;	1.9876
402.88;	2.0034
403.17;	2.0193
403.47;	2.0351
403.76;	2.0510
404.05;	2.0668
404.34;	2.0827
404.63;	2.0985
404.92;	2.1143
405.22;	2.1302
405.51;	2.1460
405.80;	2.1618
406.09;	2.1776
406.38;	2.1934
406.67;	2.2092
406.97;	2.2249
407.26;	2.2407
407.55;	2.2564
407.84;	2.2721
408.13;	2.2878
408.42;	2.3034
408.72;	2.3190
409.01;	2.3346
409.30;	2.3501
409.59;	2.3656
409.88;	2.3811
410.18;	2.3965
410.47;	2.4119
410.76;	2.4273
411.05;	2.4426
411.34;	2.4578
411.63;	2.4730
411.93;	2.4881
412.22;	2.5032
412.51;	2.5183
412.80;	2.5332
413.09;	2.5482
413.38;	2.5630
413.68;	2.5778
413.97;	2.5925
414.26;	2.6072
414.55;	2.6217
414.84;	2.6362
415.13;	2.6507
415.43;	2.6650
415.72;	2.6793
416.01;	2.6935
416.30;	2.7076
416.59;	2.7216
416.88;	2.7355
417.18;	2.7493
417.47;	2.7631
417.76;	2.7767
418.05;	2.7903
418.34;	2.8037
418.64;	2.8171
418.93;	2.8303
419.22;	2.8434
419.51;	2.8565
419.80;	2.8694
420.09;	2.8822
420.39;	2.8949
420.68;	2.9075
420.97;	2.9200
421.26;	2.9323
421.55;	2.9445
421.84;	2.9566
422.14;	2.9686
422.43;	2.9805
422.72;	2.9922
423.01;	3.0038
423.30;	3.0152
423.59;	3.0266
423.89;	3.0377
424.18;	3.0488
424.47;	3.0597
424.76;	3.0705
425.05;	3.0811
425.35;	3.0916
425.64;	3.1019
425.93;	3.1121
426.22;	3.1221
426.51;	3.1320
426.80;	3.1417
427.10;	3.1513
427.39;	3.1607
427.68;	3.1699
427.97;	3.1790
428.26;	3.1880
428.55;	3.1967
428.85;	3.2053
429.14;	3.2138
429.43;	3.2220
429.72;	3.2301
430.01;	3.2381
430.30;	3.2458
430.60;	3.2534
430.89;	3.2608
431.18;	3.2680
431.47;	3.2751
431.76;	3.2820
432.05;	3.2887
432.35;	3.2952
432.64;	3.3015
432.93;	3.3077
433.22;	3.3137
433.51;	3.3194
433.81;	3.3250
434.10;	3.3305
434.39;	3.3357
434.68;	3.3407
434.97;	3.3456
435.26;	3.3502
435.56;	3.3547
435.85;	3.3590
436.14;	3.3630
436.43;	3.3669
436.72;	3.3706
437.01;	3.3741
437.31;	3.3774
437.60;	3.3805
437.89;	3.3834
438.18;	3.3862
438.47;	3.3887
438.76;	3.3910
439.06;	3.3931
439.35;	3.3950
439.64;	3.3967
439.93;	3.3983
440.22;	3.3996
440.51;	3.4007
440.81;	3.4016
441.10;	3.4024
441.39;	3.4029
441.68;	3.4032
441.97;	3.4033
442.27;	3.4032
442.56;	3.4030
442.85;	3.4025
443.14;	3.4018
443.43;	3.4009
443.72;	3.3998
444.02;	3.3986
444.31;	3.3971
444.60;	3.3954
444.89;	3.3935
445.18;	3.3914
445.47;	3.3892
445.77;	3.3867
446.06;	3.3840
