wavelength, nm;	absorption
396.00;	1.6904
396.39;	1.7111
396.77;	1.7320
397.16;	1.7529
397.54;	1.7739
397.93;	1.7950
398.31;	1.8161
398.70;	1.8373
399.08;	1.8585
399.47;	1.8798
399.85;	1.9012
400.24;	1.9225
400.62;	1.9440
401.01;	1.9654
401.39;	1.9869
401.78;	2.0085
402.16;	2.0300
402.55;	2.0516
402.93;	2.0732
403.32;	2.0948
403.70;	2.1164
404.09;	2.1380
404.47;	2.1596
404.86;	2.1812
405.24;	2.2028
405.63;	2.2244
406.01;	2.2460
406.40;	2.2675
406.78;	2.2890
407.17;	2.3105
407.55;	2.3320
407.94;	2.3534
408.32;	2.3747
408.71;	2.3960
409.09;	2.4172
409.48;	2.4384
409.86;	2.4595
410.25;	2.4806
410.63;	2.5015
411.02;	2.5224
411.40;	2.5432
411.79;	2.5639
412.17;	2.5845
412.56;	2.6050
412.94;	2.6254
413.33;	2.6457
413.71;	2.6659
414.10;	2.6859
414.48;	2.7058
414.87;	2.7256
415.25;	2.7453
415.64;	2.7648
416.02;	2.7842
416.41;	2.8034
416.79;	2.8224
417.18;	2.8413
417.56;	2.8600
417.95;	2.8786
418.33;	2.8969
418.72;	2.9151
419.10;	2.9331
419.49;	2.9510
419.87;	2.9686
420.26;	2.9860
420.64;	3.0032
421.03;	3.0202
421.41;	3.0370
421.80;	3.0535
422.18;	3.0699
422.57;	3.0860
422.95;	3.1018
423.34;	3.1175
423.72;	3.1329
424.11;	3.1480
424.49;	3.1629
424.88;	3.1775
425.26;	3.1919
425.65;	3.2060
426.03;	3.2199
426.42;	3.2335
426.80;	3.2468
427.19;	3.2598
427.57;	3.2725
427.96;	3.2849
428.34;	3.2971
428.73;	3.3090
429.11;	3.3205
429.50;	3.3318
429.88;	3.3427
430.27;	3.3534
430.65;	3.3637
431.04;	3.3737
431.42;	3.3834
431.81;	3.3928
432.19;	3.4019
432.58;	3.4106
432.96;	3.4190
433.35;	3.4271
433.73;	3.4348
434.12;	3.4422
434.50;	3.4493
434.89;	3.4560
435.27;	3.4624
435.66;	3.4685
436.04;	3.4741
436.43;	3.4795
436.81;	3.4845
437.20;	3.4891
437.58;	3.4934
437.97;	3.4974
438.35;	3.5009
438.74;	3.5042
439.12;	3.5070
439.51;	3.5096
439.89;	3.5117
440.28;	3.5135
440.66;	3.5149
441.05;	3.5160
441.43;	3.5167
441.82;	3.5171
442.20;	3.5171
442.59;	3.5167
442.97;	3.5160
443.36;	3.5149
443.74;	3.5134
444.13;	3.5116
444.51;	3.5094
444.90;	3.5069
445.28;	3.5040
445.67;	3.5008
446.05;	3.4972
446.44;	3.4932
446.82;	3.4889
447.21;	3.4842
447.59;	3.4792
447.98;	3.4739
448.36;	3.4682
448.75;	3.4621
449.13;	3.4557
449.52;	3.4490
449.90;	3.4419
450.29;	3.4345
450.67;	3.4267
451.06;	3.4186
451.44;	3.4102
451.83;	3.4014
452.21;	3.3924
452.60;	3.3830
452.98;	3.3733
453.37;	3.3632
453.75;	3.3529
454.14;	3.3422
454.52;	3.3312
454.91;	3.3200
455.29;	3.3084
455.68;	3.2965
456.06;	3.2843
456.45;	3.2719
456.83;	3.2591
457.22;	3.2461
457.60;	3.2328
457.99;	3.2192
458.37;	3.2054
458.76;	3.1912
459.14;	3.1768
459.53;	3.1622
459.91;	3.1473
460.30;	3.1321
460.68;	3.1167
461.07;	3.1011
461.45;	3.0852
461.84;	3.0691
462.22;	3.0527
462.61;	3.0362
462.99;	3.0194
463.38;	3.0024
463.76;	2.9852
464.15;	2.9677
464.53;	2.9501
464.92;	2.9323
465.30;	2.9143
465.69;	2.8961
466.07;	2.8777
466.46;	2.8592
466.84;	2.8404
467.23;	2.8215
467.61;	2.8025
468.00;	2.7833
468.39;	2.7639
468.77;	2.7444
469.16;	2.7247
469.54;	2.7049
469.93;	2.6850
470.31;	2.6650
470.70;	2.6448
471.08;	2.6245
471.47;	2.6041
471.85;	2.5836
472.24;	2.5630
472.62;	2.5423
473.01;	2.5215
473.39;	2.5006
473.78;	2.4796
474.16;	2.4586
474.55;	2.4375
474.93;	2.4163
475.32;	2.3951
475.70;	2.3738
476.09;	2.3524
476.47;	2.3310
476.86;	2.3096
477.24;	2.2881
477.63;	2.2666
478.01;	2.2451
478.40;	2.2235
478.78;	2.2019
479.17;	2.1803
479.55;	2.1587
479.94;	2.1371
480.32;	2.1155
480.71;	2.0939
481.09;	2.0723
481.48;	2.0507
481.86;	2.0292
482.25;	2.0076
482.63;	1.9861
483.02;	1.9646
483.40;	1.9432
483.79;	1.9217
484.17;	1.9004
484.56;	1.8790
484.94;	1.8577
485.33;	1.8365
485.71;	1.8153
486.10;	1.7942
486.48;	1.7732
486.87;	1.7522
487.25;	1.7313
487.64;	1.7104
488.02;	1.6897
488.41;	1.6690
488.79;	1.6484
489.18;	1.6279
489.56;	1.6075
489.95;	1.5872
490.33;	1.5669
490.72;	1.5468
491.10;	1.5268
491.49;	1.5069
491.87;	1.4870
492.26;	1.4673
492.64;	1.4477
493.03;	1.4283
493.41;	1.4089
493.80;	1.3897
494.18;	1.3706
494.57;	1.3516
494.95;	1.3327
495.34;	1.3140
495.72;	1.2954
496.11;	1.2769
496.49;	1.2586
496.88;	1.2404
497.26;	1.2223
497.65;	1.2044
498.03;	1.1866
498.42;	1.1690
498.80;	1.1515
499.19;	1.1342
499.57;	1.1170
499.96;	1.0999
500.34;	1.0830
500.73;	1.0663
501.11;	1.0497
501.50;	1.0332
501.88;	1.0169
502.27;	1.0008
502.65;	0.9848
503.04;	0.9690
503.42;	0.9533
503.81;	0.9378
504.19;	0.9225
504.58;	0.9073
504.96;	0.8923
505.35;	0.8774
505.73;	0.8627
506.12;	0.8481
506.50;	0.8337
506.89;	0.8195
507.27;	0.8055
507.66;	0.7916
508.04;	0.7778
508.43;	0.7642
508.81;	0.7508
509.20;	0.7375
509.58;	0.7244
509.97;	0.7115
510.35;	0.6987
510.74;	0.6861
511.12;	0.6737
511.51;	0.6614
511.89;	0.6492
512.28;	0.6372
512.66;	0.6254
513.05;	0.6138
513.43;	0.6023
513.82;	0.5909
514.20;	0.5797
514.59;	0.5687
514.97;	0.5578
515.36;	0.5471
515.74;	0.5365
516.13;	0.5261
516.51;	0.5158
516.90;	0.5057
517.28;	0.4957
517.67;	0.4859
518.05;	0.4762
518.44;	0.4667
518.82;	0.4573
519.21;	0.4480
519.59;	0.4389
519.98;	0.4300
520.36;	0.4212
520.75;	0.4125
521.13;	0.4040
521.52;	0.3956
521.90;	0.3873
522.29;	0.3792
522.67;	0.3712
523.06;	0.3633
523.44;	0.3556
523.83;	0.3480
524.21;	0.3406
524.60;	0.3332
524.98;	0.3260
525.37;	0.3190
525.75;	0.3120
526.14;	0.3052
526.52;	0.2984
526.91;	0.2919
527.29;	0.2854
527.68;	0.2790
528.06;	0.2728
528.45;	0.2667
528.83;	0.2607
529.22;	0.2548
529.60;	0.2490
529.99;	0.2433
530.37;	0.2377
530.76;	0.2323
531.14;	0.2269
531.53;	0.2217
531.91;	0.2165
532.30;	0.2115
532.68;	0.2065
533.07;	0.2017
533.45;	0.1969
533.84;	0.1923
534.22;	0.1877
534.61;	0.1832
534.99;	0.1788
535.38;	0.1746
