wavelength, nm;	absorption
390.00;	1.2559
390.39;	1.2735
390.78;	1.2913
391.17;	1.3091
391.56;	1.3271
391.94;	1.3452
392.33;	1.3634
392.72;	1.3816
393.11;	1.4000
393.50;	1.4185
393.89;	1.4371
394.28;	1.4557
394.67;	1.4745
395.05;	1.4933
395.44;	1.5123
395.83;	1.5312
396.22;	1.5503
396.61;	1.5695
397.00;	1.5887
397.39;	1.6080
397.78;	1.6273
398.17;	1.6467
398.55;	1.6662
398.94;	1.6857
399.33;	1.7053
399.72;	1.7249
400.11;	1.7446
400.50;	1.7643
400.89;	1.7840
401.28;	1.8038
401.67;	1.8236
402.05;	1.8434
402.44;	1.8632
402.83;	1.8831
403.22;	1.9029
403.61;	1.9228
404.00;	1.9427
404.39;	1.9626
404.78;	1.9824
405.16;	2.0023
405.55;	2.0222
405.94;	2.0420
406.33;	2.0618
406.72;	2.0816
407.11;	2.1014
407.50;	2.1211
407.89;	2.1408
408.28;	2.1604
408.66;	2.1800
409.05;	2.1996
409.44;	2.2190
409.83;	2.2385
410.22;	2.2578
410.61;	2.2771
411.00;	2.2963
411.39;	2.3155
411.77;	2.3345
412.16;	2.3535
412.55;	2.3723
412.94;	2.3911
413.33;	2.4097
413.72;	2.4283
414.11;	2.4467
414.50;	2.4650
414.89;	2.4832
415.27;	2.5013
415.66;	2.5192
416.05;	2.5370
416.44;	2.5547
416.83;	2.5722
417.22;	2.5896
417.61;	2.6068
418.00;	2.6238
418.39;	2.6407
418.77;	2.6574
419.16;	2.6739
419.55;	2.6903
419.94;	2.7065
420.33;	2.7224
420.72;	2.7382
421.11;	2.7538
421.50;	2.7692
421.88;	2.7844
422.27;	2.7994
422.66;	2.8141
423.05;	2.8287
423.44;	2.8430
423.83;	2.8571
424.22;	2.8710
424.61;	2.8846
425.00;	2.8980
425.38;	2.9112
425.77;	2.9241
426.16;	2.9367
426.55;	2.9491
426.94;	2.9613
427.33;	2.9731
427.72;	2.9848
428.11;	2.9961
428.49;	3.0072
428.88;	3.0180
429.27;	3.0285
429.66;	3.0387
430.05;	3.0487
430.44;	3.0584
430.83;	3.0677
431.22;	3.0768
431.61;	3.0856
431.99;	3.0941
432.38;	3.1023
432.77;	3.1102
433.16;	3.1178
433.55;	3.1250
433.94;	3.1320
434.33;	3.1386
434.72;	3.1450
435.11;	3.1510
435.49;	3.1567
435.88;	3.1621
436.27;	3.1671
436.66;	3.1718
437.05;	3.1762
437.44;	3.1803
437.83;	3.1841
438.22;	3.1875
438.60;	3.1906
438.99;	3.1933
439.38;	3.1958
439.77;	3.1978
440.16;	3.1996
440.55;	3.2010
440.94;	3.2021
441.33;	3.2029
441.72;	3.2033
442.10;	3.2034
442.49;	3.2031
442.88;	3.2025
443.27;	3.2016
443.66;	3.2004
444.05;	3.1988
444.44;	3.1969
444.83;	3.1946
445.21;	3.1920
445.60;	3.1891
445.99;	3.1858
446.38;	3.1823
446.77;	3.1784
447.16;	3.1741
447.55;	3.1696
447.94;	3.1647
448.33;	3.1595
448.71;	3.1539
449.10;	3.1481
449.49;	3.1419
449.88;	3.1354
450.27;	3.1286
450.66;	3.1215
451.05;	3.1141
451.44;	3.1064
451.83;	3.0983
452.21;	3.0900
452.60;	3.0814
452.99;	3.0724
453.38;	3.0632
453.77;	3.0537
454.16;	3.0439
454.55;	3.0338
454.94;	3.0234
455.32;	3.0128
455.71;	3.0018
