wavelength, nm;	absorption
369.00;	0.5411
369.37;	0.5514
369.75;	0.5618
370.12;	0.5724
370.50;	0.5832
370.87;	0.5941
371.25;	0.6051
371.62;	0.6163
371.99;	0.6276
372.37;	0.6390
372.74;	0.6507
373.12;	0.6624
373.49;	0.6743
373.87;	0.6864
374.24;	0.6986
374.62;	0.7109
374.99;	0.7234
375.36;	0.7360
375.74;	0.7488
376.11;	0.7618
376.49;	0.7749
376.86;	0.7881
377.24;	0.8015
377.61;	0.8150
377.98;	0.8287
378.36;	0.8425
378.73;	0.8565
379.11;	0.8706
379.48;	0.8849
379.86;	0.8993
380.23;	0.9139
380.61;	0.9286
380.98;	0.9434
381.35;	0.9584
381.73;	0.9736
382.10;	0.9888
382.48;	1.0043
382.85;	1.0198
383.23;	1.0355
383.60;	1.0514
383.97;	1.0674
384.35;	1.0835
384.72;	1.0998
385.10;	1.1162
385.47;	1.1327
385.85;	1.1494
386.22;	1.1662
386.60;	1.1831
386.97;	1.2002
387.34;	1.2173
387.72;	1.2347
388.09;	1.2521
388.47;	1.2697
388.84;	1.2873
389.22;	1.3051
389.59;	1.3231
389.96;	1.3411
390.34;	1.3592
390.71;	1.3775
391.09;	1.3959
391.46;	1.4144
391.84;	1.4329
392.21;	1.4516
392.59;	1.4704
392.96;	1.4893
393.33;	1.5083
393.71;	1.5274
394.08;	1.5465
394.46;	1.5658
394.83;	1.5851
395.21;	1.6045
395.58;	1.6241
395.95;	1.6436
396.33;	1.6633
396.70;	1.6830
397.08;	1.7028
397.45;	1.7227
397.83;	1.7426
398.20;	1.7626
398.58;	1.7826
398.95;	1.8027
399.32;	1.8229
399.70;	1.8431
400.07;	1.8633
400.45;	1.8836
400.82;	1.9039
401.20;	1.9242
401.57;	1.9446
401.94;	1.9650
402.32;	1.9854
402.69;	2.0059
403.07;	2.0263
403.44;	2.0468
403.82;	2.0672
404.19;	2.0877
404.57;	2.1081
404.94;	2.1286
405.31;	2.1491
405.69;	2.1695
406.06;	2.1899
406.44;	2.2103
406.81;	2.2307
407.19;	2.2510
407.56;	2.2713
407.93;	2.2915
408.31;	2.3118
408.68;	2.3319
409.06;	2.3520
409.43;	2.3721
409.81;	2.3921
410.18;	2.4120
410.56;	2.4319
410.93;	2.4517
411.30;	2.4714
411.68;	2.4910
412.05;	2.5106
412.43;	2.5300
412.80;	2.5494
413.18;	2.5686
413.55;	2.5877
413.92;	2.6068
414.30;	2.6257
414.67;	2.6445
415.05;	2.6632
415.42;	2.6817
415.80;	2.7001
416.17;	2.7184
416.55;	2.7365
416.92;	2.7545
417.29;	2.7723
417.67;	2.7900
418.04;	2.8075
418.42;	2.8249
418.79;	2.8421
419.17;	2.8591
419.54;	2.8759
419.91;	2.8926
420.29;	2.9091
420.66;	2.9253
421.04;	2.9414
421.41;	2.9573
421.79;	2.9730
422.16;	2.9885
422.54;	3.0037
422.91;	3.0188
423.28;	3.0336
423.66;	3.0482
424.03;	3.0626
424.41;	3.0768
424.78;	3.0907
425.16;	3.1044
425.53;	3.1178
425.90;	3.1310
426.28;	3.1439
426.65;	3.1566
427.03;	3.1691
427.40;	3.1812
427.78;	3.1931
428.15;	3.2048
428.53;	3.2162
428.90;	3.2273
429.27;	3.2381
429.65;	3.2486
430.02;	3.2589
430.40;	3.2689
430.77;	3.2786
431.15;	3.2880
431.52;	3.2971
