wavelength, nm;	absorption
351.00;	0.1059
351.32;	0.1081
351.64;	0.1103
351.96;	0.1125
352.28;	0.1147
352.59;	0.1170
352.91;	0.1194
353.23;	0.1217
353.55;	0.1241
353.87;	0.1266
354.19;	0.1291
354.51;	0.1316
354.83;	0.1342
355.15;	0.1368
355.47;	0.1394
355.78;	0.1421
356.10;	0.1448
356.42;	0.1476
356.74;	0.1504
357.06;	0.1533
357.38;	0.1562
357.70;	0.1591
358.02;	0.1621
358.34;	0.1651
358.66;	0.1682
358.97;	0.1713
359.29;	0.1745
359.61;	0.1777
359.93;	0.1809
360.25;	0.1842
360.57;	0.1876
360.89;	0.1910
361.21;	0.1944
361.53;	0.1979
361.85;	0.2015
362.16;	0.2051
362.48;	0.2087
362.80;	0.2124
363.12;	0.2161
363.44;	0.2199
363.76;	0.2238
364.08;	0.2277
364.40;	0.2316
364.72;	0.2356
365.03;	0.2397
365.35;	0.2438
365.67;	0.2479
365.99;	0.2521
366.31;	0.2564
366.63;	0.2607
366.95;	0.2651
367.27;	0.2695
367.59;	0.2740
367.91;	0.2785
368.22;	0.2831
368.54;	0.2877
368.86;	0.2924
369.18;	0.2972
369.50;	0.3020
369.82;	0.3068
370.14;	0.3117
370.46;	0.3167
370.78;	0.3218
371.10;	0.3269
371.41;	0.3320
371.73;	0.3372
372.05;	0.3425
372.37;	0.3478
372.69;	0.3532
373.01;	0.3586
373.33;	0.3641
373.65;	0.3696
373.97;	0.3753
374.29;	0.3809
374.60;	0.3867
374.92;	0.3924
375.24;	0.3983
375.56;	0.4042
375.88;	0.4102
376.20;	0.4162
376.52;	0.4222
376.84;	0.4284
377.16;	0.4346
377.48;	0.4408
377.79;	0.4471
378.11;	0.4535
378.43;	0.4600
378.75;	0.4664
379.07;	0.4730
379.39;	0.4796
379.71;	0.4863
380.03;	0.4930
380.35;	0.4997
380.66;	0.5066
380.98;	0.5135
381.30;	0.5204
381.62;	0.5274
381.94;	0.5345
382.26;	0.5416
382.58;	0.5488
382.90;	0.5560
383.22;	0.5633
383.54;	0.5707
383.85;	0.5781
384.17;	0.5855
384.49;	0.5930
384.81;	0.6006
385.13;	0.6082
385.45;	0.6159
385.77;	0.6236
386.09;	0.6313
386.41;	0.6392
386.73;	0.6470
387.04;	0.6550
387.36;	0.6629
387.68;	0.6710
388.00;	0.6790
388.32;	0.6872
388.64;	0.6953
388.96;	0.7036
389.28;	0.7118
389.60;	0.7202
389.92;	0.7285
390.23;	0.7369
390.55;	0.7454
390.87;	0.7539
391.19;	0.7624
391.51;	0.7710
391.83;	0.7796
392.15;	0.7883
392.47;	0.7970
392.79;	0.8057
393.10;	0.8145
393.42;	0.8233
393.74;	0.8321
394.06;	0.8410
394.38;	0.8500
394.70;	0.8589
395.02;	0.8679
395.34;	0.8769
395.66;	0.8860
395.98;	0.8951
396.29;	0.9042
396.61;	0.9133
396.93;	0.9225
397.25;	0.9317
397.57;	0.9409
397.89;	0.9502
398.21;	0.9594
398.53;	0.9687
398.85;	0.9781
399.17;	0.9874
399.48;	0.9967
399.80;	1.0061
400.12;	1.0155
400.44;	1.0249
400.76;	1.0343
401.08;	1.0438
401.40;	1.0532
401.72;	1.0626
402.04;	1.0721
402.36;	1.0816
402.67;	1.0911
402.99;	1.1005
403.31;	1.1100
403.63;	1.1195
403.95;	1.1290
404.27;	1.1385
404.59;	1.1480
404.91;	1.1575
405.23;	1.1670
405.55;	1.1764
405.86;	1.1859
406.18;	1.1954
406.50;	1.2048
406.82;	1.2143
407.14;	1.2237
407.46;	1.2331
407.78;	1.2425
408.10;	1.2519
408.42;	1.2613
408.73;	1.2706
409.05;	1.2800
409.37;	1.2893
409.69;	1.2986
410.01;	1.3078
410.33;	1.3170
410.65;	1.3263
410.97;	1.3354
411.29;	1.3446
411.61;	1.3537
411.92;	1.3628
412.24;	1.3718
412.56;	1.3808
412.88;	1.3898
413.20;	1.3987
413.52;	1.4076
413.84;	1.4164
414.16;	1.4252
414.48;	1.4339
414.80;	1.4426
415.11;	1.4513
415.43;	1.4599
415.75;	1.4684
416.07;	1.4769
416.39;	1.4854
416.71;	1.4937
417.03;	1.5021
417.35;	1.5103
417.67;	1.5185
417.99;	1.5267
418.30;	1.5347
418.62;	1.5427
418.94;	1.5507
419.26;	1.5585
419.58;	1.5663
