wavelength, nm;	absorption
405.00;	1.1144
405.36;	1.1245
405.71;	1.1346
406.07;	1.1448
406.42;	1.1549
406.78;	1.1650
407.13;	1.1751
407.49;	1.1851
407.84;	1.1952
408.20;	1.2052
408.55;	1.2152
408.91;	1.2252
409.26;	1.2352
409.62;	1.2451
409.97;	1.2550
410.33;	1.2649
410.68;	1.2748
411.04;	1.2846
411.39;	1.2943
411.75;	1.3041
412.10;	1.3137
412.46;	1.3234
412.81;	1.3330
413.17;	1.3425
413.52;	1.3520
413.88;	1.3615
414.23;	1.3709
414.59;	1.3802
414.95;	1.3895
415.30;	1.3987
415.66;	1.4079
416.01;	1.4170
416.37;	1.4260
416.72;	1.4350
417.08;	1.4439
417.43;	1.4527
417.79;	1.4614
418.14;	1.4701
418.50;	1.4787
418.85;	1.4872
419.21;	1.4957
419.56;	1.5040
419.92;	1.5123
420.27;	1.5205
420.63;	1.5285
420.98;	1.5365
421.34;	1.5444
421.69;	1.5523
422.05;	1.5600
422.40;	1.5676
422.76;	1.5751
423.11;	1.5825
423.47;	1.5898
423.82;	1.5970
424.18;	1.6041
424.54;	1.6111
424.89;	1.6180
425.25;	1.6247
425.60;	1.6314
425.96;	1.6379
426.31;	1.6443
426.67;	1.6506
427.02;	1.6568
427.38;	1.6629
427.73;	1.6688
428.09;	1.6746
428.44;	1.6803
428.80;	1.6859
429.15;	1.6913
429.51;	1.6966
429.86;	1.7017
430.22;	1.7068
430.57;	1.7117
430.93;	1.7164
431.28;	1.7210
431.64;	1.7255
431.99;	1.7299
432.35;	1.7341
432.70;	1.7381
433.06;	1.7421
433.41;	1.7458
433.77;	1.7495
434.13;	1.7530
434.48;	1.7563
434.84;	1.7595
435.19;	1.7625
435.55;	1.7654
435.90;	1.7682
436.26;	1.7708
436.61;	1.7732
436.97;	1.7755
437.32;	1.7777
437.68;	1.7797
438.03;	1.7815
438.39;	1.7832
438.74;	1.7847
439.10;	1.7861
439.45;	1.7873
439.81;	1.7884
440.16;	1.7893
440.52;	1.7901
440.87;	1.7907
441.23;	1.7911
441.58;	1.7914
441.94;	1.7916
442.29;	1.7916
442.65;	1.7914
443.00;	1.7910
443.36;	1.7906
443.72;	1.7899
444.07;	1.7891
444.43;	1.7882
444.78;	1.7871
445.14;	1.7858
445.49;	1.7844
445.85;	1.7828
446.20;	1.7811
446.56;	1.7792
446.91;	1.7772
447.27;	1.7750
447.62;	1.7727
447.98;	1.7702
448.33;	1.7676
448.69;	1.7648
449.04;	1.7619
449.40;	1.7588
449.75;	1.7556
450.11;	1.7522
450.46;	1.7487
450.82;	1.7450
451.17;	1.7412
451.53;	1.7373
451.88;	1.7332
452.24;	1.7290
452.60;	1.7246
452.95;	1.7201
453.31;	1.7155
453.66;	1.7107
454.02;	1.7058
454.37;	1.7008
454.73;	1.6956
455.08;	1.6903
455.44;	1.6849
455.79;	1.6793
456.15;	1.6736
456.50;	1.6678
456.86;	1.6619
457.21;	1.6558
457.57;	1.6497
457.92;	1.6434
458.28;	1.6369
458.63;	1.6304
458.99;	1.6238
459.34;	1.6170
459.70;	1.6102
460.05;	1.6032
460.41;	1.5961
460.76;	1.5889
461.12;	1.5817
461.47;	1.5743
461.83;	1.5668
462.19;	1.5592
462.54;	1.5515
462.90;	1.5437
463.25;	1.5359
463.61;	1.5279
463.96;	1.5199
464.32;	1.5117
464.67;	1.5035
465.03;	1.4952
465.38;	1.4868
465.74;	1.4784
466.09;	1.4698
466.45;	1.4612
466.80;	1.4525
467.16;	1.4438
467.51;	1.4350
467.87;	1.4261
468.22;	1.4171
468.58;	1.4081
468.93;	1.3990
469.29;	1.3899
469.64;	1.3807
470.00;	1.3714
470.35;	1.3621
470.71;	1.3528
471.06;	1.3434
471.42;	1.3339
471.78;	1.3244
472.13;	1.3149
472.49;	1.3053
472.84;	1.2957
473.20;	1.2860
473.55;	1.2764
473.91;	1.2666
474.26;	1.2569
474.62;	1.2471
474.97;	1.2373
475.33;	1.2275
475.68;	1.2176
476.04;	1.2077
476.39;	1.1979
476.75;	1.1880
477.10;	1.1780
477.46;	1.1681
477.81;	1.1582
478.17;	1.1482
478.52;	1.1382
478.88;	1.1283
479.23;	1.1183
479.59;	1.1083
479.94;	1.0984
480.30;	1.0884
480.65;	1.0784
481.01;	1.0685
481.37;	1.0585
481.72;	1.0486
482.08;	1.0387
482.43;	1.0287
482.79;	1.0188
483.14;	1.0089
483.50;	0.9991
483.85;	0.9892
484.21;	0.9794
484.56;	0.9696
484.92;	0.9598
485.27;	0.9501
485.63;	0.9403
485.98;	0.9306
486.34;	0.9210
486.69;	0.9113
487.05;	0.9017
487.40;	0.8921
487.76;	0.8826
488.11;	0.8731
488.47;	0.8637
488.82;	0.8542
489.18;	0.8449
489.53;	0.8355
489.89;	0.8262
490.24;	0.8170
490.60;	0.8078
490.96;	0.7986
491.31;	0.7895
491.67;	0.7805
492.02;	0.7715
492.38;	0.7625
492.73;	0.7536
493.09;	0.7448
493.44;	0.7360
493.80;	0.7273
494.15;	0.7186
494.51;	0.7100
494.86;	0.7014
495.22;	0.6929
495.57;	0.6845
495.93;	0.6761
496.28;	0.6678
496.64;	0.6595
496.99;	0.6513
497.35;	0.6432
497.70;	0.6351
498.06;	0.6272
498.41;	0.6192
498.77;	0.6114
499.12;	0.6036
499.48;	0.5958
499.83;	0.5882
500.19;	0.5806
500.55;	0.5731
500.90;	0.5656
501.26;	0.5583
501.61;	0.5510
501.97;	0.5437
502.32;	0.5366
502.68;	0.5295
503.03;	0.5224
503.39;	0.5155
503.74;	0.5086
504.10;	0.5018
504.45;	0.4951
504.81;	0.4885
505.16;	0.4819
505.52;	0.4754
505.87;	0.4690
506.23;	0.4626
506.58;	0.4563
506.94;	0.4501
507.29;	0.4440
507.65;	0.4380
508.00;	0.4320
508.36;	0.4261
508.71;	0.4203
509.07;	0.4145
509.42;	0.4089
509.78;	0.4033
510.14;	0.3977
510.49;	0.3923
510.85;	0.3869
511.20;	0.3816
511.56;	0.3764
511.91;	0.3713
512.27;	0.3662
512.62;	0.3612
512.98;	0.3563
513.33;	0.3514
513.69;	0.3467
514.04;	0.3420
514.40;	0.3373
514.75;	0.3328
515.11;	0.3283
515.46;	0.3239
515.82;	0.3196
516.17;	0.3153
516.53;	0.3111
516.88;	0.3070
517.24;	0.3030
517.59;	0.2990
517.95;	0.2951
518.30;	0.2913
518.66;	0.2875
519.01;	0.2838
519.37;	0.2802
519.73;	0.2767
520.08;	0.2732
520.44;	0.2698
520.79;	0.2664
521.15;	0.2632
521.50;	0.2600
521.86;	0.2568
522.21;	0.2537
522.57;	0.2507
522.92;	0.2478
523.28;	0.2449
523.63;	0.2421
523.99;	0.2394
524.34;	0.2367
524.70;	0.2341
525.05;	0.2315
525.41;	0.2290
525.76;	0.2266
526.12;	0.2242
526.47;	0.2219
526.83;	0.2196
527.18;	0.2175
527.54;	0.2153
527.89;	0.2133
528.25;	0.2112
528.60;	0.2093
528.96;	0.2074
529.32;	0.2056
529.67;	0.2038
530.03;	0.2020
530.38;	0.2004
530.74;	0.1988
531.09;	0.1972
531.45;	0.1957
531.80;	0.1943
532.16;	0.1929
532.51;	0.1915
532.87;	0.1902
533.22;	0.1890
533.58;	0.1878
533.93;	0.1866
534.29;	0.1856
534.64;	0.1845
535.00;	0.1835
535.35;	0.1826
535.71;	0.1817
536.06;	0.1809
536.42;	0.1801
536.77;	0.1793
537.13;	0.1786
537.48;	0.1780
537.84;	0.1773
538.20;	0.1768
538.55;	0.1763
538.91;	0.1758
539.26;	0.1754
539.62;	0.1750
539.97;	0.1746
540.33;	0.1743
540.68;	0.1741
541.04;	0.1738
541.39;	0.1737
541.75;	0.1735
542.10;	0.1734
542.46;	0.1734
542.81;	0.1733
543.17;	0.1734
543.52;	0.1734
543.88;	0.1735
544.23;	0.1737
544.59;	0.1738
544.94;	0.1740
545.30;	0.1743
545.65;	0.1746
546.01;	0.1749
546.36;	0.1752
546.72;	0.1756
547.07;	0.1760
547.43;	0.1765
547.79;	0.1770
548.14;	0.1775
548.50;	0.1781
548.85;	0.1787
549.21;	0.1793
549.56;	0.1799
549.92;	0.1806
550.27;	0.1813
550.63;	0.1821
550.98;	0.1829
551.34;	0.1837
551.69;	0.1845
552.05;	0.1854
552.40;	0.1863
