wavelength, nm;	absorption
378.00;	0.7034
378.37;	0.7150
378.74;	0.7268
379.11;	0.7386
379.48;	0.7505
379.85;	0.7626
380.22;	0.7748
380.59;	0.7872
380.96;	0.7996
381.33;	0.8122
381.70;	0.8248
382.07;	0.8376
382.44;	0.8506
382.81;	0.8636
383.18;	0.8767
383.55;	0.8900
383.92;	0.9034
384.29;	0.9169
384.66;	0.9305
385.03;	0.9442
385.40;	0.9581
385.77;	0.9720
386.14;	0.9861
386.51;	1.0002
386.88;	1.0145
387.25;	1.0289
387.62;	1.0434
387.99;	1.0579
388.36;	1.0726
388.73;	1.0874
389.10;	1.1023
389.47;	1.1173
389.84;	1.1324
390.21;	1.1476
390.58;	1.1628
390.95;	1.1782
391.32;	1.1936
391.69;	1.2092
392.06;	1.2248
392.43;	1.2405
392.79;	1.2563
393.16;	1.2722
393.53;	1.2881
393.90;	1.3042
394.27;	1.3203
394.64;	1.3365
395.01;	1.3527
395.38;	1.3690
395.75;	1.3854
396.12;	1.4018
396.49;	1.4183
396.86;	1.4349
397.23;	1.4515
397.60;	1.4682
397.97;	1.4849
398.34;	1.5017
398.71;	1.5185
399.08;	1.5354
399.45;	1.5523
399.82;	1.5692
400.19;	1.5862
400.56;	1.6032
400.93;	1.6202
401.30;	1.6372
401.67;	1.6543
402.04;	1.6714
402.41;	1.6885
402.78;	1.7057
403.15;	1.7228
403.52;	1.7400
403.89;	1.7571
404.26;	1.7743
404.63;	1.7914
405.00;	1.8086
405.37;	1.8257
405.74;	1.8428
406.11;	1.8599
406.48;	1.8770
406.85;	1.8941
407.22;	1.9111
407.59;	1.9281
407.96;	1.9451
408.33;	1.9621
408.70;	1.9790
409.07;	1.9958
409.44;	2.0126
409.81;	2.0294
410.18;	2.0461
410.55;	2.0627
410.92;	2.0793
411.29;	2.0959
411.66;	2.1123
412.03;	2.1287
412.40;	2.1450
412.77;	2.1612
413.14;	2.1774
413.51;	2.1934
413.88;	2.2094
414.25;	2.2253
414.62;	2.2410
414.99;	2.2567
415.36;	2.2723
415.73;	2.2877
416.10;	2.3030
416.47;	2.3183
416.84;	2.3334
417.21;	2.3484
417.58;	2.3632
417.95;	2.3779
418.32;	2.3925
418.69;	2.4070
419.06;	2.4213
419.43;	2.4354
419.80;	2.4494
420.17;	2.4633
420.54;	2.4770
420.91;	2.4905
421.28;	2.5039
421.65;	2.5171
422.02;	2.5302
422.38;	2.5430
422.75;	2.5557
423.12;	2.5682
423.49;	2.5806
423.86;	2.5927
424.23;	2.6047
424.60;	2.6164
424.97;	2.6280
425.34;	2.6393
425.71;	2.6505
426.08;	2.6615
426.45;	2.6722
426.82;	2.6828
427.19;	2.6931
427.56;	2.7032
427.93;	2.7131
428.30;	2.7228
428.67;	2.7322
429.04;	2.7414
429.41;	2.7504
429.78;	2.7592
430.15;	2.7677
430.52;	2.7760
430.89;	2.7840
431.26;	2.7918
431.63;	2.7994
432.00;	2.8067
432.37;	2.8138
432.74;	2.8206
433.11;	2.8272
433.48;	2.8335
433.85;	2.8396
434.22;	2.8454
434.59;	2.8509
434.96;	2.8562
435.33;	2.8612
435.70;	2.8660
436.07;	2.8705
436.44;	2.8747
436.81;	2.8787
437.18;	2.8824
437.55;	2.8858
437.92;	2.8890
438.29;	2.8919
438.66;	2.8945
439.03;	2.8969
439.40;	2.8989
439.77;	2.9008
440.14;	2.9023
440.51;	2.9035
440.88;	2.9045
441.25;	2.9052
441.62;	2.9057
441.99;	2.9058
442.36;	2.9057
442.73;	2.9053
443.10;	2.9047
443.47;	2.9037
443.84;	2.9025
444.21;	2.9010
444.58;	2.8993
444.95;	2.8972
445.32;	2.8949
445.69;	2.8923
446.06;	2.8895
446.43;	2.8864
446.80;	2.8830
447.17;	2.8793
447.54;	2.8754
447.91;	2.8712
448.28;	2.8667
448.65;	2.8620
449.02;	2.8570
449.39;	2.8518
449.76;	2.8463
450.13;	2.8405
450.50;	2.8345
450.87;	2.8282
451.24;	2.8217
451.61;	2.8149
451.97;	2.8079
452.34;	2.8006
452.71;	2.7931
453.08;	2.7853
453.45;	2.7773
453.82;	2.7691
454.19;	2.7606
454.56;	2.7519
454.93;	2.7430
455.30;	2.7338
455.67;	2.7244
456.04;	2.7148
456.41;	2.7049
456.78;	2.6948
457.15;	2.6846
457.52;	2.6741
457.89;	2.6634
458.26;	2.6524
458.63;	2.6413
459.00;	2.6300
459.37;	2.6185
459.74;	2.6068
460.11;	2.5949
460.48;	2.5828
460.85;	2.5705
461.22;	2.5580
461.59;	2.5454
461.96;	2.5326
462.33;	2.5196
462.70;	2.5064
463.07;	2.4931
463.44;	2.4796
463.81;	2.4659
464.18;	2.4521
464.55;	2.4382
464.92;	2.4241
465.29;	2.4098
465.66;	2.3954
466.03;	2.3809
466.40;	2.3662
466.77;	2.3514
467.14;	2.3365
467.51;	2.3214
467.88;	2.3063
468.25;	2.2910
468.62;	2.2756
468.99;	2.2601
469.36;	2.2444
469.73;	2.2287
470.10;	2.2129
470.47;	2.1970
470.84;	2.1810
471.21;	2.1649
471.58;	2.1488
471.95;	2.1325
472.32;	2.1162
472.69;	2.0998
473.06;	2.0833
473.43;	2.0668
473.80;	2.0502
474.17;	2.0336
474.54;	2.0169
474.91;	2.0001
475.28;	1.9833
475.65;	1.9665
476.02;	1.9496
476.39;	1.9327
476.76;	1.9157
477.13;	1.8988
477.50;	1.8818
477.87;	1.8647
478.24;	1.8477
478.61;	1.8306
478.98;	1.8136
479.35;	1.7965
479.72;	1.7794
480.09;	1.7623
480.46;	1.7452
480.83;	1.7282
481.19;	1.7111
481.56;	1.6940
481.93;	1.6770
482.30;	1.6600
482.67;	1.6430
483.04;	1.6260
483.41;	1.6090
483.78;	1.5921
484.15;	1.5752
484.52;	1.5584
484.89;	1.5416
485.26;	1.5248
485.63;	1.5081
486.00;	1.4914
486.37;	1.4747
486.74;	1.4582
487.11;	1.4416
487.48;	1.4252
487.85;	1.4087
488.22;	1.3924
488.59;	1.3761
488.96;	1.3599
489.33;	1.3437
489.70;	1.3277
490.07;	1.3116
490.44;	1.2957
490.81;	1.2799
491.18;	1.2641
491.55;	1.2484
491.92;	1.2328
492.29;	1.2173
492.66;	1.2018
493.03;	1.1865
493.40;	1.1712
493.77;	1.1561
494.14;	1.1410
494.51;	1.1260
494.88;	1.1112
495.25;	1.0964
495.62;	1.0817
495.99;	1.0672
496.36;	1.0527
496.73;	1.0383
497.10;	1.0241
497.47;	1.0099
497.84;	0.9959
498.21;	0.9820
498.58;	0.9682
498.95;	0.9545
499.32;	0.9409
499.69;	0.9274
500.06;	0.9140
500.43;	0.9008
500.80;	0.8877
501.17;	0.8747
501.54;	0.8618
501.91;	0.8490
502.28;	0.8364
502.65;	0.8238
503.02;	0.8114
503.39;	0.7991
503.76;	0.7870
504.13;	0.7749
504.50;	0.7630
504.87;	0.7512
505.24;	0.7396
505.61;	0.7280
505.98;	0.7166
506.35;	0.7053
506.72;	0.6941
507.09;	0.6831
507.46;	0.6721
507.83;	0.6613
508.20;	0.6507
508.57;	0.6401
508.94;	0.6297
509.31;	0.6194
509.68;	0.6092
510.05;	0.5992
510.42;	0.5893
510.78;	0.5795
511.15;	0.5698
511.52;	0.5602
511.89;	0.5508
512.26;	0.5415
512.63;	0.5323
513.00;	0.5233
513.37;	0.5143
513.74;	0.5055
514.11;	0.4968
514.48;	0.4883
514.85;	0.4798
515.22;	0.4715
515.59;	0.4633
515.96;	0.4552
516.33;	0.4472
516.70;	0.4393
517.07;	0.4316
517.44;	0.4240
517.81;	0.4165
518.18;	0.4091
518.55;	0.4018
518.92;	0.3946
519.29;	0.3876
519.66;	0.3806
520.03;	0.3738
520.40;	0.3671
520.77;	0.3605
521.14;	0.3540
521.51;	0.3476
521.88;	0.3413
522.25;	0.3351
522.62;	0.3291
522.99;	0.3231
523.36;	0.3172
523.73;	0.3115
524.10;	0.3058
524.47;	0.3003
524.84;	0.2948
525.21;	0.2895
525.58;	0.2842
525.95;	0.2790
526.32;	0.2740
526.69;	0.2690
527.06;	0.2641
527.43;	0.2593
527.80;	0.2547
528.17;	0.2501
528.54;	0.2456
528.91;	0.2411
529.28;	0.2368
529.65;	0.2326
530.02;	0.2284
530.39;	0.2244
530.76;	0.2204
531.13;	0.2165
531.50;	0.2127
531.87;	0.2089
532.24;	0.2053
532.61;	0.2017
532.98;	0.1982
533.35;	0.1948
533.72;	0.1915
534.09;	0.1882
534.46;	0.1850
534.83;	0.1819
535.20;	0.1789
535.57;	0.1759
535.94;	0.1730
536.31;	0.1702
536.68;	0.1674
537.05;	0.1647
537.42;	0.1621
537.79;	0.1596
538.16;	0.1571
538.53;	0.1546
538.90;	0.1523
539.27;	0.1500
539.64;	0.1478
540.01;	0.1456
540.37;	0.1435
540.74;	0.1414
541.11;	0.1394
541.48;	0.1375
541.85;	0.1356
542.22;	0.1338
542.59;	0.1320
542.96;	0.1303
543.33;	0.1286
543.70;	0.1270
544.07;	0.1255
544.44;	0.1239
544.81;	0.1225
545.18;	0.1211
545.55;	0.1197
545.92;	0.1184
546.29;	0.1171
546.66;	0.1159
547.03;	0.1148
547.40;	0.1136
547.77;	0.1125
548.14;	0.1115
548.51;	0.1105
548.88;	0.1095
549.25;	0.1086
549.62;	0.1078
549.99;	0.1069
550.36;	0.1061
550.73;	0.1054
551.10;	0.1046
551.47;	0.1040
551.84;	0.1033
552.21;	0.1027
552.58;	0.1021
552.95;	0.1016
553.32;	0.1011
553.69;	0.1006
554.06;	0.1002
554.43;	0.0998
554.80;	0.0994
555.17;	0.0990
555.54;	0.0987
555.91;	0.0984
556.28;	0.0982
556.65;	0.0980
557.02;	0.0978
557.39;	0.0976
557.76;	0.0975
558.13;	0.0973
558.50;	0.0973
558.87;	0.0972
559.24;	0.0972
559.61;	0.0972
559.98;	0.0972
560.35;	0.0972
560.72;	0.0973
561.09;	0.0974
561.46;	0.0975
561.83;	0.0976
562.20;	0.0977
562.57;	0.0979
562.94;	0.0981
563.31;	0.0983
563.68;	0.0986
564.05;	0.0988
564.42;	0.0991
564.79;	0.0994
565.16;	0.0997
565.53;	0.1001
565.90;	0.1004
566.27;	0.1008
566.64;	0.1012
567.01;	0.1016
567.38;	0.1020
567.75;	0.1025
568.12;	0.1029
568.49;	0.1034
568.86;	0.1039
569.23;	0.1044
569.59;	0.1049
569.96;	0.1054
570.33;	0.1060
570.70;	0.1066
571.07;	0.1071
571.44;	0.1077
571.81;	0.1084
572.18;	0.1090
572.55;	0.1096
572.92;	0.1103
573.29;	0.1109
573.66;	0.1116
574.03;	0.1123
574.40;	0.1130
574.77;	0.1137
575.14;	0.1144
575.51;	0.1152
575.88;	0.1159
576.25;	0.1167
576.62;	0.1174
576.99;	0.1182
577.36;	0.1190
577.73;	0.1198
578.10;	0.1206
578.47;	0.1214
578.84;	0.1223
579.21;	0.1231
579.58;	0.1240
579.95;	0.1248
580.32;	0.1257
580.69;	0.1266
581.06;	0.1275
581.43;	0.1283
581.80;	0.1293
582.17;	0.1302
582.54;	0.1311
582.91;	0.1320
583.28;	0.1330
583.65;	0.1339
584.02;	0.1349
584.39;	0.1358
584.76;	0.1368
585.13;	0.1378
585.50;	0.1388
585.87;	0.1397
586.24;	0.1407
586.61;	0.1417
586.98;	0.1428
587.35;	0.1438
587.72;	0.1448
588.09;	0.1458
588.46;	0.1469
588.83;	0.1479
589.20;	0.1490
589.57;	0.1500
589.94;	0.1511
590.31;	0.1522
590.68;	0.1532
591.05;	0.1543
591.42;	0.1554
591.79;	0.1565
592.16;	0.1576
592.53;	0.1587
592.90;	0.1598
593.27;	0.1609
593.64;	0.1620
594.01;	0.1632
594.38;	0.1643
594.75;	0.1654
595.12;	0.1665
595.49;	0.1677
595.86;	0.1688
596.23;	0.1700
596.60;	0.1711
596.97;	0.1723
597.34;	0.1735
597.71;	0.1746
598.08;	0.1758
598.45;	0.1770
598.82;	0.1781
599.18;	0.1793
599.55;	0.1805
599.92;	0.1817
600.29;	0.1829
600.66;	0.1841
601.03;	0.1853
601.40;	0.1865
601.77;	0.1877
602.14;	0.1889
602.51;	0.1901
602.88;	0.1913
603.25;	0.1925
603.62;	0.1937
603.99;	0.1950
604.36;	0.1962
604.73;	0.1974
605.10;	0.1986
605.47;	0.1999
605.84;	0.2011
606.21;	0.2023
606.58;	0.2036
606.95;	0.2048
607.32;	0.2060
607.69;	0.2073
608.06;	0.2085
608.43;	0.2098
608.80;	0.2110
609.17;	0.2123
609.54;	0.2135
609.91;	0.2148
610.28;	0.2160
610.65;	0.2173
611.02;	0.2185
611.39;	0.2198
611.76;	0.2210
612.13;	0.2223
612.50;	0.2235
612.87;	0.2248
613.24;	0.2260
613.61;	0.2273
613.98;	0.2286
614.35;	0.2298
614.72;	0.2311
615.09;	0.2323
615.46;	0.2336
615.83;	0.2348
616.20;	0.2361
616.57;	0.2374
616.94;	0.2386
617.31;	0.2399
617.68;	0.2411
618.05;	0.2424
618.42;	0.2436
618.79;	0.2449
619.16;	0.2461
619.53;	0.2474
619.90;	0.2486
620.27;	0.2499
620.64;	0.2511
621.01;	0.2524
621.38;	0.2536
621.75;	0.2549
622.12;	0.2561
622.49;	0.2573
622.86;	0.2586
623.23;	0.2598
623.60;	0.2611
623.97;	0.2623
624.34;	0.2635
624.71;	0.2647
625.08;	0.2660
625.45;	0.2672
625.82;	0.2684
626.19;	0.2696
626.56;	0.2708
626.93;	0.2721
627.30;	0.2733
627.67;	0.2745
628.04;	0.2757
628.41;	0.2769
628.77;	0.2781
629.14;	0.2793
629.51;	0.2805
629.88;	0.2816
630.25;	0.2828
630.62;	0.2840
630.99;	0.2852
631.36;	0.2864
631.73;	0.2875
632.10;	0.2887
632.47;	0.2899
632.84;	0.2910
633.21;	0.2922
633.58;	0.2933
633.95;	0.2945
634.32;	0.2956
634.69;	0.2967
635.06;	0.2979
635.43;	0.2990
635.80;	0.3001
636.17;	0.3012
636.54;	0.3023
636.91;	0.3034
637.28;	0.3045
637.65;	0.3056
638.02;	0.3067
638.39;	0.3078
638.76;	0.3089
639.13;	0.3099
639.50;	0.3110
639.87;	0.3121
640.24;	0.3131
640.61;	0.3142
640.98;	0.3152
641.35;	0.3163
641.72;	0.3173
642.09;	0.3183
642.46;	0.3193
642.83;	0.3203
643.20;	0.3213
643.57;	0.3223
643.94;	0.3233
644.31;	0.3243
644.68;	0.3253
645.05;	0.3263
645.42;	0.3272
645.79;	0.3282
646.16;	0.3291
646.53;	0.3301
646.90;	0.3310
647.27;	0.3319
647.64;	0.3328
648.01;	0.3338
648.38;	0.3347
648.75;	0.3356
649.12;	0.3364
649.49;	0.3373
649.86;	0.3382
650.23;	0.3391
650.60;	0.3399
650.97;	0.3408
651.34;	0.3416
651.71;	0.3424
652.08;	0.3432
652.45;	0.3441
652.82;	0.3449
653.19;	0.3457
653.56;	0.3465
653.93;	0.3472
654.30;	0.3480
654.67;	0.3488
655.04;	0.3495
655.41;	0.3503
655.78;	0.3510
656.15;	0.3517
656.52;	0.3524
656.89;	0.3531
657.26;	0.3538
657.63;	0.3545
657.99;	0.3552
658.36;	0.3559
658.73;	0.3565
