wavelength, nm;	absorption
354.00;	0.2416
354.33;	0.2465
354.65;	0.2514
354.98;	0.2564
355.31;	0.2615
355.64;	0.2667
355.96;	0.2719
356.29;	0.2773
356.62;	0.2827
356.95;	0.2882
357.27;	0.2938
357.60;	0.2995
357.93;	0.3053
358.25;	0.3111
358.58;	0.3171
358.91;	0.3231
359.24;	0.3293
359.56;	0.3355
359.89;	0.3418
360.22;	0.3482
360.54;	0.3547
360.87;	0.3613
361.20;	0.3680
361.53;	0.3748
361.85;	0.3817
362.18;	0.3886
362.51;	0.3957
362.84;	0.4029
363.16;	0.4102
363.49;	0.4176
363.82;	0.4250
364.14;	0.4326
364.47;	0.4403
364.80;	0.4481
365.13;	0.4560
365.45;	0.4640
365.78;	0.4721
366.11;	0.4803
366.44;	0.4886
366.76;	0.4970
367.09;	0.5056
367.42;	0.5142
367.74;	0.5229
368.07;	0.5318
368.40;	0.5408
368.73;	0.5498
369.05;	0.5590
369.38;	0.5683
369.71;	0.5777
370.04;	0.5872
370.36;	0.5969
370.69;	0.6066
371.02;	0.6165
371.34;	0.6265
371.67;	0.6366
372.00;	0.6468
372.33;	0.6571
372.65;	0.6675
372.98;	0.6781
373.31;	0.6887
373.63;	0.6995
373.96;	0.7104
374.29;	0.7214
374.62;	0.7325
374.94;	0.7438
375.27;	0.7551
375.60;	0.7666
375.93;	0.7782
376.25;	0.7899
376.58;	0.8017
376.91;	0.8137
377.23;	0.8258
377.56;	0.8379
377.89;	0.8502
378.22;	0.8626
378.54;	0.8752
378.87;	0.8878
379.20;	0.9006
379.53;	0.9134
379.85;	0.9264
380.18;	0.9395
380.51;	0.9528
380.83;	0.9661
381.16;	0.9795
381.49;	0.9931
381.82;	1.0068
382.14;	1.0206
382.47;	1.0345
382.80;	1.0485
383.12;	1.0626
383.45;	1.0768
383.78;	1.0912
384.11;	1.1056
384.43;	1.1202
384.76;	1.1349
385.09;	1.1496
385.42;	1.1645
385.74;	1.1795
386.07;	1.1946
386.40;	1.2098
386.72;	1.2251
387.05;	1.2405
387.38;	1.2560
387.71;	1.2716
388.03;	1.2873
388.36;	1.3031
388.69;	1.3189
389.02;	1.3349
389.34;	1.3510
389.67;	1.3672
390.00;	1.3834
390.32;	1.3998
390.65;	1.4162
390.98;	1.4327
391.31;	1.4493
391.63;	1.4660
391.96;	1.4828
392.29;	1.4997
392.62;	1.5166
392.94;	1.5336
393.27;	1.5507
393.60;	1.5679
393.92;	1.5851
394.25;	1.6024
394.58;	1.6198
394.91;	1.6372
395.23;	1.6547
395.56;	1.6723
395.89;	1.6899
396.21;	1.7076
396.54;	1.7254
396.87;	1.7432
397.20;	1.7610
397.52;	1.7789
397.85;	1.7969
398.18;	1.8149
398.51;	1.8329
398.83;	1.8510
399.16;	1.8691
399.49;	1.8873
399.81;	1.9055
400.14;	1.9237
400.47;	1.9420
400.80;	1.9603
401.12;	1.9786
401.45;	1.9969
401.78;	2.0153
402.11;	2.0337
402.43;	2.0521
402.76;	2.0705
403.09;	2.0889
403.41;	2.1073
403.74;	2.1258
404.07;	2.1442
404.40;	2.1626
404.72;	2.1811
405.05;	2.1995
405.38;	2.2179
405.70;	2.2363
406.03;	2.2547
406.36;	2.2730
406.69;	2.2914
407.01;	2.3097
407.34;	2.3280
407.67;	2.3463
408.00;	2.3645
408.32;	2.3827
408.65;	2.4009
408.98;	2.4190
409.30;	2.4371
409.63;	2.4551
409.96;	2.4731
410.29;	2.4911
410.61;	2.5089
410.94;	2.5267
411.27;	2.5445
411.60;	2.5622
411.92;	2.5798
412.25;	2.5974
412.58;	2.6148
412.90;	2.6322
413.23;	2.6495
413.56;	2.6668
413.89;	2.6839
414.21;	2.7010
414.54;	2.7179
414.87;	2.7348
415.20;	2.7516
415.52;	2.7682
415.85;	2.7848
416.18;	2.8012
416.50;	2.8176
416.83;	2.8338
417.16;	2.8499
417.49;	2.8659
417.81;	2.8817
418.14;	2.8975
418.47;	2.9131
418.79;	2.9285
419.12;	2.9439
419.45;	2.9591
419.78;	2.9741
420.10;	2.9890
420.43;	3.0038
420.76;	3.0184
421.09;	3.0328
421.41;	3.0471
421.74;	3.0613
422.07;	3.0752
422.39;	3.0891
422.72;	3.1027
423.05;	3.1162
423.38;	3.1295
423.70;	3.1426
424.03;	3.1555
424.36;	3.1683
424.69;	3.1809
425.01;	3.1932
425.34;	3.2054
425.67;	3.2174
425.99;	3.2293
426.32;	3.2409
426.65;	3.2523
426.98;	3.2635
427.30;	3.2745
427.63;	3.2853
427.96;	3.2959
428.28;	3.3063
428.61;	3.3165
428.94;	3.3264
429.27;	3.3362
429.59;	3.3457
429.92;	3.3550
430.25;	3.3640
430.58;	3.3729
430.90;	3.3815
431.23;	3.3899
431.56;	3.3981
431.88;	3.4060
432.21;	3.4137
432.54;	3.4211
432.87;	3.4283
433.19;	3.4353
433.52;	3.4421
433.85;	3.4485
434.18;	3.4548
434.50;	3.4608
434.83;	3.4666
435.16;	3.4721
435.48;	3.4773
435.81;	3.4823
436.14;	3.4871
436.47;	3.4916
436.79;	3.4959
437.12;	3.4998
437.45;	3.5036
437.78;	3.5071
438.10;	3.5103
438.43;	3.5133
438.76;	3.5160
439.08;	3.5185
439.41;	3.5206
439.74;	3.5226
440.07;	3.5243
440.39;	3.5257
440.72;	3.5268
441.05;	3.5277
441.37;	3.5284
441.70;	3.5287
442.03;	3.5288
442.36;	3.5287
442.68;	3.5283
443.01;	3.5276
443.34;	3.5266
443.67;	3.5254
443.99;	3.5240
444.32;	3.5223
444.65;	3.5203
444.97;	3.5180
445.30;	3.5155
445.63;	3.5128
445.96;	3.5098
446.28;	3.5065
446.61;	3.5030
446.94;	3.4992
447.27;	3.4951
447.59;	3.4908
447.92;	3.4863
448.25;	3.4815
448.57;	3.4764
448.90;	3.4711
449.23;	3.4656
449.56;	3.4598
449.88;	3.4537
450.21;	3.4474
450.54;	3.4409
450.86;	3.4341
451.19;	3.4271
451.52;	3.4199
451.85;	3.4124
452.17;	3.4046
452.50;	3.3967
452.83;	3.3885
453.16;	3.3800
453.48;	3.3714
453.81;	3.3625
454.14;	3.3534
454.46;	3.3440
454.79;	3.3345
455.12;	3.3247
455.45;	3.3147
455.77;	3.3045
456.10;	3.2941
456.43;	3.2835
456.76;	3.2726
457.08;	3.2616
457.41;	3.2503
457.74;	3.2389
458.06;	3.2272
458.39;	3.2154
458.72;	3.2034
459.05;	3.1911
459.37;	3.1787
459.70;	3.1661
460.03;	3.1533
460.36;	3.1403
460.68;	3.1272
461.01;	3.1139
461.34;	3.1004
461.66;	3.0867
461.99;	3.0729
462.32;	3.0589
462.65;	3.0447
462.97;	3.0304
463.30;	3.0159
463.63;	3.0013
463.95;	2.9865
464.28;	2.9716
464.61;	2.9565
464.94;	2.9413
465.26;	2.9259
465.59;	2.9104
465.92;	2.8948
466.25;	2.8790
466.57;	2.8632
466.90;	2.8472
467.23;	2.8310
467.55;	2.8148
467.88;	2.7984
468.21;	2.7820
468.54;	2.7654
468.86;	2.7487
469.19;	2.7319
469.52;	2.7151
469.85;	2.6981
470.17;	2.6810
470.50;	2.6639
470.83;	2.6466
471.15;	2.6293
471.48;	2.6119
471.81;	2.5944
472.14;	2.5768
472.46;	2.5592
472.79;	2.5415
473.12;	2.5237
473.44;	2.5059
473.77;	2.4880
474.10;	2.4701
474.43;	2.4521
474.75;	2.4341
475.08;	2.4160
475.41;	2.3979
475.74;	2.3797
476.06;	2.3615
476.39;	2.3432
476.72;	2.3250
477.04;	2.3067
477.37;	2.2883
477.70;	2.2700
478.03;	2.2516
478.35;	2.2332
478.68;	2.2148
479.01;	2.1964
479.34;	2.1780
479.66;	2.1596
479.99;	2.1412
480.32;	2.1227
480.64;	2.1043
480.97;	2.0859
481.30;	2.0675
481.63;	2.0491
481.95;	2.0307
482.28;	2.0123
482.61;	1.9940
482.93;	1.9756
483.26;	1.9573
483.59;	1.9390
483.92;	1.9208
484.24;	1.9026
484.57;	1.8844
484.90;	1.8662
485.23;	1.8481
485.55;	1.8300
485.88;	1.8120
486.21;	1.7940
486.53;	1.7761
486.86;	1.7582
487.19;	1.7403
487.52;	1.7225
487.84;	1.7048
488.17;	1.6871
488.50;	1.6695
488.83;	1.6520
489.15;	1.6345
489.48;	1.6171
489.81;	1.5997
490.13;	1.5824
490.46;	1.5652
490.79;	1.5481
491.12;	1.5310
491.44;	1.5140
491.77;	1.4971
492.10;	1.4802
492.43;	1.4635
492.75;	1.4468
493.08;	1.4302
493.41;	1.4137
493.73;	1.3973
494.06;	1.3810
494.39;	1.3647
494.72;	1.3486
495.04;	1.3326
495.37;	1.3166
495.70;	1.3007
496.02;	1.2850
496.35;	1.2693
496.68;	1.2537
