wavelength, nm;	absorption
356.00;	0.2401
356.33;	0.2449
356.67;	0.2498
357.00;	0.2548
357.34;	0.2599
357.67;	0.2650
358.01;	0.2702
358.34;	0.2755
358.67;	0.2809
359.01;	0.2863
359.34;	0.2919
359.68;	0.2975
360.01;	0.3032
360.35;	0.3090
360.68;	0.3149
361.01;	0.3209
361.35;	0.3269
361.68;	0.3331
362.02;	0.3393
362.35;	0.3456
362.69;	0.3521
363.02;	0.3586
363.35;	0.3652
363.69;	0.3719
364.02;	0.3787
364.36;	0.3855
364.69;	0.3925
365.02;	0.3996
365.36;	0.4068
365.69;	0.4140
366.03;	0.4214
366.36;	0.4288
366.70;	0.4364
367.03;	0.4441
367.36;	0.4518
367.70;	0.4597
368.03;	0.4676
368.37;	0.4757
368.70;	0.4838
369.04;	0.4921
369.37;	0.5005
369.70;	0.5089
370.04;	0.5175
370.37;	0.5262
370.71;	0.5349
371.04;	0.5438
371.38;	0.5528
371.71;	0.5619
372.04;	0.5711
372.38;	0.5804
372.71;	0.5898
373.05;	0.5993
373.38;	0.6089
373.72;	0.6187
374.05;	0.6285
374.38;	0.6384
374.72;	0.6485
375.05;	0.6586
375.39;	0.6689
375.72;	0.6793
376.06;	0.6897
376.39;	0.7003
376.72;	0.7110
377.06;	0.7218
377.39;	0.7327
377.73;	0.7437
378.06;	0.7548
378.39;	0.7661
378.73;	0.7774
379.06;	0.7888
379.40;	0.8004
379.73;	0.8120
380.07;	0.8238
380.40;	0.8356
380.73;	0.8476
381.07;	0.8597
381.40;	0.8719
381.74;	0.8841
382.07;	0.8965
382.41;	0.9090
382.74;	0.9216
383.07;	0.9343
383.41;	0.9471
383.74;	0.9600
384.08;	0.9730
384.41;	0.9861
384.75;	0.9993
385.08;	1.0126
385.41;	1.0260
385.75;	1.0394
386.08;	1.0530
386.42;	1.0667
386.75;	1.0805
387.09;	1.0943
387.42;	1.1083
387.75;	1.1223
388.09;	1.1365
388.42;	1.1507
388.76;	1.1650
389.09;	1.1794
389.43;	1.1939
389.76;	1.2085
390.09;	1.2231
390.43;	1.2379
390.76;	1.2527
391.10;	1.2676
391.43;	1.2826
391.76;	1.2976
392.10;	1.3127
392.43;	1.3279
392.77;	1.3432
393.10;	1.3586
393.44;	1.3740
393.77;	1.3894
394.10;	1.4050
394.44;	1.4206
394.77;	1.4363
395.11;	1.4520
395.44;	1.4678
395.78;	1.4836
396.11;	1.4995
396.44;	1.5155
