wavelength, nm;	absorption
358.00;	0.2202
358.38;	0.2251
358.76;	0.2300
359.14;	0.2351
359.52;	0.2403
359.89;	0.2455
360.27;	0.2508
360.65;	0.2563
361.03;	0.2618
361.41;	0.2674
361.79;	0.2731
362.17;	0.2789
362.55;	0.2848
362.93;	0.2908
363.31;	0.2969
363.68;	0.3030
364.06;	0.3093
364.44;	0.3157
364.82;	0.3222
365.20;	0.3287
365.58;	0.3354
365.96;	0.3422
366.34;	0.3491
366.72;	0.3561
367.10;	0.3631
367.47;	0.3703
367.85;	0.3776
368.23;	0.3850
368.61;	0.3925
368.99;	0.4002
369.37;	0.4079
369.75;	0.4157
370.13;	0.4236
370.51;	0.4317
370.89;	0.4398
371.26;	0.4481
371.64;	0.4565
372.02;	0.4650
372.40;	0.4736
372.78;	0.4823
373.16;	0.4911
373.54;	0.5000
373.92;	0.5091
374.30;	0.5182
374.68;	0.5275
375.05;	0.5368
375.43;	0.5463
375.81;	0.5559
376.19;	0.5657
376.57;	0.5755
376.95;	0.5854
377.33;	0.5955
377.71;	0.6056
378.09;	0.6159
378.46;	0.6263
378.84;	0.6368
379.22;	0.6474
379.60;	0.6581
379.98;	0.6690
380.36;	0.6799
380.74;	0.6910
381.12;	0.7021
381.50;	0.7134
381.88;	0.7248
382.25;	0.7363
382.63;	0.7479
383.01;	0.7596
383.39;	0.7714
383.77;	0.7833
384.15;	0.7953
384.53;	0.8075
384.91;	0.8197
385.29;	0.8320
385.67;	0.8445
386.04;	0.8570
386.42;	0.8696
386.80;	0.8824
387.18;	0.8952
387.56;	0.9081
387.94;	0.9211
388.32;	0.9343
388.70;	0.9475
389.08;	0.9608
389.46;	0.9742
389.83;	0.9876
390.21;	1.0012
390.59;	1.0149
390.97;	1.0286
391.35;	1.0424
391.73;	1.0563
392.11;	1.0703
392.49;	1.0843
392.87;	1.0985
393.25;	1.1127
393.62;	1.1269
394.00;	1.1413
394.38;	1.1557
394.76;	1.1702
395.14;	1.1847
395.52;	1.1993
395.90;	1.2140
396.28;	1.2287
396.66;	1.2435
397.04;	1.2583
397.41;	1.2732
397.79;	1.2881
398.17;	1.3031
398.55;	1.3181
398.93;	1.3331
399.31;	1.3482
399.69;	1.3633
400.07;	1.3785
400.45;	1.3937
400.82;	1.4089
401.20;	1.4241
401.58;	1.4394
401.96;	1.4547
402.34;	1.4700
402.72;	1.4853
403.10;	1.5006
403.48;	1.5159
403.86;	1.5312
404.24;	1.5466
404.61;	1.5619
404.99;	1.5772
405.37;	1.5925
405.75;	1.6078
406.13;	1.6231
406.51;	1.6384
406.89;	1.6537
407.27;	1.6689
407.65;	1.6841
408.03;	1.6993
408.40;	1.7144
408.78;	1.7295
409.16;	1.7445
409.54;	1.7596
409.92;	1.7745
410.30;	1.7894
410.68;	1.8043
411.06;	1.8191
411.44;	1.8339
411.82;	1.8485
412.19;	1.8632
412.57;	1.8777
412.95;	1.8922
413.33;	1.9065
413.71;	1.9209
414.09;	1.9351
414.47;	1.9492
414.85;	1.9633
415.23;	1.9772
415.61;	1.9910
415.98;	2.0048
416.36;	2.0184
416.74;	2.0320
417.12;	2.0454
417.50;	2.0587
417.88;	2.0719
418.26;	2.0849
418.64;	2.0978
419.02;	2.1107
419.39;	2.1233
419.77;	2.1359
420.15;	2.1482
420.53;	2.1605
420.91;	2.1726
421.29;	2.1846
421.67;	2.1964
422.05;	2.2080
422.43;	2.2195
422.81;	2.2308
423.18;	2.2420
423.56;	2.2530
423.94;	2.2638
424.32;	2.2744
424.70;	2.2849
425.08;	2.2952
425.46;	2.3053
425.84;	2.3152
426.22;	2.3250
426.60;	2.3345
426.97;	2.3439
427.35;	2.3530
427.73;	2.3620
428.11;	2.3707
428.49;	2.3793
428.87;	2.3876
429.25;	2.3957
429.63;	2.4037
430.01;	2.4114
430.39;	2.4189
430.76;	2.4261
431.14;	2.4332
431.52;	2.4400
431.90;	2.4466
432.28;	2.4530
432.66;	2.4592
433.04;	2.4651
433.42;	2.4708
433.80;	2.4762
434.18;	2.4815
434.55;	2.4865
434.93;	2.4912
435.31;	2.4957
435.69;	2.5000
436.07;	2.5040
436.45;	2.5078
436.83;	2.5114
437.21;	2.5147
437.59;	2.5177
437.96;	2.5205
438.34;	2.5231
438.72;	2.5254
439.10;	2.5275
439.48;	2.5293
439.86;	2.5308
440.24;	2.5322
440.62;	2.5332
441.00;	2.5340
441.38;	2.5346
441.75;	2.5349
442.13;	2.5350
442.51;	2.5348
442.89;	2.5343
443.27;	2.5336
443.65;	2.5327
444.03;	2.5315
444.41;	2.5300
444.79;	2.5283
445.17;	2.5264
445.54;	2.5242
445.92;	2.5217
446.30;	2.5190
446.68;	2.5161
447.06;	2.5129
447.44;	2.5095
447.82;	2.5058
448.20;	2.5019
448.58;	2.4977
448.96;	2.4933
449.33;	2.4887
449.71;	2.4838
450.09;	2.4787
450.47;	2.4733
450.85;	2.4678
451.23;	2.4619
451.61;	2.4559
451.99;	2.4496
452.37;	2.4431
452.75;	2.4364
453.12;	2.4295
453.50;	2.4223
453.88;	2.4149
454.26;	2.4073
454.64;	2.3995
455.02;	2.3915
455.40;	2.3833
455.78;	2.3748
456.16;	2.3662
456.54;	2.3574
456.91;	2.3483
457.29;	2.3391
457.67;	2.3296
458.05;	2.3200
458.43;	2.3102
458.81;	2.3002
459.19;	2.2900
459.57;	2.2796
459.95;	2.2691
460.32;	2.2584
460.70;	2.2475
461.08;	2.2365
461.46;	2.2252
461.84;	2.2139
462.22;	2.2023
462.60;	2.1906
462.98;	2.1788
463.36;	2.1668
463.74;	2.1546
464.11;	2.1423
464.49;	2.1299
464.87;	2.1173
465.25;	2.1046
465.63;	2.0918
466.01;	2.0789
466.39;	2.0658
466.77;	2.0526
467.15;	2.0393
467.53;	2.0258
467.90;	2.0123
468.28;	1.9987
468.66;	1.9849
469.04;	1.9711
469.42;	1.9571
469.80;	1.9431
470.18;	1.9290
470.56;	1.9148
470.94;	1.9005
471.32;	1.8861
471.69;	1.8717
472.07;	1.8572
472.45;	1.8426
472.83;	1.8280
473.21;	1.8133
473.59;	1.7985
473.97;	1.7837
474.35;	1.7689
474.73;	1.7539
