wavelength, nm;	absorption
355.00;	0.2476
355.28;	0.2519
355.57;	0.2563
355.85;	0.2607
356.14;	0.2651
356.42;	0.2696
356.71;	0.2742
356.99;	0.2789
357.28;	0.2836
357.56;	0.2884
357.85;	0.2932
358.13;	0.2981
358.42;	0.3031
358.70;	0.3081
358.99;	0.3132
359.27;	0.3183
359.56;	0.3236
359.84;	0.3289
360.13;	0.3342
360.41;	0.3397
360.70;	0.3452
360.98;	0.3507
361.27;	0.3564
361.55;	0.3621
361.84;	0.3679
362.12;	0.3737
362.41;	0.3796
362.69;	0.3856
362.98;	0.3917
363.26;	0.3979
363.55;	0.4041
363.83;	0.4104
364.12;	0.4167
364.40;	0.4232
364.69;	0.4297
364.97;	0.4363
365.26;	0.4430
365.54;	0.4497
365.83;	0.4565
366.11;	0.4634
366.40;	0.4704
366.68;	0.4775
366.97;	0.4846
367.25;	0.4918
367.54;	0.4991
367.82;	0.5065
368.10;	0.5139
368.39;	0.5215
368.67;	0.5291
368.96;	0.5368
369.24;	0.5445
369.53;	0.5524
369.81;	0.5603
370.10;	0.5684
370.38;	0.5765
370.67;	0.5846
370.95;	0.5929
371.24;	0.6013
371.52;	0.6097
371.81;	0.6182
372.09;	0.6268
372.38;	0.6355
372.66;	0.6443
372.95;	0.6531
373.23;	0.6621
373.52;	0.6711
373.80;	0.6802
374.09;	0.6894
374.37;	0.6987
374.66;	0.7080
374.94;	0.7175
375.23;	0.7270
375.51;	0.7367
375.80;	0.7464
376.08;	0.7561
376.37;	0.7660
376.65;	0.7760
376.94;	0.7860
377.22;	0.7962
377.51;	0.8064
377.79;	0.8167
378.08;	0.8271
378.36;	0.8376
378.65;	0.8481
378.93;	0.8588
379.22;	0.8695
379.50;	0.8803
379.79;	0.8912
380.07;	0.9022
380.35;	0.9132
380.64;	0.9244
380.92;	0.9356
381.21;	0.9469
381.49;	0.9583
381.78;	0.9698
382.06;	0.9814
382.35;	0.9930
382.63;	1.0047
382.92;	1.0166
383.20;	1.0284
383.49;	1.0404
383.77;	1.0525
384.06;	1.0646
384.34;	1.0768
384.63;	1.0891
384.91;	1.1015
385.20;	1.1139
385.48;	1.1264
385.77;	1.1390
386.05;	1.1517
386.34;	1.1644
386.62;	1.1773
386.91;	1.1902
387.19;	1.2031
387.48;	1.2162
387.76;	1.2293
388.05;	1.2425
388.33;	1.2558
388.62;	1.2691
388.90;	1.2825
389.19;	1.2960
389.47;	1.3095
389.76;	1.3231
390.04;	1.3368
390.33;	1.3505
390.61;	1.3643
390.90;	1.3782
391.18;	1.3921
391.47;	1.4061
391.75;	1.4201
392.04;	1.4342
392.32;	1.4484
392.61;	1.4626
392.89;	1.4769
393.17;	1.4913
393.46;	1.5056
393.74;	1.5201
394.03;	1.5346
394.31;	1.5491
394.60;	1.5637
394.88;	1.5784
395.17;	1.5931
395.45;	1.6078
395.74;	1.6226
396.02;	1.6374
396.31;	1.6523
