wavelength, nm;	absorption
355.00;	0.1683
355.29;	0.1712
355.58;	0.1743
355.87;	0.1773
356.16;	0.1804
356.45;	0.1835
356.74;	0.1867
357.03;	0.1899
357.32;	0.1932
357.61;	0.1965
357.90;	0.1998
358.19;	0.2032
358.48;	0.2067
358.77;	0.2102
359.06;	0.2137
359.35;	0.2173
359.64;	0.2209
359.93;	0.2246
360.22;	0.2283
360.51;	0.2321
360.80;	0.2359
361.09;	0.2398
361.38;	0.2437
361.67;	0.2477
361.96;	0.2517
362.25;	0.2558
362.54;	0.2599
362.83;	0.2641
363.12;	0.2683
363.41;	0.2726
363.70;	0.2769
363.99;	0.2813
364.28;	0.2857
364.57;	0.2902
364.86;	0.2947
365.15;	0.2993
365.44;	0.3040
365.73;	0.3087
366.02;	0.3134
366.31;	0.3182
366.60;	0.3231
366.89;	0.3280
367.18;	0.3330
367.47;	0.3380
367.76;	0.3431
368.05;	0.3482
368.34;	0.3534
368.63;	0.3587
368.92;	0.3640
369.21;	0.3694
369.50;	0.3748
369.79;	0.3803
370.08;	0.3858
370.37;	0.3914
370.66;	0.3971
370.95;	0.4028
371.24;	0.4086
371.53;	0.4144
371.82;	0.4203
372.11;	0.4263
372.40;	0.4323
372.69;	0.4384
372.98;	0.4445
373.27;	0.4507
373.56;	0.4569
373.85;	0.4633
374.14;	0.4696
374.43;	0.4761
374.72;	0.4825
375.01;	0.4891
375.30;	0.4957
375.59;	0.5024
375.88;	0.5091
376.17;	0.5159
376.46;	0.5227
376.75;	0.5297
377.04;	0.5366
377.33;	0.5437
377.62;	0.5507
377.91;	0.5579
378.20;	0.5651
378.49;	0.5724
378.78;	0.5797
379.07;	0.5871
379.36;	0.5945
379.65;	0.6021
379.94;	0.6096
380.23;	0.6173
380.52;	0.6249
380.81;	0.6327
381.10;	0.6405
381.39;	0.6484
381.68;	0.6563
381.97;	0.6643
382.26;	0.6723
382.55;	0.6804
382.84;	0.6885
383.13;	0.6967
383.42;	0.7050
383.71;	0.7133
384.00;	0.7217
384.29;	0.7301
384.58;	0.7386
384.87;	0.7472
385.16;	0.7558
385.45;	0.7644
385.74;	0.7731
386.03;	0.7819
386.32;	0.7907
386.61;	0.7996
386.90;	0.8085
387.19;	0.8175
387.48;	0.8265
387.77;	0.8356
388.06;	0.8447
388.35;	0.8539
388.64;	0.8631
388.93;	0.8724
389.22;	0.8817
389.51;	0.8911
389.80;	0.9005
390.09;	0.9100
390.38;	0.9195
390.67;	0.9290
390.96;	0.9386
391.25;	0.9483
391.54;	0.9579
391.83;	0.9677
392.12;	0.9775
392.41;	0.9873
392.70;	0.9971
392.99;	1.0070
393.28;	1.0169
393.57;	1.0269
393.86;	1.0369
394.15;	1.0470
394.44;	1.0570
394.73;	1.0672
395.02;	1.0773
395.31;	1.0875
395.60;	1.0977
395.89;	1.1079
396.18;	1.1182
396.47;	1.1285
396.76;	1.1389
397.05;	1.1492
397.34;	1.1596
397.63;	1.1700
397.92;	1.1805
398.21;	1.1909
398.50;	1.2014
398.79;	1.2119
399.08;	1.2224
399.37;	1.2330
399.66;	1.2436
399.95;	1.2541
400.24;	1.2647
400.53;	1.2754
400.82;	1.2860
401.11;	1.2966
401.40;	1.3073
401.69;	1.3180
401.98;	1.3286
402.27;	1.3393
402.56;	1.3500
402.85;	1.3607
403.14;	1.3714
403.43;	1.3821
403.72;	1.3928
404.01;	1.4035
404.30;	1.4142
404.59;	1.4249
404.88;	1.4356
405.17;	1.4464
405.46;	1.4570
405.75;	1.4677
406.04;	1.4784
406.33;	1.4891
406.62;	1.4998
406.91;	1.5104
407.20;	1.5211
407.49;	1.5317
407.78;	1.5423
408.07;	1.5529
408.36;	1.5635
408.65;	1.5740
408.94;	1.5845
409.23;	1.5951
409.52;	1.6055
409.81;	1.6160
410.10;	1.6264
410.39;	1.6369
410.68;	1.6472
410.97;	1.6576
411.26;	1.6679
411.55;	1.6782
411.84;	1.6884
412.13;	1.6986
412.42;	1.7088
412.71;	1.7189
413.00;	1.7290
413.29;	1.7391
413.58;	1.7491
413.87;	1.7591
414.16;	1.7690
414.45;	1.7789
414.74;	1.7887
415.03;	1.7985
415.32;	1.8082
415.61;	1.8178
415.89;	1.8274
416.18;	1.8370
416.47;	1.8465
416.76;	1.8559
417.05;	1.8653
417.34;	1.8746
417.63;	1.8839
417.92;	1.8931
418.21;	1.9022
418.50;	1.9113
418.79;	1.9202
419.08;	1.9292
419.37;	1.9380
419.66;	1.9468
419.95;	1.9555
420.24;	1.9641
420.53;	1.9726
420.82;	1.9811
421.11;	1.9895
421.40;	1.9978
421.69;	2.0060
421.98;	2.0142
422.27;	2.0222
422.56;	2.0302
422.85;	2.0381
423.14;	2.0459
423.43;	2.0536
423.72;	2.0612
424.01;	2.0687
424.30;	2.0762
424.59;	2.0835
424.88;	2.0908
425.17;	2.0979
425.46;	2.1049
425.75;	2.1119
426.04;	2.1187
426.33;	2.1255
426.62;	2.1321
426.91;	2.1387
427.20;	2.1451
427.49;	2.1514
427.78;	2.1576
428.07;	2.1638
428.36;	2.1698
428.65;	2.1757
428.94;	2.1814
429.23;	2.1871
429.52;	2.1927
429.81;	2.1981
430.10;	2.2034
430.39;	2.2087
430.68;	2.2138
430.97;	2.2187
431.26;	2.2236
431.55;	2.2283
431.84;	2.2330
432.13;	2.2375
432.42;	2.2419
432.71;	2.2461
433.00;	2.2503
433.29;	2.2543
433.58;	2.2582
433.87;	2.2619
434.16;	2.2656
434.45;	2.2691
434.74;	2.2725
435.03;	2.2757
435.32;	2.2789
435.61;	2.2819
435.90;	2.2847
436.19;	2.2875
436.48;	2.2901
436.77;	2.2926
437.06;	2.2949
437.35;	2.2972
437.64;	2.2992
437.93;	2.3012
438.22;	2.3030
438.51;	2.3047
438.80;	2.3063
439.09;	2.3077
439.38;	2.3090
439.67;	2.3102
439.96;	2.3112
440.25;	2.3121
440.54;	2.3129
440.83;	2.3135
441.12;	2.3140
441.41;	2.3143
441.70;	2.3146
441.99;	2.3147
442.28;	2.3146
442.57;	2.3144
442.86;	2.3141
443.15;	2.3137
443.44;	2.3131
443.73;	2.3124
444.02;	2.3115
444.31;	2.3105
444.60;	2.3094
444.89;	2.3082
445.18;	2.3068
445.47;	2.3053
445.76;	2.3036
446.05;	2.3018
446.34;	2.2999
446.63;	2.2979
446.92;	2.2957
447.21;	2.2934
447.50;	2.2909
447.79;	2.2884
448.08;	2.2857
448.37;	2.2828
448.66;	2.2799
448.95;	2.2768
449.24;	2.2736
449.53;	2.2703
449.82;	2.2668
450.11;	2.2632
450.40;	2.2595
450.69;	2.2556
450.98;	2.2517
451.27;	2.2476
451.56;	2.2434
451.85;	2.2390
452.14;	2.2346
452.43;	2.2300
452.72;	2.2253
453.01;	2.2205
453.30;	2.2156
453.59;	2.2105
453.88;	2.2053
454.17;	2.2001
454.46;	2.1947
454.75;	2.1892
455.04;	2.1835
455.33;	2.1778
455.62;	2.1720
455.91;	2.1660
456.20;	2.1599
456.49;	2.1538
456.78;	2.1475
457.07;	2.1411
457.36;	2.1346
457.65;	2.1280
457.94;	2.1213
458.23;	2.1146
458.52;	2.1077
458.81;	2.1007
459.10;	2.0936
459.39;	2.0864
459.68;	2.0791
459.97;	2.0717
460.26;	2.0643
460.55;	2.0567
460.84;	2.0491
461.13;	2.0413
461.42;	2.0335
461.71;	2.0256
462.00;	2.0176
462.29;	2.0095
462.58;	2.0013
462.87;	1.9931
463.16;	1.9848
463.45;	1.9764
463.74;	1.9679
464.03;	1.9593
464.32;	1.9507
464.61;	1.9420
464.90;	1.9332
465.19;	1.9243
465.48;	1.9154
465.77;	1.9064
466.06;	1.8974
466.35;	1.8882
466.64;	1.8790
466.93;	1.8698
467.22;	1.8605
467.51;	1.8511
467.80;	1.8417
468.09;	1.8322
468.38;	1.8227
468.67;	1.8131
468.96;	1.8034
469.25;	1.7937
469.54;	1.7840
469.83;	1.7742
470.12;	1.7643
470.41;	1.7545
470.70;	1.7445
470.99;	1.7345
471.28;	1.7245
471.57;	1.7145
471.86;	1.7044
472.15;	1.6942
472.44;	1.6841
472.73;	1.6739
473.02;	1.6636
473.31;	1.6534
473.60;	1.6431
