wavelength, nm;	absorption
377.00;	0.7856
377.26;	0.7949
377.52;	0.8043
377.79;	0.8138
378.05;	0.8233
378.31;	0.8329
378.57;	0.8426
378.84;	0.8523
379.10;	0.8621
379.36;	0.8720
379.62;	0.8819
379.88;	0.8920
380.15;	0.9021
380.41;	0.9122
380.67;	0.9225
380.93;	0.9328
381.20;	0.9432
381.46;	0.9536
381.72;	0.9641
381.98;	0.9747
382.24;	0.9854
382.51;	0.9961
382.77;	1.0069
383.03;	1.0177
383.29;	1.0287
383.55;	1.0397
383.82;	1.0507
384.08;	1.0619
384.34;	1.0731
384.60;	1.0843
384.87;	1.0957
385.13;	1.1071
385.39;	1.1185
385.65;	1.1301
385.91;	1.1417
386.18;	1.1533
386.44;	1.1651
386.70;	1.1768
386.96;	1.1887
387.23;	1.2006
387.49;	1.2126
387.75;	1.2246
388.01;	1.2367
388.27;	1.2488
388.54;	1.2611
388.80;	1.2733
389.06;	1.2857
389.32;	1.2980
389.59;	1.3105
389.85;	1.3230
390.11;	1.3355
390.37;	1.3482
390.63;	1.3608
390.90;	1.3735
391.16;	1.3863
391.42;	1.3991
391.68;	1.4120
391.94;	1.4249
392.21;	1.4379
392.47;	1.4509
392.73;	1.4640
392.99;	1.4771
393.26;	1.4903
393.52;	1.5035
393.78;	1.5168
394.04;	1.5301
394.30;	1.5434
394.57;	1.5568
394.83;	1.5702
395.09;	1.5837
395.35;	1.5972
395.62;	1.6108
395.88;	1.6243
396.14;	1.6380
396.40;	1.6516
396.66;	1.6653
396.93;	1.6790
397.19;	1.6928
397.45;	1.7066
397.71;	1.7204
397.98;	1.7342
398.24;	1.7481
398.50;	1.7620
398.76;	1.7760
399.02;	1.7899
399.29;	1.8039
399.55;	1.8179
399.81;	1.8319
400.07;	1.8460
400.34;	1.8600
400.60;	1.8741
400.86;	1.8882
401.12;	1.9023
401.38;	1.9164
401.65;	1.9306
401.91;	1.9447
402.17;	1.9589
402.43;	1.9731
402.69;	1.9872
402.96;	2.0014
403.22;	2.0156
403.48;	2.0298
403.74;	2.0440
404.01;	2.0582
404.27;	2.0724
404.53;	2.0866
404.79;	2.1008
405.05;	2.1150
405.32;	2.1292
405.58;	2.1434
405.84;	2.1575
406.10;	2.1717
406.37;	2.1858
406.63;	2.2000
406.89;	2.2141
407.15;	2.2282
407.41;	2.2423
407.68;	2.2564
407.94;	2.2704
408.20;	2.2845
408.46;	2.2985
408.73;	2.3124
408.99;	2.3264
409.25;	2.3403
409.51;	2.3542
409.77;	2.3681
410.04;	2.3820
410.30;	2.3958
410.56;	2.4095
410.82;	2.4233
411.08;	2.4370
411.35;	2.4506
411.61;	2.4642
411.87;	2.4778
412.13;	2.4914
412.40;	2.5048
412.66;	2.5183
412.92;	2.5317
413.18;	2.5450
413.44;	2.5583
413.71;	2.5716
413.97;	2.5847
414.23;	2.5979
414.49;	2.6109
414.76;	2.6239
415.02;	2.6369
415.28;	2.6498
415.54;	2.6626
415.80;	2.6754
416.07;	2.6881
416.33;	2.7007
416.59;	2.7132
416.85;	2.7257
417.12;	2.7381
417.38;	2.7505
417.64;	2.7627
417.90;	2.7749
418.16;	2.7870
418.43;	2.7990
418.69;	2.8110
418.95;	2.8228
419.21;	2.8346
419.48;	2.8463
419.74;	2.8579
420.00;	2.8694
420.26;	2.8808
420.52;	2.8921
420.79;	2.9034
421.05;	2.9145
421.31;	2.9255
421.57;	2.9365
421.83;	2.9473
422.10;	2.9581
422.36;	2.9687
422.62;	2.9792
422.88;	2.9897
423.15;	3.0000
423.41;	3.0102
423.67;	3.0203
423.93;	3.0303
424.19;	3.0402
424.46;	3.0500
424.72;	3.0596
424.98;	3.0692
