wavelength, nm;	absorption
384.00;	1.0881
384.26;	1.0995
384.52;	1.1110
384.78;	1.1225
385.04;	1.1340
385.30;	1.1457
385.56;	1.1574
385.82;	1.1692
386.08;	1.1810
386.34;	1.1929
386.60;	1.2049
386.86;	1.2169
387.11;	1.2290
387.37;	1.2412
387.63;	1.2534
387.89;	1.2657
388.15;	1.2780
388.41;	1.2904
388.67;	1.3029
388.93;	1.3154
389.19;	1.3279
389.45;	1.3406
389.71;	1.3533
389.97;	1.3660
390.23;	1.3788
390.49;	1.3917
390.75;	1.4046
391.01;	1.4176
391.27;	1.4306
391.53;	1.4437
391.79;	1.4568
392.05;	1.4699
392.31;	1.4832
392.57;	1.4964
392.82;	1.5098
393.08;	1.5231
393.34;	1.5365
393.60;	1.5500
393.86;	1.5635
394.12;	1.5771
394.38;	1.5907
394.64;	1.6043
394.90;	1.6180
395.16;	1.6317
395.42;	1.6454
395.68;	1.6592
395.94;	1.6731
396.20;	1.6869
396.46;	1.7008
396.72;	1.7148
396.98;	1.7288
397.24;	1.7428
397.50;	1.7568
397.76;	1.7709
398.02;	1.7850
398.28;	1.7991
398.53;	1.8133
398.79;	1.8274
399.05;	1.8416
399.31;	1.8559
399.57;	1.8701
399.83;	1.8844
400.09;	1.8987
400.35;	1.9130
400.61;	1.9273
400.87;	1.9417
401.13;	1.9560
401.39;	1.9704
401.65;	1.9848
401.91;	1.9992
402.17;	2.0136
402.43;	2.0280
402.69;	2.0425
402.95;	2.0569
403.21;	2.0713
403.47;	2.0858
403.73;	2.1002
403.99;	2.1147
404.24;	2.1291
404.50;	2.1436
404.76;	2.1580
405.02;	2.1725
405.28;	2.1869
405.54;	2.2013
405.80;	2.2157
406.06;	2.2302
406.32;	2.2446
406.58;	2.2589
406.84;	2.2733
407.10;	2.2877
407.36;	2.3020
407.62;	2.3163
407.88;	2.3306
408.14;	2.3449
408.40;	2.3592
408.66;	2.3734
408.92;	2.3876
409.18;	2.4018
409.44;	2.4160
409.70;	2.4301
409.96;	2.4442
410.21;	2.4583
410.47;	2.4723
410.73;	2.4863
410.99;	2.5002
411.25;	2.5142
411.51;	2.5280
411.77;	2.5419
412.03;	2.5556
412.29;	2.5694
412.55;	2.5831
412.81;	2.5967
413.07;	2.6103
413.33;	2.6239
413.59;	2.6374
413.85;	2.6508
414.11;	2.6642
414.37;	2.6775
414.63;	2.6908
414.89;	2.7040
415.15;	2.7172
415.41;	2.7302
415.67;	2.7433
415.92;	2.7562
416.18;	2.7691
416.44;	2.7819
416.70;	2.7947
416.96;	2.8073
417.22;	2.8199
417.48;	2.8324
417.74;	2.8449
418.00;	2.8573
418.26;	2.8695
418.52;	2.8817
418.78;	2.8939
419.04;	2.9059
419.30;	2.9178
419.56;	2.9297
419.82;	2.9415
420.08;	2.9532
420.34;	2.9648
420.60;	2.9763
420.86;	2.9877
421.12;	2.9990
421.38;	3.0102
421.63;	3.0213
421.89;	3.0323
422.15;	3.0432
422.41;	3.0540
422.67;	3.0647
422.93;	3.0753
423.19;	3.0858
423.45;	3.0962
423.71;	3.1064
423.97;	3.1166
424.23;	3.1266
424.49;	3.1366
424.75;	3.1464
425.01;	3.1561
425.27;	3.1656
425.53;	3.1751
425.79;	3.1844
426.05;	3.1937
426.31;	3.2028
426.57;	3.2117
426.83;	3.2206
427.09;	3.2293
427.35;	3.2379
427.60;	3.2464
427.86;	3.2547
428.12;	3.2629
428.38;	3.2710
428.64;	3.2789
428.90;	3.2867
429.16;	3.2944
429.42;	3.3019
429.68;	3.3093
429.94;	3.3166
430.20;	3.3237
430.46;	3.3307
430.72;	3.3375
430.98;	3.3442
431.24;	3.3508
431.50;	3.3572
431.76;	3.3634
432.02;	3.3696
432.28;	3.3755
432.54;	3.3814
432.80;	3.3870
433.06;	3.3926
433.31;	3.3980
433.57;	3.4032
433.83;	3.4083
434.09;	3.4132
434.35;	3.4180
434.61;	3.4226
434.87;	3.4271
435.13;	3.4314
435.39;	3.4355
435.65;	3.4395
435.91;	3.4434
436.17;	3.4471
436.43;	3.4506
436.69;	3.4540
436.95;	3.4572
437.21;	3.4603
437.47;	3.4632
437.73;	3.4659
437.99;	3.4685
438.25;	3.4709
438.51;	3.4732
438.77;	3.4753
439.02;	3.4772
439.28;	3.4790
439.54;	3.4806
439.80;	3.4821
440.06;	3.4834
440.32;	3.4845
440.58;	3.4855
440.84;	3.4863
441.10;	3.4869
441.36;	3.4874
441.62;	3.4877
441.88;	3.4879
442.14;	3.4879
442.40;	3.4877
442.66;	3.4874
442.92;	3.4869
443.18;	3.4862
443.44;	3.4854
443.70;	3.4844
443.96;	3.4833
444.22;	3.4820
444.48;	3.4805
444.73;	3.4789
444.99;	3.4771
445.25;	3.4752
445.51;	3.4730
445.77;	3.4708
446.03;	3.4683
446.29;	3.4657
446.55;	3.4630
446.81;	3.4601
447.07;	3.4570
447.33;	3.4538
447.59;	3.4504
447.85;	3.4469
448.11;	3.4432
448.37;	3.4393
448.63;	3.4353
448.89;	3.4311
449.15;	3.4268
449.41;	3.4223
449.67;	3.4177
449.93;	3.4129
450.19;	3.4080
450.45;	3.4029
450.70;	3.3976
450.96;	3.3922
451.22;	3.3867
451.48;	3.3810
451.74;	3.3752
452.00;	3.3692
452.26;	3.3631
452.52;	3.3568
452.78;	3.3504
453.04;	3.3438
453.30;	3.3371
453.56;	3.3303
453.82;	3.3233
454.08;	3.3162
454.34;	3.3089
454.60;	3.3015
454.86;	3.2939
455.12;	3.2863
455.38;	3.2784
455.64;	3.2705
455.90;	3.2624
456.16;	3.2542
456.41;	3.2459
456.67;	3.2374
456.93;	3.2288
457.19;	3.2201
457.45;	3.2112
457.71;	3.2022
457.97;	3.1931
458.23;	3.1839
458.49;	3.1746
458.75;	3.1651
459.01;	3.1555
459.27;	3.1458
459.53;	3.1360
459.79;	3.1260
460.05;	3.1160
460.31;	3.1058
460.57;	3.0956
460.83;	3.0852
461.09;	3.0747
461.35;	3.0641
461.61;	3.0534
461.87;	3.0426
462.12;	3.0317
462.38;	3.0207
462.64;	3.0095
462.90;	2.9983
463.16;	2.9870
463.42;	2.9756
463.68;	2.9641
463.94;	2.9525
464.20;	2.9408
464.46;	2.9291
464.72;	2.9172
464.98;	2.9052
465.24;	2.8932
465.50;	2.8811
465.76;	2.8689
466.02;	2.8566
466.28;	2.8442
466.54;	2.8318
466.80;	2.8192
467.06;	2.8066
467.32;	2.7940
467.58;	2.7812
467.84;	2.7684
468.09;	2.7555
468.35;	2.7426
468.61;	2.7296
468.87;	2.7165
469.13;	2.7033
469.39;	2.6901
469.65;	2.6768
469.91;	2.6635
470.17;	2.6501
470.43;	2.6367
470.69;	2.6232
470.95;	2.6096
471.21;	2.5960
471.47;	2.5824
471.73;	2.5687
471.99;	2.5550
472.25;	2.5412
472.51;	2.5273
472.77;	2.5135
473.03;	2.4996
473.29;	2.4856
473.55;	2.4716
473.80;	2.4576
474.06;	2.4435
474.32;	2.4294
474.58;	2.4153
474.84;	2.4012
475.10;	2.3870
475.36;	2.3728
475.62;	2.3585
475.88;	2.3443
476.14;	2.3300
476.40;	2.3157
476.66;	2.3014
476.92;	2.2870
477.18;	2.2727
477.44;	2.2583
477.70;	2.2439
477.96;	2.2295
478.22;	2.2151
478.48;	2.2007
478.74;	2.1863
479.00;	2.1719
479.26;	2.1574
479.51;	2.1430
479.77;	2.1285
480.03;	2.1141
480.29;	2.0997
480.55;	2.0852
480.81;	2.0708
481.07;	2.0563
481.33;	2.0419
481.59;	2.0275
481.85;	2.0131
482.11;	1.9987
482.37;	1.9843
482.63;	1.9699
482.89;	1.9555
483.15;	1.9412
483.41;	1.9268
483.67;	1.9125
483.93;	1.8982
484.19;	1.8839
484.45;	1.8697
484.71;	1.8554
484.97;	1.8412
485.22;	1.8270
485.48;	1.8128
485.74;	1.7987
486.00;	1.7846
486.26;	1.7705
486.52;	1.7564
486.78;	1.7424
487.04;	1.7284
487.30;	1.7144
487.56;	1.7005
487.82;	1.6866
488.08;	1.6728
488.34;	1.6589
488.60;	1.6452
488.86;	1.6314
489.12;	1.6177
489.38;	1.6040
489.64;	1.5904
489.90;	1.5768
490.16;	1.5633
490.42;	1.5498
490.68;	1.5364
490.94;	1.5230
