wavelength, nm;	absorption
397.00;	1.4644
397.27;	1.4768
397.54;	1.4893
397.82;	1.5018
398.09;	1.5143
398.36;	1.5268
398.63;	1.5394
398.90;	1.5520
399.18;	1.5646
399.45;	1.5772
399.72;	1.5898
399.99;	1.6025
400.26;	1.6152
400.54;	1.6279
400.81;	1.6406
401.08;	1.6534
401.35;	1.6661
401.62;	1.6789
401.90;	1.6916
402.17;	1.7044
402.44;	1.7172
402.71;	1.7300
402.98;	1.7428
403.25;	1.7556
403.53;	1.7684
403.80;	1.7813
404.07;	1.7941
404.34;	1.8069
404.61;	1.8197
404.89;	1.8325
405.16;	1.8453
405.43;	1.8581
405.70;	1.8709
405.97;	1.8837
406.25;	1.8965
406.52;	1.9092
406.79;	1.9220
407.06;	1.9347
407.33;	1.9475
407.61;	1.9602
407.88;	1.9729
408.15;	1.9855
408.42;	1.9982
408.69;	2.0108
408.97;	2.0234
409.24;	2.0360
409.51;	2.0485
409.78;	2.0611
410.05;	2.0735
410.33;	2.0860
410.60;	2.0984
410.87;	2.1108
411.14;	2.1232
411.41;	2.1355
411.69;	2.1478
411.96;	2.1600
412.23;	2.1722
412.50;	2.1844
412.77;	2.1965
413.05;	2.2086
413.32;	2.2206
413.59;	2.2326
413.86;	2.2445
414.13;	2.2564
414.40;	2.2682
414.68;	2.2799
414.95;	2.2916
415.22;	2.3033
415.49;	2.3149
415.76;	2.3264
416.04;	2.3379
416.31;	2.3493
416.58;	2.3606
416.85;	2.3719
417.12;	2.3831
417.40;	2.3942
417.67;	2.4053
417.94;	2.4163
418.21;	2.4272
418.48;	2.4380
418.76;	2.4488
419.03;	2.4594
419.30;	2.4700
419.57;	2.4806
419.84;	2.4910
420.12;	2.5014
420.39;	2.5116
420.66;	2.5218
420.93;	2.5319
421.20;	2.5419
421.48;	2.5518
421.75;	2.5616
422.02;	2.5714
422.29;	2.5810
422.56;	2.5905
422.84;	2.6000
423.11;	2.6093
423.38;	2.6185
423.65;	2.6277
423.92;	2.6367
424.20;	2.6456
424.47;	2.6545
424.74;	2.6632
425.01;	2.6718
425.28;	2.6803
425.55;	2.6887
425.83;	2.6969
426.10;	2.7051
426.37;	2.7131
426.64;	2.7211
426.91;	2.7289
427.19;	2.7366
427.46;	2.7442
427.73;	2.7516
428.00;	2.7590
428.27;	2.7662
428.55;	2.7733
428.82;	2.7802
429.09;	2.7871
429.36;	2.7938
429.63;	2.8004
429.91;	2.8068
430.18;	2.8132
430.45;	2.8194
430.72;	2.8254
430.99;	2.8314
431.27;	2.8372
431.54;	2.8429
431.81;	2.8484
432.08;	2.8538
432.35;	2.8591
432.63;	2.8642
432.90;	2.8692
433.17;	2.8741
433.44;	2.8788
433.71;	2.8833
433.99;	2.8878
434.26;	2.8921
434.53;	2.8962
434.80;	2.9002
435.07;	2.9041
435.35;	2.9078
