wavelength, nm;	absorption
404.00;	2.1305
404.27;	2.1456
404.54;	2.1607
404.81;	2.1758
405.08;	2.1909
405.35;	2.2060
405.62;	2.2211
405.89;	2.2362
406.16;	2.2513
406.43;	2.2663
406.69;	2.2813
406.96;	2.2964
407.23;	2.3114
407.50;	2.3264
407.77;	2.3413
408.04;	2.3563
408.31;	2.3712
408.58;	2.3861
408.85;	2.4009
409.12;	2.4158
409.39;	2.4306
409.66;	2.4454
409.93;	2.4601
410.20;	2.4748
410.47;	2.4895
410.74;	2.5041
411.01;	2.5187
411.28;	2.5332
411.55;	2.5478
411.81;	2.5622
412.08;	2.5766
412.35;	2.5910
412.62;	2.6053
412.89;	2.6195
413.16;	2.6337
413.43;	2.6479
413.70;	2.6620
413.97;	2.6760
414.24;	2.6900
414.51;	2.7039
414.78;	2.7177
415.05;	2.7315
415.32;	2.7452
415.59;	2.7588
415.86;	2.7724
416.13;	2.7859
416.40;	2.7993
416.67;	2.8126
416.93;	2.8259
417.20;	2.8391
417.47;	2.8522
417.74;	2.8652
418.01;	2.8781
418.28;	2.8909
418.55;	2.9037
418.82;	2.9163
419.09;	2.9289
419.36;	2.9414
419.63;	2.9538
419.90;	2.9661
420.17;	2.9782
420.44;	2.9903
420.71;	3.0023
420.98;	3.0142
421.25;	3.0260
421.52;	3.0376
421.78;	3.0492
422.05;	3.0606
422.32;	3.0720
422.59;	3.0832
422.86;	3.0943
423.13;	3.1053
423.40;	3.1162
423.67;	3.1269
423.94;	3.1375
424.21;	3.1481
424.48;	3.1584
424.75;	3.1687
425.02;	3.1789
425.29;	3.1889
425.56;	3.1987
425.83;	3.2085
426.10;	3.2181
426.37;	3.2276
426.64;	3.2369
426.90;	3.2462
427.17;	3.2552
427.44;	3.2642
427.71;	3.2730
427.98;	3.2816
428.25;	3.2901
428.52;	3.2985
428.79;	3.3067
429.06;	3.3148
429.33;	3.3227
429.60;	3.3305
429.87;	3.3381
430.14;	3.3456
430.41;	3.3530
430.68;	3.3601
430.95;	3.3672
431.22;	3.3740
431.49;	3.3807
431.76;	3.3873
432.02;	3.3937
432.29;	3.3999
432.56;	3.4060
432.83;	3.4119
433.10;	3.4177
433.37;	3.4233
433.64;	3.4287
433.91;	3.4340
434.18;	3.4391
434.45;	3.4440
434.72;	3.4488
434.99;	3.4534
435.26;	3.4578
435.53;	3.4621
