wavelength, nm;	absorption
375.00;	0.7420
375.33;	0.7534
375.66;	0.7649
375.99;	0.7765
376.32;	0.7883
376.65;	0.8001
376.98;	0.8121
377.30;	0.8242
377.63;	0.8364
377.96;	0.8488
378.29;	0.8612
378.62;	0.8738
378.95;	0.8865
379.28;	0.8993
379.61;	0.9122
379.94;	0.9252
380.27;	0.9384
380.60;	0.9516
380.93;	0.9650
381.25;	0.9785
381.58;	0.9921
381.91;	1.0058
382.24;	1.0197
382.57;	1.0336
382.90;	1.0477
383.23;	1.0618
383.56;	1.0761
383.89;	1.0905
384.22;	1.1050
384.55;	1.1196
384.88;	1.1344
385.20;	1.1492
385.53;	1.1641
385.86;	1.1792
386.19;	1.1943
386.52;	1.2095
386.85;	1.2249
387.18;	1.2403
387.51;	1.2559
387.84;	1.2715
388.17;	1.2873
388.50;	1.3031
388.83;	1.3191
389.16;	1.3351
389.48;	1.3512
389.81;	1.3675
390.14;	1.3838
390.47;	1.4002
390.80;	1.4167
391.13;	1.4333
391.46;	1.4499
391.79;	1.4667
392.12;	1.4835
392.45;	1.5004
392.78;	1.5174
393.11;	1.5345
393.43;	1.5516
393.76;	1.5688
394.09;	1.5861
394.42;	1.6035
394.75;	1.6209
395.08;	1.6384
395.41;	1.6559
395.74;	1.6736
396.07;	1.6912
396.40;	1.7090
396.73;	1.7268
397.06;	1.7446
397.39;	1.7625
397.71;	1.7805
398.04;	1.7985
398.37;	1.8165
398.70;	1.8346
399.03;	1.8527
399.36;	1.8709
399.69;	1.8891
400.02;	1.9073
400.35;	1.9256
400.68;	1.9439
401.01;	1.9622
401.34;	1.9806
401.66;	1.9990
401.99;	2.0174
402.32;	2.0358
402.65;	2.0542
402.98;	2.0726
403.31;	2.0911
403.64;	2.1095
403.97;	2.1279
404.30;	2.1464
404.63;	2.1648
404.96;	2.1833
405.29;	2.2017
405.61;	2.2201
405.94;	2.2385
406.27;	2.2569
406.60;	2.2753
406.93;	2.2937
407.26;	2.3120
407.59;	2.3303
407.92;	2.3485
408.25;	2.3668
408.58;	2.3850
408.91;	2.4031
409.24;	2.4212
409.57;	2.4393
409.89;	2.4573
410.22;	2.4753
410.55;	2.4932
410.88;	2.5110
411.21;	2.5288
411.54;	2.5465
411.87;	2.5641
412.20;	2.5817
412.53;	2.5992
412.86;	2.6166
413.19;	2.6340
413.52;	2.6513
413.84;	2.6684
414.17;	2.6855
414.50;	2.7025
414.83;	2.7194
415.16;	2.7362
415.49;	2.7529
415.82;	2.7695
416.15;	2.7859
416.48;	2.8023
416.81;	2.8185
417.14;	2.8347
417.47;	2.8507
417.80;	2.8666
418.12;	2.8823
418.45;	2.8979
418.78;	2.9134
419.11;	2.9288
419.44;	2.9440
419.77;	2.9590
420.10;	2.9740
420.43;	2.9887
420.76;	3.0034
421.09;	3.0178
421.42;	3.0321
421.75;	3.0463
422.07;	3.0603
422.40;	3.0741
422.73;	3.0877
