wavelength, nm;	absorption
382.00;	0.7996
382.36;	0.8114
382.71;	0.8234
383.07;	0.8355
383.42;	0.8476
383.78;	0.8599
384.13;	0.8723
384.49;	0.8848
384.84;	0.8973
385.20;	0.9100
385.55;	0.9228
385.91;	0.9357
386.27;	0.9486
386.62;	0.9617
386.98;	0.9748
387.33;	0.9881
387.69;	1.0014
388.04;	1.0149
388.40;	1.0284
388.75;	1.0420
389.11;	1.0557
389.46;	1.0695
389.82;	1.0834
390.18;	1.0973
390.53;	1.1114
390.89;	1.1255
391.24;	1.1397
391.60;	1.1540
391.95;	1.1683
392.31;	1.1828
392.66;	1.1973
393.02;	1.2118
393.38;	1.2265
393.73;	1.2412
394.09;	1.2560
394.44;	1.2708
394.80;	1.2857
395.15;	1.3007
395.51;	1.3157
395.86;	1.3308
396.22;	1.3460
396.57;	1.3612
396.93;	1.3764
397.29;	1.3917
397.64;	1.4071
398.00;	1.4225
398.35;	1.4379
398.71;	1.4534
399.06;	1.4689
399.42;	1.4844
399.77;	1.5000
400.13;	1.5156
400.48;	1.5312
400.84;	1.5469
401.20;	1.5626
401.55;	1.5783
401.91;	1.5940
402.26;	1.6097
402.62;	1.6255
402.97;	1.6413
403.33;	1.6570
403.68;	1.6728
404.04;	1.6886
404.39;	1.7044
404.75;	1.7202
405.11;	1.7359
405.46;	1.7517
405.82;	1.7674
406.17;	1.7832
406.53;	1.7989
406.88;	1.8146
407.24;	1.8303
407.59;	1.8459
407.95;	1.8615
408.30;	1.8771
408.66;	1.8927
409.02;	1.9082
409.37;	1.9237
409.73;	1.9391
410.08;	1.9545
410.44;	1.9698
410.79;	1.9851
411.15;	2.0003
411.50;	2.0155
411.86;	2.0306
412.21;	2.0456
412.57;	2.0606
412.93;	2.0755
413.28;	2.0903
413.64;	2.1050
413.99;	2.1197
414.35;	2.1343
414.70;	2.1488
415.06;	2.1632
415.41;	2.1775
415.77;	2.1917
416.12;	2.2058
416.48;	2.2198
416.84;	2.2337
417.19;	2.2474
417.55;	2.2611
417.90;	2.2747
418.26;	2.2881
418.61;	2.3014
418.97;	2.3146
419.32;	2.3277
419.68;	2.3406
420.04;	2.3534
420.39;	2.3661
420.75;	2.3786
421.10;	2.3910
421.46;	2.4032
421.81;	2.4153
422.17;	2.4272
422.52;	2.4390
422.88;	2.4506
423.23;	2.4620
423.59;	2.4733
423.95;	2.4845
424.30;	2.4954
424.66;	2.5062
425.01;	2.5168
425.37;	2.5273
425.72;	2.5376
426.08;	2.5476
426.43;	2.5575
426.79;	2.5672
427.14;	2.5768
427.50;	2.5861
427.86;	2.5952
428.21;	2.6042
428.57;	2.6129
428.92;	2.6215
429.28;	2.6298
429.63;	2.6380
429.99;	2.6459
430.34;	2.6536
430.70;	2.6611
431.05;	2.6684
431.41;	2.6755
431.77;	2.6824
432.12;	2.6891
432.48;	2.6955
432.83;	2.7017
433.19;	2.7077
433.54;	2.7135
433.90;	2.7190
434.25;	2.7243
434.61;	2.7294
434.96;	2.7343
435.32;	2.7389
435.68;	2.7433
436.03;	2.7475
436.39;	2.7514
436.74;	2.7551
437.10;	2.7586
437.45;	2.7618
437.81;	2.7648
438.16;	2.7675
438.52;	2.7700
438.88;	2.7723
439.23;	2.7743
439.59;	2.7761
439.94;	2.7776
440.30;	2.7789
440.65;	2.7800
441.01;	2.7808
441.36;	2.7814
441.72;	2.7817
442.07;	2.7818
442.43;	2.7816
442.79;	2.7812
443.14;	2.7806
443.50;	2.7797
443.85;	2.7786
444.21;	2.7772
444.56;	2.7756
444.92;	2.7737
445.27;	2.7716
445.63;	2.7693
445.98;	2.7667
446.34;	2.7639
446.70;	2.7609
447.05;	2.7576
447.41;	2.7540
447.76;	2.7503
448.12;	2.7463
448.47;	2.7421
448.83;	2.7376
449.18;	2.7329
449.54;	2.7280
449.89;	2.7228
450.25;	2.7174
450.61;	2.7118
450.96;	2.7060
451.32;	2.6999
451.67;	2.6937
452.03;	2.6872
452.38;	2.6804
452.74;	2.6735
453.09;	2.6664
453.45;	2.6590
453.80;	2.6514
454.16;	2.6437
454.52;	2.6357
454.87;	2.6275
455.23;	2.6191
455.58;	2.6105
455.94;	2.6017
456.29;	2.5927
456.65;	2.5835
457.00;	2.5741
457.36;	2.5646
457.71;	2.5548
458.07;	2.5449
458.43;	2.5348
458.78;	2.5245
459.14;	2.5140
459.49;	2.5033
459.85;	2.4925
460.20;	2.4815
460.56;	2.4704
460.91;	2.4590
461.27;	2.4476
461.62;	2.4359
461.98;	2.4241
462.34;	2.4122
462.69;	2.4001
463.05;	2.3878
463.40;	2.3754
463.76;	2.3629
464.11;	2.3502
464.47;	2.3374
464.82;	2.3245
465.18;	2.3114
465.54;	2.2982
465.89;	2.2849
466.25;	2.2714
466.60;	2.2579
466.96;	2.2442
467.31;	2.2304
467.67;	2.2166
468.02;	2.2026
468.38;	2.1885
468.73;	2.1743
469.09;	2.1600
469.45;	2.1456
469.80;	2.1311
470.16;	2.1166
470.51;	2.1020
470.87;	2.0872
471.22;	2.0724
471.58;	2.0576
471.93;	2.0426
472.29;	2.0276
472.64;	2.0126
473.00;	1.9974
473.36;	1.9823
473.71;	1.9670
474.07;	1.9517
474.42;	1.9364
474.78;	1.9210
475.13;	1.9056
475.49;	1.8901
475.84;	1.8746
476.20;	1.8591
476.55;	1.8435
476.91;	1.8279
477.27;	1.8123
477.62;	1.7967
477.98;	1.7810
478.33;	1.7654
478.69;	1.7497
479.04;	1.7340
479.40;	1.7183
479.75;	1.7026
480.11;	1.6869
480.46;	1.6712
480.82;	1.6555
481.18;	1.6398
481.53;	1.6242
481.89;	1.6085
482.24;	1.5928
482.60;	1.5772
482.95;	1.5616
483.31;	1.5460
483.66;	1.5305
484.02;	1.5149
484.38;	1.4994
484.73;	1.4840
485.09;	1.4685
485.44;	1.4531
485.80;	1.4378
486.15;	1.4225
486.51;	1.4072
486.86;	1.3920
487.22;	1.3768
487.57;	1.3617
487.93;	1.3466
488.29;	1.3316
488.64;	1.3167
489.00;	1.3018
489.35;	1.2869
489.71;	1.2722
490.06;	1.2575
490.42;	1.2428
490.77;	1.2283
491.13;	1.2138
491.48;	1.1993
491.84;	1.1850
492.20;	1.1707
492.55;	1.1565
492.91;	1.1424
493.26;	1.1284
493.62;	1.1144
493.97;	1.1005
494.33;	1.0868
494.68;	1.0731
495.04;	1.0594
495.39;	1.0459
495.75;	1.0325
496.11;	1.0191
496.46;	1.0059
496.82;	0.9927
497.17;	0.9797
497.53;	0.9667
497.88;	0.9538
498.24;	0.9411
498.59;	0.9284
498.95;	0.9158
499.30;	0.9034
499.66;	0.8910
500.02;	0.8787
500.37;	0.8666
500.73;	0.8545
501.08;	0.8425
501.44;	0.8307
501.79;	0.8189
502.15;	0.8073
502.50;	0.7958
502.86;	0.7843
503.21;	0.7730
503.57;	0.7618
503.93;	0.7507
504.28;	0.7397
504.64;	0.7288
504.99;	0.7181
505.35;	0.7074
505.70;	0.6969
506.06;	0.6864
506.41;	0.6761
506.77;	0.6659
507.12;	0.6558
507.48;	0.6458
507.84;	0.6359
508.19;	0.6261
508.55;	0.6164
508.90;	0.6069
509.26;	0.5974
509.61;	0.5881
509.97;	0.5789
510.32;	0.5698
510.68;	0.5608
511.04;	0.5519
511.39;	0.5431
511.75;	0.5344
512.10;	0.5259
512.46;	0.5174
512.81;	0.5091
513.17;	0.5009
513.52;	0.4927
513.88;	0.4847
514.23;	0.4768
514.59;	0.4690
514.95;	0.4613
515.30;	0.4537
515.66;	0.4463
516.01;	0.4389
516.37;	0.4316
516.72;	0.4244
517.08;	0.4174
517.43;	0.4104
517.79;	0.4036
518.14;	0.3968
518.50;	0.3902
518.86;	0.3836
519.21;	0.3772
519.57;	0.3708
519.92;	0.3646
520.28;	0.3584
520.63;	0.3524
520.99;	0.3464
521.34;	0.3406
521.70;	0.3348
522.05;	0.3291
522.41;	0.3236
522.77;	0.3181
523.12;	0.3127
523.48;	0.3074
523.83;	0.3022
524.19;	0.2971
524.54;	0.2921
524.90;	0.2871
525.25;	0.2823
525.61;	0.2775
525.96;	0.2729
526.32;	0.2683
526.68;	0.2638
527.03;	0.2594
527.39;	0.2550
527.74;	0.2508
528.10;	0.2466
528.45;	0.2425
528.81;	0.2385
529.16;	0.2346
529.52;	0.2308
529.88;	0.2270
530.23;	0.2233
530.59;	0.2197
530.94;	0.2161
531.30;	0.2127
531.65;	0.2093
532.01;	0.2060
532.36;	0.2027
532.72;	0.1995
533.07;	0.1964
533.43;	0.1934
533.79;	0.1904
534.14;	0.1875
534.50;	0.1847
534.85;	0.1819
535.21;	0.1792
535.56;	0.1766
535.92;	0.1740
536.27;	0.1715
536.63;	0.1691
536.98;	0.1667
537.34;	0.1644
537.70;	0.1621
538.05;	0.1599
538.41;	0.1578
538.76;	0.1557
539.12;	0.1536
539.47;	0.1517
539.83;	0.1497
540.18;	0.1479
540.54;	0.1461
540.89;	0.1443
541.25;	0.1426
541.61;	0.1409
541.96;	0.1393
542.32;	0.1378
542.67;	0.1363
543.03;	0.1348
543.38;	0.1334
543.74;	0.1321
544.09;	0.1307
544.45;	0.1295
544.80;	0.1282
545.16;	0.1271
545.52;	0.1259
545.87;	0.1248
546.23;	0.1238
546.58;	0.1228
546.94;	0.1218
547.29;	0.1209
547.65;	0.1200
548.00;	0.1192
548.36;	0.1184
548.71;	0.1176
549.07;	0.1169
549.43;	0.1162
549.78;	0.1155
550.14;	0.1149
550.49;	0.1143
550.85;	0.1138
551.20;	0.1132
551.56;	0.1128
551.91;	0.1123
552.27;	0.1119
552.62;	0.1115
552.98;	0.1111
553.34;	0.1108
553.69;	0.1105
554.05;	0.1103
554.40;	0.1100
554.76;	0.1098
555.11;	0.1097
555.47;	0.1095
555.82;	0.1094
556.18;	0.1093
556.54;	0.1093
556.89;	0.1092
557.25;	0.1092
557.60;	0.1092
557.96;	0.1093
558.31;	0.1093
558.67;	0.1094
559.02;	0.1095
559.38;	0.1097
559.73;	0.1098
560.09;	0.1100
560.45;	0.1102
560.80;	0.1104
561.16;	0.1107
561.51;	0.1110
561.87;	0.1112
562.22;	0.1116
562.58;	0.1119
562.93;	0.1122
563.29;	0.1126
563.64;	0.1130
564.00;	0.1134
564.36;	0.1138
564.71;	0.1143
565.07;	0.1148
565.42;	0.1152
565.78;	0.1157
566.13;	0.1163
566.49;	0.1168
566.84;	0.1173
567.20;	0.1179
567.55;	0.1185
567.91;	0.1191
568.27;	0.1197
568.62;	0.1203
568.98;	0.1210
569.33;	0.1216
569.69;	0.1223
570.04;	0.1230
570.40;	0.1237
570.75;	0.1244
571.11;	0.1252
571.46;	0.1259
571.82;	0.1267
572.18;	0.1274
572.53;	0.1282
572.89;	0.1290
573.24;	0.1298
573.60;	0.1307
573.95;	0.1315
574.31;	0.1323
574.66;	0.1332
575.02;	0.1341
575.38;	0.1349
575.73;	0.1358
576.09;	0.1367
576.44;	0.1377
576.80;	0.1386
577.15;	0.1395
577.51;	0.1405
577.86;	0.1414
578.22;	0.1424
578.57;	0.1434
578.93;	0.1443
579.29;	0.1453
579.64;	0.1463
580.00;	0.1474
580.35;	0.1484
580.71;	0.1494
581.06;	0.1505
581.42;	0.1515
581.77;	0.1526
582.13;	0.1536
582.48;	0.1547
582.84;	0.1558
583.20;	0.1569
583.55;	0.1580
583.91;	0.1591
584.26;	0.1602
584.62;	0.1613
584.97;	0.1625
585.33;	0.1636
585.68;	0.1647
586.04;	0.1659
586.39;	0.1671
586.75;	0.1682
587.11;	0.1694
587.46;	0.1706
587.82;	0.1718
588.17;	0.1730
588.53;	0.1742
588.88;	0.1754
589.24;	0.1766
589.59;	0.1778
589.95;	0.1790
590.30;	0.1803
590.66;	0.1815
591.02;	0.1827
591.37;	0.1840
591.73;	0.1852
592.08;	0.1865
592.44;	0.1878
592.79;	0.1890
593.15;	0.1903
593.50;	0.1916
593.86;	0.1929
594.21;	0.1942
594.57;	0.1955
594.93;	0.1968
595.28;	0.1981
595.64;	0.1994
595.99;	0.2007
596.35;	0.2020
596.70;	0.2034
597.06;	0.2047
597.41;	0.2060
597.77;	0.2073
598.12;	0.2087
598.48;	0.2100
598.84;	0.2114
599.19;	0.2127
599.55;	0.2141
599.90;	0.2155
600.26;	0.2168
600.61;	0.2182
600.97;	0.2195
601.32;	0.2209
601.68;	0.2223
602.04;	0.2237
602.39;	0.2251
602.75;	0.2264
603.10;	0.2278
603.46;	0.2292
603.81;	0.2306
604.17;	0.2320
604.52;	0.2334
604.88;	0.2348
605.23;	0.2362
605.59;	0.2376
605.95;	0.2390
606.30;	0.2404
606.66;	0.2419
607.01;	0.2433
607.37;	0.2447
607.72;	0.2461
608.08;	0.2475
608.43;	0.2489
608.79;	0.2504
609.14;	0.2518
609.50;	0.2532
609.86;	0.2546
610.21;	0.2561
610.57;	0.2575
610.92;	0.2589
611.28;	0.2604
611.63;	0.2618
611.99;	0.2632
612.34;	0.2647
612.70;	0.2661
613.05;	0.2675
613.41;	0.2690
613.77;	0.2704
614.12;	0.2718
614.48;	0.2733
614.83;	0.2747
615.19;	0.2761
615.54;	0.2776
615.90;	0.2790
616.25;	0.2804
616.61;	0.2819
616.96;	0.2833
617.32;	0.2847
617.68;	0.2862
618.03;	0.2876
618.39;	0.2890
618.74;	0.2905
619.10;	0.2919
619.45;	0.2933
619.81;	0.2947
620.16;	0.2962
620.52;	0.2976
620.88;	0.2990
621.23;	0.3004
621.59;	0.3018
621.94;	0.3033
