wavelength, nm;	absorption
367.00;	0.5045
367.32;	0.5129
367.64;	0.5214
367.96;	0.5300
368.28;	0.5387
368.60;	0.5476
368.91;	0.5565
369.23;	0.5656
369.55;	0.5747
369.87;	0.5840
370.19;	0.5933
370,51;	0.6028
370.83;	0.6124
371.15;	0.6221
371.47;	0.6318
371.79;	0.6417
372.11;	0.6518
372.42;	0.6619
372.74;	0.6721
373.06;	0.6825
373.38;	0.6929
373.70;	0.7035
374.02;	0.7141
374.34;	0.7249
374.66;	0.7358
374.98;	0.7468
375.30;	0.7579
375.62;	0.7692
375.94;	0.7805
376.25;	0.7920
376.57;	0.8035
376.89;	0.8152
377.21;	0.8270
377.53;	0.8389
377.85;	0.8509
378.17;	0.8630
378.49;	0.8752
378.81;	0.8876
379.13;	0.9000
379.45;	0.9126
379.76;	0.9253
380.08;	0.9380
380.40;	0.9509
380.72;	0.9639
381.04;	0.9770
381.36;	0.9903
381.68;	1.0036
382.00;	1.0170
382.32;	1.0306
382.64;	1.0442
382.96;	1.0579
383.27;	1.0718
383.59;	1.0858
383.91;	1.0998
384.23;	1.1140
384.55;	1.1283
384.87;	1.1427
385.19;	1.1571
385.51;	1.1717
385.83;	1.1864
386.15;	1.2012
386.47;	1.2160
386.79;	1.2310
387.10;	1.2461
387.42;	1.2612
387.74;	1.2765
388.06;	1.2919
388.38;	1.3073
388.70;	1.3228
389.02;	1.3385
389.34;	1.3542
389.66;	1.3700
389.98;	1.3859
390.30;	1.4019
390.61;	1.4179
390.93;	1.4341
391.25;	1.4503
391.57;	1.4666
391.89;	1.4830
392.21;	1.4994
392.53;	1.5160
392.85;	1.5326
393.17;	1.5493
393.49;	1.5660
393.81;	1.5828
394.12;	1.5997
394.44;	1.6167
394.76;	1.6337
395.08;	1.6508
395.40;	1.6679
395.72;	1.6851
396.04;	1.7024
396.36;	1.7197
396.68;	1.7371
397.00;	1.7545
397.32;	1.7720
397.64;	1.7895
397.95;	1.8071
398.27;	1.8247
398.59;	1.8424
398.91;	1.8600
399.23;	1.8778
399.55;	1.8955
399.87;	1.9133
400.19;	1.9312
400.51;	1.9490
400.83;	1.9669
401.15;	1.9848
401.46;	2.0028
401.78;	2.0207
402.10;	2.0387
402.42;	2.0567
402.74;	2.0746
403.06;	2.0927
403.38;	2.1107
403.70;	2.1287
404.02;	2.1467
404.34;	2.1647
404.66;	2.1827
404.97;	2.2007
405.29;	2.2187
405.61;	2.2367
405.93;	2.2547
406.25;	2.2727
406.57;	2.2906
406.89;	2.3086
407.21;	2.3265
407.53;	2.3443
407.85;	2.3622
408.17;	2.3800
408.49;	2.3978
408.80;	2.4155
409.12;	2.4332
409.44;	2.4509
409.76;	2.4685
410.08;	2.4860
410.40;	2.5035
410.72;	2.5210
411.04;	2.5384
411.36;	2.5557
411.68;	2.5730
412.00;	2.5902
412.31;	2.6074
412.63;	2.6244
412.95;	2.6414
413.27;	2.6583
413.59;	2.6752
413.91;	2.6919
414.23;	2.7086
414.55;	2.7252
414.87;	2.7417
415.19;	2.7581
415.51;	2.7743
415.82;	2.7905
416.14;	2.8066
416.46;	2.8226
416.78;	2.8385
417.10;	2.8543
417.42;	2.8699
417.74;	2.8854
418.06;	2.9008
418.38;	2.9161
418.70;	2.9313
419.02;	2.9463
419.34;	2.9612
419.65;	2.9760
419.97;	2.9906
420.29;	3.0051
420.61;	3.0194
420.93;	3.0336
421.25;	3.0477
421.57;	3.0616
421.89;	3.0753
422.21;	3.0889
422.53;	3.1024
422.85;	3.1156
423.16;	3.1287
423.48;	3.1417
423.80;	3.1544
424.12;	3.1670
424.44;	3.1795
424.76;	3.1917
425.08;	3.2038
425.40;	3.2157
425.72;	3.2274
426.04;	3.2389
426.36;	3.2502
426.67;	3.2614
426.99;	3.2723
427.31;	3.2831
427.63;	3.2936
427.95;	3.3040
428.27;	3.3142
428.59;	3.3241
428.91;	3.3339
429.23;	3.3434
429.55;	3.3527
429.87;	3.3619
430.19;	3.3708
430.50;	3.3795
430.82;	3.3879
431.14;	3.3962
431.46;	3.4042
431.78;	3.4120
432.10;	3.4196
432.42;	3.4270
432.74;	3.4342
433.06;	3.4411
433.38;	3.4478
433.70;	3.4542
434.01;	3.4604
434.33;	3.4664
434.65;	3.4722
434.97;	3.4777
435.29;	3.4830
435.61;	3.4880
435.93;	3.4928
436.25;	3.4974
436.57;	3.5017
436.89;	3.5058
437.21;	3.5097
437.52;	3.5132
437.84;	3.5166
438.16;	3.5197
438.48;	3.5226
438.80;	3.5252
439.12;	3.5276
439.44;	3.5297
439.76;	3.5316
440.08;	3.5332
440.40;	3.5346
440.72;	3.5357
441.04;	3.5366
441.35;	3.5372
441.67;	3.5376
441.99;	3.5377
442.31;	3.5376
442.63;	3.5372
442.95;	3.5366
443.27;	3.5357
443.59;	3.5346
443.91;	3.5333
444.23;	3.5316
444.55;	3.5298
444.86;	3.5277
445.18;	3.5253
445.50;	3.5227
445.82;	3.5199
446.14;	3.5168
446.46;	3.5134
446.78;	3.5098
447.10;	3.5060
447.42;	3.5019
447.74;	3.4976
448.06;	3.4931
448.37;	3.4883
448.69;	3.4833
449.01;	3.4780
449.33;	3.4725
449.65;	3.4667
449.97;	3.4608
450.29;	3.4545
450.61;	3.4481
450,93;	3.4414
451.25;	3.4345
451.57;	3.4274
451.88;	3.4200
452.20;	3.4125
452.52;	3.4046
452.84;	3.3966
453.16;	3.3884
453.48;	3.3799
453.80;	3.3712
454.12;	3.3623
454.44;	3.3532
454.76;	3.3439
455.08;	3.3344
455.40;	3.3246
455.71;	3.3147
456.03;	3.3045
456.35;	3.2942
456.67;	3.2836
456.99;	3.2729
457.31;	3.2620
457.63;	3.2508
457.95;	3.2395
458.27;	3.2280
458.59;	3.2163
458.91;	3.2044
459.22;	3.1924
459.54;	3.1801
459.86;	3.1677
460.18;	3.1551
460.50;	3.1424
460.82;	3.1294
461.14;	3.1163
461.46;	3.1031
461.78;	3.0896
462.10;	3.0761
462.42;	3.0623
462.73;	3.0484
463.05;	3.0344
463.37;	3.0202
463.69;	3.0059
464.01;	2.9914
464.33;	2.9768
464.65;	2.9620
464.97;	2.9471
465.29;	2.9321
465.61;	2.9169
465.93;	2.9017
466.25;	2.8863
466.56;	2.8707
466.88;	2.8551
467.20;	2.8393
467.52;	2.8235
467.84;	2.8075
468.16;	2.7914
468.48;	2.7752
468.80;	2.7589
469.12;	2.7426
469.44;	2.7261
469.76;	2.7095
470.07;	2.6928
470.39;	2.6761
470.71;	2.6593
471.03;	2.6424
471.35;	2.6254
471.67;	2.6083
471.99;	2.5912
472.31;	2.5740
472.63;	2.5567
472.95;	2.5394
473.27;	2.5220
473.58;	2.5045
473.90;	2.4870
474.22;	2.4695
474.54;	2.4519
474.86;	2.4342
475.18;	2.4165
475.50;	2.3988
475.82;	2.3810
476.14;	2.3632
476.46;	2.3453
476.78;	2.3275
477.10;	2.3096
477.41;	2.2917
477.73;	2,2737
478.05;	2.2558
478.37;	2.2378
478.69;	2.2198
479.01;	2.2018
479.33;	2.1838
479.65;	2.1658
479.97;	2.1478
480.29;	2.1297
480.61;	2.1117
480.92;	2.0937
481.24;	2.0757
481.56;	2.0577
481.88;	2.0397
482.20;	2.0218
482.52;	2.0038
482.84;	1.9859
483.16;	1.9680
483.48;	1.9501
483.80;	1.9323
484.12;	1.9144
484.43;	1.8966
484.75;	1.8789
485.07;	1.8611
485.39;	1.8434
485.71;	1.8258
486.03;	1.8082
486.35;	1.7906
486.67;	1.7731
486.99;	1.7556
487.31;	1.7382
487.63;	1.7208
487.95;	1.7035
488.26;	1.6863
488.58;	1.6690
488.90;	1.6519
489.22;	1.6348
489.54;	1.6178
489.86;	1.6008
490.18;	1.5840
490.50;	1.5671
490.82;	1.5504
491.14;	1.5337
491.46;	1.5171
491.77;	1.5005
492.09;	1.4841
492.41;	1.4677
492.73;	1.4514
493.05;	1.4352
493.37;	1.4190
493.69;	1.4030
494.01;	1.3870
494.33;	1.3711
494.65;	1.3553
494.97;	1.3396
495.28;	1.3240
495.60;	1.3084
495.92;	1.2930
496.24;	1.2776
496.56;	1.2624
496.88;	1.2472
497.20;	1.2321
497.52;	1.2172
497.84;	1.2023
498.16;	1.1875
498.48;	1.1728
498.80;	1.1583
499.11;	1.1438
499.43;	1.1294
499.75;	1.1151
500.07;	1.1010
500.39;	1.0869
500.71;	1.0730
501.03;	1.0591
501.35;	1.0453
501.67;	1.0317
501.99;	1.0182
502.31;	1.0047
502.62;	0.9914
502.94;	0.9782
503.26;	0.9651
503.58;	0.9521
503.90;	0.9392
504.22;	0.9264
504.54;	0.9138
504.86;	0.9012
505.18;	0.8887
505.50;	0.8764
505.82;	0.8642
506.13;	0.8521
506.45;	0.8401
506.77;	0.8282
507.09;	0.8164
507.41;	0.8047
507.73;	0.7932
508.05;	0.7817
508.37;	0.7704
508.69;	0.7591
509.01;	0.7480
509.33;	0.7370
509.65;	0.7261
509.96;	0.7153
510.28;	0.7047
510.60;	0.6941
510.92;	0.6837
511.24;	0.6733
511.56;	0.6631
511.88;	0.6530
512.20;	0.6430
512.52;	0.6331
512.84;	0.6233
513.16;	0.6136
513.47;	0.6040
513.79;	0.5946
514.11;	0.5852
514.43;	0.5760
514.75;	0.5668
515.07;	0.5578
515.39;	0.5489
515.71;	0.5400
516.03;	0.5313
516.35;	0.5227
516.67;	0.5142
516.98;	0.5058
517.30;	0.4975
517.62;	0.4893
517.94;	0.4812
518.26;	0.4732
518.58;	0.4653
518.90;	0.4575
519.22;	0.4498
519.54;	0.4422
519.86;	0.4347
520.18;	0.4273
520.50;	0.4200
520.81;	0.4128
521.13;	0.4057
521.45;	0.3986
521.77;	0.3917
522.09;	0.3849
522.41;	0.3782
522.73;	0.3715
523.05;	0.3650
523.37;	0.3585
523.69;	0.3521
524.01;	0.3459
524.32;	0.3397
524.64;	0.3336
524.96;	0.3276
525.28;	0.3216
525.60;	0.3158
525.92;	0.3100
526.24;	0.3044
526.56;	0.2988
526.88;	0.2933
527.20;	0.2878
527.52;	0.2825
527.83;	0.2772
528.15;	0.2721
528.47;	0.2670
528.79;	0.2619
529.11;	0.2570
529.43;	0.2521
529.75;	0.2473
530.07;	0.2426
530.39;	0.2380
530.71;	0.2334
531.03;	0.2289
531.35;	0.2245
531.66;	0.2201
531.98;	0.2159
532.30;	0.2116
532.62;	0.2075
532.94;	0.2034
533.26;	0.1994
533.58;	0.1955
533.90;	0.1916
534.22;	0.1878
534.54;	0.1841
534.86;	0.1804
535.17;	0.1768
535.49;	0.1732
535.81;	0.1697
536.13;	0.1663
536.45;	0.1629
536.77;	0.1596
537.09;	0.1563
537.41;	0.1531
537.73;	0.1500
538.05;	0.1469
538.37;	0.1439
538.68;	0.1409
539.00;	0.1380
539.32;	0.1351
539.64;	0.1323
539.96;	0.1295
540.28;	0.1268
540.60;	0.1241
540.92;	0.1215
541.24;	0.1189
541.56;	0.1164
541.88;	0.1139
542.19;	0.1115
542.51;	0.1091
542.83;	0.1068
543.15;	0.1045
543.47;	0.1023
543.79;	0.1001
544.11;	0.0979
544.43;	0.0958
544.75;	0,0937
545.07;	0.0917
545.39;	0.0897
545.71;	0.0877
546.02;	0.0858
546.34;	0.0840
546.66;	0.0821
546.98;	0.0803
547.30;	0.0785
547.62;	0.0768
547.94;	0.0751
548.26;	0.0735
548.58;	0.0718
548.90;	0.0702
549.22;	0.0687
549.53;	0.0672
549.85;	0.0657
550.17;	0.0642
550.49;	0.0628
550.81;	0.0614
551.13;	0.0600
551.45;	0.0587
551.77;	0.0574
552.09;	0.0561
552.41;	0.0548
552.73;	0.0536
553.04;	0.0524
553.36;	0.0512
553.68;	0.0501
554.00;	0.0489
554.32;	0.0478
554.64;	0.0468
554.96;	0.0457
555.28;	0.0447
555.60;	0.0437
555.92;	0.0427
556.24;	0.0418
556.56;	0.0408
556.87;	0.0399
557.19;	0.0390
557.51;	0.0381
557.83;	0.0373
558.15;	0.0365
558.47;	0.0357
558.79;	0.0349
559.11;	0.0341
559.43;	0.0333
559.75;	0.0326
560.07;	0.0319
560.38;	0.0312
560.70;	0.0305
561.02;	0.0298
561.34;	0.0292
561.66;	0.0286
561.98;	0.0279
562.30;	0.0273
562.62;	0.0267
562.94;	0.0262
563.26;	0.0256
563.58;	0.0251
563.89;	0.0245
564.21;	0.0240
564.53;	0.0235
564.85;	0.0230
565.17;	0.0226
565.49;	0.0221
565.81;	0.0216
566.13;	0.0212
566.45;	0.0208
566.77;	0.0204
567.09;	0.0199
567.41;	0.0196
567.72;	0.0192
568.04;	0.0188
568.36;	0.0184
568.68;	0.0181
569.00;	0.0177
569.32;	0.0174
569.64;	0.0171
569.96;	0.0168
570.28;	0.0165
570.60;	0.0162
570.92;	0.0159
571.23;	0.0156
571.55;	0.0153
571.87;	0.0151
572.19;	0.0148
572.51;	0.0146
572.83;	0.0143
573.15;	0.0141
573.47;	0.0139
573.79;	0.0137
574.11;	0.0135
574.43;	0.0132
574.74;	0.0131
575.06;	0.0129
575.38;	0.0127
575.70;	0.0125
576.02;	0.0123
576.34;	0.0122
576.66;	0.0120
576.98;	0.0118
577.30;	0.0117
577.62;	0.0116
577.94;	0.0114
578.26;	0.0113
578.57;	0.0112
578.89;	0.0110
579.21;	0.0109
579.53;	0.0108
579.85;	0.0107
580.17;	0.0106
580.49;	0.0105
580.81;	0.0104
581.13;	0.0103
581.45;	0.0102
581.77;	0.0101
582.08;	0.0100
582.40;	0.0099
582.72;	0.0099
583.04;	0.0098
583.36;	0.0097
583.68;	0.0097
584.00;	0.0096
584.32;	0.0096
584.64;	0.0095
584.96;	0.0094
585.28;	0.0094
585.59;	0.0094
585.91;	0.0093
586.23;	0.0093
586.55;	0.0092
586.87;	0.0092
587.19;	0.0092
587.51;	0.0091
587.83;	0.0091
588.15;	0.0091
588.47;	0.0091
588.79;	0.0090
589.11;	0.0090
589.42;	0.0090
589.74;	0.0090
590.06;	0.0090
590.38;	0.0090
590.70;	0.0089
591.02;	0.0089
591.34;	0.0089
591.66;	0.0089
591.98;	0.0089
592.30;	0.0089
592.62;	0.0089
592.93;	0.0089
593.25;	0.0089
593.57;	0.0089
593.89;	0.0089
594.21;	0.0090
594.53;	0.0090
594.85;	0.0090
595.17;	0.0090
