wavelength, nm;	absorption
381.00;	0.9698
381.27;	0.9809
381.54;	0.9920
381.81;	1.0033
382.08;	1.0146
382.35;	1.0259
382.62;	1.0374
382.89;	1.0489
383.15;	1.0605
383.42;	1.0722
383.69;	1.0840
383.96;	1.0958
384.23;	1.1077
384.50;	1.1197
384.77;	1.1317
385.04;	1.1438
385.31;	1.1560
385.58;	1.1683
385.85;	1.1806
386.12;	1.1930
386.39;	1.2055
386.66;	1.2180
386.93;	1.2306
387.20;	1.2433
387.46;	1.2560
387.73;	1.2689
388.00;	1.2817
388.27;	1.2947
388.54;	1.3077
388.81;	1.3208
389.08;	1.3339
389.35;	1.3471
389.62;	1.3603
389.89;	1.3737
390.16;	1.3871
390.43;	1.4005
390.70;	1.4140
390.97;	1.4276
391.24;	1.4412
391.50;	1.4549
391.77;	1.4686
392.04;	1.4824
392.31;	1.4962
392.58;	1.5101
392.85;	1.5241
393.12;	1.5381
393.39;	1.5521
393.66;	1.5662
393.93;	1.5803
394.20;	1.5945
394.47;	1.6088
394.74;	1.6231
395.01;	1.6374
395.28;	1.6518
395.55;	1.6662
395.81;	1.6806
396.08;	1.6951
396.35;	1.7097
396.62;	1.7243
396.89;	1.7389
397.16;	1.7535
397.43;	1.7682
397.70;	1.7829
397.97;	1.7977
398.24;	1.8125
398.51;	1.8273
398.78;	1.8421
399.05;	1.8570
399.32;	1.8719
399.59;	1.8868
399.85;	1.9017
400.12;	1.9167
400.39;	1.9317
400.66;	1.9467
400.93;	1.9617
401.20;	1.9767
401.47;	1.9918
401.74;	2.0068
402.01;	2.0219
402.28;	2.0370
402.55;	2.0521
402.82;	2.0672
403.09;	2.0823
403.36;	2.0974
403.63;	2.1125
403.90;	2.1277
404.16;	2.1428
404.43;	2.1579
404.70;	2.1730
404.97;	2.1881
405.24;	2.2033
405.51;	2.2184
405.78;	2.2335
406.05;	2.2485
406.32;	2.2636
406.59;	2.2787
406.86;	2.2937
407.13;	2.3087
407.40;	2.3238
407.67;	2.3387
407.94;	2.3537
408.20;	2.3687
408.47;	2.3836
408.74;	2.3985
409.01;	2.4133
409.28;	2.4282
409.55;	2.4430
409.82;	2.4577
410.09;	2.4725
410.36;	2.4872
410.63;	2.5018
410.90;	2.5164
411.17;	2.5310
411.44;	2.5456
411.71;	2.5600
411.98;	2.5745
412.25;	2.5889
412.51;	2.6032
412.78;	2.6175
413.05;	2.6318
413.32;	2.6459
413.59;	2.6601
413.86;	2.6741
414.13;	2.6881
414.40;	2.7021
414.67;	2.7160
414.94;	2.7298
415.21;	2.7435
415.48;	2.7572
415.75;	2.7708
416.02;	2.7843
416.29;	2.7978
416.55;	2.8112
416.82;	2.8245
417.09;	2.8377
417.36;	2.8508
417.63;	2.8639
417.90;	2.8769
418.17;	2.8898
418.44;	2.9026
418.71;	2.9153
418.98;	2.9279
419.25;	2.9404
419.52;	2.9529
419.79;	2.9652
420.06;	2.9774
420.33;	2.9896
420.60;	3.0016
420.86;	3.0135
421.13;	3.0254
421.40;	3.0371
421.67;	3.0487
421.94;	3.0602
422.21;	3.0716
422.48;	3.0829
422.75;	3.0940
423.02;	3.1051
423.29;	3.1160
423.56;	3.1269
423.83;	3.1375
424.10;	3.1481
424.37;	3.1586
424.64;	3.1689
424.91;	3.1791
425.17;	3.1892
425.44;	3.1991
425.71;	3.2089
425.98;	3.2186
426.25;	3.2282
426.52;	3.2376
426.79;	3.2469
427.06;	3.2560
427.33;	3.2650
427.60;	3.2739
427.87;	3.2826
428.14;	3.2912
428.41;	3.2996
428.68;	3.3079
428.95;	3.3161
429.21;	3.3241
429.48;	3.3319
429.75;	3.3396
430.02;	3.3472
430.29;	3.3546
430.56;	3.3618
430.83;	3.3689
431.10;	3.3759
431.37;	3.3827
431.64;	3.3893
431.91;	3.3958
432.18;	3.4021
432.45;	3.4082
432.72;	3.4142
432.99;	3.4201
433.26;	3.4257
433.52;	3.4312
433.79;	3.4366
434.06;	3.4418
434.33;	3.4468
434.60;	3.4516
434.87;	3.4563
435.14;	3.4608
435.41;	3.4651
435.68;	3.4693
435.95;	3.4733
436.22;	3.4772
436.49;	3.4808
