wavelength, nm;	absorption
386.00;	1.1381
386.24;	1.1489
386.49;	1.1597
386.73;	1.1705
386.97;	1.1814
387.21;	1.1924
387.46;	1.2034
387.70;	1.2145
387.94;	1.2256
388.19;	1.2368
388.43;	1.2480
388.67;	1.2593
388.92;	1.2706
389.16;	1.2820
389.40;	1.2934
389.64;	1.3049
389.89;	1.3164
390.13;	1.3279
390.37;	1.3396
390.62;	1.3512
390.86;	1.3629
391.10;	1.3747
391.34;	1.3865
391.59;	1.3983
391.83;	1.4102
392.07;	1.4221
392.32;	1.4341
392.56;	1.4461
392.80;	1.4581
393.05;	1.4702
393.29;	1.4823
393.53;	1.4945
393.77;	1.5067
394.02;	1.5190
394.26;	1.5312
394.50;	1.5436
394.75;	1.5559
394.99;	1.5683
395.23;	1.5807
395.47;	1.5932
395.72;	1.6057
395.96;	1.6182
396.20;	1.6307
396.45;	1.6433
396.69;	1.6559
396.93;	1.6686
397.18;	1.6812
397.42;	1.6939
397.66;	1.7066
397.90;	1.7194
398.15;	1.7321
398.39;	1.7449
398.63;	1.7577
398.88;	1.7706
399.12;	1.7834
399.36;	1.7963
399.60;	1.8092
399.85;	1.8221
400.09;	1.8350
400.33;	1.8480
400.58;	1.8610
400.82;	1.8739
401.06;	1.8869
401.31;	1.8999
401.55;	1.9129
401.79;	1.9260
402.03;	1.9390
402.28;	1.9520
402.52;	1.9651
402.76;	1.9781
403.01;	1.9912
403.25;	2.0043
403.49;	2.0173
403.73;	2.0304
403.98;	2.0435
404.22;	2.0566
404.46;	2.0696
404.71;	2.0827
404.95;	2.0958
405.19;	2.1088
405.44;	2.1219
405.68;	2.1349
405.92;	2.1480
406.16;	2.1610
406.41;	2.1740
406.65;	2.1870
406.89;	2.2000
407.14;	2.2130
407.38;	2.2260
407.62;	2.2390
407.86;	2.2519
408.11;	2.2648
408.35;	2.2777
408.59;	2.2906
408.84;	2.3035
409.08;	2.3163
409.32;	2.3291
409.56;	2.3419
409.81;	2.3547
410.05;	2.3674
410.29;	2.3801
410.54;	2.3928
410.78;	2.4055
411.02;	2.4181
411.27;	2.4307
411.51;	2.4432
411.75;	2.4558
411.99;	2.4682
412.24;	2.4807
412.48;	2.4931
412.72;	2.5054
412.97;	2.5178
413.21;	2.5300
413.45;	2.5423
413.69;	2.5545
413.94;	2.5666
414.18;	2.5787
414.42;	2.5907
414.67;	2.6027
414.91;	2.6147
415.15;	2.6266
415.40;	2.6384
415.64;	2.6502
415.88;	2.6619
416.12;	2.6736
416.37;	2.6852
416.61;	2.6967
416.85;	2.7082
417.10;	2.7197
417.34;	2.7310
417.58;	2.7423
417.82;	2.7535
418.07;	2.7647
418.31;	2.7758
418.55;	2.7868
418.80;	2.7978
419.04;	2.8087
419.28;	2.8195
419.53;	2.8302
419.77;	2.8409
420.01;	2.8515
420.25;	2.8620
420.50;	2.8724
420.74;	2.8828
420.98;	2.8931
421.23;	2.9032
421.47;	2.9133
421.71;	2.9234
421.95;	2.9333
422.20;	2.9432
422.44;	2.9529
422.68;	2.9626
422.93;	2.9722
423.17;	2.9817
423.41;	2.9911
423.66;	3.0004
423.90;	3.0096
424.14;	3.0187
424.38;	3.0277
424.63;	3.0367
424.87;	3.0455
425.11;	3.0542
425.36;	3.0628
425.60;	3.0714
425.84;	3.0798
426.08;	3.0881
426.33;	3.0963
426.57;	3.1044
426.81;	3.1124
427.06;	3.1203
427.30;	3.1281
427.54;	3.1358
427.79;	3.1434
428.03;	3.1509
428.27;	3.1582
428.51;	3.1654
428.76;	3.1726
429.00;	3.1796
429.24;	3.1865
429.49;	3.1933
429.73;	3.1999
429.97;	3.2065
430.21;	3.2129
430.46;	3.2192
430.70;	3.2254
430.94;	3.2315
431.19;	3.2374
431.43;	3.2433
431.67;	3.2490
431.92;	3.2546
432.16;	3.2600
432.40;	3.2654
432.64;	3.2706
432.89;	3.2757
433.13;	3.2806
433.37;	3.2855
433.62;	3.2902
433.86;	3.2947
434.10;	3.2992
434.34;	3.3035
434.59;	3.3077
434.83;	3.3118
435.07;	3.3157
435.32;	3.3195
435.56;	3.3232
435.80;	3.3267
436.05;	3.3301
436.29;	3.3334
436.53;	3.3365
436.77;	3.3395
437.02;	3.3424
437.26;	3.3451
437.50;	3.3477
437.75;	3.3502
437.99;	3.3525
438.23;	3.3547
438.47;	3.3568
438.72;	3.3587
438.96;	3.3605
439.20;	3.3621
439.45;	3.3637
439.69;	3.3650
439.93;	3.3663
440.18;	3.3674
440.42;	3.3684
440.66;	3.3692
440.90;	3.3699
441.15;	3.3704
441.39;	3.3709
441.63;	3.3711
441.88;	3.3713
442.12;	3.3713
442.36;	3.3711
442.60;	3.3709
442.85;	3.3705
443.09;	3.3699
443.33;	3.3692
443.58;	3.3684
443.82;	3.3675
444.06;	3.3664
444.31;	3.3651
444.55;	3.3638
444.79;	3.3622
445.03;	3.3606
445.28;	3.3588
445.52;	3.3569
445.76;	3.3549
446.01;	3.3527
446.25;	3.3503
446.49;	3.3479
446.73;	3.3453
446.98;	3.3426
447.22;	3.3397
447.46;	3.3367
447.71;	3.3336
447.95;	3.3303
448.19;	3.3269
448.44;	3.3234
448.68;	3.3197
448.92;	3.3159
449.16;	3.3120
449.41;	3.3080
449.65;	3.3038
449.89;	3.2995
450.14;	3.2950
450.38;	3.2904
450.62;	3.2857
450.86;	3.2809
451.11;	3.2760
451.35;	3.2709
451.59;	3.2657
451.84;	3.2604
452.08;	3.2549
452.32;	3.2493
452.56;	3.2436
452.81;	3.2378
453.05;	3.2319
453.29;	3.2258
453.54;	3.2196
453.78;	3.2133
454.02;	3.2069
454.27;	3.2004
454.51;	3.1937
454.75;	3.1869
454.99;	3.1800
455.24;	3.1730
455.48;	3.1659
455.72;	3.1587
455.97;	3.1513
456.21;	3.1439
456.45;	3.1363
456.69;	3.1286
456.94;	3.1209
457.18;	3.1130
457.42;	3.1050
457.67;	3.0969
457.91;	3.0887
458.15;	3.0803
458.40;	3.0719
458.64;	3.0634
458.88;	3.0548
459.12;	3.0461
459.37;	3.0373
459.61;	3.0283
459.85;	3.0193
460.10;	3.0102
460.34;	3.0010
460.58;	2.9917
460.82;	2.9823
461.07;	2.9728
461.31;	2.9633
461.55;	2.9536
461.80;	2.9439
462.04;	2.9340
462.28;	2.9241
462.53;	2.9141
462.77;	2.9040
463.01;	2.8938
463.25;	2.8835
463.50;	2.8732
463.74;	2.8628
463.98;	2.8523
464.23;	2.8417
464.47;	2.8310
464.71;	2.8203
464.95;	2.8095
465.20;	2.7986
465.44;	2.7877
465.68;	2.7767
465.93;	2.7656
466.17;	2.7544
466.41;	2.7432
466.66;	2.7319
466.90;	2.7205
467.14;	2.7091
467.38;	2.6977
467.63;	2.6861
467.87;	2.6745
468.11;	2.6629
468.36;	2.6511
468.60;	2.6394
468.84;	2.6275
