wavelength, nm;	absorption
352.00;	0.1916
352.41;	0.1965
352.81;	0.2015
353.22;	0.2066
353.62;	0.2118
354.03;	0.2171
354.43;	0.2225
354.84;	0.2280
355.24;	0.2336
355.65;	0.2394
356.06;	0.2453
356.46;	0.2512
356.87;	0.2573
357.27;	0.2635
357.68;	0.2699
358.08;	0.2763
358.49;	0.2829
358.89;	0.2896
359.30;	0.2964
359.70;	0.3034
360.11;	0.3104
360.52;	0.3176
360.92;	0.3250
361.33;	0.3324
361.73;	0.3400
362.14;	0.3478
362.54;	0.3556
362.95;	0.3636
363.35;	0.3718
363.76;	0.3801
364.17;	0.3885
364.57;	0.3970
364.98;	0.4057
365.38;	0.4146
365.79;	0.4236
366.19;	0.4327
366.60;	0.4420
367.00;	0.4514
367.41;	0.4610
367.81;	0.4708
368.22;	0.4806
368.63;	0.4907
369.03;	0.5009
369.44;	0.5112
369.84;	0.5217
370.25;	0.5323
370.65;	0.5431
371.06;	0.5541
371.46;	0.5652
371.87;	0.5765
372.28;	0.5879
372.68;	0.5995
373.09;	0.6113
373.49;	0.6232
373.90;	0.6353
374.30;	0.6475
374.71;	0.6599
375.11;	0.6724
375.52;	0.6851
375.92;	0.6980
376.33;	0.7110
376.74;	0.7242
377.14;	0.7376
377.55;	0.7511
377.95;	0.7648
378.36;	0.7786
378.76;	0.7926
379.17;	0.8068
379.57;	0.8211
379.98;	0.8355
380.39;	0.8502
380.79;	0.8650
381.20;	0.8799
381.60;	0.8950
382.01;	0.9103
382.41;	0.9257
382.82;	0.9412
383.22;	0.9570
383.63;	0.9728
384.03;	0.9889
384.44;	1.0050
384.85;	1.0213
385.25;	1.0378
385.66;	1.0544
386.06;	1.0712
386.47;	1.0881
386.87;	1.1051
387.28;	1.1223
387.68;	1.1396
388.09;	1.1571
388.50;	1.1746
388.90;	1.1924
389.31;	1.2102
389.71;	1.2282
390.12;	1.2463
390.52;	1.2645
390.93;	1.2828
391.33;	1.3013
391.74;	1.3199
392.14;	1.3385
392.55;	1.3573
392.96;	1.3762
393.36;	1.3952
393.77;	1.4144
394.17;	1.4336
394.58;	1.4529
394.98;	1.4723
395.39;	1.4917
395.79;	1.5113
396.20;	1.5310
396.61;	1.5507
397.01;	1.5705
397.42;	1.5904
397.82;	1.6103
398.23;	1.6303
398.63;	1.6504
399.04;	1.6705
399.44;	1.6907
399.85;	1.7109
400.25;	1.7312
400.66;	1.7515
401.07;	1.7719
401.47;	1.7923
401.88;	1.8127
402.28;	1.8331
402.69;	1.8536
403.09;	1.8740
403.50;	1.8945
403.90;	1.9150
404.31;	1.9355
404.72;	1.9560
405.12;	1.9764
405.53;	1.9969
405.93;	2.0173
406.34;	2.0378
406.74;	2.0582
407.15;	2.0785
407.55;	2.0988
407.96;	2.1191
408.36;	2.1394
408.77;	2.1595
409.18;	2.1797
409.58;	2.1997
409.99;	2.2197
410.39;	2.2396
410.80;	2.2595
411.20;	2.2792
411.61;	2.2989
412.01;	2.3185
412.42;	2.3379
412.83;	2.3573
413.23;	2.3766
413.64;	2.3957
414.04;	2.4147
414.45;	2.4336
414.85;	2.4524
415.26;	2.4710
415.66;	2.4895
416.07;	2.5078
416.47;	2.5260
416.88;	2.5441
417.29;	2.5619
417.69;	2.5796
418.10;	2.5971
418.50;	2.6145
418.91;	2.6317
419.31;	2.6486
419.72;	2.6654
420.12;	2.6820
420.53;	2.6984
420.94;	2.7145
421.34;	2.7305
421.75;	2.7462
422.15;	2.7617
422.56;	2.7770
422.96;	2.7920
423.37;	2.8069
423.77;	2.8214
424.18;	2.8357
424.58;	2.8498
424.99;	2.8636
425.40;	2.8772
425.80;	2.8905
426.21;	2.9035
426.61;	2.9162
427.02;	2.9287
427.42;	2.9409
427.83;	2.9528
428.23;	2.9644
428.64;	2.9757
429.05;	2.9867
429.45;	2.9974
429.86;	3.0078
430.26;	3.0179
430.67;	3.0277
431.07;	3.0372
431.48;	3.0464
431.88;	3.0552
432.29;	3.0637
432.69;	3.0719
433.10;	3.0798
433.51;	3.0873
433.91;	3.0945
434.32;	3.1014
434.72;	3.1079
435.13;	3.1141
435.53;	3.1200
435.94;	3.1255
436.34;	3.1306
436.75;	3.1354
437.16;	3.1399
437.56;	3.1440
437.97;	3.1477
438.37;	3.1511
438.78;	3.1542
439.18;	3.1568
439.59;	3.1592
439.99;	3.1611
440.40;	3.1628
440.80;	3.1640
441.21;	3.1649
441.62;	3.1654
442.02;	3.1656
442.43;	3.1654
442.83;	3.1648
443.24;	3.1639
443.64;	3.1627
444.05;	3.1610
444.45;	3.1591
444.86;	3.1567
445.27;	3.1540
445.67;	3.1509
446.08;	3.1475
446.48;	3.1438
446.89;	3.1396
447.29;	3.1352
447.70;	3.1303
448.10;	3.1252
448.51;	3.1197
448.91;	3.1138
449.32;	3.1076
449.73;	3.1010
450.13;	3.0942
450.54;	3.0869
450.94;	3.0794
451.35;	3.0715
451.75;	3.0633
452.16;	3.0548
452.56;	3.0459
452.97;	3.0367
453.38;	3.0272
453.78;	3.0174
454.19;	3.0073
454.59;	2.9969
455.00;	2.9861
455.40;	2.9751
455.81;	2.9638
456.21;	2.9522
456.62;	2.9403
457.02;	2.9281
457.43;	2.9156
457.84;	2.9028
458.24;	2.8898
458.65;	2.8765
459.05;	2.8630
459.46;	2.8492
459.86;	2.8351
460.27;	2.8208
460.67;	2.8062
461.08;	2.7914
461.49;	2.7763
461.89;	2.7611
462.30;	2.7455
462.70;	2.7298
463.11;	2.7139
463.51;	2.6977
463.92;	2.6813
464.32;	2.6648
464.73;	2.6480
465.13;	2.6310
465.54;	2.6139
465.95;	2.5965
466.35;	2.5790
466.76;	2.5613
467.16;	2.5435
467.57;	2.5255
467.97;	2.5073
468.38;	2.4890
468.78;	2.4705
469.19;	2.4519
469.60;	2.4331
470.00;	2.4143
470.41;	2.3953
470.81;	2.3761
471.22;	2.3569
471.62;	2.3376
472.03;	2.3181
472.43;	2.2986
472.84;	2.2789
473.24;	2.2592
473.65;	2.2394
474.06;	2.2195
474.46;	2.1995
474.87;	2.1795
475.27;	2.1594
475.68;	2.1393
476.08;	2.1191
476.49;	2.0988
476.89;	2.0785
477.30;	2.0582
477.71;	2.0379
478.11;	2.0175
478.52;	1.9971
478.92;	1.9767
479.33;	1.9562
479.73;	1.9358
480.14;	1.9154
480.54;	1.8949
480.95;	1.8745
481.35;	1.8541
481.76;	1.8337
482.17;	1.8133
482.57;	1.7929
482.98;	1.7726
483.38;	1.7523
483.79;	1.7320
484.19;	1.7118
484.60;	1.6917
485.00;	1.6715
485.41;	1.6515
485.82;	1.6315
486.22;	1.6115
486.63;	1.5917
487.03;	1.5718
487.44;	1.5521
487.84;	1.5325
488.25;	1.5129
488.65;	1.4934
489.06;	1.4740
489.46;	1.4547
489.87;	1.4354
490.28;	1.4163
490.68;	1.3973
491.09;	1.3784
491.49;	1.3595
491.90;	1.3408
492.30;	1.3222
492.71;	1.3037
493.11;	1.2854
493.52;	1.2671
493.93;	1.2490
494.33;	1.2310
494.74;	1.2131
495.14;	1.1954
495.55;	1.1777
495.95;	1.1603
496.36;	1.1429
496.76;	1.1257
497.17;	1.1086
497.57;	1.0917
497.98;	1.0749
498.39;	1.0582
498.79;	1.0417
499.20;	1.0254
499.60;	1.0092
500.01;	0.9931
500.41;	0.9772
500.82;	0.9615
501.22;	0.9459
501.63;	0.9304
502.04;	0.9151
502.44;	0.9000
502.85;	0.8850
503.25;	0.8702
503.66;	0.8555
504.06;	0.8410
504.47;	0.8267
504.87;	0.8125
505.28;	0.7985
505.69;	0.7846
506.09;	0.7709
506.50;	0.7574
506.90;	0.7440
507.31;	0.7308
507.71;	0.7177
508.12;	0.7048
508.52;	0.6921
508.93;	0.6796
509.33;	0.6672
509.74;	0.6549
510.15;	0.6428
510.55;	0.6309
510.96;	0.6192
511.36;	0.6076
511.77;	0.5962
512.17;	0.5849
512.58;	0.5738
512.98;	0.5628
513.39;	0.5520
513.80;	0.5414
514.20;	0.5309
514.61;	0.5206
515.01;	0.5104
515.42;	0.5004
515.82;	0.4906
516.23;	0.4809
516.63;	0.4713
517.04;	0.4619
517.44;	0.4527
517.85;	0.4436
518.26;	0.4346
518.66;	0.4258
519.07;	0.4172
519.47;	0.4087
519.88;	0.4003
520.28;	0.3921
520.69;	0.3840
521.09;	0.3761
521.50;	0.3683
521.91;	0.3606
522.31;	0.3531
522.72;	0.3457
523.12;	0.3385
523.53;	0.3314
523.93;	0.3244
524.34;	0.3175
524.74;	0.3108
525.15;	0.3042
525.55;	0.2977
525.96;	0.2914
526.37;	0.2852
526.77;	0.2791
527.18;	0.2731
527.58;	0.2673
527.99;	0.2615
528.39;	0.2559
528.80;	0.2504
529.20;	0.2450
529.61;	0.2398
530.02;	0.2346
530.42;	0.2296
530.83;	0.2246
531.23;	0.2198
531.64;	0.2151
532.04;	0.2104
532.45;	0.2059
532.85;	0.2015
533.26;	0.1972
533.66;	0.1930
534.07;	0.1888
534.48;	0.1848
534.88;	0.1809
535.29;	0.1770
535.69;	0.1733
536.10;	0.1697
536.50;	0.1661
536.91;	0.1626
537.31;	0.1592
537.72;	0.1559
538.13;	0.1527
538.53;	0.1496
538.94;	0.1465
539.34;	0.1435
539.75;	0.1406
540.15;	0.1378
540.56;	0.1350
540.96;	0.1324
541.37;	0.1298
541.77;	0.1273
542.18;	0.1248
542.59;	0.1224
542.99;	0.1201
543.40;	0.1178
543.80;	0.1157
544.21;	0.1135
544.61;	0.1115
545.02;	0.1095
545.42;	0.1076
545.83;	0.1057
546.24;	0.1039
546.64;	0.1021
547.05;	0.1004
547.45;	0.0988
547.86;	0.0972
548.26;	0.0957
548.67;	0.0942
549.07;	0.0927
549.48;	0.0914
549.88;	0.0900
550.29;	0.0888
550.70;	0.0875
551.10;	0.0863
551.51;	0.0852
551.91;	0.0841
552.32;	0.0831
552.72;	0.0821
553.13;	0.0811
553.53;	0.0802
553.94;	0.0793
554.35;	0.0784
554.75;	0.0776
555.16;	0.0769
555.56;	0.0761
555.97;	0.0754
556.37;	0.0748
556.78;	0.0742
557.18;	0.0736
557.59;	0.0730
557.99;	0.0725
558.40;	0.0720
558.81;	0.0716
559.21;	0.0711
559.62;	0.0707
560.02;	0.0704
560.43;	0.0700
560.83;	0.0697
561.24;	0.0694
561.64;	0.0692
562.05;	0.0690
562.46;	0.0688
562.86;	0.0686
563.27;	0.0684
563.67;	0.0683
564.08;	0.0682
564.48;	0.0681
564.89;	0.0680
565.29;	0.0680
565.70;	0.0680
566.10;	0.0680
566.51;	0.0680
566.92;	0.0681
567.32;	0.0681
567.73;	0.0682
568.13;	0.0683
568.54;	0.0684
568.94;	0.0686
569.35;	0.0687
569.75;	0.0689
570.16;	0.0691
570.57;	0.0693
570.97;	0.0695
571.38;	0.0698
571.78;	0.0700
572.19;	0.0703
572.59;	0.0706
573.00;	0.0709
573.40;	0.0712
573.81;	0.0715
574.21;	0.0718
574.62;	0.0722
575.03;	0.0725
575.43;	0.0729
575.84;	0.0733
576.24;	0.0737
576.65;	0.0741
577.05;	0.0745
577.46;	0.0750
577.86;	0.0754
578.27;	0.0759
578.68;	0.0763
579.08;	0.0768
579.49;	0.0773
579.89;	0.0778
580.30;	0.0783
580.70;	0.0788
581.11;	0.0794
581.51;	0.0799
581.92;	0.0804
582.32;	0.0810
582.73;	0.0815
583.14;	0.0821
583.54;	0.0827
583.95;	0.0833
584.35;	0.0839
584.76;	0.0844
585.16;	0.0851
585.57;	0.0857
585.97;	0.0863
586.38;	0.0869
586.79;	0.0875
587.19;	0.0882
587.60;	0.0888
588.00;	0.0895
588.41;	0.0901
588.81;	0.0908
589.22;	0.0915
589.62;	0.0921
590.03;	0.0928
590.43;	0.0935
590.84;	0.0942
591.25;	0.0949
591.65;	0.0956
592.06;	0.0963
592.46;	0.0970
592.87;	0.0977
593.27;	0.0984
593.68;	0.0992
594.08;	0.0999
594.49;	0.1006
594.90;	0.1014
595.30;	0.1021
595.71;	0.1029
596.11;	0.1036
596.52;	0.1044
596.92;	0.1051
597.33;	0.1059
597.73;	0.1066
598.14;	0.1074
598.54;	0.1082
598.95;	0.1090
599.36;	0.1097
599.76;	0.1105
600.17;	0.1113
600.57;	0.1121
600.98;	0.1129
601.38;	0.1137
601.79;	0.1145
602.19;	0.1152
602.60;	0.1160
603.01;	0.1168
603.41;	0.1177
603.82;	0.1185
604.22;	0.1193
604.63;	0.1201
605.03;	0.1209
605.44;	0.1217
605.84;	0.1225
606.25;	0.1233
606.65;	0.1242
607.06;	0.1250
607.47;	0.1258
607.87;	0.1266
608.28;	0.1274
608.68;	0.1283
609.09;	0.1291
609.49;	0.1299
609.90;	0.1308
610.30;	0.1316
610.71;	0.1324
611.12;	0.1333
611.52;	0.1341
611.93;	0.1349
612.33;	0.1358
612.74;	0.1366
613.14;	0.1374
613.55;	0.1383
613.95;	0.1391
614.36;	0.1399
614.76;	0.1408
615.17;	0.1416
615.58;	0.1424
615.98;	0.1433
616.39;	0.1441
616.79;	0.1449
617.20;	0.1458
617.60;	0.1466
618.01;	0.1475
618.41;	0.1483
618.82;	0.1491
619.23;	0.1500
619.63;	0.1508
620.04;	0.1516
620.44;	0.1525
620.85;	0.1533
621.25;	0.1541
621.66;	0.1549
622.06;	0.1558
622.47;	0.1566
622.87;	0.1574
623.28;	0.1582
623.69;	0.1591
624.09;	0.1599
624.50;	0.1607
624.90;	0.1615
625.31;	0.1623
625.71;	0.1632
626.12;	0.1640
626.52;	0.1648
626.93;	0.1656
627.34;	0.1664
627.74;	0.1672
628.15;	0.1680
628.55;	0.1688
628.96;	0.1696
629.36;	0.1704
629.77;	0.1712
630.17;	0.1720
630.58;	0.1728
630.98;	0.1736
631.39;	0.1743
631.80;	0.1751
632.20;	0.1759
632.61;	0.1767
633.01;	0.1774
633.42;	0.1782
633.82;	0.1790
634.23;	0.1797
634.63;	0.1805
635.04;	0.1812
635.45;	0.1820
635.85;	0.1827
636.26;	0.1835
636.66;	0.1842
637.07;	0.1849
637.47;	0.1857
637.88;	0.1864
638.28;	0.1871
638.69;	0.1879
639.09;	0.1886
639.50;	0.1893
639.91;	0.1900
640.31;	0.1907
640.72;	0.1914
641.12;	0.1921
641.53;	0.1928
641.93;	0.1935
642.34;	0.1941
642.74;	0.1948
643.15;	0.1955
643.56;	0.1961
643.96;	0.1968
644.37;	0.1975
644.77;	0.1981
645.18;	0.1988
645.58;	0.1994
645.99;	0.2000
646.39;	0.2007
646.80;	0.2013
647.20;	0.2019
647.61;	0.2025
648.02;	0.2031
648.42;	0.2037
648.83;	0.2043
649.23;	0.2049
649.64;	0.2055
650.04;	0.2061
650.45;	0.2067
650.85;	0.2072
651.26;	0.2078
651.67;	0.2083
652.07;	0.2089
652.48;	0.2094
652.88;	0.2100
653.29;	0.2105
653.69;	0.2110
654.10;	0.2115
654.50;	0.2121
654.91;	0.2126
655.31;	0.2131
655.72;	0.2135
656.13;	0.2140
656.53;	0.2145
656.94;	0.2150
657.34;	0.2154
657.75;	0.2159
658.15;	0.2163
658.56;	0.2168
658.96;	0.2172
659.37;	0.2177
659.78;	0.2181
660.18;	0.2185
660.59;	0.2189
660.99;	0.2193
661.40;	0.2197
661.80;	0.2201
662.21;	0.2205
662.61;	0.2208
663.02;	0.2212
663.43;	0.2215
663.83;	0.2219
664.24;	0.2222
664.64;	0.2226
665.05;	0.2229
665.45;	0.2232
665.86;	0.2235
666.26;	0.2238
666.67;	0.2241
667.07;	0.2244
667.48;	0.2247
667.89;	0.2249
668.29;	0.2252
668.70;	0.2255
669.10;	0.2257
669.51;	0.2259
669.91;	0.2262
670.32;	0.2264
670.72;	0.2266
671.13;	0.2268
671.54;	0.2270
671.94;	0.2272
672.35;	0.2274
672.75;	0.2276
673.16;	0.2277
673.56;	0.2279
673.97;	0.2280
674.37;	0.2282
674.78;	0.2283
675.18;	0.2284
675.59;	0.2286
676.00;	0.2287
676.40;	0.2288
676.81;	0.2288
677.21;	0.2289
677.62;	0.2290
678.02;	0.2291
678.43;	0.2291
678.83;	0.2292
679.24;	0.2292
679.65;	0.2293
680.05;	0.2293
680.46;	0.2293
680.86;	0.2293
681.27;	0.2293
681.67;	0.2293
682.08;	0.2293
682.48;	0.2292
682.89;	0.2292
683.29;	0.2292
683.70;	0.2291
684.11;	0.2291
684.51;	0.2290
684.92;	0.2289
685.32;	0.2288
685.73;	0.2287
