wavelength, nm;	absorption
396.00;	1.6984
396.33;	1.7164
396.66;	1.7344
396.99;	1.7525
397.33;	1.7706
397.66;	1.7888
397.99;	1.8071
398.32;	1.8253
398.65;	1.8437
398.98;	1.8620
399.32;	1.8805
399.65;	1.8989
399.98;	1.9174
400.31;	1.9359
400.64;	1.9545
400.97;	1.9731
401.31;	1.9917
401.64;	2.0103
401.97;	2.0289
402.30;	2.0476
402.63;	2.0663
402.96;	2.0849
403.30;	2.1036
403.63;	2.1223
403.96;	2.1410
404.29;	2.1598
404.62;	2.1785
404.95;	2.1972
405.29;	2.2158
405.62;	2.2345
405.95;	2.2532
406.28;	2.2718
406.61;	2.2905
406.94;	2.3091
407.28;	2.3276
407.61;	2.3462
407.94;	2.3647
408.27;	2.3832
408.60;	2.4016
408.93;	2.4200
409.27;	2.4384
409.60;	2.4567
409.93;	2.4749
410.26;	2.4931
410.59;	2.5113
410.92;	2.5294
411.26;	2.5474
411.59;	2.5653
411.92;	2.5832
412.25;	2.6010
412.58;	2.6188
412.91;	2.6364
413.25;	2.6540
413.58;	2.6715
413.91;	2.6889
414.24;	2.7062
414.57;	2.7234
414.90;	2.7405
415.23;	2.7575
415.57;	2.7744
415.90;	2.7912
416.23;	2.8078
416.56;	2.8244
416.89;	2.8408
417.22;	2.8572
417.56;	2.8734
417.89;	2.8894
418.22;	2.9054
418.55;	2.9212
418.88;	2.9368
419.21;	2.9523
419.55;	2.9677
419.88;	2.9830
420.21;	2.9980
420.54;	3.0130
420.87;	3.0277
421.20;	3.0423
421.54;	3.0568
421.87;	3.0711
422.20;	3.0852
422.53;	3.0991
422.86;	3.1129
423.19;	3.1265
423.53;	3.1399
423.86;	3.1531
424.19;	3.1662
424.52;	3.1790
424.85;	3.1917
425.18;	3.2042
425.52;	3.2165
425.85;	3.2285
426.18;	3.2404
426.51;	3.2521
426.84;	3.2635
427.17;	3.2748
427.51;	3.2858
427.84;	3.2967
428.17;	3.3073
428.50;	3.3177
428.83;	3.3279
429.16;	3.3378
429.50;	3.3475
429.83;	3.3570
430.16;	3.3663
430.49;	3.3754
430.82;	3.3842
431.15;	3.3927
431.49;	3.4011
431.82;	3.4092
432.15;	3.4170
432.48;	3.4246
432.81;	3.4320
433.14;	3.4391
433.47;	3.4460
433.81;	3.4526
434.14;	3.4590
434.47;	3.4651
434.80;	3.4710
435.13;	3.4766
435.46;	3.4819
435.80;	3.4870
436.13;	3.4919
436.46;	3.4964
436.79;	3.5008
437.12;	3.5048
437.45;	3.5086
437.79;	3.5121
438.12;	3.5154
438.45;	3.5184
438.78;	3.5211
439.11;	3.5236
439.44;	3.5258
439.78;	3.5278
440.11;	3.5294
440.44;	3.5308
440.77;	3.5320
441.10;	3.5328
441.43;	3.5334
441.77;	3.5337
442.10;	3.5338
442.43;	3.5336
442.76;	3.5331
443.09;	3.5323
443.42;	3.5313
443.76;	3.5300
444.09;	3.5285
444.42;	3.5267
444.75;	3.5246
445.08;	3.5222
445.41;	3.5196
445.75;	3.5167
446.08;	3.5135
446.41;	3.5101
446.74;	3.5064
447.07;	3.5025
447.40;	3.4983
447.74;	3.4938
448.07;	3.4891
448.40;	3.4841
448.73;	3.4788
449.06;	3.4733
449.39;	3.4676
