wavelength, nm;	absorption
400.00;	1.6884
400.22;	1.6992
400.44;	1.7100
400.66;	1.7208
400.88;	1.7316
401.10;	1.7425
401.32;	1.7533
401.54;	1.7642
401.76;	1.7750
401.98;	1.7859
402.20;	1.7968
402.42;	1.8076
402.64;	1.8185
402.86;	1.8294
403.07;	1.8403
403.29;	1.8512
403.51;	1.8621
403.73;	1.8730
403.95;	1.8839
404.17;	1.8948
404.39;	1.9057
404.61;	1.9166
404.83;	1.9275
405.05;	1.9384
405.27;	1.9493
405.49;	1.9602
405.71;	1.9711
405.93;	1.9820
406.15;	1.9928
406.37;	2.0037
406.59;	2.0145
406.81;	2.0254
407.03;	2.0362
407.25;	2.0471
407.47;	2.0579
407.69;	2.0687
407.91;	2.0795
408.13;	2.0902
408.35;	2.1010
408.57;	2.1117
408.79;	2.1225
409.01;	2.1332
409.22;	2.1439
409.44;	2.1546
409.66;	2.1652
409.88;	2.1759
410.10;	2.1865
410.32;	2.1971
410.54;	2.2077
410.76;	2.2182
410.98;	2.2287
411.20;	2.2392
411.42;	2.2497
411.64;	2.2602
411.86;	2.2706
412.08;	2.2810
412.30;	2.2914
412.52;	2.3017
412.74;	2.3120
412.96;	2.3223
413.18;	2.3325
413.40;	2.3427
413.62;	2.3529
413.84;	2.3631
414.06;	2.3732
414.28;	2.3832
414.50;	2.3933
414.72;	2.4032
414.94;	2.4132
415.15;	2.4231
415.37;	2.4330
415.59;	2.4428
415.81;	2.4526
416.03;	2.4624
416.25;	2.4721
416.47;	2.4817
416.69;	2.4913
416.91;	2.5009
417.13;	2.5104
417.35;	2.5199
417.57;	2.5293
417.79;	2.5387
418.01;	2.5480
418.23;	2.5573
418.45;	2.5665
418.67;	2.5757
418.89;	2.5848
419.11;	2.5939
419.33;	2.6029
419.55;	2.6118
419.77;	2.6207
419.99;	2.6295
420.21;	2.6383
420.43;	2.6470
420.65;	2.6557
420.87;	2.6643
421.09;	2.6728
421.30;	2.6813
421.52;	2.6897
421.74;	2.6981
421.96;	2.7063
422.18;	2.7146
