wavelength, nm;	absorption
395.00;	1.6456
395.25;	1.6592
395.51;	1.6728
395.76;	1.6864
396.01;	1.7001
396.26;	1.7138
396.52;	1.7275
396.77;	1.7413
397.02;	1.7551
397.27;	1.7689
397.53;	1.7828
397.78;	1.7967
398.03;	1.8106
398.29;	1.8245
398.54;	1.8385
398.79;	1.8525
399.04;	1.8665
399.30;	1.8806
399.55;	1.8946
399.80;	1.9087
400.05;	1.9228
400.31;	1.9369
400.56;	1.9511
400.81;	1.9653
401.07;	1.9794
401.32;	1.9936
401.57;	2.0078
401.82;	2.0220
402.08;	2.0363
402.33;	2.0505
402.58;	2.0647
402.84;	2.0790
403.09;	2.0932
403.34;	2.1075
403.59;	2.1218
403.85;	2.1360
404.10;	2.1503
404.35;	2.1645
404.60;	2.1788
404.86;	2.1931
405.11;	2.2073
405.36;	2.2216
405.62;	2.2358
405.87;	2.2501
406.12;	2.2643
406.37;	2.2785
406.63;	2.2927
406.88;	2.3069
407.13;	2.3211
407.38;	2.3352
407.64;	2.3494
407.89;	2.3635
408.14;	2.3776
408.40;	2.3917
408.65;	2.4057
408.90;	2.4197
409.15;	2.4337
409.41;	2.4477
409.66;	2.4617
409.91;	2.4756
410.16;	2.4895
410.42;	2.5033
410.67;	2.5172
410.92;	2.5309
411.18;	2.5447
411.43;	2.5584
411.68;	2.5721
411.93;	2.5857
412.19;	2.5993
412.44;	2.6128
412.69;	2.6263
412.95;	2.6398
413.20;	2.6532
413.45;	2.6665
413.70;	2.6798
413.96;	2.6931
414.21;	2.7063
414.46;	2.7194
414.71;	2.7325
414.97;	2.7455
415.22;	2.7585
415.47;	2.7714
415.73;	2.7842
415.98;	2.7970
416.23;	2.8097
416.48;	2.8223
416.74;	2.8349
416.99;	2.8474
417.24;	2.8598
417.49;	2.8722
417.75;	2.8844
418.00;	2.8967
418.25;	2.9088
418.51;	2.9208
418.76;	2.9328
419.01;	2.9447
419.26;	2.9565
419.52;	2.9682
419.77;	2.9799
420.02;	2.9914
420.27;	3.0029
420.53;	3.0143
420.78;	3.0255
421.03;	3.0367
421.29;	3.0478
421.54;	3.0588
421.79;	3.0697
422.04;	3.0805
422.30;	3.0913
422.55;	3.1019
422.80;	3.1124
423.05;	3.1228
423.31;	3.1331
423.56;	3.1433
423.81;	3.1534
424.07;	3.1634
424.32;	3.1732
424.57;	3.1830
424.82;	3.1927
425.08;	3.2022
425.33;	3.2116
425.58;	3.2209
425.84;	3.2301
426.09;	3.2392
426.34;	3.2482
426.59;	3.2570
426.85;	3.2657
427.10;	3.2743
427.35;	3.2828
427.60;	3.2912
427.86;	3.2994
428.11;	3.3075
428.36;	3.3155
428.62;	3.3233
428.87;	3.3311
429.12;	3.3387
429.37;	3.3461
429.63;	3.3534
429.88;	3.3606
430.13;	3.3677
430.38;	3.3746
430.64;	3.3814
430.89;	3.3881
431.14;	3.3946
431.40;	3.4010
431.65;	3.4072
431.90;	3.4133
432.15;	3.4193
432.41;	3.4251
432.66;	3.4308
432.91;	3.4363
433.16;	3.4417
433.42;	3.4470
433.67;	3.4521
433.92;	3.4571
434.18;	3.4619
434.43;	3.4665
434.68;	3.4711
434.93;	3.4754
435.19;	3.4797
435.44;	3.4837
435.69;	3.4877
435.95;	3.4914
436.20;	3.4951
436.45;	3.4985
436.70;	3.5018
436.96;	3.5050
437.21;	3.5080
437.46;	3.5109
437.71;	3.5136
437.97;	3.5162
438.22;	3.5186
438.47;	3.5208
438.73;	3.5229
438.98;	3.5249
439.23;	3.5267
439.48;	3.5283
439.74;	3.5298
439.99;	3.5311
440.24;	3.5323
440.49;	3.5333
440.75;	3.5341
441.00;	3.5348
441.25;	3.5354
441.51;	3.5357
441.76;	3.5360
442.01;	3.5360
442.26;	3.5360
442.52;	3.5357
442.77;	3.5353
443.02;	3.5348
443.27;	3.5341
443.53;	3.5332
443.78;	3.5322
444.03;	3.5310
444.29;	3.5297
444.54;	3.5282
444.79;	3.5265
445.04;	3.5247
445.30;	3.5228
445.55;	3.5207
445.80;	3.5184
446.05;	3.5160
446.31;	3.5134
446.56;	3.5107
446.81;	3.5078
447.07;	3.5048
447.32;	3.5016
447.57;	3.4983
447.82;	3.4948
448.08;	3.4911
448.33;	3.4873
448.58;	3.4834
448.84;	3.4793
449.09;	3.4751
449.34;	3.4707
449.59;	3.4662
449.85;	3.4615
450.10;	3.4567
450.35;	3.4517
450.60;	3.4466
450.86;	3.4413
451.11;	3.4359
451.36;	3.4303
451.62;	3.4247
451.87;	3.4188
452.12;	3.4128
452.37;	3.4067
452.63;	3.4005
452.88;	3.3941
453.13;	3.3876
453.38;	3.3809
453.64;	3.3741
453.89;	3.3671
454.14;	3.3601
454.40;	3.3529
454.65;	3.3455
454.90;	3.3380
455.15;	3.3304
455.41;	3.3227
455.66;	3.3149
455.91;	3.3069
456.16;	3.2988
456.42;	3.2905
456.67;	3.2821
456.92;	3.2737
457.18;	3.2650
457.43;	3.2563
457.68;	3.2475
457.93;	3.2385
458.19;	3.2294
458.44;	3.2202
458.69;	3.2109
458.95;	3.2014
459.20;	3.1919
459.45;	3.1822
459.70;	3.1724
459.96;	3.1626
460.21;	3.1526
460.46;	3.1425
460.71;	3.1323
460.97;	3.1220
461.22;	3.1115
461.47;	3.1010
461.73;	3.0904
461.98;	3.0797
462.23;	3.0689
462.48;	3.0580
462.74;	3.0469
462.99;	3.0358
463.24;	3.0246
463.49;	3.0134
463.75;	3.0020
464.00;	2.9905
464.25;	2.9789
464.51;	2.9673
464.76;	2.9556
465.01;	2.9438
465.26;	2.9319
465.52;	2.9199
465.77;	2.9078
466.02;	2.8957
466.27;	2.8835
466.53;	2.8712
466.78;	2.8588
467.03;	2.8464
467.29;	2.8339
467.54;	2.8213
467.79;	2.8087
468.04;	2.7960
468.30;	2.7832
468.55;	2.7704
468.80;	2.7574
469.05;	2.7445
469.31;	2.7315
469.56;	2.7184
469.81;	2.7052
470.07;	2.6920
470.32;	2.6788
470.57;	2.6655
470.82;	2.6521
471.08;	2.6387
471.33;	2.6253
471.58;	2.6118
471.84;	2.5982
472.09;	2.5847
472.34;	2.5710
472.59;	2.5574
472.85;	2.5436
473.10;	2.5299
473.35;	2.5161
473.60;	2.5023
473.86;	2.4884
474.11;	2.4745
474.36;	2.4606
474.62;	2.4467
474.87;	2.4327
475.12;	2.4187
475.37;	2.4047
475.63;	2.3906
475.88;	2.3765
476.13;	2.3624
476.38;	2.3483
476.64;	2.3342
476.89;	2.3200
477.14;	2.3058
477.40;	2.2916
477.65;	2.2774
477.90;	2.2632
478.15;	2.2490
478.41;	2.2348
478.66;	2.2205
478.91;	2.2063
479.16;	2.1920
479.42;	2.1778
479.67;	2.1635
479.92;	2.1492
480.18;	2.1350
480.43;	2.1207
480.68;	2.1065
480.93;	2.0922
481.19;	2.0780
481.44;	2.0637
481.69;	2.0495
481.95;	2.0352
482.20;	2.0210
482.45;	2.0068
482.70;	1.9926
482.96;	1.9784
483.21;	1.9643
483.46;	1.9501
483.71;	1.9360
483.97;	1.9218
484.22;	1.9077
484.47;	1.8937
484.73;	1.8796
484.98;	1.8656
485.23;	1.8515
485.48;	1.8375
485.74;	1.8236
485.99;	1.8096
486.24;	1.7957
486.49;	1.7818
486.75;	1.7680
487.00;	1.7542
487.25;	1.7404
487.51;	1.7266
487.76;	1.7129
488.01;	1.6992
488.26;	1.6855
488.52;	1.6719
488.77;	1.6583
489.02;	1.6447
489.27;	1.6312
489.53;	1.6178
489.78;	1.6043
490.03;	1.5909
490.29;	1.5776
490.54;	1.5643
490.79;	1.5510
491.04;	1.5378
491.30;	1.5246
491.55;	1.5115
491.80;	1.4984
492.05;	1.4854
492.31;	1.4724
492.56;	1.4595
492.81;	1.4466
493.07;	1.4338
493.32;	1.4210
493.57;	1.4083
493.82;	1.3956
494.08;	1.3829
494.33;	1.3704
494.58;	1.3579
494.84;	1.3454
495.09;	1.3330
495.34;	1.3206
495.59;	1.3083
495.85;	1.2961
496.10;	1.2839
496.35;	1.2718
496.60;	1.2598
496.86;	1.2478
497.11;	1.2358
497.36;	1.2239
497.62;	1.2121
497.87;	1.2003
498.12;	1.1887
498.37;	1.1770
498.63;	1.1654
498.88;	1.1539
499.13;	1.1425
499.38;	1.1311
499.64;	1.1198
499.89;	1.1085
500.14;	1.0973
500.40;	1.0862
500.65;	1.0752
500.90;	1.0642
501.15;	1.0532
501.41;	1.0424
501.66;	1.0316
501.91;	1.0208
502.16;	1.0102
502.42;	0.9996
502.67;	0.9891
502.92;	0.9786
503.18;	0.9682
503.43;	0.9579
503.68;	0.9476
503.93;	0.9375
504.19;	0.9273
504.44;	0.9173
504.69;	0.9073
504.95;	0.8974
505.20;	0.8876
505.45;	0.8778
505.70;	0.8681
505.96;	0.8585
506.21;	0.8489
506.46;	0.8394
506.71;	0.8300
506.97;	0.8206
507.22;	0.8114
507.47;	0.8021
507.73;	0.7930
507.98;	0.7839
508.23;	0.7749
508.48;	0.7660
508.74;	0.7571
508.99;	0.7483
509.24;	0.7396
509.49;	0.7309
509.75;	0.7224
510.00;	0.7138
510.25;	0.7054
510.51;	0.6970
510.76;	0.6887
511.01;	0.6805
511.26;	0.6723
511.52;	0.6642
511.77;	0.6562
512.02;	0.6482
512.27;	0.6403
512.53;	0.6325
512.78;	0.6247
513.03;	0.6171
513.29;	0.6094
513.54;	0.6019
513.79;	0.5944
514.04;	0.5870
514.30;	0.5796
514.55;	0.5724
514.80;	0.5651
515.05;	0.5580
515.31;	0.5509
515.56;	0.5439
515.81;	0.5369
516.07;	0.5301
516.32;	0.5232
516.57;	0.5165
516.82;	0.5098
517.08;	0.5032
517.33;	0.4966
517.58;	0.4901
517.84;	0.4837
518.09;	0.4773
518.34;	0.4710
518.59;	0.4648
518.85;	0.4586
519.10;	0.4525
519.35;	0.4464
519.60;	0.4404
519.86;	0.4345
520.11;	0.4287
520.36;	0.4228
520.62;	0.4171
520.87;	0.4114
521.12;	0.4058
521.37;	0.4002
521.63;	0.3947
521.88;	0.3893
522.13;	0.3839
522.38;	0.3786
522.64;	0.3733
522.89;	0.3681
523.14;	0.3629
523.40;	0.3578
523.65;	0.3528
523.90;	0.3478
524.15;	0.3429
524.41;	0.3380
524.66;	0.3332
524.91;	0.3284
525.16;	0.3237
525.42;	0.3190
525.67;	0.3144
525.92;	0.3099
526.18;	0.3054
526.43;	0.3010
526.68;	0.2966
526.93;	0.2922
527.19;	0.2879
527.44;	0.2837
527.69;	0.2795
527.95;	0.2754
528.20;	0.2713
528.45;	0.2673
528.70;	0.2633
528.96;	0.2593
529.21;	0.2555
529.46;	0.2516
529.71;	0.2478
529.97;	0.2441
530.22;	0.2404
530.47;	0.2367
530.73;	0.2331
530.98;	0.2296
531.23;	0.2260
531.48;	0.2226
531.74;	0.2191
531.99;	0.2158
532.24;	0.2124
532.49;	0.2091
532.75;	0.2059
533.00;	0.2027
533.25;	0.1995
533.51;	0.1964
533.76;	0.1933
534.01;	0.1903
534.26;	0.1872
534.52;	0.1843
534.77;	0.1814
535.02;	0.1785
535.27;	0.1756
535.53;	0.1728
535.78;	0.1701
536.03;	0.1673
536.29;	0.1647
536.54;	0.1620
536.79;	0.1594
537.04;	0.1568
537.30;	0.1543
537.55;	0.1517
537.80;	0.1493
538.05;	0.1468
538.31;	0.1444
538.56;	0.1421
538.81;	0.1397
539.07;	0.1374
539.32;	0.1352
539.57;	0.1329
539.82;	0.1307
540.08;	0.1286
540.33;	0.1264
540.58;	0.1243
540.84;	0.1222
541.09;	0.1202
541.34;	0.1182
541.59;	0.1162
541.85;	0.1142
542.10;	0.1123
542.35;	0.1104
542.60;	0.1085
542.86;	0.1067
543.11;	0.1049
543.36;	0.1031
543.62;	0.1013
543.87;	0.0996
544.12;	0.0979
544.37;	0.0962
544.63;	0.0946
544.88;	0.0930
545.13;	0.0914
545.38;	0.0898
545.64;	0.0882
545.89;	0.0867
546.14;	0.0852
546.40;	0.0837
546.65;	0.0823
546.90;	0.0809
547.15;	0.0794
547.41;	0.0781
547.66;	0.0767
547.91;	0.0754
548.16;	0.0740
548.42;	0.0727
548.67;	0.0715
548.92;	0.0702
549.18;	0.0690
549.43;	0.0678
549.68;	0.0666
549.93;	0.0654
550.19;	0.0643
550.44;	0.0631
550.69;	0.0620
550.95;	0.0609
551.20;	0.0598
551.45;	0.0588
551.70;	0.0577
551.96;	0.0567
552.21;	0.0557
552.46;	0.0547
552.71;	0.0538
552.97;	0.0528
553.22;	0.0519
553.47;	0.0510
553.73;	0.0500
553.98;	0.0492
554.23;	0.0483
554.48;	0.0474
554.74;	0.0466
554.99;	0.0458
555.24;	0.0450
555.49;	0.0442
555.75;	0.0434
556.00;	0.0426
556.25;	0.0419
556.51;	0.0411
556.76;	0.0404
557.01;	0.0397
557.26;	0.0390
557.52;	0.0383
557.77;	0.0376
558.02;	0.0370
558.27;	0.0363
558.53;	0.0357
558.78;	0.0351
559.03;	0.0344
559.29;	0.0338
559.54;	0.0333
559.79;	0.0327
560.04;	0.0321
560.30;	0.0315
560.55;	0.0310
560.80;	0.0305
561.05;	0.0299
561.31;	0.0294
561.56;	0.0289
561.81;	0.0284
562.07;	0.0280
562.32;	0.0275
562.57;	0.0270
562.82;	0.0266
563.08;	0.0261
563.33;	0.0257
563.58;	0.0253
563.84;	0.0248
564.09;	0.0244
564.34;	0.0240
564.59;	0.0236
564.85;	0.0232
565.10;	0.0229
565.35;	0.0225
565.60;	0.0221
565.86;	0.0218
566.11;	0.0214
566.36;	0.0211
566.62;	0.0208
566.87;	0.0204
567.12;	0.0201
567.37;	0.0198
567.63;	0.0195
567.88;	0.0192
568.13;	0.0189
568.38;	0.0186
568.64;	0.0184
568.89;	0.0181
569.14;	0.0178
569.40;	0.0176
569.65;	0.0173
569.90;	0.0171
570.15;	0.0168
570.41;	0.0166
570.66;	0.0164
570.91;	0.0161
571.16;	0.0159
571.42;	0.0157
571.67;	0.0155
571.92;	0.0153
572.18;	0.0151
572.43;	0.0149
572.68;	0.0147
572.93;	0.0145
573.19;	0.0143
573.44;	0.0142
573.69;	0.0140
573.95;	0.0138
574.20;	0.0137
574.45;	0.0135
574.70;	0.0133
574.96;	0.0132
575.21;	0.0130
575.46;	0.0129
575.71;	0.0128
575.97;	0.0126
576.22;	0.0125
576.47;	0.0124
576.73;	0.0122
576.98;	0.0121
577.23;	0.0120
577.48;	0.0119
577.74;	0.0118
577.99;	0.0117
578.24;	0.0116
578.49;	0.0115
578.75;	0.0114
579.00;	0.0113
579.25;	0.0112
579.51;	0.0111
579.76;	0.0110
580.01;	0.0109
580.26;	0.0108
580.52;	0.0108
580.77;	0.0107
581.02;	0.0106
581.27;	0.0106
581.53;	0.0105
581.78;	0.0104
582.03;	0.0104
582.29;	0.0103
582.54;	0.0102
582.79;	0.0102
583.04;	0.0101
583.30;	0.0101
583.55;	0.0100
583.80;	0.0100
584.05;	0.0099
584.31;	0.0099
584.56;	0.0098
584.81;	0.0098
585.07;	0.0098
585.32;	0.0097
585.57;	0.0097
585.82;	0.0097
586.08;	0.0096
586.33;	0.0096
586.58;	0.0096
586.84;	0.0095
587.09;	0.0095
587.34;	0.0095
587.59;	0.0095
587.85;	0.0095
588.10;	0.0094
588.35;	0.0094
588.60;	0.0094
588.86;	0.0094
589.11;	0.0094
589.36;	0.0094
589.62;	0.0094
589.87;	0.0093
590.12;	0.0093
590.37;	0.0093
590.63;	0.0093
590.88;	0.0093
591.13;	0.0093
591.38;	0.0093
591.64;	0.0093
591.89;	0.0093
592.14;	0.0093
592.40;	0.0093
592.65;	0.0093
592.90;	0.0093
593.15;	0.0093
593.41;	0.0093
593.66;	0.0093
593.91;	0.0094
594.16;	0.0094
594.42;	0.0094
594.67;	0.0094
594.92;	0.0094
595.18;	0.0094
595.43;	0.0094
595.68;	0.0094
595.93;	0.0094
596.19;	0.0095
596.44;	0.0095
596.69;	0.0095
596.95;	0.0095
597.20;	0.0095
597.45;	0.0095
597.70;	0.0096
597.96;	0.0096
598.21;	0.0096
598.46;	0.0096
598.71;	0.0096
598.97;	0.0097
599.22;	0.0097
599.47;	0.0097
599.73;	0.0097
599.98;	0.0098
600.23;	0.0098
600.48;	0.0098
600.74;	0.0098
600.99;	0.0099
601.24;	0.0099
601.49;	0.0099
601.75;	0.0099
602.00;	0.0100
602.25;	0.0100
602.51;	0.0100
602.76;	0.0101
603.01;	0.0101
603.26;	0.0101
603.52;	0.0101
603.77;	0.0102
604.02;	0.0102
604.27;	0.0102
604.53;	0.0103
604.78;	0.0103
605.03;	0.0103
605.29;	0.0104
605.54;	0.0104
605.79;	0.0104
606.04;	0.0105
606.30;	0.0105
606.55;	0.0105
606.80;	0.0106
607.05;	0.0106
607.31;	0.0106
607.56;	0.0107
607.81;	0.0107
608.07;	0.0108
608.32;	0.0108
608.57;	0.0108
608.82;	0.0109
609.08;	0.0109
609.33;	0.0109
609.58;	0.0110
609.84;	0.0110
610.09;	0.0110
610.34;	0.0111
610.59;	0.0111
610.85;	0.0112
611.10;	0.0112
611.35;	0.0112
611.60;	0.0113
611.86;	0.0113
612.11;	0.0113
612.36;	0.0114
612.62;	0.0114
612.87;	0.0115
613.12;	0.0115
613.37;	0.0115
613.63;	0.0116
613.88;	0.0116
614.13;	0.0117
614.38;	0.0117
614.64;	0.0117
614.89;	0.0118
615.14;	0.0118
615.40;	0.0119
615.65;	0.0119
615.90;	0.0119
616.15;	0.0120
616.41;	0.0120
616.66;	0.0121
616.91;	0.0121
617.16;	0.0121
617.42;	0.0122
617.67;	0.0122
617.92;	0.0123
618.18;	0.0123
618.43;	0.0123
618.68;	0.0124
618.93;	0.0124
619.19;	0.0125
619.44;	0.0125
619.69;	0.0126
619.95;	0.0126
620.20;	0.0126
620.45;	0.0127
620.70;	0.0127
620.96;	0.0128
621.21;	0.0128
621.46;	0.0128
621.71;	0.0129
621.97;	0.0129
622.22;	0.0130
622.47;	0.0130
622.73;	0.0130
622.98;	0.0131
623.23;	0.0131
623.48;	0.0132
623.74;	0.0132
623.99;	0.0133
624.24;	0.0133
624.49;	0.0133
624.75;	0.0134
625.00;	0.0134
625.25;	0.0135
625.51;	0.0135
625.76;	0.0135
626.01;	0.0136
626.26;	0.0136
626.52;	0.0137
626.77;	0.0137
627.02;	0.0137
627.27;	0.0138
627.53;	0.0138
627.78;	0.0139
628.03;	0.0139
628.29;	0.0140
628.54;	0.0140
628.79;	0.0140
629.04;	0.0141
629.30;	0.0141
629.55;	0.0142
629.80;	0.0142
630.05;	0.0142
630.31;	0.0143
630.56;	0.0143
630.81;	0.0144
631.07;	0.0144
631.32;	0.0144
631.57;	0.0145
631.82;	0.0145
632.08;	0.0146
632.33;	0.0146
632.58;	0.0146
632.84;	0.0147
633.09;	0.0147
633.34;	0.0148
633.59;	0.0148
633.85;	0.0148
634.10;	0.0149
634.35;	0.0149
634.60;	0.0149
634.86;	0.0150
635.11;	0.0150
635.36;	0.0151
635.62;	0.0151
635.87;	0.0151
636.12;	0.0152
636.37;	0.0152
636.63;	0.0153
636.88;	0.0153
637.13;	0.0153
637.38;	0.0154
637.64;	0.0154
637.89;	0.0154
638.14;	0.0155
638.40;	0.0155
638.65;	0.0156
638.90;	0.0156
639.15;	0.0156
639.41;	0.0157
639.66;	0.0157
639.91;	0.0157
640.16;	0.0158
640.42;	0.0158
640.67;	0.0158
640.92;	0.0159
641.18;	0.0159
641.43;	0.0160
641.68;	0.0160
641.93;	0.0160
642.19;	0.0161
642.44;	0.0161
642.69;	0.0161
642.95;	0.0162
643.20;	0.0162
643.45;	0.0162
643.70;	0.0163
643.96;	0.0163
644.21;	0.0163
644.46;	0.0164
644.71;	0.0164
644.97;	0.0164
645.22;	0.0165
645.47;	0.0165
645.73;	0.0165
645.98;	0.0166
646.23;	0.0166
646.48;	0.0166
646.74;	0.0167
646.99;	0.0167
647.24;	0.0167
647.49;	0.0168
647.75;	0.0168
648.00;	0.0168
648.25;	0.0168
648.51;	0.0169
648.76;	0.0169
649.01;	0.0169
649.26;	0.0170
649.52;	0.0170
649.77;	0.0170
650.02;	0.0171
650.27;	0.0171
650.53;	0.0171
650.78;	0.0172
651.03;	0.0172
651.29;	0.0172
651.54;	0.0172
651.79;	0.0173
652.04;	0.0173
652.30;	0.0173
652.55;	0.0173
652.80;	0.0174
653.05;	0.0174
653.31;	0.0174
653.56;	0.0175
653.81;	0.0175
654.07;	0.0175
654.32;	0.0175
654.57;	0.0176
654.82;	0.0176
655.08;	0.0176
655.33;	0.0176
655.58;	0.0177
655.84;	0.0177
656.09;	0.0177
656.34;	0.0177
656.59;	0.0178
656.85;	0.0178
657.10;	0.0178
657.35;	0.0178
657.60;	0.0179
657.86;	0.0179
658.11;	0.0179
658.36;	0.0179
658.62;	0.0180
658.87;	0.0180
659.12;	0.0180
659.37;	0.0180
659.63;	0.0180
659.88;	0.0181
660.13;	0.0181
660.38;	0.0181
660.64;	0.0181
660.89;	0.0181
661.14;	0.0182
661.40;	0.0182
661.65;	0.0182
661.90;	0.0182
662.15;	0.0182
662.41;	0.0183
662.66;	0.0183
662.91;	0.0183
663.16;	0.0183
663.42;	0.0183
663.67;	0.0184
663.92;	0.0184
664.18;	0.0184
664.43;	0.0184
664.68;	0.0184
664.93;	0.0184
665.19;	0.0185
665.44;	0.0185
665.69;	0.0185
665.95;	0.0185
666.20;	0.0185
666.45;	0.0185
666.70;	0.0186
666.96;	0.0186
667.21;	0.0186
667.46;	0.0186
667.71;	0.0186
667.97;	0.0186
668.22;	0.0186
668.47;	0.0187
668.73;	0.0187
668.98;	0.0187
669.23;	0.0187
669.48;	0.0187
669.74;	0.0187
669.99;	0.0187
670.24;	0.0187
670.49;	0.0188
670.75;	0.0188
671.00;	0.0188
671.25;	0.0188
671.51;	0.0188
671.76;	0.0188
672.01;	0.0188
672.26;	0.0188
672.52;	0.0188
672.77;	0.0188
673.02;	0.0189
673.27;	0.0189
673.53;	0.0189
673.78;	0.0189
674.03;	0.0189
674.29;	0.0189
674.54;	0.0189
674.79;	0.0189
675.04;	0.0189
675.30;	0.0189
675.55;	0.0189
675.80;	0.0189
676.05;	0.0189
676.31;	0.0189
676.56;	0.0189
676.81;	0.0189
677.07;	0.0190
677.32;	0.0190
677.57;	0.0190
677.82;	0.0190
678.08;	0.0190
678.33;	0.0190
678.58;	0.0190
678.84;	0.0190
679.09;	0.0190
679.34;	0.0190
679.59;	0.0190
679.85;	0.0190
680.10;	0.0190
680.35;	0.0190
680.60;	0.0190
680.86;	0.0190
681.11;	0.0190
681.36;	0.0190
681.62;	0.0190
681.87;	0.0190
682.12;	0.0190
682.37;	0.0190
682.63;	0.0190
682.88;	0.0190
683.13;	0.0190
683.38;	0.0190
683.64;	0.0190
683.89;	0.0190
684.14;	0.0190
684.40;	0.0190
684.65;	0.0190
684.90;	0.0190
685.15;	0.0189
685.41;	0.0189
685.66;	0.0189
685.91;	0.0189
686.16;	0.0189
686.42;	0.0189
686.67;	0.0189
686.92;	0.0189
687.18;	0.0189
687.43;	0.0189
687.68;	0.0189
687.93;	0.0189
688.19;	0.0189
688.44;	0.0189
688.69;	0.0189
688.95;	0.0189
689.20;	0.0188
689.45;	0.0188
689.70;	0.0188
