wavelength, nm;	absorption
383.00;	1.0549
383.26;	1.0660
383.52;	1.0772
383.77;	1.0885
384.03;	1.0998
384.29;	1.1112
384.55;	1.1227
384.80;	1.1342
385.06;	1.1458
385.32;	1.1575
385.58;	1.1692
385.83;	1.1810
386.09;	1.1929
386.35;	1.2048
386.61;	1.2168
386.86;	1.2289
387.12;	1.2410
387.38;	1.2532
387.64;	1.2654
387.89;	1.2777
388.15;	1.2901
388.41;	1.3025
388.67;	1.3149
388.92;	1.3275
389.18;	1.3401
389.44;	1.3527
389.70;	1.3654
389.95;	1.3782
390.21;	1.3910
390.47;	1.4039
390.73;	1.4168
390.98;	1.4298
391.24;	1.4428
391.50;	1.4559
391.76;	1.4691
392.01;	1.4823
392.27;	1.4955
392.53;	1.5088
392.79;	1.5221
393.04;	1.5355
393.30;	1.5489
393.56;	1.5624
393.82;	1.5759
394.07;	1.5895
394.33;	1.6031
394.59;	1.6167
394.85;	1.6304
395.10;	1.6442
395.36;	1.6579
395.62;	1.6717
395.88;	1.6856
396.13;	1.6995
396.39;	1.7134
396.65;	1.7273
396.91;	1.7413
397.16;	1.7553
397.42;	1.7694
397.68;	1.7835
397.94;	1.7976
398.19;	1.8117
398.45;	1.8259
398.71;	1.8401
398.97;	1.8543
399.22;	1.8686
399.48;	1.8828
399.74;	1.8971
400.00;	1.9114
400.25;	1.9257
400.51;	1.9401
400.77;	1.9544
401.03;	1.9688
401.28;	1.9832
401.54;	1.9976
401.80;	2.0120
402.06;	2.0265
402.31;	2.0409
402.57;	2.0554
402.83;	2.0698
403.09;	2.0843
403.34;	2.0987
403.60;	2.1132
403.86;	2.1277
404.12;	2.1422
404.37;	2.1566
404.63;	2.1711
404.89;	2.1856
405.15;	2.2000
405.40;	2.2145
405.66;	2.2289
405.92;	2.2434
406.18;	2.2578
406.43;	2.2722
406.69;	2.2866
406.95;	2.3010
407.21;	2.3154
407.46;	2.3298
407.72;	2.3441
407.98;	2.3584
408.24;	2.3727
408.49;	2.3870
408.75;	2.4012
409.01;	2.4155
409.27;	2.4297
409.52;	2.4438
409.78;	2.4580
410.04;	2.4721
410.30;	2.4861
410.55;	2.5002
410.81;	2.5142
411.07;	2.5281
411.33;	2.5421
411.58;	2.5560
411.84;	2.5698
412.10;	2.5836
412.36;	2.5974
412.61;	2.6111
412.87;	2.6247
413.13;	2.6383
413.39;	2.6519
413.64;	2.6654
413.90;	2.6788
414.16;	2.6922
414.42;	2.7056
414.67;	2.7189
414.93;	2.7321
415.19;	2.7452
415.45;	2.7583
415.70;	2.7714
415.96;	2.7843
416.22;	2.7972
416.48;	2.8100
416.73;	2.8228
416.99;	2.8355
417.25;	2.8481
417.51;	2.8606
417.76;	2.8731
418.02;	2.8855
418.28;	2.8978
418.54;	2.9100
418.79;	2.9221
419.05;	2.9342
419.31;	2.9461
419.57;	2.9580
419.82;	2.9698
420.08;	2.9815
420.34;	2.9931
420.60;	3.0046
420.85;	3.0160
421.11;	3.0274
421.37;	3.0386
421.63;	3.0497
421.88;	3.0607
422.14;	3.0717
422.40;	3.0825
422.66;	3.0932
422.91;	3.1038
423.17;	3.1144
423.43;	3.1248
423.69;	3.1351
423.94;	3.1452
424.20;	3.1553
424.46;	3.1653
424.72;	3.1751
424.97;	3.1848
425.23;	3.1944
425.49;	3.2039
425.75;	3.2133
426.00;	3.2226
426.26;	3.2317
426.52;	3.2407
426.78;	3.2496
427.03;	3.2584
427.29;	3.2670
427.55;	3.2755
427.81;	3.2839
428.06;	3.2921
428.32;	3.3002
428.58;	3.3082
428.84;	3.3161
429.09;	3.3238
429.35;	3.3314
429.61;	3.3388
429.87;	3.3461
430.12;	3.3533
430.38;	3.3603
430.64;	3.3672
430.90;	3.3740
431.15;	3.3806
431.41;	3.3870
431.67;	3.3934
431.93;	3.3995
432.18;	3.4056
432.44;	3.4115
432.70;	3.4172
432.96;	3.4228
433.21;	3.4283
433.47;	3.4336
433.73;	3.4387
433.99;	3.4437
434.24;	3.4485
434.50;	3.4532
434.76;	3.4578
435.02;	3.4622
435.27;	3.4664
435.53;	3.4705
435.79;	3.4744
436.05;	3.4782
436.30;	3.4818
436.56;	3.4852
436.82;	3.4886
437.08;	3.4917
437.33;	3.4947
437.59;	3.4975
437.85;	3.5002
438.11;	3.5027
438.36;	3.5050
438.62;	3.5072
438.88;	3.5093
439.14;	3.5111
439.39;	3.5129
439.65;	3.5144
439.91;	3.5158
440.17;	3.5170
440.42;	3.5181
440.68;	3.5190
440.94;	3.5198
441.20;	3.5203
441.45;	3.5208
441.71;	3.5210
441.97;	3.5211
442.23;	3.5211
442.48;	3.5208
442.74;	3.5205
443.00;	3.5199
443.26;	3.5192
443.52;	3.5183
443.77;	3.5173
444.03;	3.5161
444.29;	3.5148
444.55;	3.5132
444.80;	3.5116
445.06;	3.5097
445.32;	3.5077
445.58;	3.5056
445.83;	3.5033
446.09;	3.5008
446.35;	3.4982
446.61;	3.4954
446.86;	3.4924
447.12;	3.4893
447.38;	3.4861
447.64;	3.4826
447.89;	3.4791
448.15;	3.4753
448.41;	3.4714
448.67;	3.4674
448.92;	3.4632
449.18;	3.4588
449.44;	3.4543
449.70;	3.4497
449.95;	3.4449
450.21;	3.4399
450.47;	3.4348
450.73;	3.4295
450.98;	3.4241
451.24;	3.4186
451.50;	3.4129
451.76;	3.4070
452.01;	3.4010
452.27;	3.3949
452.53;	3.3886
452.79;	3.3822
453.04;	3.3756
453.30;	3.3689
453.56;	3.3620
453.82;	3.3550
454.07;	3.3479
454.33;	3.3406
454.59;	3.3332
454.85;	3.3256
455.10;	3.3179
455.36;	3.3101
455.62;	3.3022
455.88;	3.2941
456.13;	3.2859
456.39;	3.2775
456.65;	3.2691
456.91;	3.2605
457.16;	3.2517
457.42;	3.2429
457.68;	3.2339
457.94;	3.2248
458.19;	3.2156
458.45;	3.2062
458.71;	3.1968
458.97;	3.1872
459.22;	3.1775
459.48;	3.1677
459.74;	3.1577
460.00;	3.1477
460.25;	3.1375
460.51;	3.1273
460.77;	3.1169
461.03;	3.1064
461.28;	3.0958
461.54;	3.0851
461.80;	3.0743
462.06;	3.0634
462.31;	3.0524
462.57;	3.0413
462.83;	3.0301
463.09;	3.0188
463.34;	3.0074
463.60;	2.9959
463.86;	2.9843
464.12;	2.9727
464.37;	2.9609
464.63;	2.9490
464.89;	2.9371
465.15;	2.9251
465.40;	2.9130
465.66;	2.9008
465.92;	2.8885
466.18;	2.8761
466.43;	2.8637
466.69;	2.8512
466.95;	2.8386
467.21;	2.8259
467.46;	2.8132
467.72;	2.8004
467.98;	2.7875
468.24;	2.7746
468.49;	2.7615
468.75;	2.7485
469.01;	2.7353
469.27;	2.7221
469.52;	2.7089
469.78;	2.6955
470.04;	2.6822
470.30;	2.6687
470.55;	2.6552
470.81;	2.6417
471.07;	2.6281
471.33;	2.6145
471.58;	2.6008
471.84;	2.5870
472.10;	2.5732
472.36;	2.5594
472.61;	2.5455
472.87;	2.5316
473.13;	2.5177
473.39;	2.5037
473.64;	2.4896
473.90;	2.4756
474.16;	2.4615
474.42;	2.4474
474.67;	2.4332
474.93;	2.4190
475.19;	2.4048
475.45;	2.3906
475.70;	2.3763
475.96;	2.3620
476.22;	2.3477
476.48;	2.3334
476.73;	2.3190
476.99;	2.3046
477.25;	2.2903
477.51;	2.2759
477.76;	2.2614
478.02;	2.2470
478.28;	2.2326
478.54;	2.2181
478.79;	2.2037
479.05;	2.1892
479.31;	2.1748
479.57;	2.1603
479.82;	2.1458
480.08;	2.1314
480.34;	2.1169
480.60;	2.1024
480.85;	2.0880
481.11;	2.0735
481.37;	2.0591
481.63;	2.0446
481.88;	2.0302
482.14;	2.0157
482.40;	2.0013
482.66;	1.9869
482.91;	1.9725
483.17;	1.9581
483.43;	1.9438
483.69;	1.9294
483.94;	1.9151
484.20;	1.9008
484.46;	1.8865
484.72;	1.8722
484.97;	1.8580
485.23;	1.8438
485.49;	1.8296
485.75;	1.8154
486.00;	1.8013
486.26;	1.7872
486.52;	1.7731
486.78;	1.7590
487.03;	1.7450
487.29;	1.7310
487.55;	1.7171
487.81;	1.7031
488.06;	1.6893
488.32;	1.6754
488.58;	1.6616
488.84;	1.6478
489.09;	1.6341
489.35;	1.6204
489.61;	1.6067
489.87;	1.5931
490.12;	1.5796
490.38;	1.5660
490.64;	1.5525
490.90;	1.5391
491.15;	1.5257
491.41;	1.5124
491.67;	1.4991
491.93;	1.4858
492.18;	1.4727
492.44;	1.4595
492.70;	1.4464
492.96;	1.4334
493.21;	1.4204
493.47;	1.4075
493.73;	1.3946
493.99;	1.3817
494.24;	1.3690
494.50;	1.3563
494.76;	1.3436
495.02;	1.3310
495.27;	1.3185
495.53;	1.3060
495.79;	1.2935
496.05;	1.2812
496.30;	1.2689
496.56;	1.2566
496.82;	1.2444
497.08;	1.2323
497.33;	1.2203
497.59;	1.2083
497.85;	1.1963
498.11;	1.1845
498.36;	1.1727
498.62;	1.1609
498.88;	1.1492
499.14;	1.1376
499.39;	1.1261
499.65;	1.1146
499.91;	1.1032
500.17;	1.0919
500.42;	1.0806
500.68;	1.0694
500.94;	1.0582
501.20;	1.0471
501.45;	1.0361
501.71;	1.0252
501.97;	1.0143
502.23;	1.0035
502.48;	0.9928
502.74;	0.9822
503.00;	0.9716
503.26;	0.9611
503.52;	0.9506
503.77;	0.9402
504.03;	0.9299
504.29;	0.9197
504.55;	0.9095
504.80;	0.8994
505.06;	0.8894
505.32;	0.8795
505.58;	0.8696
505.83;	0.8598
506.09;	0.8501
506.35;	0.8404
506.61;	0.8308
506.86;	0.8213
507.12;	0.8119
507.38;	0.8025
507.64;	0.7932
507.89;	0.7840
508.15;	0.7748
508.41;	0.7657
508.67;	0.7567
508.92;	0.7478
509.18;	0.7389
509.44;	0.7301
509.70;	0.7214
509.95;	0.7127
510.21;	0.7042
510.47;	0.6957
510.73;	0.6872
510.98;	0.6789
511.24;	0.6706
511.50;	0.6623
511.76;	0.6542
512.01;	0.6461
512.27;	0.6381
512.53;	0.6302
512.79;	0.6223
513.04;	0.6145
513.30;	0.6068
513.56;	0.5991
513.82;	0.5916
514.07;	0.5840
514.33;	0.5766
514.59;	0.5692
514.85;	0.5619
515.10;	0.5547
515.36;	0.5475
515.62;	0.5404
515.88;	0.5334
516.13;	0.5264
516.39;	0.5195
516.65;	0.5127
516.91;	0.5059
517.16;	0.4992
517.42;	0.4926
517.68;	0.4861
517.94;	0.4796
518.19;	0.4731
518.45;	0.4668
518.71;	0.4605
518.97;	0.4542
519.22;	0.4481
519.48;	0.4420
519.74;	0.4359
520.00;	0.4300
520.25;	0.4240
520.51;	0.4182
520.77;	0.4124
521.03;	0.4067
521.28;	0.4010
521.54;	0.3954
521.80;	0.3899
522.06;	0.3844
522.31;	0.3790
522.57;	0.3736
522.83;	0.3683
523.09;	0.3631
523.34;	0.3579
523.60;	0.3528
523.86;	0.3477
524.12;	0.3427
524.37;	0.3378
524.63;	0.3329
524.89;	0.3280
525.15;	0.3233
525.40;	0.3185
525.66;	0.3139
525.92;	0.3093
526.18;	0.3047
526.43;	0.3002
526.69;	0.2957
526.95;	0.2914
527.21;	0.2870
527.46;	0.2827
527.72;	0.2785
527.98;	0.2743
528.24;	0.2702
528.49;	0.2661
528.75;	0.2621
529.01;	0.2581
529.27;	0.2542
529.52;	0.2503
529.78;	0.2465
530.04;	0.2427
530.30;	0.2389
530.55;	0.2353
530.81;	0.2316
531.07;	0.2280
531.33;	0.2245
531.58;	0.2210
531.84;	0.2175
532.10;	0.2141
532.36;	0.2108
532.61;	0.2074
532.87;	0.2042
533.13;	0.2009
533.39;	0.1978
533.64;	0.1946
533.90;	0.1915
534.16;	0.1885
534.42;	0.1855
534.67;	0.1825
534.93;	0.1795
535.19;	0.1767
535.45;	0.1738
535.70;	0.1710
535.96;	0.1682
536.22;	0.1655
536.48;	0.1628
536.73;	0.1601
536.99;	0.1575
537.25;	0.1549
537.51;	0.1524
537.76;	0.1499
538.02;	0.1474
538.28;	0.1450
538.54;	0.1426
538.79;	0.1402
539.05;	0.1379
539.31;	0.1356
539.57;	0.1333
539.82;	0.1311
540.08;	0.1289
540.34;	0.1267
540.60;	0.1246
540.85;	0.1225
541.11;	0.1205
541.37;	0.1184
541.63;	0.1164
541.88;	0.1144
542.14;	0.1125
542.40;	0.1106
542.66;	0.1087
542.91;	0.1069
543.17;	0.1050
543.43;	0.1032
543.69;	0.1015
543.94;	0.0997
544.20;	0.0980
544.46;	0.0963
544.72;	0.0947
544.97;	0.0931
545.23;	0.0914
545.49;	0.0899
545.75;	0.0883
546.00;	0.0868
546.26;	0.0853
546.52;	0.0838
546.78;	0.0824
547.03;	0.0809
547.29;	0.0795
547.55;	0.0781
547.81;	0.0768
548.06;	0.0754
548.32;	0.0741
548.58;	0.0728
548.84;	0.0716
549.09;	0.0703
549.35;	0.0691
549.61;	0.0679
549.87;	0.0667
550.12;	0.0655
550.38;	0.0644
550.64;	0.0633
550.90;	0.0622
551.15;	0.0611
551.41;	0.0600
551.67;	0.0590
551.93;	0.0579
552.18;	0.0569
552.44;	0.0559
552.70;	0.0550
552.96;	0.0540
553.21;	0.0531
553.47;	0.0521
553.73;	0.0512
553.99;	0.0503
554.24;	0.0495
