wavelength, nm;	absorption
407.00;	2.1840
407.27;	2.1980
407.53;	2.2121
407.80;	2.2261
408.06;	2.2401
408.33;	2.2541
408.59;	2.2680
408.86;	2.2819
409.13;	2.2959
409.39;	2.3097
409.66;	2.3236
409.92;	2.3374
410.19;	2.3512
410.45;	2.3649
410.72;	2.3786
410.99;	2.3923
411.25;	2.4059
411.52;	2.4195
411.78;	2.4331
412.05;	2.4466
412.32;	2.4601
412.58;	2.4735
412.85;	2.4869
413.11;	2.5002
413.38;	2.5134
413.64;	2.5267
413.91;	2.5398
414.18;	2.5529
414.44;	2.5660
414.71;	2.5789
414.97;	2.5919
415.24;	2.6047
415.50;	2.6175
415.77;	2.6303
416.04;	2.6429
416.30;	2.6555
416.57;	2.6680
416.83;	2.6805
417.10;	2.6929
417.36;	2.7052
417.63;	2.7174
417.90;	2.7296
418.16;	2.7416
418.43;	2.7536
418.69;	2.7655
418.96;	2.7773
419.22;	2.7891
419.49;	2.8007
419.76;	2.8123
420.02;	2.8237
420.29;	2.8351
420.55;	2.8464
420.82;	2.8576
421.09;	2.8687
421.35;	2.8797
421.62;	2.8906
421.88;	2.9014
422.15;	2.9121
422.41;	2.9226
422.68;	2.9331
422.95;	2.9435
423.21;	2.9538
423.48;	2.9639
423.74;	2.9740
424.01;	2.9839
424.27;	2.9937
424.54;	3.0035
424.81;	3.0131
425.07;	3.0225
425.34;	3.0319
425.60;	3.0411
425.87;	3.0502
426.13;	3.0592
426.40;	3.0681
426.67;	3.0769
426.93;	3.0855
427.20;	3.0940
427.46;	3.1023
427.73;	3.1106
428.00;	3.1187
428.26;	3.1267
428.53;	3.1345
428.79;	3.1422
429.06;	3.1498
429.32;	3.1572
429.59;	3.1645
429.86;	3.1717
430.12;	3.1787
430.39;	3.1856
430.65;	3.1923
430.92;	3.1989
431.18;	3.2054
431.45;	3.2117
431.72;	3.2178
431.98;	3.2239
432.25;	3.2297
432.51;	3.2355
432.78;	3.2410
433.04;	3.2465
433.31;	3.2517
433.58;	3.2569
433.84;	3.2618
434.11;	3.2667
434.37;	3.2713
434.64;	3.2758
434.90;	3.2802
435.17;	3.2844
435.44;	3.2885
435.70;	3.2924
435.97;	3.2961
436.23;	3.2997
436.50;	3.3031
436.77;	3.3064
437.03;	3.3095
437.30;	3.3124
437.56;	3.3152
437.83;	3.3179
438.09;	3.3203
438.36;	3.3226
438.63;	3.3248
438.89;	3.3268
439.16;	3.3286
439.42;	3.3303
439.69;	3.3318
439.95;	3.3331
440.22;	3.3343
440.49;	3.3353
440.75;	3.3361
441.02;	3.3368
441.28;	3.3374
441.55;	3.3377
441.81;	3.3379
442.08;	3.3380
442.35;	3.3378
442.61;	3.3375
442.88;	3.3371
443.14;	3.3365
443.41;	3.3357
443.67;	3.3347
443.94;	3.3336
444.21;	3.3324
444.47;	3.3309
444.74;	3.3293
445.00;	3.3276
445.27;	3.3257
445.54;	3.3236
445.80;	3.3214
446.07;	3.3190
446.33;	3.3164
446.60;	3.3137
446.86;	3.3108
447.13;	3.3078
447.40;	3.3046
447.66;	3.3012
447.93;	3.2977
448.19;	3.2940
448.46;	3.2902
448.72;	3.2862
448.99;	3.2821
449.26;	3.2778
449.52;	3.2733
449.79;	3.2687
450.05;	3.2640
450.32;	3.2591
450.58;	3.2540
450.85;	3.2488
451.12;	3.2434
451.38;	3.2379
451.65;	3.2322
451.91;	3.2264
452.18;	3.2205
452.44;	3.2144
452.71;	3.2081
452.98;	3.2018
453.24;	3.1952
453.51;	3.1885
453.77;	3.1817
454.04;	3.1748
454.31;	3.1677
454.57;	3.1604
454.84;	3.1531
455.10;	3.1455
455.37;	3.1379
455.63;	3.1301
455.90;	3.1222
456.17;	3.1142
456.43;	3.1060
456.70;	3.0977
456.96;	3.0892
457.23;	3.0807
457.49;	3.0720
457.76;	3.0632
458.03;	3.0542
458.29;	3.0452
458.56;	3.0360
458.82;	3.0267
459.09;	3.0173
459.35;	3.0077
459.62;	2.9981
459.89;	2.9883
460.15;	2.9784
460.42;	2.9684
460.68;	2.9583
460.95;	2.9481
461.22;	2.9378
461.48;	2.9273
461.75;	2.9168
462.01;	2.9062
462.28;	2.8954
462.54;	2.8846
462.81;	2.8736
463.08;	2.8626
463.34;	2.8514
463.61;	2.8402
463.87;	2.8289
464.14;	2.8175
464.40;	2.8059
464.67;	2.7943
464.94;	2.7826
465.20;	2.7709
465.47;	2.7590
465.73;	2.7471
466.00;	2.7350
466.26;	2.7229
466.53;	2.7107
466.80;	2.6985
467.06;	2.6861
467.33;	2.6737
467.59;	2.6612
467.86;	2.6487
468.12;	2.6361
468.39;	2.6234
468.66;	2.6106
468.92;	2.5978
469.19;	2.5849
469.45;	2.5719
469.72;	2.5589
469.99;	2.5459
