wavelength, nm;	absorption
356.00;	0.2023
356.45;	0.2077
356.89;	0.2132
357.34;	0.2189
357.78;	0.2247
358.23;	0.2306
358.67;	0.2366
359.12;	0.2428
359.56;	0.2490
360.01;	0.2554
360.46;	0.2620
360.90;	0.2686
361.35;	0.2754
361.79;	0.2823
362.24;	0.2894
362.68;	0.2966
363.13;	0.3039
363.58;	0.3114
364.02;	0.3190
364.47;	0.3267
364.91;	0.3346
365.36;	0.3426
365.80;	0.3508
366.25;	0.3591
366.69;	0.3676
367.14;	0.3762
367.59;	0.3850
368.03;	0.3939
368.48;	0.4030
368.92;	0.4122
369.37;	0.4216
369.81;	0.4311
370.26;	0.4408
370.71;	0.4506
371.15;	0.4606
371.60;	0.4707
372.04;	0.4810
372.49;	0.4915
372.93;	0.5021
373.38;	0.5129
373.82;	0.5239
374.27;	0.5350
374.72;	0.5462
375.16;	0.5576
375.61;	0.5692
376.05;	0.5810
376.50;	0.5929
376.94;	0.6049
377.39;	0.6172
377.84;	0.6295
378.28;	0.6421
378.73;	0.6548
379.17;	0.6677
379.62;	0.6807
380.06;	0.6939
380.51;	0.7072
380.95;	0.7207
381.40;	0.7344
381.85;	0.7482
382.29;	0.7621
382.74;	0.7763
383.18;	0.7905
383.63;	0.8050
384.07;	0.8195
384.52;	0.8343
384.97;	0.8491
385.41;	0.8642
385.86;	0.8793
386.30;	0.8946
386.75;	0.9101
387.19;	0.9257
387.64;	0.9414
388.08;	0.9573
388.53;	0.9732
388.98;	0.9894
389.42;	1.0056
389.87;	1.0220
390.31;	1.0385
390.76;	1.0551
391.20;	1.0719
391.65;	1.0887
392.10;	1.1057
392.54;	1.1228
392.99;	1.1400
393.43;	1.1573
393.88;	1.1747
394.32;	1.1922
394.77;	1.2098
395.21;	1.2274
395.66;	1.2452
396.11;	1.2631
396.55;	1.2810
397.00;	1.2990
397.44;	1.3171
397.89;	1.3352
398.33;	1.3534
398.78;	1.3717
399.23;	1.3900
399.67;	1.4084
400.12;	1.4268
400.56;	1.4453
401.01;	1.4638
401.45;	1.4823
401.90;	1.5009
402.34;	1.5195
402.79;	1.5381
403.24;	1.5567
403.68;	1.5753
404.13;	1.5939
404.57;	1.6126
405.02;	1.6312
405.46;	1.6498
405.91;	1.6684
406.36;	1.6870
406.80;	1.7055
407.25;	1.7240
407.69;	1.7425
408.14;	1.7609
408.58;	1.7793
409.03;	1.7976
409.47;	1.8159
409.92;	1.8341
410.37;	1.8522
410.81;	1.8702
411.26;	1.8882
411.70;	1.9061
412.15;	1.9238
412.59;	1.9415
413.04;	1.9591
413.49;	1.9765
413.93;	1.9939
414.38;	2.0111
414.82;	2.0282
415.27;	2.0451
415.71;	2.0619
416.16;	2.0786
416.60;	2.0951
417.05;	2.1114
417.50;	2.1276
417.94;	2.1436
418.39;	2.1594
418.83;	2.1751
419.28;	2.1905
419.72;	2.2058
420.17;	2.2209
420.62;	2.2357
421.06;	2.2504
421.51;	2.2648
421.95;	2.2791
422.40;	2.2931
422.84;	2.3068
423.29;	2.3203
