wavelength, nm;	absorption
350.00;	0.0849
350.28;	0.0865
350.57;	0.0881
350.85;	0.0897
351.14;	0.0913
351.42;	0.0929
351.71;	0.0946
351.99;	0.0963
352.27;	0.0980
352.56;	0.0998
352.84;	0.1015
353.13;	0.1033
353.41;	0.1051
353.70;	0.1070
353.98;	0.1089
354.27;	0.1108
354.55;	0.1127
354.83;	0.1147
355.12;	0.1166
355.40;	0.1186
355.69;	0.1207
355.97;	0.1227
356.26;	0.1248
356.54;	0.1270
356.82;	0.1291
357.11;	0.1313
357.39;	0.1335
357.68;	0.1357
357.96;	0.1380
358.25;	0.1403
358.53;	0.1426
358.82;	0.1450
359.10;	0.1474
359.38;	0.1498
359.67;	0.1523
359.95;	0.1548
360.24;	0.1573
360.52;	0.1598
360.81;	0.1624
361.09;	0.1650
361.37;	0.1677
361.66;	0.1703
361.94;	0.1730
362.23;	0.1758
362.51;	0.1786
362.80;	0.1814
363.08;	0.1842
363.37;	0.1871
363.65;	0.1900
363.93;	0.1930
364.22;	0.1960
364.50;	0.1990
364.79;	0.2020
365.07;	0.2051
365.36;	0.2082
365.64;	0.2114
365.92;	0.2146
366.21;	0.2178
366.49;	0.2211
366.78;	0.2244
367.06;	0.2278
367.35;	0.2311
367.63;	0.2345
367.92;	0.2380
368.20;	0.2415
368.48;	0.2450
368.77;	0.2486
369.05;	0.2522
369.34;	0.2558
369.62;	0.2595
369.91;	0.2632
370.19;	0.2670
370.47;	0.2708
370.76;	0.2746
371.04;	0.2785
371.33;	0.2824
371.61;	0.2864
371.90;	0.2903
372.18;	0.2944
372.46;	0.2984
372.75;	0.3025
373.03;	0.3067
373.32;	0.3109
373.60;	0.3151
373.89;	0.3194
374.17;	0.3237
374.46;	0.3280
374.74;	0.3324
375.02;	0.3368
375.31;	0.3413
375.59;	0.3458
375.88;	0.3503
376.16;	0.3549
376.45;	0.3595
376.73;	0.3642
377.01;	0.3689
377.30;	0.3736
377.58;	0.3784
377.87;	0.3832
378.15;	0.3881
378.44;	0.3930
378.72;	0.3979
379.01;	0.4029
379.29;	0.4079
379.57;	0.4130
379.86;	0.4181
380.14;	0.4232
380.43;	0.4284
380.71;	0.4336
381.00;	0.4389
381.28;	0.4442
381.56;	0.4495
381.85;	0.4549
382.13;	0.4603
382.42;	0.4657
382.70;	0.4712
382.99;	0.4767
383.27;	0.4823
383.56;	0.4879
383.84;	0.4935
384.12;	0.4992
384.41;	0.5049
384.69;	0.5106
384.98;	0.5164
385.26;	0.5222
385.55;	0.5281
385.83;	0.5340
386.11;	0.5399
386.40;	0.5459
386.68;	0.5518
386.97;	0.5579
387.25;	0.5639
387.54;	0.5700
387.82;	0.5762
388.11;	0.5823
388.39;	0.5885
388.67;	0.5948
388.96;	0.6010
389.24;	0.6073
