wavelength, nm;	absorption
371.00;	0.4495
371.33;	0.4568
371.65;	0.4642
371.98;	0.4716
372.31;	0.4791
372.64;	0.4868
372.96;	0.4945
373.29;	0.5022
373.62;	0.5101
373.95;	0.5181
374.27;	0.5261
374.60;	0.5342
374.93;	0.5424
375.26;	0.5507
375.58;	0.5591
375.91;	0.5676
376.24;	0.5761
376.57;	0.5847
376.89;	0.5935
377.22;	0.6023
377.55;	0.6111
377.88;	0.6201
378.20;	0.6292
378.53;	0.6383
378.86;	0.6476
379.19;	0.6569
379.51;	0.6663
379.84;	0.6757
380.17;	0.6853
380.50;	0.6950
380.82;	0.7047
381.15;	0.7145
381.48;	0.7244
381.81;	0.7344
382.13;	0.7445
382.46;	0.7546
382.79;	0.7648
383.11;	0.7751
383.44;	0.7855
383.77;	0.7960
384.10;	0.8066
384.42;	0.8172
384.75;	0.8279
385.08;	0.8387
385.41;	0.8495
385.73;	0.8605
386.06;	0.8715
386.39;	0.8826
386.72;	0.8938
387.04;	0.9050
387.37;	0.9163
387.70;	0.9277
388.03;	0.9392
388.35;	0.9507
388.68;	0.9623
389.01;	0.9740
389.34;	0.9857
389.66;	0.9975
389.99;	1.0094
390.32;	1.0213
390.65;	1.0333
390.97;	1.0454
391.30;	1.0575
391.63;	1.0697
391.96;	1.0819
392.28;	1.0942
392.61;	1.1066
392.94;	1.1190
393.27;	1.1315
393.59;	1.1440
393.92;	1.1566
394.25;	1.1693
394.57;	1.1820
394.90;	1.1947
395.23;	1.2075
395.56;	1.2203
395.88;	1.2332
396.21;	1.2461
396.54;	1.2590
396.87;	1.2720
397.19;	1.2851
397.52;	1.2982
397.85;	1.3113
398.18;	1.3244
398.50;	1.3376
398.83;	1.3508
399.16;	1.3640
399.49;	1.3773
399.81;	1.3906
400.14;	1.4039
400.47;	1.4172
400.80;	1.4306
401.12;	1.4440
401.45;	1.4574
401.78;	1.4708
402.11;	1.4842
402.43;	1.4976
402.76;	1.5111
403.09;	1.5245
403.42;	1.5380
403.74;	1.5514
404.07;	1.5649
404.40;	1.5784
404.73;	1.5918
