wavelength, nm;	absorption
367.00;	0.4533
367.36;	0.4618
367.71;	0.4703
368.07;	0.4790
368.43;	0.4878
368.78;	0.4968
369.14;	0.5058
369.50;	0.5150
369.85;	0.5242
370.21;	0.5337
370.57;	0.5432
370.92;	0.5528
371.28;	0.5626
371.64;	0.5725
371.99;	0.5825
372.35;	0.5926
372.71;	0.6029
373.06;	0.6133
373.42;	0.6238
373.78;	0.6344
374.13;	0.6451
374.49;	0.6560
374.85;	0.6670
375.20;	0.6781
375.56;	0.6894
375.92;	0.7008
376.27;	0.7123
376.63;	0.7239
376.99;	0.7356
377.34;	0.7475
377.70;	0.7595
378.06;	0.7716
378.41;	0.7839
378.77;	0.7963
379.13;	0.8088
379.48;	0.8214
379.84;	0.8341
380.20;	0.8470
380.55;	0.8600
380.91;	0.8731
381.27;	0.8863
381.62;	0.8997
381.98;	0.9132
382.34;	0.9268
382.69;	0.9405
383.05;	0.9543
383.41;	0.9683
383.76;	0.9824
384.12;	0.9965
384.48;	1.0108
384.83;	1.0253
385.19;	1.0398
385.55;	1.0544
385.90;	1.0692
386.26;	1.0841
386.62;	1.0991
386.97;	1.1141
387.33;	1.1293
387.69;	1.1446
388.04;	1.1601
388.40;	1.1756
388.76;	1.1912
389.11;	1.2069
389.47;	1.2227
389.83;	1.2386
390.18;	1.2546
390.54;	1.2707
390.90;	1.2869
391.25;	1.3032
391.61;	1.3196
391.97;	1.3361
392.32;	1.3526
392.68;	1.3693
393.04;	1.3860
393.39;	1.4028
393.75;	1.4197
394.11;	1.4366
394.46;	1.4537
394.82;	1.4708
395.18;	1.4879
395.53;	1.5052
395.89;	1.5225
396.25;	1.5399
396.60;	1.5573
396.96;	1.5748
397.32;	1.5923
397.67;	1.6099
398.03;	1.6276
398.39;	1.6453
398.74;	1.6630
399.10;	1.6808
399.46;	1.6986
399.81;	1.7165
400.17;	1.7344
400.53;	1.7524
400.88;	1.7703
401.24;	1.7883
401.60;	1.8063
401.95;	1.8244
402.31;	1.8424
