wavelength, nm;	absorption
366.00;	0.4598
366.40;	0.4696
366.80;	0.4796
367.21;	0.4897
367.61;	0.5000
368.01;	0.5104
368.41;	0.5210
368.82;	0.5318
369.22;	0.5427
369.62;	0.5538
370.02;	0.5650
370.43;	0.5764
370.83;	0.5880
371.23;	0.5998
371.63;	0.6117
372.03;	0.6237
372.44;	0.6360
372.84;	0.6484
373.24;	0.6610
373.64;	0.6737
374.05;	0.6866
374.45;	0.6997
374.85;	0.7130
375.25;	0.7264
375.66;	0.7400
376.06;	0.7538
376.46;	0.7677
376.86;	0.7818
377.26;	0.7961
377.67;	0.8105
378.07;	0.8251
378.47;	0.8399
378.87;	0.8548
379.28;	0.8700
379.68;	0.8853
380.08;	0.9007
380.48;	0.9163
380.89;	0.9321
381.29;	0.9481
381.69;	0.9642
382.09;	0.9805
382.49;	0.9969
382.90;	1.0135
383.30;	1.0303
383.70;	1.0472
384.10;	1.0643
384.51;	1.0816
384.91;	1.0990
385.31;	1.1165
385.71;	1.1342
386.12;	1.1521
386.52;	1.1701
386.92;	1.1883
387.32;	1.2066
387.72;	1.2250
388.13;	1.2436
388.53;	1.2624
388.93;	1.2812
389.33;	1.3003
389.74;	1.3194
390.14;	1.3387
390.54;	1.3581
390.94;	1.3776
391.35;	1.3973
391.75;	1.4171
392.15;	1.4370
392.55;	1.4570
392.95;	1.4771
393.36;	1.4973
393.76;	1.5177
394.16;	1.5381
394.56;	1.5587
394.97;	1.5793
395.37;	1.6001
395.77;	1.6209
396.17;	1.6418
396.58;	1.6628
396.98;	1.6839
397.38;	1.7051
397.78;	1.7263
398.18;	1.7476
398.59;	1.7690
398.99;	1.7904
399.39;	1.8119
399.79;	1.8334
400.20;	1.8550
400.60;	1.8766
401.00;	1.8983
401.40;	1.9200
401.81;	1.9417
402.21;	1.9635
402.61;	1.9852
403.01;	2.0070
403.41;	2.0289
403.82;	2.0507
404.22;	2.0725
404.62;	2.0943
405.02;	2.1161
405.43;	2.1379
405.83;	2.1597
406.23;	2.1814
406.63;	2.2031
407.04;	2.2248
407.44;	2.2465
407.84;	2.2681
408.24;	2.2897
408.64;	2.3112
409.05;	2.3326
409.45;	2.3540
409.85;	2.3753
410.25;	2.3965
410.66;	2.4177
411.06;	2.4388
411.46;	2.4597
411.86;	2.4806
412.27;	2.5014
412.67;	2.5221
413.07;	2.5426
413.47;	2.5631
413.87;	2.5834
414.28;	2.6035
414.68;	2.6236
415.08;	2.6435
415.48;	2.6632
415.89;	2.6828
416.29;	2.7023
416.69;	2.7215
417.09;	2.7406
417.50;	2.7596
417.90;	2.7783
418.30;	2.7969
418.70;	2.8153
419.10;	2.8334
419.51;	2.8514
419.91;	2.8692
420.31;	2.8867
420.71;	2.9041
421.12;	2.9212
421.52;	2.9381
421.92;	2.9547
422.32;	2.9711
422.73;	2.9873
423.13;	3.0032
423.53;	3.0189
423.93;	3.0343
424.33;	3.0494
424.74;	3.0643
425.14;	3.0789
425.54;	3.0932
425.94;	3.1073
426.35;	3.1210
426.75;	3.1345
427.15;	3.1476
427.55;	3.1605
427.96;	3.1731
428.36;	3.1854
428.76;	3.1973
429.16;	3.2089
429.56;	3.2203
429.97;	3.2313
430.37;	3.2419
430.77;	3.2523
431.17;	3.2623
431.58;	3.2720
431.98;	3.2813
432.38;	3.2903
432.78;	3.2989
433.19;	3.3072
433.59;	3.3152
433.99;	3.3228
434.39;	3.3300
434.79;	3.3369
435.20;	3.3434
435.60;	3.3496
436.00;	3.3554
436.40;	3.3608
436.81;	3.3658
437.21;	3.3705
437.61;	3.3748
438.01;	3.3788
438.42;	3.3824
438.82;	3.3855
439.22;	3.3884
439.62;	3.3908
440.02;	3.3929
440.43;	3.3945
440.83;	3.3958
441.23;	3.3968
441.63;	3.3973
442.04;	3.3975
442.44;	3.3972
442.84;	3.3966
443.24;	3.3957
443.65;	3.3943
444.05;	3.3926
444.45;	3.3904
444.85;	3.3879
445.25;	3.3851
445.66;	3.3818
446.06;	3.3782
446.46;	3.3742
446.86;	3.3698
447.27;	3.3651
447.67;	3.3599
448.07;	3.3544
448.47;	3.3486
448.88;	3.3424
449.28;	3.3358
449.68;	3.3289
450.08;	3.3216
450.48;	3.3139
450.89;	3.3059
451.29;	3.2976
451.69;	3.2889
452.09;	3.2798
452.50;	3.2704
452.90;	3.2607
453.30;	3.2506
453.70;	3.2402
454.11;	3.2295
454.51;	3.2185
454.91;	3.2071
455.31;	3.1954
455.71;	3.1834
456.12;	3.1711
456.52;	3.1585
456.92;	3.1456
457.32;	3.1324
457.73;	3.1188
458.13;	3.1050
458.53;	3.0910
458.93;	3.0766
459.34;	3.0620
459.74;	3.0470
460.14;	3.0319
460.54;	3.0164
460.94;	3.0007
461.35;	2.9848
461.75;	2.9686
462.15;	2.9521
462.55;	2.9354
462.96;	2.9185
463.36;	2.9014
463.76;	2.8840
464.16;	2.8664
464.57;	2.8487
464.97;	2.8307
465.37;	2.8125
465.77;	2.7941
466.17;	2.7755
466.58;	2.7567
466.98;	2.7378
467.38;	2.7186
467.78;	2.6993
468.19;	2.6799
468.59;	2.6603
468.99;	2.6405
469.39;	2.6206
469.80;	2.6005
470.20;	2.5804
470.60;	2.5600
471.00;	2.5396
471.40;	2.5190
471.81;	2.4984
472.21;	2.4776
472.61;	2.4567
473.01;	2.4357
473.42;	2.4147
473.82;	2.3935
474.22;	2.3723
474.62;	2.3510
475.03;	2.3296
475.43;	2.3081
475.83;	2.2866
476.23;	2.2651
476.63;	2.2435
477.04;	2.2218
477.44;	2.2002
477.84;	2.1784
478.24;	2.1567
478.65;	2.1349
479.05;	2.1132
479.45;	2.0914
479.85;	2.0696
480.26;	2.0478
480.66;	2.0260
481.06;	2.0042
481.46;	1.9824
481.87;	1.9607
482.27;	1.9390
482.67;	1.9173
483.07;	1.8956
483.47;	1.8740
483.88;	1.8524
