wavelength, nm;	absorption
353.00;	0.2238
353.27;	0.2276
353.55;	0.2314
353.82;	0.2353
354.09;	0.2393
354.37;	0.2433
354.64;	0.2474
354.92;	0.2515
355.19;	0.2557
355.46;	0.2599
355.74;	0.2642
356.01;	0.2685
356.28;	0.2729
356.56;	0.2774
356.83;	0.2819
357.10;	0.2865
357.38;	0.2911
357.65;	0.2958
357.93;	0.3006
358.20;	0.3054
358.47;	0.3103
358.75;	0.3152
359.02;	0.3202
359.29;	0.3253
359.57;	0.3304
359.84;	0.3356
360.11;	0.3409
360.39;	0.3462
360.66;	0.3516
360.94;	0.3571
361.21;	0.3626
361.48;	0.3682
361.76;	0.3738
362.03;	0.3795
362.30;	0.3853
362.58;	0.3912
362.85;	0.3971
363.12;	0.4031
363.40;	0.4091
363.67;	0.4153
363.95;	0.4215
364.22;	0.4277
364.49;	0.4341
364.77;	0.4405
365.04;	0.4470
365.31;	0.4535
365.59;	0.4601
365.86;	0.4668
366.13;	0.4736
366.41;	0.4805
366.68;	0.4874
366.96;	0.4944
367.23;	0.5014
367.50;	0.5086
367.78;	0.5158
368.05;	0.5231
368.32;	0.5305
368.60;	0.5379
368.87;	0.5454
369.14;	0.5530
369.42;	0.5607
369.69;	0.5684
369.97;	0.5763
370.24;	0.5842
370.51;	0.5922
370.79;	0.6002
371.06;	0.6084
371.33;	0.6166
371.61;	0.6249
371.88;	0.6332
372.15;	0.6417
372.43;	0.6502
372.70;	0.6588
372.98;	0.6675
373.25;	0.6763
373.52;	0.6852
373.80;	0.6941
374.07;	0.7031
374.34;	0.7122
374.62;	0.7214
374.89;	0.7306
375.16;	0.7399
375.44;	0.7494
375.71;	0.7588
375.99;	0.7684
376.26;	0.7781
376.53;	0.7878
376.81;	0.7976
377.08;	0.8075
377.35;	0.8175
377.63;	0.8275
377.90;	0.8377
378.17;	0.8479
378.45;	0.8582
378.72;	0.8686
379.00;	0.8790
379.27;	0.8896
379.54;	0.9002
379.82;	0.9109
380.09;	0.9216
380.36;	0.9325
380.64;	0.9434
380.91;	0.9544
381.18;	0.9655
381.46;	0.9767
381.73;	0.9879
382.01;	0.9992
382.28;	1.0106
382.55;	1.0221
382.83;	1.0337
383.10;	1.0453
383.37;	1.0570
383.65;	1.0688
383.92;	1.0806
384.19;	1.0926
384.47;	1.1046
384.74;	1.1167
385.02;	1.1288
385.29;	1.1410
385.56;	1.1533
385.84;	1.1657
386.11;	1.1782
386.38;	1.1907
386.66;	1.2032
386.93;	1.2159
387.20;	1.2286
387.48;	1.2414
387.75;	1.2543
388.03;	1.2672
388.30;	1.2802
388.57;	1.2933
388.85;	1.3064
389.12;	1.3196
389.39;	1.3328
389.67;	1.3462
389.94;	1.3595
390.21;	1.3730
390.49;	1.3865
390.76;	1.4000
391.04;	1.4137
391.31;	1.4273
391.58;	1.4411
391.86;	1.4549
392.13;	1.4687
392.40;	1.4826
392.68;	1.4966
392.95;	1.5106
393.22;	1.5247
393.50;	1.5388
393.77;	1.5530
394.05;	1.5672
394.32;	1.5815
394.59;	1.5958
394.87;	1.6101
395.14;	1.6245
395.41;	1.6390
395.69;	1.6535
395.96;	1.6680
396.23;	1.6826
396.51;	1.6972
396.78;	1.7118
397.06;	1.7265
397.33;	1.7412
397.60;	1.7560
397.88;	1.7708
398.15;	1.7856
398.42;	1.8005
398.70;	1.8153
398.97;	1.8303
399.24;	1.8452
399.52;	1.8602
399.79;	1.8751
400.07;	1.8902
400.34;	1.9052
400.61;	1.9202
400.89;	1.9353
401.16;	1.9504
401.43;	1.9655
401.71;	1.9806
401.98;	1.9957
402.25;	2.0109
402.53;	2.0260
402.80;	2.0412
403.08;	2.0564
403.35;	2.0715
403.62;	2.0867
403.90;	2.1019
404.17;	2.1170
404.44;	2.1322
404.72;	2.1474
404.99;	2.1626
405.26;	2.1777
405.54;	2.1929
405.81;	2.2080
406.09;	2.2232
406.36;	2.2383
406.63;	2.2534
406.91;	2.2685
407.18;	2.2836
407.45;	2.2986
407.73;	2.3137
408.00;	2.3287
408.27;	2.3437
408.55;	2.3586
408.82;	2.3736
409.10;	2.3885
409.37;	2.4034
409.64;	2.4182
409.92;	2.4330
410.19;	2.4478
410.46;	2.4625
410.74;	2.4772
411.01;	2.4919
411.28;	2.5065
411.56;	2.5211
411.83;	2.5356
412.11;	2.5501
412.38;	2.5645
412.65;	2.5788
412.93;	2.5932
413.20;	2.6074
413.47;	2.6216
413.75;	2.6358
414.02;	2.6498
414.29;	2.6639
414.57;	2.6778
414.84;	2.6917
415.12;	2.7055
415.39;	2.7193
415.66;	2.7329
415.94;	2.7465
416.21;	2.7601
416.48;	2.7735
416.76;	2.7869
417.03;	2.8002
417.30;	2.8134
417.58;	2.8265
417.85;	2.8396
418.13;	2.8525
418.40;	2.8654
418.67;	2.8781
418.95;	2.8908
419.22;	2.9034
419.49;	2.9159
419.77;	2.9283
420.04;	2.9406
420.31;	2.9527
420.59;	2.9648
420.86;	2.9768
421.14;	2.9887
421.41;	3.0004
421.68;	3.0121
421.96;	3.0236
422.23;	3.0351
422.50;	3.0464
422.78;	3.0576
423.05;	3.0686
423.32;	3.0796
423.60;	3.0904
423.87;	3.1012
424.15;	3.1118
424.42;	3.1222
424.69;	3.1326
424.97;	3.1428
425.24;	3.1528
425.51;	3.1628
425.79;	3.1726
426.06;	3.1823
426.33;	3.1918
426.61;	3.2012
426.88;	3.2105
427.16;	3.2196
427.43;	3.2286
427.70;	3.2375
427.98;	3.2462
428.25;	3.2547
428.52;	3.2631
428.80;	3.2714
429.07;	3.2795
429.34;	3.2875
429.62;	3.2953
429.89;	3.3029
430.17;	3.3104
430.44;	3.3178
430.71;	3.3250
430.99;	3.3320
431.26;	3.3389
431.53;	3.3456
431.81;	3.3521
432.08;	3.3585
432.35;	3.3648
432.63;	3.3708
432.90;	3.3767
433.17;	3.3825
433.45;	3.3881
433.72;	3.3935
434.00;	3.3987
434.27;	3.4038
434.54;	3.4087
434.82;	3.4134
435.09;	3.4180
435.36;	3.4224
435.64;	3.4266
435.91;	3.4306
436.18;	3.4345
436.46;	3.4382
436.73;	3.4417
437.01;	3.4451
437.28;	3.4483
437.55;	3.4512
437.83;	3.4541
438.10;	3.4567
438.37;	3.4592
438.65;	3.4615
438.92;	3.4636
439.19;	3.4655
439.47;	3.4673
439.74;	3.4688
440.02;	3.4702
440.29;	3.4715
440.56;	3.4725
440.84;	3.4733
441.11;	3.4740
441.38;	3.4745
441.66;	3.4748
441.93;	3.4750
442.20;	3.4749
442.48;	3.4747
442.75;	3.4743
443.03;	3.4737
443.30;	3.4730
443.57;	3.4720
443.85;	3.4709
444.12;	3.4696
444.39;	3.4681
444.67;	3.4664
444.94;	3.4646
445.21;	3.4626
445.49;	3.4604
445.76;	3.4580
446.04;	3.4555
446.31;	3.4527
446.58;	3.4498
446.86;	3.4467
447.13;	3.4435
447.40;	3.4401
447.68;	3.4364
447.95;	3.4327
448.22;	3.4287
448.50;	3.4246
448.77;	3.4203
449.05;	3.4158
449.32;	3.4112
449.59;	3.4063
449.87;	3.4014
450.14;	3.3962
450.41;	3.3909
450.69;	3.3854
450.96;	3.3797
451.23;	3.3739
451.51;	3.3679
451.78;	3.3618
452.06;	3.3555
452.33;	3.3490
452.60;	3.3424
452.88;	3.3356
453.15;	3.3286
453.42;	3.3215
453.70;	3.3143
453.97;	3.3068
454.24;	3.2993
454.52;	3.2915
454.79;	3.2836
455.07;	3.2756
455.34;	3.2674
455.61;	3.2591
455.89;	3.2506
456.16;	3.2420
456.43;	3.2332
456.71;	3.2243
456.98;	3.2153
457.25;	3.2061
457.53;	3.1967
457.80;	3.1873
458.08;	3.1777
458.35;	3.1679
458.62;	3.1580
458.90;	3.1480
459.17;	3.1379
459.44;	3.1276
459.72;	3.1172
459.99;	3.1067
460.26;	3.0960
460.54;	3.0853
460.81;	3.0744
461.09;	3.0634
461.36;	3.0522
461.63;	3.0410
461.91;	3.0296
462.18;	3.0181
462.45;	3.0065
462.73;	2.9948
463.00;	2.9830
463.27;	2.9711
