wavelength, nm;	absorption
368.00;	0.4837
368.28;	0.4908
368.57;	0.4980
368.85;	0.5052
369.14;	0.5126
369.42;	0.5199
369.71;	0.5274
369.99;	0.5350
370.27;	0.5426
370.56;	0.5503
370.84;	0.5581
371.13;	0.5659
371.41;	0.5739
371.70;	0.5819
371.98;	0.5900
372.26;	0.5981
372.55;	0.6064
372.83;	0.6147
373.12;	0.6231
373.40;	0.6316
373.69;	0.6402
373.97;	0.6488
374.25;	0.6576
374.54;	0.6664
374.82;	0.6753
375.11;	0.6842
375.39;	0.6933
375.68;	0.7024
375.96;	0.7116
376.24;	0.7209
376.53;	0.7303
376.81;	0.7398
377.10;	0.7493
377.38;	0.7589
377.67;	0.7686
377.95;	0.7784
378.24;	0.7882
378.52;	0.7982
378.80;	0.8082
379.09;	0.8183
379.37;	0.8285
379.66;	0.8387
379.94;	0.8491
380.23;	0.8595
380.51;	0.8700
380.79;	0.8805
381.08;	0.8912
381.36;	0.9019
381.65;	0.9127
381.93;	0.9236
382.22;	0.9346
382.50;	0.9456
382.78;	0.9567
383.07;	0.9679
383.35;	0.9792
383.64;	0.9905
383.92;	1.0020
384.21;	1.0134
384.49;	1.0250
384.77;	1.0367
385.06;	1.0484
385.34;	1.0602
385.63;	1.0720
385.91;	1.0840
386.20;	1.0960
386.48;	1.1080
386.76;	1.1202
387.05;	1.1324
387.33;	1.1447
387.62;	1.1571
387.90;	1.1695
388.19;	1.1820
388.47;	1.1945
388.75;	1.2071
389.04;	1.2198
389.32;	1.2326
389.61;	1.2454
389.89;	1.2583
390.18;	1.2712
390.46;	1.2842
390.74;	1.2973
391.03;	1.3104
391.31;	1.3236
391.60;	1.3368
391.88;	1.3501
392.17;	1.3635
392.45;	1.3769
392.73;	1.3903
393.02;	1.4038
393.30;	1.4174
393.59;	1.4310
393.87;	1.4447
394.16;	1.4584
394.44;	1.4722
394.72;	1.4860
395.01;	1.4998
395.29;	1.5137
395.58;	1.5277
395.86;	1.5417
396.15;	1.5557
396.43;	1.5697
396.72;	1.5838
397.00;	1.5980
397.28;	1.6122
397.57;	1.6264
397.85;	1.6406
398.14;	1.6549
398.42;	1.6692
398.71;	1.6835
398.99;	1.6979
399.27;	1.7123
399.56;	1.7267
399.84;	1.7412
400.13;	1.7556
400.41;	1.7701
400.70;	1.7846
400.98;	1.7991
401.26;	1.8137
401.55;	1.8282
401.83;	1.8428
402.12;	1.8574
402.40;	1.8720
402.69;	1.8866
402.97;	1.9012
403.25;	1.9158
403.54;	1.9304
403.82;	1.9450
404.11;	1.9596
404.39;	1.9743
404.68;	1.9889
404.96;	2.0035
405.24;	2.0181
405.53;	2.0327
405.81;	2.0473
406.10;	2.0619
406.38;	2.0764
406.67;	2.0910
406.95;	2.1055
407.23;	2.1201
407.52;	2.1346
407.80;	2.1490
408.09;	2.1635
408.37;	2.1779
408.66;	2.1923
408.94;	2.2067
409.22;	2.2211
409.51;	2.2354
409.79;	2.2497
410.08;	2.2639
410.36;	2.2781
410.65;	2.2923
410.93;	2.3064
411.21;	2.3205
411.50;	2.3346
411.78;	2.3486
412.07;	2.3625
412.35;	2.3764
412.64;	2.3903
412.92;	2.4040
413.20;	2.4178
413.49;	2.4315
413.77;	2.4451
414.06;	2.4586
414.34;	2.4721
414.63;	2.4856
414.91;	2.4989
415.20;	2.5122
415.48;	2.5254
415.76;	2.5386
416.05;	2.5517
416.33;	2.5647
416.62;	2.5776
416.90;	2.5904
417.19;	2.6032
417.47;	2.6159
417.75;	2.6285
418.04;	2.6410
418.32;	2.6534
418.61;	2.6657
418.89;	2.6779
419.18;	2.6901
419.46;	2.7021
419.74;	2.7141
420.03;	2.7259
420.31;	2.7377
420.60;	2.7493
420.88;	2.7608
421.17;	2.7723
421.45;	2.7836
421.73;	2.7948
422.02;	2.8059
422.30;	2.8169
422.59;	2.8277
422.87;	2.8385
423.16;	2.8491
423.44;	2.8596
423.72;	2.8700
424.01;	2.8803
424.29;	2.8904
424.58;	2.9004
424.86;	2.9103
425.15;	2.9201
425.43;	2.9297
425.71;	2.9392
426.00;	2.9486
426.28;	2.9578
426.57;	2.9669
426.85;	2.9758
427.14;	2.9846
427.42;	2.9933
427.70;	3.0018
427.99;	3.0102
428.27;	3.0184
428.56;	3.0265
428.84;	3.0344
429.13;	3.0422
429.41;	3.0499
429.69;	3.0574
429.98;	3.0647
430.26;	3.0719
430.55;	3.0789
430.83;	3.0858
431.12;	3.0925
431.40;	3.0990
431.68;	3.1054
431.97;	3.1116
432.25;	3.1177
432.54;	3.1236
432.82;	3.1294
433.11;	3.1349
433.39;	3.1403
433.68;	3.1456
433.96;	3.1507
434.24;	3.1556
434.53;	3.1603
434.81;	3.1649
435.10;	3.1693
435.38;	3.1735
435.67;	3.1775
435.95;	3.1814
436.23;	3.1851
436.52;	3.1887
436.80;	3.1920
437.09;	3.1952
437.37;	3.1982
437.66;	3.2010
437.94;	3.2037
438.22;	3.2062
438.51;	3.2085
438.79;	3.2106
439.08;	3.2125
439.36;	3.2143
439.65;	3.2159
439.93;	3.2173
440.21;	3.2185
440.50;	3.2196
440.78;	3.2204
441.07;	3.2211
441.35;	3.2216
441.64;	3.2219
441.92;	3.2221
442.20;	3.2221
442.49;	3.2218
442.77;	3.2214
443.06;	3.2209
443.34;	3.2201
443.63;	3.2192
443.91;	3.2181
444.19;	3.2168
444.48;	3.2153
444.76;	3.2136
445.05;	3.2118
445.33;	3.2098
445.62;	3.2076
445.90;	3.2052
446.18;	3.2027
446.47;	3.2000
446.75;	3.1971
447.04;	3.1940
447.32;	3.1908
447.61;	3.1873
447.89;	3.1837
448.17;	3.1800
448.46;	3.1760
448.74;	3.1719
449.03;	3.1676
449.31;	3.1632
449.60;	3.1585
449.88;	3.1537
450.16;	3.1488
450.45;	3.1436
450.73;	3.1383
451.02;	3.1328
451.30;	3.1272
451.59;	3.1214
451.87;	3.1154
452.16;	3.1093
452.44;	3.1030
452.72;	3.0966
453.01;	3.0900
453.29;	3.0832
453.58;	3.0763
453.86;	3.0692
454.15;	3.0620
454.43;	3.0546
454.71;	3.0470
455.00;	3.0394
455.28;	3.0315
455.57;	3.0235
455.85;	3.0154
456.14;	3.0071
456.42;	2.9987
456.70;	2.9901
456.99;	2.9814
457.27;	2.9725
457.56;	2.9635
457.84;	2.9544
458.13;	2.9451
458.41;	2.9357
458.69;	2.9262
458.98;	2.9165
459.26;	2.9067
459.55;	2.8968
459.83;	2.8867
460.12;	2.8765
460.40;	2.8662
460.68;	2.8558
460.97;	2.8453
461.25;	2.8346
461.54;	2.8238
461.82;	2.8129
462.11;	2.8019
462.39;	2.7907
462.67;	2.7795
462.96;	2.7682
463.24;	2.7567
463.53;	2.7451
463.81;	2.7335
464.10;	2.7217
464.38;	2.7098
464.66;	2.6979
464.95;	2.6858
465.23;	2.6736
465.52;	2.6614
465.80;	2.6490
466.09;	2.6366
466.37;	2.6241
466.65;	2.6114
466.94;	2.5987
467.22;	2.5860
467.51;	2.5731
467.79;	2.5602
468.08;	2.5471
468.36;	2.5341
468.64;	2.5209
468.93;	2.5077
469.21;	2.4944
469.50;	2.4810
469.78;	2.4675
470.07;	2.4540
470.35;	2.4405
470.64;	2.4268
470.92;	2.4132
471.20;	2.3994
471.49;	2.3856
471.77;	2.3718
472.06;	2.3579
472.34;	2.3439
472.63;	2.3299
472.91;	2.3159
473.19;	2.3018
473.48;	2.2877
473.76;	2.2735
474.05;	2.2593
474.33;	2.2451
474.62;	2.2308
474.90;	2.2165
475.18;	2.2021
475.47;	2.1878
475.75;	2.1734
476.04;	2.1590
476.32;	2.1445
476.61;	2.1301
476.89;	2.1156
477.17;	2.1011
477.46;	2.0865
477.74;	2.0720
478.03;	2.0575
478.31;	2.0429
478.60;	2.0283
478.88;	2.0138
479.16;	1.9992
479.45;	1.9846
479.73;	1.9700
480.02;	1.9554
480.30;	1.9408
480.59;	1.9262
480.87;	1.9116
481.15;	1.8971
481.44;	1.8825
481.72;	1.8679
482.01;	1.8534
482.29;	1.8388
482.58;	1.8243
482.86;	1.8098
483.14;	1.7953
483.43;	1.7808
483.71;	1.7663
484.00;	1.7519
484.28;	1.7375
484.57;	1.7231
484.85;	1.7087
485.13;	1.6943
485.42;	1.6800
485.70;	1.6657
485.99;	1.6515
486.27;	1.6373
486.56;	1.6231
486.84;	1.6089
487.12;	1.5948
487.41;	1.5807
487.69;	1.5666
487.98;	1.5526
488.26;	1.5387
488.55;	1.5247
488.83;	1.5108
489.12;	1.4970
489.40;	1.4832
489.68;	1.4695
489.97;	1.4558
490.25;	1.4421
490.54;	1.4285
490.82;	1.4150
491.11;	1.4015
491.39;	1.3880
491.67;	1.3746
491.96;	1.3613
492.24;	1.3480
492.53;	1.3348
492.81;	1.3216
493.10;	1.3085
493.38;	1.2955
493.66;	1.2825
493.95;	1.2695
494.23;	1.2567
494.52;	1.2439
494.80;	1.2311
495.09;	1.2185
495.37;	1.2059
495.65;	1.1933
495.94;	1.1808
496.22;	1.1684
496.51;	1.1561
496.79;	1.1438
497.08;	1.1316
497.36;	1.1195
497.64;	1.1074
497.93;	1.0954
498.21;	1.0835
498.50;	1.0717
498.78;	1.0599
499.07;	1.0482
499.35;	1.0365
499.63;	1.0250
499.92;	1.0135
500.20;	1.0021
500.49;	0.9908
500.77;	0.9795
501.06;	0.9684
501.34;	0.9573
501.62;	0.9462
501.91;	0.9353
502.19;	0.9244
502.48;	0.9136
502.76;	0.9029
503.05;	0.8923
503.33;	0.8818
503.61;	0.8713
503.90;	0.8609
504.18;	0.8506
504.47;	0.8404
504.75;	0.8302
505.04;	0.8201
505.32;	0.8101
505.60;	0.8002
505.89;	0.7904
506.17;	0.7807
506.46;	0.7710
506.74;	0.7614
507.03;	0.7519
507.31;	0.7425
507.60;	0.7331
507.88;	0.7239
508.16;	0.7147
508.45;	0.7056
508.73;	0.6966
509.02;	0.6876
509.30;	0.6788
509.59;	0.6700
509.87;	0.6613
510.15;	0.6527
510.44;	0.6442
510.72;	0.6357
511.01;	0.6273
511.29;	0.6190
511.58;	0.6108
511.86;	0.6027
512.14;	0.5946
512.43;	0.5867
512.71;	0.5788
513.00;	0.5710
513.28;	0.5632
513.57;	0.5556
513.85;	0.5480
514.13;	0.5405
514.42;	0.5331
514.70;	0.5258
514.99;	0.5185
515.27;	0.5113
515.56;	0.5042
515.84;	0.4972
516.12;	0.4902
516.41;	0.4833
516.69;	0.4765
516.98;	0.4698
517.26;	0.4632
517.55;	0.4566
517.83;	0.4501
518.11;	0.4437
518.40;	0.4373
518.68;	0.4310
518.97;	0.4248
519.25;	0.4187
519.54;	0.4126
519.82;	0.4066
520.10;	0.4007
520.39;	0.3949
520.67;	0.3891
520.96;	0.3834
521.24;	0.3778
521.53;	0.3722
521.81;	0.3667
522.09;	0.3613
522.38;	0.3559
522.66;	0.3506
522.95;	0.3454
523.23;	0.3403
523.52;	0.3352
523.80;	0.3302
524.08;	0.3252
524.37;	0.3203
524.65;	0.3155
524.94;	0.3107
525.22;	0.3060
525.51;	0.3014
525.79;	0.2968
526.08;	0.2923
526.36;	0.2879
526.64;	0.2835
526.93;	0.2791
527.21;	0.2749
527.50;	0.2707
527.78;	0.2665
528.07;	0.2624
528.35;	0.2584
528.63;	0.2544
528.92;	0.2505
529.20;	0.2467
529.49;	0.2429
529.77;	0.2391
530.06;	0.2354
530.34;	0.2318
530.62;	0.2282
530.91;	0.2247
531.19;	0.2212
531.48;	0.2178
531.76;	0.2144
532.05;	0.2111
532.33;	0.2078
532.61;	0.2046
532.90;	0.2015
533.18;	0.1983
533.47;	0.1953
533.75;	0.1923
534.04;	0.1893
534.32;	0.1864
534.60;	0.1835
534.89;	0.1807
535.17;	0.1779
535.46;	0.1752
535.74;	0.1725
536.03;	0.1699
536.31;	0.1673
536.59;	0.1647
536.88;	0.1622
537.16;	0.1597
537.45;	0.1573
537.73;	0.1549
538.02;	0.1526
538.30;	0.1503
538.58;	0.1480
538.87;	0.1458
539.15;	0.1436
539.44;	0.1415
539.72;	0.1394
540.01;	0.1373
540.29;	0.1353
540.57;	0.1333
540.86;	0.1314
541.14;	0.1295
541.43;	0.1276
541.71;	0.1257
542.00;	0.1239
542.28;	0.1222
542.56;	0.1204
542.85;	0.1187
543.13;	0.1171
543.42;	0.1154
543.70;	0.1138
543.99;	0.1123
544.27;	0.1107
544.56;	0.1092
544.84;	0.1077
545.12;	0.1063
545.41;	0.1049
545.69;	0.1035
545.98;	0.1021
546.26;	0.1008
546.55;	0.0995
546.83;	0.0983
547.11;	0.0970
547.40;	0.0958
547.68;	0.0946
547.97;	0.0935
548.25;	0.0923
548.54;	0.0912
548.82;	0.0901
549.10;	0.0891
549.39;	0.0881
549.67;	0.0871
549.96;	0.0861
550.24;	0.0851
550.53;	0.0842
550.81;	0.0833
551.09;	0.0824
551.38;	0.0815
551.66;	0.0807
551.95;	0.0799
552.23;	0.0791
552.52;	0.0783
552.80;	0.0775
553.08;	0.0768
553.37;	0.0761
553.65;	0.0754
553.94;	0.0747
554.22;	0.0741
554.51;	0.0734
554.79;	0.0728
555.07;	0.0722
555.36;	0.0716
555.64;	0.0711
555.93;	0.0705
556.21;	0.0700
556.50;	0.0695
556.78;	0.0690
557.06;	0.0685
557.35;	0.0681
557.63;	0.0676
557.92;	0.0672
558.20;	0.0668
558.49;	0.0664
558.77;	0.0660
559.05;	0.0657
559.34;	0.0653
559.62;	0.0650
559.91;	0.0647
560.19;	0.0644
560.48;	0.0641
560.76;	0.0638
561.04;	0.0635
561.33;	0.0633
561.61;	0.0630
561.90;	0.0628
562.18;	0.0626
562.47;	0.0624
562.75;	0.0622
563.04;	0.0620
563.32;	0.0619
563.60;	0.0617
563.89;	0.0616
564.17;	0.0615
564.46;	0.0614
564.74;	0.0612
565.03;	0.0612
565.31;	0.0611
565.59;	0.0610
565.88;	0.0609
566.16;	0.0609
566.45;	0.0608
566.73;	0.0608
567.02;	0.0608
567.30;	0.0608
567.58;	0.0608
567.87;	0.0608
568.15;	0.0608
568.44;	0.0608
568.72;	0.0608
569.01;	0.0609
569.29;	0.0609
569.57;	0.0610
569.86;	0.0610
570.14;	0.0611
570.43;	0.0612
570.71;	0.0613
571.00;	0.0614
571.28;	0.0615
571.56;	0.0616
571.85;	0.0617
572.13;	0.0618
572.42;	0.0620
572.70;	0.0621
572.99;	0.0622
573.27;	0.0624
573.55;	0.0626
573.84;	0.0627
574.12;	0.0629
574.41;	0.0631
574.69;	0.0633
574.98;	0.0635
575.26;	0.0636
575.54;	0.0638
575.83;	0.0641
576.11;	0.0643
576.40;	0.0645
576.68;	0.0647
576.97;	0.0649
577.25;	0.0652
577.53;	0.0654
577.82;	0.0657
578.10;	0.0659
578.39;	0.0662
578.67;	0.0664
578.96;	0.0667
579.24;	0.0670
579.52;	0.0673
579.81;	0.0675
580.09;	0.0678
580.38;	0.0681
580.66;	0.0684
580.95;	0.0687
581.23;	0.0690
581.52;	0.0693
581.80;	0.0696
582.08;	0.0699
582.37;	0.0702
582.65;	0.0706
582.94;	0.0709
583.22;	0.0712
583.51;	0.0716
583.79;	0.0719
584.07;	0.0722
584.36;	0.0726
584.64;	0.0729
584.93;	0.0733
585.21;	0.0736
585.50;	0.0740
585.78;	0.0743
586.06;	0.0747
586.35;	0.0751
586.63;	0.0754
586.92;	0.0758
587.20;	0.0762
587.49;	0.0766
587.77;	0.0770
588.05;	0.0773
588.34;	0.0777
588.62;	0.0781
588.91;	0.0785
589.19;	0.0789
589.48;	0.0793
589.76;	0.0797
590.04;	0.0801
590.33;	0.0805
590.61;	0.0809
590.90;	0.0813
591.18;	0.0817
591.47;	0.0822
591.75;	0.0826
592.03;	0.0830
