wavelength, nm;	absorption
368.00;	0.4871
368.35;	0.4959
368.70;	0.5048
369.06;	0.5139
369.41;	0.5231
369.76;	0.5324
370.11;	0.5418
370.46;	0.5514
370.81;	0.5611
371.17;	0.5709
371.52;	0.5808
371.87;	0.5908
372.22;	0.6010
372.57;	0.6112
372.92;	0.6216
373.28;	0.6322
373.63;	0.6428
373.98;	0.6536
374.33;	0.6645
374.68;	0.6755
375.04;	0.6866
375.39;	0.6979
375.74;	0.7093
376.09;	0.7208
376.44;	0.7324
376.79;	0.7442
377.15;	0.7560
377.50;	0.7681
377.85;	0.7802
378.20;	0.7924
378.55;	0.8048
378.90;	0.8173
379.26;	0.8299
379.61;	0.8427
379.96;	0.8556
380.31;	0.8685
380.66;	0.8817
381.02;	0.8949
381.37;	0.9083
381.72;	0.9217
382.07;	0.9353
382.42;	0.9490
382.77;	0.9629
383.13;	0.9768
383.48;	0.9909
383.83;	1.0051
384.18;	1.0194
384.53;	1.0338
384.88;	1.0483
385.24;	1.0630
385.59;	1.0777
385.94;	1.0926
386.29;	1.1076
386.64;	1.1226
387.00;	1.1378
387.35;	1.1531
387.70;	1.1685
388.05;	1.1840
388.40;	1.1997
388.75;	1.2154
389.11;	1.2312
389.46;	1.2471
389.81;	1.2631
390.16;	1.2792
390.51;	1.2954
390.86;	1.3117
391.22;	1.3281
391.57;	1.3446
391.92;	1.3611
392.27;	1.3778
392.62;	1.3945
392.98;	1.4113
393.33;	1.4282
393.68;	1.4452
394.03;	1.4623
394.38;	1.4794
394.73;	1.4966
395.09;	1.5138
395.44;	1.5312
395.79;	1.5486
396.14;	1.5660
396.49;	1.5836
396.84;	1.6012
397.20;	1.6188
397.55;	1.6365
397.90;	1.6542
398.25;	1.6720
398.60;	1.6899
398.96;	1.7078
399.31;	1.7257
399.66;	1.7437
400.01;	1.7617
400.36;	1.7797
400.71;	1.7978
401.07;	1.8159
401.42;	1.8340
401.77;	1.8521
402.12;	1.8703
402.47;	1.8885
402.82;	1.9066
403.18;	1.9248
403.53;	1.9431
403.88;	1.9613
404.23;	1.9795
404.58;	1.9977
404.94;	2.0159
405.29;	2.0341
405.64;	2.0523
405.99;	2.0704
406.34;	2.0886
406.69;	2.1067
407.05;	2.1248
407.40;	2.1429
407.75;	2.1610
408.10;	2.1790
408.45;	2.1970
408.80;	2.2149
409.16;	2.2328
409.51;	2.2506
409.86;	2.2684
410.21;	2.2861
410.56;	2.3038
410.92;	2.3214
411.27;	2.3390
411.62;	2.3564
411.97;	2.3738
412.32;	2.3912
412.67;	2.4084
413.03;	2.4256
413.38;	2.4427
413.73;	2.4597
