wavelength, nm;	absorption
353.00;	0.2141
353.27;	0.2178
353.55;	0.2215
353.82;	0.2253
354.10;	0.2291
354.37;	0.2329
354.65;	0.2368
354.92;	0.2408
355.20;	0.2448
355.47;	0.2489
355.75;	0.2530
356.02;	0.2572
356.30;	0.2614
356.57;	0.2657
356.85;	0.2701
357.12;	0.2745
357.40;	0.2789
357.67;	0.2834
357.95;	0.2880
358.22;	0.2927
358.50;	0.2974
358.77;	0.3021
359.05;	0.3069
359.32;	0.3118
359.59;	0.3167
359.87;	0.3217
360.14;	0.3268
360.42;	0.3319
360.69;	0.3371
360.97;	0.3423
361.24;	0.3477
361.52;	0.3530
361.79;	0.3585
362.07;	0.3640
362.34;	0.3695
362.62;	0.3752
362.89;	0.3809
363.17;	0.3866
363.44;	0.3925
363.72;	0.3984
363.99;	0.4043
364.27;	0.4104
364.54;	0.4165
364.82;	0.4227
365.09;	0.4289
365.36;	0.4352
365.64;	0.4416
365.91;	0.4480
366.19;	0.4546
366.46;	0.4612
366.74;	0.4678
367.01;	0.4746
367.29;	0.4814
367.56;	0.4882
367.84;	0.4952
368.11;	0.5022
368.39;	0.5093
368.66;	0.5165
368.94;	0.5237
369.21;	0.5311
369.49;	0.5384
369.76;	0.5459
370.04;	0.5535
370.31;	0.5611
370.59;	0.5688
370.86;	0.5765
371.14;	0.5844
371.41;	0.5923
371.68;	0.6003
371.96;	0.6084
372.23;	0.6165
372.51;	0.6247
372.78;	0.6330
373.06;	0.6414
373.33;	0.6499
373.61;	0.6584
373.88;	0.6670
374.16;	0.6757
374.43;	0.6844
374.71;	0.6933
374.98;	0.7022
375.26;	0.7112
375.53;	0.7203
375.81;	0.7294
376.08;	0.7386
376.36;	0.7479
376.63;	0.7573
376.91;	0.7668
377.18;	0.7763
377.45;	0.7859
377.73;	0.7956
378.00;	0.8054
378.28;	0.8152
378.55;	0.8252
378.83;	0.8352
379.10;	0.8452
379.38;	0.8554
379.65;	0.8656
379.93;	0.8759
380.20;	0.8863
380.48;	0.8968
380.75;	0.9073
381.03;	0.9179
381.30;	0.9286
381.58;	0.9394
381.85;	0.9502
382.13;	0.9611
382.40;	0.9721
382.68;	0.9832
382.95;	0.9943
383.23;	1.0055
383.50;	1.0168
383.77;	1.0282
384.05;	1.0396
384.32;	1.0511
384.60;	1.0627
384.87;	1.0743
385.15;	1.0860
385.42;	1.0978
385.70;	1.1096
385.97;	1.1216
386.25;	1.1336
386.52;	1.1456
386.80;	1.1577
387.07;	1.1699
387.35;	1.1822
387.62;	1.1945
387.90;	1.2069
388.17;	1.2194
388.45;	1.2319
388.72;	1.2445
389.00;	1.2571
389.27;	1.2699
389.55;	1.2826
389.82;	1.2955
390.09;	1.3083
390.37;	1.3213
390.64;	1.3343
390.92;	1.3474
391.19;	1.3605
391.47;	1.3737
391.74;	1.3869
392.02;	1.4002
392.29;	1.4136
392.57;	1.4270
392.84;	1.4404
393.12;	1.4539
393.39;	1.4674
393.67;	1.4810
393.94;	1.4947
394.22;	1.5084
394.49;	1.5221
394.77;	1.5359
395.04;	1.5497
395.32;	1.5636
395.59;	1.5775
395.86;	1.5915
396.14;	1.6055
396.41;	1.6195
396.69;	1.6336
396.96;	1.6477
397.24;	1.6618
397.51;	1.6760
397.79;	1.6902
398.06;	1.7044
398.34;	1.7187
398.61;	1.7330
398.89;	1.7473
399.16;	1.7616
399.44;	1.7760
399.71;	1.7904
399.99;	1.8048
400.26;	1.8193
400.54;	1.8337
400.81;	1.8482
401.09;	1.8627
401.36;	1.8772
