wavelength, nm;	absorption
377.00;	0.8212
377.38;	0.8354
377.76;	0.8497
378.14;	0.8642
378.53;	0.8789
378.91;	0.8937
379.29;	0.9087
379.67;	0.9238
380.05;	0.9391
380.43;	0.9546
380.82;	0.9702
381.20;	0.9859
381.58;	1.0019
381.96;	1.0179
382.34;	1.0342
382.72;	1.0505
383.11;	1.0671
383.49;	1.0838
383.87;	1.1006
384.25;	1.1176
384.63;	1.1347
385.01;	1.1520
385.39;	1.1694
385.78;	1.1869
386.16;	1.2047
386.54;	1.2225
386.92;	1.2405
387.30;	1.2586
387.68;	1.2769
388.07;	1.2953
388.45;	1.3138
388.83;	1.3324
389.21;	1.3512
389.59;	1.3701
389.97;	1.3892
390.35;	1.4083
390.74;	1.4276
391.12;	1.4470
391.50;	1.4665
391.88;	1.4862
392.26;	1.5059
392.64;	1.5257
393.03;	1.5457
393.41;	1.5657
393.79;	1.5859
394.17;	1.6061
394.55;	1.6265
394.93;	1.6469
395.32;	1.6675
395.70;	1.6881
396.08;	1.7088
396.46;	1.7295
396.84;	1.7504
397.22;	1.7713
397.60;	1.7923
397.99;	1.8134
398.37;	1.8345
398.75;	1.8557
399.13;	1.8769
399.51;	1.8982
399.89;	1.9195
400.28;	1.9409
400.66;	1.9623
401.04;	1.9838
401.42;	2.0053
401.80;	2.0268
402.18;	2.0483
402.56;	2.0699
402.95;	2.0914
403.33;	2.1130
403.71;	2.1346
404.09;	2.1562
404.47;	2.1778
404.85;	2.1994
405.24;	2.2210
405.62;	2.2426
406.00;	2.2641
406.38;	2.2856
406.76;	2.3071
407.14;	2.3286
407.53;	2.3500
407.91;	2.3714
408.29;	2.3928
408.67;	2.4141
409.05;	2.4353
409.43;	2.4565
409.81;	2.4776
410.20;	2.4986
410.58;	2.5196
410.96;	2.5404
411.34;	2.5612
411.72;	2.5819
412.10;	2.6025
412.49;	2.6231
412.87;	2.6435
413.25;	2.6637
413.63;	2.6839
414.01;	2.7040
414.39;	2.7239
414.78;	2.7437
415.16;	2.7634
415.54;	2.7829
415.92;	2.8023
416.30;	2.8216
416.68;	2.8406
417.06;	2.8596
417.45;	2.8783
417.83;	2.8969
418.21;	2.9153
418.59;	2.9336
418.97;	2.9516
419.35;	2.9695
419.74;	2.9871
420.12;	3.0046
420.50;	3.0219
420.88;	3.0390
421.26;	3.0558
421.64;	3.0725
422.02;	3.0889
422.41;	3.1051
422.79;	3.1210
423.17;	3.1367
423.55;	3.1522
423.93;	3.1675
424.31;	3.1825
424.70;	3.1972
425.08;	3.2117
425.46;	3.2259
425.84;	3.2399
426.22;	3.2536
426.60;	3.2670
426.99;	3.2802
427.37;	3.2931
427.75;	3.3057
428.13;	3.3180
428.51;	3.3300
428.89;	3.3417
429.27;	3.3531
429.66;	3.3643
430.04;	3.3751
430.42;	3.3856
430.80;	3.3958
431.18;	3.4057
431.56;	3.4153
431.95;	3.4245
432.33;	3.4335
432.71;	3.4421
433.09;	3.4504
433.47;	3.4583
433.85;	3.4659
434.24;	3.4732
434.62;	3.4802
435.00;	3.4868
435.38;	3.4931
435.76;	3.4990
436.14;	3.5046
436.52;	3.5099
436.91;	3.5148
437.29;	3.5194
437.67;	3.5236
438.05;	3.5274
438.43;	3.5309
438.81;	3.5341
439.20;	3.5369
439.58;	3.5393
439.96;	3.5414
440.34;	3.5431
440.72;	3.5445
441.10;	3.5455
441.48;	3.5462
441.87;	3.5465
442.25;	3.5464
442.63;	3.5460
443.01;	3.5453
443.39;	3.5441
443.77;	3.5427
444.16;	3.5408
444.54;	3.5386
444.92;	3.5361
445.30;	3.5332
445.68;	3.5299
446.06;	3.5263
446.45;	3.5223
446.83;	3.5180
447.21;	3.5134
447.59;	3.5084
447.97;	3.5030
448.35;	3.4973
448.73;	3.4913
449.12;	3.4849
449.50;	3.4782
449.88;	3.4711
450.26;	3.4637
450.64;	3.4560
451.02;	3.4479
451.41;	3.4395
451.79;	3.4308
452.17;	3.4218
452.55;	3.4125
452.93;	3.4028
453.31;	3.3928
453.69;	3.3825
454.08;	3.3719
454.46;	3.3610
454.84;	3.3498
455.22;	3.3383
455.60;	3.3264
455.98;	3.3143
456.37;	3.3020
456.75;	3.2893
457.13;	3.2763
457.51;	3.2631
457.89;	3.2496
458.27;	3.2358
458.66;	3.2218
459.04;	3.2074
459.42;	3.1929
459.80;	3.1781
460.18;	3.1630
460.56;	3.1477
460.94;	3.1321
461.33;	3.1163
461.71;	3.1003
462.09;	3.0840
462.47;	3.0675
462.85;	3.0508
463.23;	3.0339
463.62;	3.0168
464.00;	2.9995
464.38;	2.9819
464.76;	2.9642
465.14;	2.9463
465.52;	2.9282
465.91;	2.9099
466.29;	2.8914
466.67;	2.8728
467.05;	2.8540
467.43;	2.8350
467.81;	2.8159
468.19;	2.7966
468.58;	2.7772
468.96;	2.7576
469.34;	2.7379
469.72;	2.7180
470.10;	2.6981
470.48;	2.6780
470.87;	2.6578
471.25;	2.6374
471.63;	2.6170
472.01;	2.5965
472.39;	2.5758
472.77;	2.5551
473.15;	2.5343
473.54;	2.5134
473.92;	2.4924
474.30;	2.4714
474.68;	2.4502
475.06;	2.4290
475.44;	2.4078
475.83;	2.3865
476.21;	2.3651
476.59;	2.3437
476.97;	2.3223
477.35;	2.3008
477.73;	2.2793
478.12;	2.2578
478.50;	2.2362
478.88;	2.2147
479.26;	2.1931
479.64;	2.1715
480.02;	2.1499
480.40;	2.1283
480.79;	2.1067
481.17;	2.0851
481.55;	2.0636
481.93;	2.0420
482.31;	2.0205
482.69;	1.9990
483.08;	1.9775
483.46;	1.9561
483.84;	1.9347
484.22;	1.9133
484.60;	1.8920
484.98;	1.8707
485.36;	1.8495
485.75;	1.8283
486.13;	1.8072
486.51;	1.7862
486.89;	1.7652
487.27;	1.7443
487.65;	1.7235
488.04;	1.7028
488.42;	1.6821
488.80;	1.6615
489.18;	1.6410
489.56;	1.6206
489.94;	1.6003
490.33;	1.5801
490.71;	1.5600
491.09;	1.5399
491.47;	1.5200
491.85;	1.5002
492.23;	1.4805
492.61;	1.4609
493.00;	1.4414
493.38;	1.4221
493.76;	1.4028
494.14;	1.3837
494.52;	1.3647
494.90;	1.3459
495.29;	1.3271
495.67;	1.3085
496.05;	1.2900
496.43;	1.2717
496.81;	1.2535
497.19;	1.2354
497.58;	1.2174
497.96;	1.1996
498.34;	1.1820
498.72;	1.1645
499.10;	1.1471
499.48;	1.1299
499.86;	1.1128
500.25;	1.0959
500.63;	1.0791
501.01;	1.0625
501.39;	1.0460
501.77;	1.0297
502.15;	1.0135
502.54;	0.9975
502.92;	0.9816
503.30;	0.9659
503.68;	0.9503
504.06;	0.9349
504.44;	0.9197
504.82;	0.9046
505.21;	0.8897
505.59;	0.8749
505.97;	0.8603
506.35;	0.8459
506.73;	0.8316
507.11;	0.8174
507.50;	0.8035
507.88;	0.7897
508.26;	0.7760
508.64;	0.7625
509.02;	0.7492
509.40;	0.7360
509.79;	0.7230
510.17;	0.7101
510.55;	0.6974
510.93;	0.6849
511.31;	0.6725
511.69;	0.6603
512.07;	0.6482
512.46;	0.6363
512.84;	0.6246
513.22;	0.6130
513.60;	0.6015
513.98;	0.5903
514.36;	0.5791
514.75;	0.5682
515.13;	0.5573
515.51;	0.5467
515.89;	0.5361
516.27;	0.5258
516.65;	0.5155
517.04;	0.5055
517.42;	0.4955
517.80;	0.4858
518.18;	0.4761
518.56;	0.4666
518.94;	0.4573
519.32;	0.4481
519.71;	0.4390
520.09;	0.4301
520.47;	0.4213
520.85;	0.4127
521.23;	0.4042
521.61;	0.3958
522.00;	0.3876
522.38;	0.3795
522.76;	0.3715
523.14;	0.3637
523.52;	0.3560
523.90;	0.3484
524.28;	0.3410
524.67;	0.3336
525.05;	0.3264
525.43;	0.3194
525.81;	0.3124
526.19;	0.3056
526.57;	0.2989
526.96;	0.2923
527.34;	0.2858
527.72;	0.2795
528.10;	0.2732
528.48;	0.2671
528.86;	0.2611
529.25;	0.2552
529.63;	0.2494
530.01;	0.2437
530.39;	0.2381
530.77;	0.2327
531.15;	0.2273
531.53;	0.2220
531.92;	0.2169
532.30;	0.2118
532.68;	0.2068
533.06;	0.2020
533.44;	0.1972
533.82;	0.1925
534.21;	0.1879
534.59;	0.1835
534.97;	0.1791
535.35;	0.1748
535.73;	0.1705
536.11;	0.1664
536.49;	0.1623
536.88;	0.1584
537.26;	0.1545
537.64;	0.1507
538.02;	0.1470
538.40;	0.1433
538.78;	0.1398
539.17;	0.1363
539.55;	0.1329
539.93;	0.1296
540.31;	0.1263
540.69;	0.1231
541.07;	0.1200
541.46;	0.1169
541.84;	0.1139
542.22;	0.1110
542.60;	0.1082
542.98;	0.1054
543.36;	0.1027
543.74;	0.1000
544.13;	0.0974
544.51;	0.0949
544.89;	0.0924
545.27;	0.0900
545.65;	0.0876
546.03;	0.0853
546.42;	0.0831
546.80;	0.0809
547.18;	0.0787
547.56;	0.0766
547.94;	0.0746
548.32;	0.0726
548.71;	0.0707
549.09;	0.0688
549.47;	0.0669
549.85;	0.0651
550.23;	0.0634
550.61;	0.0616
550.99;	0.0600
551.38;	0.0583
551.76;	0.0568
552.14;	0.0552
552.52;	0.0537
552.90;	0.0522
553.28;	0.0508
553.67;	0.0494
554.05;	0.0481
554.43;	0.0468
554.81;	0.0455
555.19;	0.0442
555.57;	0.0430
555.95;	0.0418
556.34;	0.0407
556.72;	0.0396
557.10;	0.0385
557.48;	0.0374
557.86;	0.0364
558.24;	0.0354
558.63;	0.0344
559.01;	0.0335
559.39;	0.0325
559.77;	0.0316
560.15;	0.0308
560.53;	0.0299
560.92;	0.0291
561.30;	0.0283
561.68;	0.0276
562.06;	0.0268
562.44;	0.0261
562.82;	0.0254
563.20;	0.0247
563.59;	0.0240
563.97;	0.0234
564.35;	0.0228
564.73;	0.0222
565.11;	0.0216
565.49;	0.0210
565.88;	0.0204
566.26;	0.0199
566.64;	0.0194
567.02;	0.0189
567.40;	0.0184
567.78;	0.0179
568.16;	0.0175
568.55;	0.0170
568.93;	0.0166
569.31;	0.0162
569.69;	0.0158
570.07;	0.0154
570.45;	0.0150
570.84;	0.0147
571.22;	0.0143
571.60;	0.0140
571.98;	0.0137
572.36;	0.0134
572.74;	0.0131
573.13;	0.0128
573.51;	0.0125
573.89;	0.0122
574.27;	0.0120
574.65;	0.0117
575.03;	0.0115
575.41;	0.0112
575.80;	0.0110
576.18;	0.0108
576.56;	0.0106
576.94;	0.0104
577.32;	0.0102
577.70;	0.0100
578.09;	0.0098
578.47;	0.0097
578.85;	0.0095
579.23;	0.0093
579.61;	0.0092
579.99;	0.0090
580.38;	0.0089
580.76;	0.0088
581.14;	0.0086
581.52;	0.0085
581.90;	0.0084
582.28;	0.0083
582.66;	0.0082
583.05;	0.0081
583.43;	0.0080
583.81;	0.0079
584.19;	0.0078
584.57;	0.0077
584.95;	0.0077
585.34;	0.0076
585.72;	0.0075
586.10;	0.0075
586.48;	0.0074
586.86;	0.0073
587.24;	0.0073
587.62;	0.0072
588.01;	0.0072
588.39;	0.0071
588.77;	0.0071
589.15;	0.0071
589.53;	0.0070
589.91;	0.0070
590.30;	0.0070
590.68;	0.0069
591.06;	0.0069
591.44;	0.0069
591.82;	0.0069
592.20;	0.0069
592.59;	0.0068
592.97;	0.0068
593.35;	0.0068
593.73;	0.0068
594.11;	0.0068
594.49;	0.0068
594.87;	0.0068
595.26;	0.0068
595.64;	0.0068
596.02;	0.0068
596.40;	0.0068
596.78;	0.0068
597.16;	0.0068
597.55;	0.0068
597.93;	0.0068
598.31;	0.0068
598.69;	0.0068
599.07;	0.0069
599.45;	0.0069
599.84;	0.0069
600.22;	0.0069
600.60;	0.0069
600.98;	0.0069
601.36;	0.0070
601.74;	0.0070
602.12;	0.0070
