wavelength, nm;	absorption
408.00;	2.2520
408.26;	2.2657
408.52;	2.2795
408.78;	2.2932
409.04;	2.3069
409.30;	2.3205
409.56;	2.3341
409.82;	2.3477
410.08;	2.3613
410.34;	2.3748
410.60;	2.3883
410.85;	2.4018
411.11;	2.4152
411.37;	2.4286
411.63;	2.4419
411.89;	2.4553
412.15;	2.4685
412.41;	2.4817
412.67;	2.4949
412.93;	2.5080
413.19;	2.5211
413.45;	2.5341
413.71;	2.5471
413.97;	2.5600
414.23;	2.5729
414.49;	2.5857
414.75;	2.5985
415.01;	2.6112
415.27;	2.6238
415.53;	2.6364
415.79;	2.6489
416.05;	2.6614
416.30;	2.6737
416.56;	2.6861
416.82;	2.6983
417.08;	2.7105
417.34;	2.7226
417.60;	2.7346
417.86;	2.7466
418.12;	2.7584
418.38;	2.7702
418.64;	2.7820
418.90;	2.7936
419.16;	2.8052
419.42;	2.8166
419.68;	2.8280
419.94;	2.8393
420.20;	2.8505
420.46;	2.8617
420.72;	2.8727
420.98;	2.8836
421.24;	2.8945
421.49;	2.9052
421.75;	2.9159
422.01;	2.9265
422.27;	2.9369
422.53;	2.9473
422.79;	2.9575
423.05;	2.9677
423.31;	2.9778
423.57;	2.9877
423.83;	2.9976
424.09;	3.0073
424.35;	3.0169
424.61;	3.0264
424.87;	3.0358
425.13;	3.0451
425.39;	3.0543
425.65;	3.0634
425.91;	3.0723
426.17;	3.0811
426.43;	3.0898
426.69;	3.0984
426.94;	3.1069
427.20;	3.1153
427.46;	3.1235
427.72;	3.1316
427.98;	3.1395
428.24;	3.1474
428.50;	3.1551
428.76;	3.1627
429.02;	3.1702
429.28;	3.1775
429.54;	3.1847
429.80;	3.1918
430.06;	3.1987
430.32;	3.2055
430.58;	3.2122
430.84;	3.2187
431.10;	3.2251
431.36;	3.2313
431.62;	3.2374
431.88;	3.2434
432.14;	3.2492
432.39;	3.2549
432.65;	3.2605
432.91;	3.2659
433.17;	3.2712
433.43;	3.2763
433.69;	3.2812
433.95;	3.2861
434.21;	3.2908
434.47;	3.2953
434.73;	3.2997
434.99;	3.3039
435.25;	3.3080
435.51;	3.3119
435.77;	3.3157
436.03;	3.3194
436.29;	3.3229
436.55;	3.3262
436.81;	3.3294
437.07;	3.3324
437.33;	3.3353
437.59;	3.3380
437.84;	3.3406
438.10;	3.3430
438.36;	3.3453
438.62;	3.3474
438.88;	3.3494
439.14;	3.3512
439.40;	3.3528
439.66;	3.3543
439.92;	3.3556
440.18;	3.3568
440.44;	3.3578
440.70;	3.3587
440.96;	3.3594
441.22;	3.3600
441.48;	3.3604
441.74;	3.3606
442.00;	3.3607
442.26;	3.3606
442.52;	3.3604
442.78;	3.3600
443.03;	3.3594
443.29;	3.3587
443.55;	3.3579
443.81;	3.3569
444.07;	3.3557
444.33;	3.3544
444.59;	3.3529
444.85;	3.3513
