wavelength, nm;	absorption
372.00;	0.6336
372.28;	0.6422
372.56;	0.6510
372.84;	0.6598
373.12;	0.6688
373.41;	0.6778
373.69;	0.6869
373.97;	0.6960
374.25;	0.7053
374.53;	0.7146
374.81;	0.7241
375.09;	0.7336
375.37;	0.7432
375.65;	0.7529
375.94;	0.7626
376.22;	0.7725
376.50;	0.7824
376.78;	0.7924
377.06;	0.8025
377.34;	0.8127
377.62;	0.8230
377.90;	0.8334
378.18;	0.8438
378.47;	0.8543
378.75;	0.8649
379.03;	0.8756
379.31;	0.8864
379.59;	0.8973
379.87;	0.9082
380.15;	0.9192
380.43;	0.9303
380.72;	0.9415
381.00;	0.9528
381.28;	0.9642
381.56;	0.9756
381.84;	0.9871
382.12;	0.9987
382.40;	1.0104
382.68;	1.0222
382.96;	1.0340
383.25;	1.0460
383.53;	1.0580
383.81;	1.0700
384.09;	1.0822
384.37;	1.0944
384.65;	1.1068
384.93;	1.1192
385.21;	1.1316
385.49;	1.1442
385.78;	1.1568
386.06;	1.1695
386.34;	1.1823
386.62;	1.1951
386.90;	1.2081
387.18;	1.2210
387.46;	1.2341
387.74;	1.2473
388.02;	1.2605
388.31;	1.2737
388.59;	1.2871
388.87;	1.3005
389.15;	1.3140
389.43;	1.3276
389.71;	1.3412
389.99;	1.3549
390.27;	1.3686
390.55;	1.3824
390.84;	1.3963
391.12;	1.4102
391.40;	1.4242
391.68;	1.4383
391.96;	1.4524
392.24;	1.4666
392.52;	1.4808
392.80;	1.4951
393.08;	1.5095
393.37;	1.5239
393.65;	1.5383
393.93;	1.5529
394.21;	1.5674
394.49;	1.5820
394.77;	1.5967
395.05;	1.6114
395.33;	1.6261
395.62;	1.6409
395.90;	1.6558
396.18;	1.6707
396.46;	1.6856
396.74;	1.7005
397.02;	1.7155
397.30;	1.7306
397.58;	1.7457
397.86;	1.7608
398.15;	1.7759
398.43;	1.7911
398.71;	1.8063
398.99;	1.8216
399.27;	1.8368
399.55;	1.8521
399.83;	1.8674
400.11;	1.8828
400.39;	1.8981
400.68;	1.9135
400.96;	1.9289
401.24;	1.9444
401.52;	1.9598
401.80;	1.9752
402.08;	1.9907
402.36;	2.0062
402.64;	2.0217
402.92;	2.0372
403.21;	2.0527
403.49;	2.0682
403.77;	2.0837
404.05;	2.0992
404.33;	2.1147
404.61;	2.1302
404.89;	2.1457
405.17;	2.1612
405.45;	2.1767
405.74;	2.1922
406.02;	2.2077
406.30;	2.2231
406.58;	2.2386
406.86;	2.2540
407.14;	2.2694
407.42;	2.2848
407.70;	2.3002
407.98;	2.3155
408.27;	2.3308
408.55;	2.3461
408.83;	2.3614
409.11;	2.3766
409.39;	2.3918
409.67;	2.4070
409.95;	2.4221
410.23;	2.4372
410.52;	2.4523
410.80;	2.4673
411.08;	2.4823
411.36;	2.4972
411.64;	2.5120
411.92;	2.5269
412.20;	2.5416
412.48;	2.5564
412.76;	2.5710
413.05;	2.5856
413.33;	2.6002
413.61;	2.6147
413.89;	2.6291
414.17;	2.6434
414.45;	2.6577
414.73;	2.6719
415.01;	2.6861
415.29;	2.7002
415.58;	2.7142
415.86;	2.7281
416.14;	2.7419
416.42;	2.7557
416.70;	2.7694
416.98;	2.7830
417.26;	2.7965
417.54;	2.8099
417.82;	2.8233
418.11;	2.8365
418.39;	2.8497
418.67;	2.8627
418.95;	2.8757
419.23;	2.8885
419.51;	2.9013
419.79;	2.9139
420.07;	2.9265
420.35;	2.9389
420.64;	2.9512
420.92;	2.9635
421.20;	2.9756
421.48;	2.9876
421.76;	2.9994
422.04;	3.0112
422.32;	3.0228
422.60;	3.0344
422.88;	3.0458
423.17;	3.0570
423.45;	3.0682
423.73;	3.0792
424.01;	3.0901
424.29;	3.1008
424.57;	3.1115
424.85;	3.1220
425.13;	3.1323
425.42;	3.1425
425.70;	3.1526
425.98;	3.1625
426.26;	3.1723
426.54;	3.1820
426.82;	3.1915
427.10;	3.2009
427.38;	3.2101
427.66;	3.2191
427.95;	3.2280
428.23;	3.2368
428.51;	3.2454
428.79;	3.2538
429.07;	3.2621
429.35;	3.2703
429.63;	3.2782
429.91;	3.2861
430.19;	3.2937
430.48;	3.3012
430.76;	3.3085
431.04;	3.3157
431.32;	3.3227
431.60;	3.3295
431.88;	3.3362
432.16;	3.3427
432.44;	3.3490
432.72;	3.3551
433.01;	3.3611
433.29;	3.3669
433.57;	3.3725
433.85;	3.3780
434.13;	3.3832
434.41;	3.3883
434.69;	3.3933
434.97;	3.3980
435.25;	3.4026
435.54;	3.4069
435.82;	3.4111
436.10;	3.4151
436.38;	3.4190
436.66;	3.4226
436.94;	3.4261
437.22;	3.4294
437.50;	3.4325
437.78;	3.4354
438.07;	3.4381
438.35;	3.4407
438.63;	3.4430
438.91;	3.4452
439.19;	3.4472
439.47;	3.4490
439.75;	3.4506
440.03;	3.4520
440.32;	3.4532
440.60;	3.4542
440.88;	3.4551
441.16;	3.4558
441.44;	3.4562
441.72;	3.4565
442.00;	3.4566
442.28;	3.4565
442.56;	3.4562
442.85;	3.4558
443.13;	3.4551
443.41;	3.4543
443.69;	3.4532
443.97;	3.4520
444.25;	3.4506
444.53;	3.4490
444.81;	3.4472
445.09;	3.4452
445.38;	3.4430
445.66;	3.4407
445.94;	3.4381
446.22;	3.4354
446.50;	3.4325
446.78;	3.4294
447.06;	3.4261
447.34;	3.4226
447.62;	3.4190
447.91;	3.4152
448.19;	3.4111
448.47;	3.4070
448.75;	3.4026
449.03;	3.3980
449.31;	3.3933
449.59;	3.3884
449.87;	3.3833
450.15;	3.3780
450.44;	3.3725
450.72;	3.3669
451.00;	3.3611
451.28;	3.3551
451.56;	3.3490
451.84;	3.3427
452.12;	3.3362
452.40;	3.3295
452.68;	3.3227
452.97;	3.3157
453.25;	3.3086
453.53;	3.3012
453.81;	3.2938
454.09;	3.2861
454.37;	3.2783
454.65;	3.2703
454.93;	3.2622
455.22;	3.2539
455.50;	3.2455
455.78;	3.2369
456.06;	3.2281
456.34;	3.2192
456.62;	3.2101
456.90;	3.2009
457.18;	3.1916
457.46;	3.1821
457.75;	3.1724
458.03;	3.1626
458.31;	3.1527
458.59;	3.1426
458.87;	3.1324
459.15;	3.1220
459.43;	3.1116
459.71;	3.1009
459.99;	3.0902
460.28;	3.0793
460.56;	3.0683
460.84;	3.0571
461.12;	3.0459
461.40;	3.0345
461.68;	3.0230
461.96;	3.0113
462.24;	2.9996
462.52;	2.9877
462.81;	2.9757
463.09;	2.9636
463.37;	2.9514
463.65;	2.9390
463.93;	2.9266
464.21;	2.9141
464.49;	2.9014
464.77;	2.8887
465.05;	2.8758
465.34;	2.8629
465.62;	2.8498
465.90;	2.8367
466.18;	2.8234
466.46;	2.8101
466.74;	2.7967
467.02;	2.7832
467.30;	2.7696
467.58;	2.7559
467.87;	2.7421
468.15;	2.7283
468.43;	2.7144
468.71;	2.7004
468.99;	2.6863
469.27;	2.6722
469.55;	2.6580
469.83;	2.6437
470.12;	2.6293
470.40;	2.6149
470.68;	2.6004
470.96;	2.5859
471.24;	2.5713
471.52;	2.5566
471.80;	2.5419
472.08;	2.5272
472.36;	2.5123
472.65;	2.4975
472.93;	2.4826
