wavelength, nm;	absorption
359.00;	0.3012
359.25;	0.3056
359.50;	0.3100
359.75;	0.3145
360.00;	0.3190
360.25;	0.3236
360.51;	0.3282
360.76;	0.3329
361.01;	0.3376
361.26;	0.3424
361.51;	0.3472
361.76;	0.3521
362.01;	0.3570
362.26;	0.3620
362.51;	0.3670
362.76;	0.3721
363.01;	0.3773
363.26;	0.3825
363.52;	0.3877
363.77;	0.3931
364.02;	0.3984
364.27;	0.4039
364.52;	0.4093
364.77;	0.4149
365.02;	0.4205
365.27;	0.4261
365.52;	0.4318
365.77;	0.4376
366.02;	0.4434
366.27;	0.4493
366.53;	0.4552
366.78;	0.4612
367.03;	0.4673
367.28;	0.4734
367.53;	0.4796
367.78;	0.4858
368.03;	0.4921
368.28;	0.4985
368.53;	0.5049
368.78;	0.5113
369.03;	0.5179
369.28;	0.5245
369.54;	0.5311
369.79;	0.5378
370.04;	0.5446
370.29;	0.5515
370.54;	0.5584
370.79;	0.5653
371.04;	0.5724
371.29;	0.5794
371.54;	0.5866
371.79;	0.5938
372.04;	0.6011
372.29;	0.6084
372.55;	0.6158
372.80;	0.6233
373.05;	0.6308
373.30;	0.6384
373.55;	0.6460
373.80;	0.6537
374.05;	0.6615
374.30;	0.6694
374.55;	0.6773
374.80;	0.6852
375.05;	0.6933
375.30;	0.7014
375.56;	0.7095
375.81;	0.7177
376.06;	0.7260
376.31;	0.7344
376.56;	0.7428
376.81;	0.7512
377.06;	0.7598
377.31;	0.7684
377.56;	0.7771
377.81;	0.7858
378.06;	0.7946
378.31;	0.8034
378.57;	0.8124
378.82;	0.8213
379.07;	0.8304
379.32;	0.8395
379.57;	0.8487
379.82;	0.8579
380.07;	0.8672
380.32;	0.8766
380.57;	0.8860
380.82;	0.8955
381.07;	0.9050
381.32;	0.9146
381.58;	0.9243
381.83;	0.9340
382.08;	0.9438
382.33;	0.9537
382.58;	0.9636
382.83;	0.9736
383.08;	0.9836
383.33;	0.9937
383.58;	1.0039
383.83;	1.0141
384.08;	1.0244
384.33;	1.0347
384.59;	1.0451
384.84;	1.0555
385.09;	1.0660
385.34;	1.0766
385.59;	1.0872
385.84;	1.0979
386.09;	1.1087
386.34;	1.1195
386.59;	1.1303
386.84;	1.1412
387.09;	1.1522
387.34;	1.1632
387.60;	1.1743
387.85;	1.1854
388.10;	1.1966
388.35;	1.2078
388.60;	1.2191
388.85;	1.2304
389.10;	1.2418
389.35;	1.2532
389.60;	1.2647
389.85;	1.2763
390.10;	1.2878
390.35;	1.2995
390.61;	1.3112
390.86;	1.3229
391.11;	1.3347
391.36;	1.3465
391.61;	1.3584
391.86;	1.3703
392.11;	1.3822
392.36;	1.3942
392.61;	1.4063
392.86;	1.4184
393.11;	1.4305
393.36;	1.4427
393.62;	1.4549
393.87;	1.4671
394.12;	1.4794
394.37;	1.4917
394.62;	1.5041
394.87;	1.5165
395.12;	1.5289
395.37;	1.5414
395.62;	1.5539
395.87;	1.5664
396.12;	1.5790
396.37;	1.5916
396.63;	1.6042
396.88;	1.6169
397.13;	1.6296
397.38;	1.6423
397.63;	1.6550
397.88;	1.6678
398.13;	1.6806
398.38;	1.6934
398.63;	1.7062
