wavelength, nm;	absorption
353.00;	0.1698
353.26;	0.1726
353.53;	0.1755
353.79;	0.1783
354.06;	0.1812
354.32;	0.1842
354.59;	0.1872
354.85;	0.1902
355.12;	0.1932
355.38;	0.1963
355.65;	0.1995
355.91;	0.2027
356.18;	0.2059
356.44;	0.2091
356.71;	0.2124
356.97;	0.2158
357.24;	0.2192
357.50;	0.2226
357.77;	0.2261
358.03;	0.2296
358.30;	0.2331
358.56;	0.2367
358.83;	0.2404
359.09;	0.2441
359.36;	0.2478
359.62;	0.2516
359.89;	0.2554
360.15;	0.2593
360.42;	0.2632
360.68;	0.2672
360.95;	0.2712
361.21;	0.2752
361.48;	0.2793
361.74;	0.2835
362.01;	0.2877
362.27;	0.2919
362.54;	0.2962
362.80;	0.3006
363.07;	0.3050
363.33;	0.3094
363.60;	0.3139
363.86;	0.3184
364.13;	0.3230
364.39;	0.3277
364.66;	0.3324
364.92;	0.3371
365.19;	0.3419
365.45;	0.3467
365.72;	0.3516
365.98;	0.3566
366.25;	0.3616
366.51;	0.3666
366.78;	0.3717
367.04;	0.3769
367.31;	0.3821
367.57;	0.3874
367.84;	0.3927
368.10;	0.3981
368.37;	0.4035
368.63;	0.4090
368.90;	0.4145
369.16;	0.4201
369.43;	0.4257
369.69;	0.4314
369.96;	0.4372
370.22;	0.4430
370.48;	0.4488
370.75;	0.4547
371.01;	0.4607
371.28;	0.4667
371.54;	0.4728
371.81;	0.4790
372.07;	0.4852
372.34;	0.4914
372.60;	0.4977
372.87;	0.5041
373.13;	0.5105
373.40;	0.5170
373.66;	0.5235
373.93;	0.5301
374.19;	0.5368
374.46;	0.5435
374.72;	0.5502
374.99;	0.5571
375.25;	0.5639
375.52;	0.5709
375.78;	0.5779
376.05;	0.5849
376.31;	0.5920
376.58;	0.5992
376.84;	0.6064
377.11;	0.6137
377.37;	0.6210
377.64;	0.6284
377.90;	0.6358
378.17;	0.6434
378.43;	0.6509
378.70;	0.6585
378.96;	0.6662
379.23;	0.6739
379.49;	0.6817
379.76;	0.6896
380.02;	0.6975
380.29;	0.7054
380.55;	0.7135
380.82;	0.7215
381.08;	0.7297
381.35;	0.7378
381.61;	0.7461
381.88;	0.7544
