wavelength, nm;	absorption
390.00;	1.3688
390.39;	1.3881
390.78;	1.4076
391.18;	1.4272
391.57;	1.4470
391.96;	1.4668
392.35;	1.4868
392.74;	1.5069
393.13;	1.5271
393.53;	1.5473
393.92;	1.5677
394.31;	1.5882
394.70;	1.6088
395.09;	1.6295
395.48;	1.6503
395.88;	1.6712
396.27;	1.6921
396.66;	1.7131
397.05;	1.7343
397.44;	1.7554
397.83;	1.7767
398.23;	1.7980
398.62;	1.8194
399.01;	1.8408
399.40;	1.8623
399.79;	1.8839
400.18;	1.9054
400.58;	1.9271
400.97;	1.9488
401.36;	1.9705
401.75;	1.9922
402.14;	2.0140
402.53;	2.0357
402.93;	2.0575
403.32;	2.0794
403.71;	2.1012
404.10;	2.1230
404.49;	2.1448
404.88;	2.1666
405.28;	2.1884
405.67;	2.2102
406.06;	2.2320
406.45;	2.2538
406.84;	2.2755
407.23;	2.2972
407.63;	2.3188
408.02;	2.3404
408.41;	2.3619
408.80;	2.3834
409.19;	2.4049
409.58;	2.4262
409.98;	2.4475
410.37;	2.4688
410.76;	2.4899
411.15;	2.5109
411.54;	2.5319
411.93;	2.5528
412.33;	2.5735
412.72;	2.5942
413.11;	2.6148
413.50;	2.6352
413.89;	2.6555
414.28;	2.6757
414.68;	2.6957
415.07;	2.7156
415.46;	2.7354
415.85;	2.7550
416.24;	2.7745
416.63;	2.7938
417.03;	2.8129
417.42;	2.8319
417.81;	2.8507
418.20;	2.8693
418.59;	2.8877
418.98;	2.9060
419.38;	2.9240
419.77;	2.9419
420.16;	2.9595
420.55;	2.9769
420.94;	2.9941
421.33;	3.0111
421.73;	3.0279
422.12;	3.0444
422.51;	3.0607
422.90;	3.0768
423.29;	3.0926
423.68;	3.1082
424.08;	3.1235
424.47;	3.1385
424.86;	3.1533
425.25;	3.1679
425.64;	3.1821
426.03;	3.1961
426.43;	3.2098
426.82;	3.2232
427.21;	3.2364
427.60;	3.2492
427.99;	3.2617
428.38;	3.2740
428.78;	3.2859
429.17;	3.2976
429.56;	3.3089
429.95;	3.3199
430.34;	3.3306
430.73;	3.3409
431.13;	3.3510
431.52;	3.3607
431.91;	3.3701
432.30;	3.3792
432.69;	3.3879
433.08;	3.3963
433.48;	3.4043
433.87;	3.4120
434.26;	3.4194
434.65;	3.4264
435.04;	3.4330
435.43;	3.4393
435.83;	3.4453
436.22;	3.4509
436.61;	3.4561
437.00;	3.4610
437.39;	3.4655
437.78;	3.4696
438.18;	3.4734
438.57;	3.4769
438.96;	3.4799
439.35;	3.4826
439.74;	3.4849
440.13;	3.4869
440.53;	3.4884
440.92;	3.4897
441.31;	3.4905
441.70;	3.4910
442.09;	3.4911
442.48;	3.4908
442.88;	3.4902
443.27;	3.4891
443.66;	3.4878
444.05;	3.4860
444.44;	3.4839
444.83;	3.4814
445.23;	3.4785
445.62;	3.4753
446.01;	3.4717
446.40;	3.4678
446.79;	3.4634
447.18;	3.4588
447.58;	3.4537
447.97;	3.4483
448.36;	3.4426
448.75;	3.4365
449.14;	3.4300
449.53;	3.4232
449.93;	3.4160
450.32;	3.4085
450.71;	3.4006
451.10;	3.3924
451.49;	3.3839
451.88;	3.3750
452.28;	3.3658
452.67;	3.3562
453.06;	3.3464
453.45;	3.3362
453.84;	3.3257
454.23;	3.3148
454.63;	3.3037
455.02;	3.2922
455.41;	3.2804
455.80;	3.2683
456.19;	3.2560
456.58;	3.2433
456.98;	3.2303
457.37;	3.2170
457.76;	3.2035
458.15;	3.1897
458.54;	3.1756
458.93;	3.1612
459.33;	3.1465
459.72;	3.1316
460.11;	3.1164
460.50;	3.1010
460.89;	3.0853
461.28;	3.0694
461.68;	3.0532
462.07;	3.0368
462.46;	3.0202
462.85;	3.0033
463.24;	2.9862
463.63;	2.9689
464.03;	2.9514
464.42;	2.9337
464.81;	2.9157
465.20;	2.8976
465.59;	2.8793
465.98;	2.8608
466.38;	2.8421
466.77;	2.8232
467.16;	2.8041
467.55;	2.7849
467.94;	2.7656
468.33;	2.7460
468.73;	2.7263
469.12;	2.7065
469.51;	2.6865
469.90;	2.6664
470.29;	2.6462
470.68;	2.6258
471.08;	2.6054
471.47;	2.5848
471.86;	2.5641
472.25;	2.5432
472.64;	2.5223
473.04;	2.5013
473.43;	2.4802
473.82;	2.4591
474.21;	2.4378
474.60;	2.4165
474.99;	2.3951
475.39;	2.3737
475.78;	2.3521
476.17;	2.3306
476.56;	2.3090
476.95;	2.2873
477.34;	2.2656
477.74;	2.2439
478.13;	2.2221
478.52;	2.2004
478.91;	2.1786
479.30;	2.1568
479.69;	2.1350
480.09;	2.1132
480.48;	2.0913
480.87;	2.0695
481.26;	2.0477
481.65;	2.0259
482.04;	2.0042
482.44;	1.9824
482.83;	1.9607
483.22;	1.9391
483.61;	1.9174
484.00;	1.8958
484.39;	1.8742
484.79;	1.8527
485.18;	1.8313
485.57;	1.8099
485.96;	1.7885
486.35;	1.7673
486.74;	1.7461
487.14;	1.7249
487.53;	1.7039
487.92;	1.6829
488.31;	1.6620
488.70;	1.6412
489.09;	1.6204
489.49;	1.5998
489.88;	1.5793
490.27;	1.5588
490.66;	1.5385
491.05;	1.5183
491.44;	1.4982
491.84;	1.4781
492.23;	1.4582
492.62;	1.4385
493.01;	1.4188
493.40;	1.3993
493.79;	1.3798
494.19;	1.3605
494.58;	1.3414
494.97;	1.3223
495.36;	1.3034
495.75;	1.2847
496.14;	1.2660
496.54;	1.2475
496.93;	1.2292
497.32;	1.2110
497.71;	1.1929
498.10;	1.1750
498.49;	1.1572
498.89;	1.1396
499.28;	1.1221
499.67;	1.1048
500.06;	1.0876
500.45;	1.0706
500.84;	1.0538
501.24;	1.0371
501.63;	1.0205
502.02;	1.0041
502.41;	0.9879
502.80;	0.9718
503.19;	0.9559
503.59;	0.9402
503.98;	0.9246
504.37;	0.9092
504.76;	0.8939
505.15;	0.8788
505.54;	0.8639
505.94;	0.8492
506.33;	0.8346
506.72;	0.8201
507.11;	0.8059
507.50;	0.7918
507.89;	0.7778
508.29;	0.7641
508.68;	0.7505
509.07;	0.7370
509.46;	0.7238
509.85;	0.7107
510.24;	0.6977
510.64;	0.6849
511.03;	0.6723
511.42;	0.6599
511.81;	0.6476
512.20;	0.6355
512.59;	0.6235
512.99;	0.6117
513.38;	0.6001
513.77;	0.5886
514.16;	0.5773
514.55;	0.5662
514.94;	0.5552
515.34;	0.5443
515.73;	0.5337
516.12;	0.5231
516.51;	0.5128
516.90;	0.5026
517.29;	0.4925
517.69;	0.4826
518.08;	0.4728
518.47;	0.4632
518.86;	0.4538
519.25;	0.4445
519.64;	0.4353
520.04;	0.4263
520.43;	0.4175
520.82;	0.4087
521.21;	0.4002
521.60;	0.3917
521.99;	0.3834
522.39;	0.3753
522.78;	0.3673
523.17;	0.3594
523.56;	0.3516
523.95;	0.3440
524.34;	0.3365
524.74;	0.3292
525.13;	0.3220
525.52;	0.3149
525.91;	0.3079
526.30;	0.3011
526.69;	0.2944
527.09;	0.2878
527.48;	0.2813
527.87;	0.2750
528.26;	0.2688
528.65;	0.2627
529.04;	0.2567
529.44;	0.2508
529.83;	0.2450
530.22;	0.2394
530.61;	0.2338
531.00;	0.2284
531.39;	0.2231
531.79;	0.2178
532.18;	0.2127
532.57;	0.2077
532.96;	0.2028
533.35;	0.1980
533.74;	0.1933
534.14;	0.1887
534.53;	0.1842
534.92;	0.1798
535.31;	0.1754
535.70;	0.1712
536.09;	0.1670
536.49;	0.1630
536.88;	0.1590
537.27;	0.1551
537.66;	0.1513
538.05;	0.1476
538.44;	0.1440
538.84;	0.1405
539.23;	0.1370
539.62;	0.1336
540.01;	0.1303
540.40;	0.1270
540.79;	0.1239
541.19;	0.1208
541.58;	0.1178
541.97;	0.1148
542.36;	0.1120
542.75;	0.1092
543.14;	0.1064
543.54;	0.1037
543.93;	0.1011
544.32;	0.0986
544.71;	0.0961
545.10;	0.0937
545.49;	0.0913
545.89;	0.0890
546.28;	0.0868
546.67;	0.0846
547.06;	0.0824
547.45;	0.0804
547.84;	0.0783
548.24;	0.0764
548.63;	0.0744
549.02;	0.0726
549.41;	0.0707
549.80;	0.0690
550.19;	0.0672
550.59;	0.0656
550.98;	0.0639
551.37;	0.0623
551.76;	0.0608
552.15;	0.0593
552.54;	0.0578
552.94;	0.0564
553.33;	0.0550
553.72;	0.0537
554.11;	0.0524
554.50;	0.0511
554.89;	0.0499
555.29;	0.0487
555.68;	0.0475
556.07;	0.0464
556.46;	0.0453
556.85;	0.0442
557.25;	0.0432
557.64;	0.0422
558.03;	0.0413
558.42;	0.0403
558.81;	0.0394
559.20;	0.0385
559.60;	0.0377
559.99;	0.0369
560.38;	0.0361
560.77;	0.0353
561.16;	0.0346
561.55;	0.0338
561.95;	0.0331
562.34;	0.0325
562.73;	0.0318
563.12;	0.0312
563.51;	0.0306
563.90;	0.0300
564.30;	0.0294
564.69;	0.0289
565.08;	0.0284
565.47;	0.0279
565.86;	0.0274
566.25;	0.0269
566.65;	0.0265
567.04;	0.0260
567.43;	0.0256
567.82;	0.0252
568.21;	0.0248
568.60;	0.0245
569.00;	0.0241
569.39;	0.0238
569.78;	0.0235
570.17;	0.0232
570.56;	0.0229
570.95;	0.0226
571.35;	0.0223
571.74;	0.0221
572.13;	0.0218
572.52;	0.0216
572.91;	0.0214
573.30;	0.0211
573.70;	0.0210
574.09;	0.0208
574.48;	0.0206
574.87;	0.0204
575.26;	0.0203
575.65;	0.0201
576.05;	0.0200
576.44;	0.0199
576.83;	0.0197
577.22;	0.0196
577.61;	0.0195
578.00;	0.0194
578.40;	0.0193
578.79;	0.0193
579.18;	0.0192
579.57;	0.0191
579.96;	0.0191
580.35;	0.0190
580.75;	0.0190
581.14;	0.0189
581.53;	0.0189
581.92;	0.0189
582.31;	0.0189
582.70;	0.0189
583.10;	0.0188
583.49;	0.0188
583.88;	0.0188
584.27;	0.0189
584.66;	0.0189
585.05;	0.0189
585.45;	0.0189
585.84;	0.0189
586.23;	0.0190
586.62;	0.0190
587.01;	0.0190
587.40;	0.0191
587.80;	0.0191
588.19;	0.0192
588.58;	0.0192
588.97;	0.0193
589.36;	0.0194
589.75;	0.0194
590.15;	0.0195
590.54;	0.0196
590.93;	0.0196
591.32;	0.0197
591.71;	0.0198
592.10;	0.0199
592.50;	0.0200
592.89;	0.0201
593.28;	0.0202
593.67;	0.0202
594.06;	0.0203
594.45;	0.0204
594.85;	0.0205
595.24;	0.0206
595.63;	0.0208
596.02;	0.0209
596.41;	0.0210
596.80;	0.0211
597.20;	0.0212
597.59;	0.0213
597.98;	0.0214
598.37;	0.0215
598.76;	0.0217
599.15;	0.0218
599.55;	0.0219
599.94;	0.0220
600.33;	0.0222
600.72;	0.0223
601.11;	0.0224
601.50;	0.0225
601.90;	0.0227
602.29;	0.0228
602.68;	0.0229
603.07;	0.0231
603.46;	0.0232
603.85;	0.0233
604.25;	0.0235
604.64;	0.0236
605.03;	0.0238
605.42;	0.0239
605.81;	0.0240
606.20;	0.0242
606.60;	0.0243
606.99;	0.0245
607.38;	0.0246
607.77;	0.0248
608.16;	0.0249
608.55;	0.0250
608.95;	0.0252
609.34;	0.0253
609.73;	0.0255
610.12;	0.0256
610.51;	0.0258
610.90;	0.0259
611.30;	0.0261
611.69;	0.0262
612.08;	0.0264
612.47;	0.0265
612.86;	0.0267
613.25;	0.0268
613.65;	0.0270
614.04;	0.0271
614.43;	0.0273
614.82;	0.0274
615.21;	0.0276
615.60;	0.0277
616.00;	0.0279
616.39;	0.0281
616.78;	0.0282
617.17;	0.0284
617.56;	0.0285
617.95;	0.0287
618.35;	0.0288
618.74;	0.0290
619.13;	0.0291
619.52;	0.0293
619.91;	0.0294
620.30;	0.0296
620.70;	0.0297
621.09;	0.0299
621.48;	0.0300
621.87;	0.0302
622.26;	0.0304
622.65;	0.0305
623.05;	0.0307
623.44;	0.0308
623.83;	0.0310
624.22;	0.0311
624.61;	0.0313
625.00;	0.0314
625.40;	0.0316
625.79;	0.0317
626.18;	0.0319
626.57;	0.0320
626.96;	0.0322
627.35;	0.0323
627.75;	0.0325
628.14;	0.0326
628.53;	0.0328
628.92;	0.0329
629.31;	0.0331
629.70;	0.0332
630.10;	0.0334
630.49;	0.0335
630.88;	0.0337
631.27;	0.0338
631.66;	0.0340
632.05;	0.0341
632.45;	0.0342
632.84;	0.0344
633.23;	0.0345
633.62;	0.0347
634.01;	0.0348
634.40;	0.0350
634.80;	0.0351
635.19;	0.0352
635.58;	0.0354
635.97;	0.0355
636.36;	0.0357
636.75;	0.0358
637.15;	0.0359
637.54;	0.0361
637.93;	0.0362
638.32;	0.0363
638.71;	0.0365
639.11;	0.0366
639.50;	0.0367
639.89;	0.0369
640.28;	0.0370
640.67;	0.0371
641.06;	0.0373
641.46;	0.0374
641.85;	0.0375
642.24;	0.0377
642.63;	0.0378
643.02;	0.0379
643.41;	0.0380
643.81;	0.0382
644.20;	0.0383
644.59;	0.0384
644.98;	0.0385
645.37;	0.0386
645.76;	0.0388
646.16;	0.0389
646.55;	0.0390
646.94;	0.0391
647.33;	0.0392
647.72;	0.0393
648.11;	0.0395
648.51;	0.0396
648.90;	0.0397
649.29;	0.0398
649.68;	0.0399
650.07;	0.0400
650.46;	0.0401
650.86;	0.0402
651.25;	0.0403
651.64;	0.0404
652.03;	0.0405
652.42;	0.0406
652.81;	0.0407
653.21;	0.0408
653.60;	0.0409
653.99;	0.0410
654.38;	0.0411
654.77;	0.0412
655.16;	0.0413
655.56;	0.0414
655.95;	0.0415
656.34;	0.0416
656.73;	0.0417
657.12;	0.0418
657.51;	0.0419
657.91;	0.0419
658.30;	0.0420
658.69;	0.0421
659.08;	0.0422
659.47;	0.0423
659.86;	0.0424
660.26;	0.0424
660.65;	0.0425
661.04;	0.0426
661.43;	0.0427
661.82;	0.0427
662.21;	0.0428
662.61;	0.0429
663.00;	0.0429
663.39;	0.0430
663.78;	0.0431
664.17;	0.0431
664.56;	0.0432
664.96;	0.0433
665.35;	0.0433
665.74;	0.0434
666.13;	0.0434
666.52;	0.0435
666.91;	0.0435
667.31;	0.0436
667.70;	0.0436
668.09;	0.0437
668.48;	0.0437
668.87;	0.0438
669.26;	0.0438
669.66;	0.0439
670.05;	0.0439
670.44;	0.0440
670.83;	0.0440
671.22;	0.0440
671.61;	0.0441
672.01;	0.0441
672.40;	0.0441
672.79;	0.0442
673.18;	0.0442
673.57;	0.0442
673.96;	0.0443
674.36;	0.0443
674.75;	0.0443
675.14;	0.0443
675.53;	0.0444
675.92;	0.0444
676.31;	0.0444
676.71;	0.0444
677.10;	0.0444
677.49;	0.0444
677.88;	0.0445
678.27;	0.0445
678.66;	0.0445
679.06;	0.0445
679.45;	0.0445
679.84;	0.0445
680.23;	0.0445
680.62;	0.0445
681.01;	0.0445
681.41;	0.0445
681.80;	0.0445
682.19;	0.0445
682.58;	0.0445
682.97;	0.0445
683.36;	0.0445
683.76;	0.0445
684.15;	0.0445
684.54;	0.0444
684.93;	0.0444
685.32;	0.0444
685.71;	0.0444
686.11;	0.0444
686.50;	0.0444
686.89;	0.0443
687.28;	0.0443
687.67;	0.0443
688.06;	0.0443
688.46;	0.0442
688.85;	0.0442
